k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      0.50000000|[59, 4, 0, 2]                                                              |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      0.25000000|[118, 8, 0, 4]                                                             |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
       3|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      0.12500000|[176, 12, 0, 6]                                                            |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
       4|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      0.06250000|[234, 16, 0, 8]                                                            |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
       5|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      0.03125000|[292, 20, 0, 10]                                                           |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
       6|[0.0180994557251252, -0.0009809517692536, 0.0021193275640124, 0.0191219594972743, -0.0070322977193324, -0.0062961493471751, -0.0053616512857044, -0.0026189350901876, 0.0024464043913491, -0.0015112195727929, -0.0041321630162885, 0.0023471497943181, 0.000567187206865, -0.0032934349735981, 0.0010538496595697, -0.0027104857143929, -0.0010386335767372, -0.0058052636207477, 0.0031536953335178, -0.0031217035362337, 0.0025030177652821, 0.0064772014234439]| 14.9396190643310547|      0.06250000|[350, 24, 0, 12]                                                           |  | trying linear partial model with 31 points | iterate success | actual_k=2
       7|[0.0180994557251252, -0.0009809517692536, 0.0021193275640124, 0.0191219594972743, -0.0070322977193324, -0.0062961493471751, -0.0053616512857044, -0.0026189350901876, 0.0024464043913491, -0.0015112195727929, -0.0041321630162885, 0.0023471497943181, 0.000567187206865, -0.0032934349735981, 0.0010538496595697, -0.0027104857143929, -0.0010386335767372, -0.0058052636207477, 0.0031536953335178, -0.0031217035362337, 0.0025030177652821, 0.0064772014234439]| 14.9396190643310547|      0.03125000|[408, 28, 0, 14]                                                           |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
       8|[0.0340791350968702, 0.0026372702638933, 0.0029384598413525, 0.0420165451775548, -0.008135032051125, -0.0059153418773464, -0.0017062489005241, 0.0004377086336098, 0.0012106021899331, -0.0031640039094147, -0.0047753429289115, 0.0042769199700554, -0.0029208567191832, 0.0001850813901523, -0.0039668209196763, 0.0001233706616068, 0.0065832994501762, -0.0087117473005225, 0.0054484620924494, 0.000975426132565, 0.0045023782898985, 0.0073312117095667]| 14.8759822845458984|      0.06250000|[467, 32, 0, 16]                                                           |  | trying linear partial model with 31 points | iterate success | actual_k=2
       9|[0.0340791350968702, 0.0026372702638933, 0.0029384598413525, 0.0420165451775548, -0.008135032051125, -0.0059153418773464, -0.0017062489005241, 0.0004377086336098, 0.0012106021899331, -0.0031640039094147, -0.0047753429289115, 0.0042769199700554, -0.0029208567191832, 0.0001850813901523, -0.0039668209196763, 0.0001233706616068, 0.0065832994501762, -0.0087117473005225, 0.0054484620924494, 0.000975426132565, 0.0045023782898985, 0.0073312117095667]| 14.8759822845458984|      0.03125000|[526, 36, 0, 18]                                                           |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      10|[0.0534602040258324, 0.0019221156303887, 0.0072181982691979, 0.0630356517531391, -0.0054426481494779, -0.008277898971154, 0.0031173691992088, 0.0013354508557257, -0.0031617692633646, -0.0038699081820594, -0.0055076839327114, 0.0045419557290881, -0.0009786772201649, -0.0051993427338538, -0.0040786752125518, -0.0009060589828508, 0.0035080278408987, -0.0031358141469165, 0.0062261654786858, 0.0009539180566593, 0.0068611192938753, 0.0057106293047697]| 14.8111619949340820|      0.06250000|[585, 40, 0, 20]                                                           |  | trying linear partial model with 31 points | iterate success | actual_k=2
      11|[0.0534602040258324, 0.0019221156303887, 0.0072181982691979, 0.0630356517531391, -0.0054426481494779, -0.008277898971154, 0.0031173691992088, 0.0013354508557257, -0.0031617692633646, -0.0038699081820594, -0.0055076839327114, 0.0045419557290881, -0.0009786772201649, -0.0051993427338538, -0.0040786752125518, -0.0009060589828508, 0.0035080278408987, -0.0031358141469165, 0.0062261654786858, 0.0009539180566593, 0.0068611192938753, 0.0057106293047697]| 14.8111619949340820|      0.03125000|[643, 44, 0, 22]                                                           |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      12|[0.0725658209122596, 0.0032693957308796, 0.0131199254460954, 0.0855079352078946, -0.006739925712288, -0.0111354744687817, 0.0024071577466025, -0.0010411282062974, -0.0025249678294256, -0.005475288896898, -0.0039433654319536, 0.0072767107725956, -0.0024301624968471, -0.009238485358564, -0.002145710964685, 0.0014429927214045, 0.0016814099239491, -0.0029750469543424, 0.0091633547407, -9.35189787035e-05, 0.0068576256083305, 0.0052454168272014]| 14.7442598342895508|      0.06250000|[701, 48, 0, 24]                                                           |  | trying linear partial model with 31 points | iterate success | actual_k=2
      13|[0.0725658209122596, 0.0032693957308796, 0.0131199254460954, 0.0855079352078946, -0.006739925712288, -0.0111354744687817, 0.0024071577466025, -0.0010411282062974, -0.0025249678294256, -0.005475288896898, -0.0039433654319536, 0.0072767107725956, -0.0024301624968471, -0.009238485358564, -0.002145710964685, 0.0014429927214045, 0.0016814099239491, -0.0029750469543424, 0.0091633547407, -9.35189787035e-05, 0.0068576256083305, 0.0052454168272014]| 14.7442598342895508|      0.03125000|[759, 52, 0, 26]                                                           |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      14|[0.0916910753222274, 0.0030941715077989, 0.0142386530354179, 0.1031478129687819, -0.0024349876487822, -0.0140059325851771, 0.0005968498495931, -0.0053273434473827, -0.0001722178869218, 0.0007227831607125, 0.0011273037645822, 0.0026925969489254, 0.0030788906401498, -0.0026683326531313, 0.0002622692674387, 0.0070466195400555, -0.0029202749991774, -0.0039037722048942, 0.0072891732691408, -0.0003457593829451, 0.0020937312869228, 0.005711172464362]| 14.6880102157592773|      0.06250000|[817, 56, 0, 28]                                                           |  | trying linear partial model with 31 points | iterate success | actual_k=2
      15|[0.0916910753222274, 0.0030941715077989, 0.0142386530354179, 0.1031478129687819, -0.0024349876487822, -0.0140059325851771, 0.0005968498495931, -0.0053273434473827, -0.0001722178869218, 0.0007227831607125, 0.0011273037645822, 0.0026925969489254, 0.0030788906401498, -0.0026683326531313, 0.0002622692674387, 0.0070466195400555, -0.0029202749991774, -0.0039037722048942, 0.0072891732691408, -0.0003457593829451, 0.0020937312869228, 0.005711172464362]| 14.6880102157592773|      0.03125000|[876, 60, 0, 30]                                                           |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      16|[0.1072190696306118, 0.0072236614284234, 0.0217101374038045, 0.1224130580269525, -0.0016917850363653, -0.0218324374502928, 0.0095432609459264, -0.0015557191752977, -0.0035854474404781, 0.0037713069537954, -0.0012652560056161, 0.0072441977417812, 0.0032389119055453, -0.0024268467447442, 0.0041824732149193, 0.0055661035631725, -0.0029398532140315, 0.0011086453219648, 0.0083807375661202, -0.0022747288280809, -0.0035734927158974, 0.0085686258272399]| 14.6320352554321289|      0.06250000|[934, 64, 0, 32]                                                           |  | trying linear partial model with 31 points | iterate success | actual_k=2
      17|[0.1072190696306118, 0.0072236614284234, 0.0217101374038045, 0.1224130580269525, -0.0016917850363653, -0.0218324374502928, 0.0095432609459264, -0.0015557191752977, -0.0035854474404781, 0.0037713069537954, -0.0012652560056161, 0.0072441977417812, 0.0032389119055453, -0.0024268467447442, 0.0041824732149193, 0.0055661035631725, -0.0029398532140315, 0.0011086453219648, 0.0083807375661202, -0.0022747288280809, -0.0035734927158974, 0.0085686258272399]| 14.6320352554321289|      0.03125000|[993, 68, 0, 34]                                                           |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      18|[0.1240249871435348, 0.0044514643660356, 0.0235337636948217, 0.1422164063775287, -0.0023098870314731, -0.021006960534985, 0.0068050830618932, 0.0008626075545848, -0.0027145073184043, 0.0044103635497227, 0.0040773220876818, 0.0016776831678639, -0.0039530986945918, -0.0004761177483016, 0.0003057731395626, 0.0040125035799968, -0.0103334556045769, 0.0083062799391022, 0.0033530800699422, -0.0018551731177985, -0.006308311325702, 0.006709038522756]| 14.5765209197998047|      0.06250000|[1051, 72, 0, 36]                                                          |  | trying linear partial model with 31 points | iterate success | actual_k=2
      19|[0.1240249871435348, 0.0044514643660356, 0.0235337636948217, 0.1422164063775287, -0.0023098870314731, -0.021006960534985, 0.0068050830618932, 0.0008626075545848, -0.0027145073184043, 0.0044103635497227, 0.0040773220876818, 0.0016776831678639, -0.0039530986945918, -0.0004761177483016, 0.0003057731395626, 0.0040125035799968, -0.0103334556045769, 0.0083062799391022, 0.0033530800699422, -0.0018551731177985, -0.006308311325702, 0.006709038522756]| 14.5765209197998047|      0.03125000|[1109, 76, 0, 38]                                                          |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      20|[0.1393061836095185, -0.0005413335097871, 0.0337997386181623, 0.1608116863919072, -0.0028063315772844, -0.0294795564402377, 0.004061500557781, -0.0048417502690208, -0.0078361919142976, 0.0001185165267036, -0.0006057459240255, 0.0003481673049926, -0.0018147397998019, -0.004960325888709, 0.0026958666021814, 0.0047245497431938, -0.0092565407611565, 0.011739383575052, 0.0004423428586283, -0.0019985525221953, -0.0114194987353242, 0.0038748172302421]| 14.5234203338623047|      0.06250000|[1167, 80, 0, 40]                                                          |  | trying linear partial model with 31 points | iterate success | actual_k=2
      21|[0.1393061836095185, -0.0005413335097871, 0.0337997386181623, 0.1608116863919072, -0.0028063315772844, -0.0294795564402377, 0.004061500557781, -0.0048417502690208, -0.0078361919142976, 0.0001185165267036, -0.0006057459240255, 0.0003481673049926, -0.0018147397998019, -0.004960325888709, 0.0026958666021814, 0.0047245497431938, -0.0092565407611565, 0.011739383575052, 0.0004423428586283, -0.0019985525221953, -0.0114194987353242, 0.0038748172302421]| 14.5234203338623047|      0.03125000|[1225, 84, 0, 42]                                                          |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      22|[0.1496210427460398, 0.0090716981937316, 0.0294406586544822, 0.1841251333701668, -0.0066163479841439, -0.0266051278701667, 0.0117973123229444, -0.008634200587786, -0.0068811792037446, -0.0003783950821229, -0.0067441518727533, 0.0040424683793635, -0.0035932840433721, -0.0079386655904481, 0.0058078683065892, 0.0037262694049447, -0.0090677481130122, 0.0102700888294866, 0.0001287937168624, -0.0069314193749657, -0.0130821098197437, 0.0001813839849013]| 14.4720983505249023|      0.06250000|[1283, 88, 0, 44]                                                          |  | trying linear partial model with 31 points | iterate success | actual_k=2
      23|[0.1496210427460398, 0.0090716981937316, 0.0294406586544822, 0.1841251333701668, -0.0066163479841439, -0.0266051278701667, 0.0117973123229444, -0.008634200587786, -0.0068811792037446, -0.0003783950821229, -0.0067441518727533, 0.0040424683793635, -0.0035932840433721, -0.0079386655904481, 0.0058078683065892, 0.0037262694049447, -0.0090677481130122, 0.0102700888294866, 0.0001287937168624, -0.0069314193749657, -0.0130821098197437, 0.0001813839849013]| 14.4720983505249023|      0.03125000|[1341, 92, 0, 46]                                                          |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      24|[0.1682837407208012, 0.0106497833506821, 0.03469838789926, 0.20257835740066, -0.0105046493073019, -0.0248840762704194, 0.0103405524085433, -0.002180506060491, -0.0061126489703222, -0.0017158515305681, -0.0084539221399646, 0.0043365906103584, 0.0012965054668593, -0.0125578807721111, 0.0105130289799589, 0.007516605829193, -0.0057777816831395, 0.0109135881350893, -0.001310491396385, -0.0011957588703778, -0.0139838845038967, -0.0076668827006819]| 14.4168148040771484|      0.06250000|[1400, 96, 0, 48]                                                          |  | trying linear partial model with 31 points | iterate success | actual_k=2
      25|[0.1682837407208012, 0.0106497833506821, 0.03469838789926, 0.20257835740066, -0.0105046493073019, -0.0248840762704194, 0.0103405524085433, -0.002180506060491, -0.0061126489703222, -0.0017158515305681, -0.0084539221399646, 0.0043365906103584, 0.0012965054668593, -0.0125578807721111, 0.0105130289799589, 0.007516605829193, -0.0057777816831395, 0.0109135881350893, -0.001310491396385, -0.0011957588703778, -0.0139838845038967, -0.0076668827006819]| 14.4168148040771484|      0.03125000|[1458, 100, 0, 50]                                                         |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      26|[0.1844963858199745, 0.009226919420595, 0.0351469152517684, 0.2286644881940927, -0.0104552364098111, -0.0230911676687189, 0.013253276037142, -0.0017302067465257, -0.0074185986989615, 0.0001840717287513, -0.0101494908176317, 0.0051953697574922, 0.000666821985889, -0.0133853949353118, 0.0101748128276524, 0.0065411706310848, -0.005593465407894, 0.0119207999177041, -0.0007046591890345, -0.0033728889607158, -0.0136589480591801, -0.0089939985965589]| 14.3547401428222656|      0.06250000|[1516, 104, 0, 52]                                                         |  | trying linear partial model with 31 points | iterate success | actual_k=2
      27|[0.1844963858199745, 0.009226919420595, 0.0351469152517684, 0.2286644881940927, -0.0104552364098111, -0.0230911676687189, 0.013253276037142, -0.0017302067465257, -0.0074185986989615, 0.0001840717287513, -0.0101494908176317, 0.0051953697574922, 0.000666821985889, -0.0133853949353118, 0.0101748128276524, 0.0065411706310848, -0.005593465407894, 0.0119207999177041, -0.0007046591890345, -0.0033728889607158, -0.0136589480591801, -0.0089939985965589]| 14.3547401428222656|      0.03125000|[1574, 108, 0, 54]                                                         |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      28|[0.1986085887043167, 0.01156507852334, 0.040121872436186, 0.2540681440584679, -0.0132566925973831, -0.0211964482284934, 0.0166378334493177, -0.0054695805707666, -0.0082265113796215, -0.0019301770539175, -0.0140284074262255, 0.0059028275701634, -0.0005709545027715, -0.0154156648289635, 0.0105992711371151, 0.0065854368924092, -0.0033537467254521, 0.0131541919198037, -0.0055387935980855, -0.0048616302996276, -0.0112109864680583, -0.0084038652079793]| 14.2955465316772461|      0.06250000|[1632, 112, 0, 56]                                                         |  | trying linear partial model with 31 points | iterate success | actual_k=2
      29|[0.1986085887043167, 0.01156507852334, 0.040121872436186, 0.2540681440584679, -0.0132566925973831, -0.0211964482284934, 0.0166378334493177, -0.0054695805707666, -0.0082265113796215, -0.0019301770539175, -0.0140284074262255, 0.0059028275701634, -0.0005709545027715, -0.0154156648289635, 0.0105992711371151, 0.0065854368924092, -0.0033537467254521, 0.0131541919198037, -0.0055387935980855, -0.0048616302996276, -0.0112109864680583, -0.0084038652079793]| 14.2955465316772461|      0.03125000|[1692, 116, 0, 58]                                                         |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      30|[0.2183939979181807, 0.0118225934148002, 0.0430013499247364, 0.2761441020887389, -0.0143792563799573, -0.0222116457573729, 0.013211761870772, -0.0048062629096326, -0.0093145905874921, -0.0029393754333946, -0.0112764215403925, 0.0023561269275746, -0.0011730540009536, -0.0139604016195404, 0.0098477801852831, 0.0050640629884735, -0.0019309468266717, 0.0145070285905381, -0.0080918136065333, -0.0098892453549912, -0.0112329867827371, -0.0050036672635273]| 14.2362184524536133|      0.06250000|[1750, 120, 0, 60]                                                         |  | trying linear partial model with 31 points | iterate success | actual_k=2
      31|[0.2183939979181807, 0.0118225934148002, 0.0430013499247364, 0.2761441020887389, -0.0143792563799573, -0.0222116457573729, 0.013211761870772, -0.0048062629096326, -0.0093145905874921, -0.0029393754333946, -0.0112764215403925, 0.0023561269275746, -0.0011730540009536, -0.0139604016195404, 0.0098477801852831, 0.0050640629884735, -0.0019309468266717, 0.0145070285905381, -0.0080918136065333, -0.0098892453549912, -0.0112329867827371, -0.0050036672635273]| 14.2362184524536133|      0.03125000|[1808, 124, 0, 62]                                                         |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      32|[0.2297908865848501, 0.0104146971406251, 0.0437457744958457, 0.2978068612790602, -0.0148698600436785, -0.0228811796760067, 0.0147435372861197, 0.0096737446539683, -0.0104560794724653, 0.0030762615840915, -0.0126542841357783, 0.0027621933237853, -0.0007259088145432, -0.0232530309301962, 0.0114970325556165, 0.0087999353577847, -0.0018257507341645, 0.0160990307482265, -0.0087372550654498, -0.0092008175833942, -0.0150827595441297, -0.0039476082015319]| 14.1891107559204102|      0.06250000|[1866, 128, 0, 64]                                                         |  | trying linear partial model with 31 points | iterate success | actual_k=2
      33|[0.2297908865848501, 0.0104146971406251, 0.0437457744958457, 0.2978068612790602, -0.0148698600436785, -0.0228811796760067, 0.0147435372861197, 0.0096737446539683, -0.0104560794724653, 0.0030762615840915, -0.0126542841357783, 0.0027621933237853, -0.0007259088145432, -0.0232530309301962, 0.0114970325556165, 0.0087999353577847, -0.0018257507341645, 0.0160990307482265, -0.0087372550654498, -0.0092008175833942, -0.0150827595441297, -0.0039476082015319]| 14.1891107559204102|      0.03125000|[1924, 132, 0, 66]                                                         |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      34|[0.2476661877305427, 0.0188807814117705, 0.0452248729302536, 0.3157770165756027, -0.0114870757295104, -0.0243660660411644, 0.0090133072108713, 0.0128024815720561, -0.010806649867147, -0.0013058504691778, -0.0135262123272614, 0.0038634624658947, 0.0029085785166817, -0.024374981736491, 0.0156202417636252, 0.0093145051905584, 0.0041301458959089, 0.0137513137824916, -0.0060001875649615, -0.0057296956195725, -0.0243079551690213, -0.0062525935646008]| 14.1392755508422852|      0.06250000|[1982, 136, 0, 68]                                                         |  | trying linear partial model with 31 points | iterate success | actual_k=2
      35|[0.2476661877305427, 0.0188807814117705, 0.0452248729302536, 0.3157770165756027, -0.0114870757295104, -0.0243660660411644, 0.0090133072108713, 0.0128024815720561, -0.010806649867147, -0.0013058504691778, -0.0135262123272614, 0.0038634624658947, 0.0029085785166817, -0.024374981736491, 0.0156202417636252, 0.0093145051905584, 0.0041301458959089, 0.0137513137824916, -0.0060001875649615, -0.0057296956195725, -0.0243079551690213, -0.0062525935646008]| 14.1392755508422852|      0.03125000|[2040, 140, 0, 70]                                                         |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      36|[0.2669799695274642, 0.0196977854633353, 0.0462999545648608, 0.3368149537114156, -0.0118713252818501, -0.0239254006365539, 0.0087374827627727, 0.0146963006166725, -0.0085589146220844, 0.0001697892673375, -0.0183453211688721, -0.0030312266677109, -0.0009446902767939, -0.0293045902567956, 0.012075509535828, 0.0110412462641042, 0.0044391452978447, 0.0154647305583241, -0.0041715261062206, -0.0051637294350008, -0.0279438948080229, -0.0078388667196049]| 14.0846672058105469|      0.06250000|[2098, 144, 0, 72]                                                         |  | trying linear partial model with 31 points | iterate success | actual_k=2
      37|[0.2669799695274642, 0.0196977854633353, 0.0462999545648608, 0.3368149537114156, -0.0118713252818501, -0.0239254006365539, 0.0087374827627727, 0.0146963006166725, -0.0085589146220844, 0.0001697892673375, -0.0183453211688721, -0.0030312266677109, -0.0009446902767939, -0.0293045902567956, 0.012075509535828, 0.0110412462641042, 0.0044391452978447, 0.0154647305583241, -0.0041715261062206, -0.0051637294350008, -0.0279438948080229, -0.0078388667196049]| 14.0846672058105469|      0.03125000|[2156, 148, 0, 74]                                                         |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      38|[0.2831189968934911, 0.020475974811417, 0.0491816521786107, 0.3603498265424664, -0.0097353883809203, -0.025580881293241, 0.0083220114781482, 0.0152291485174283, -0.0074920656853947, 0.0018305307603419, -0.0237425649864891, 0.0006468916446428, 0.0005981321608279, -0.0285311916504461, 0.0156057064980401, 0.0141775866905188, 0.0014232384956283, 0.0183089939330307, 0.0010408444041426, -0.003031120001203, -0.0316438194923533, -0.0111721411378389]| 14.0303373336791992|      0.06250000|[2214, 152, 0, 76]                                                         |  | trying linear partial model with 31 points | iterate success | actual_k=2
      39|[0.2831189968934911, 0.020475974811417, 0.0491816521786107, 0.3603498265424664, -0.0097353883809203, -0.025580881293241, 0.0083220114781482, 0.0152291485174283, -0.0074920656853947, 0.0018305307603419, -0.0237425649864891, 0.0006468916446428, 0.0005981321608279, -0.0285311916504461, 0.0156057064980401, 0.0141775866905188, 0.0014232384956283, 0.0183089939330307, 0.0010408444041426, -0.003031120001203, -0.0316438194923533, -0.0111721411378389]| 14.0303373336791992|      0.03125000|[2272, 156, 0, 78]                                                         |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      40|[0.3013906321422932, 0.0253837754558836, 0.0523009621347205, 0.3812292566221951, -0.0167641945962835, -0.0307188232257744, 0.0124457548388937, 0.0111102794896222, -0.0083238814799871, 0.0005584239724791, -0.0199245551944704, 0.0045206171609227, 0.0025399356645599, -0.0279714658742409, 0.0179436952953438, 0.0153553774043292, -0.0015930072288344, 0.0170866035038385, 0.0005391890071143, -0.0048474814889736, -0.0295796534700993, -0.0097808271128814]| 13.9777526855468750|      0.06250000|[2330, 160, 0, 80]                                                         |  | trying linear partial model with 31 points | iterate success | actual_k=2
      41|[0.3013906321422932, 0.0253837754558836, 0.0523009621347205, 0.3812292566221951, -0.0167641945962835, -0.0307188232257744, 0.0124457548388937, 0.0111102794896222, -0.0083238814799871, 0.0005584239724791, -0.0199245551944704, 0.0045206171609227, 0.0025399356645599, -0.0279714658742409, 0.0179436952953438, 0.0153553774043292, -0.0015930072288344, 0.0170866035038385, 0.0005391890071143, -0.0048474814889736, -0.0295796534700993, -0.0097808271128814]| 13.9777526855468750|      0.03125000|[2389, 164, 0, 82]                                                         |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      42|[0.3182179860132412, 0.0290646741105323, 0.0595356242443864, 0.4012250660138227, -0.0188157867863823, -0.0278609678063023, 0.0150802372564121, 0.0152436712820174, -0.0058323966126123, 0.0005283238778202, -0.0240351613539395, 0.0051837651527528, 0.0114626191200331, -0.0282654964779679, 0.0211322498336252, 0.0175409423973041, 0.0026863668757002, 0.0168734098145144, 0.0046225833816104, -0.0015879044053306, -0.0262954929580018, -0.0138608280723413]| 13.9278831481933594|      0.06250000|[2447, 168, 0, 84]                                                         |  | trying linear partial model with 31 points | iterate success | actual_k=2
      43|[0.3182179860132412, 0.0290646741105323, 0.0595356242443864, 0.4012250660138227, -0.0188157867863823, -0.0278609678063023, 0.0150802372564121, 0.0152436712820174, -0.0058323966126123, 0.0005283238778202, -0.0240351613539395, 0.0051837651527528, 0.0114626191200331, -0.0282654964779679, 0.0211322498336252, 0.0175409423973041, 0.0026863668757002, 0.0168734098145144, 0.0046225833816104, -0.0015879044053306, -0.0262954929580018, -0.0138608280723413]| 13.9278831481933594|      0.03125000|[2505, 172, 0, 86]                                                         |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      44|[0.3329232510414484, 0.0276478738321656, 0.0625679983791752, 0.4209405998444687, -0.0270951951917409, -0.0239039601786736, 0.0148845888408922, 0.0178008152223068, -0.0113971701311875, 0.0086205858280677, -0.0209855307140777, 0.0072359677304938, 0.0078726737162693, -0.026725520134092, 0.0135834985568092, 0.0140083430998504, 0.0069425766407629, 0.0173547809260237, 0.0078602217123746, 0.0001783231515835, -0.0231508907869617, -0.0081070240551152]| 13.8829441070556641|      0.06250000|[2563, 176, 0, 88]                                                         |  | trying linear partial model with 31 points | iterate success | actual_k=2
      45|[0.3329232510414484, 0.0276478738321656, 0.0625679983791752, 0.4209405998444687, -0.0270951951917409, -0.0239039601786736, 0.0148845888408922, 0.0178008152223068, -0.0113971701311875, 0.0086205858280677, -0.0209855307140777, 0.0072359677304938, 0.0078726737162693, -0.026725520134092, 0.0135834985568092, 0.0140083430998504, 0.0069425766407629, 0.0173547809260237, 0.0078602217123746, 0.0001783231515835, -0.0231508907869617, -0.0081070240551152]| 13.8829441070556641|      0.03125000|[2621, 180, 0, 90]                                                         |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
