k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      1.11111111|[83, 32, 0, 2]                                                             |  | trying quadratic partial model with 49 points | iterate success | actual_k=16
       2|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      1.00000000|[167, 64, 0, 4]                                                            |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       3|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      0.90000000|[248, 96, 0, 6]                                                            |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       4|[9.80748748152417, -1.0245054263099491, 0.9092147364895207, 1.0154726087100383, -0.3778597201782753, 0.1364783141107118, 0.3939936828836822]|39760.0312500000000000|      1.00000000|[334, 128, 0, 8]                                                           |  | trying quadratic partial model with 49 points | iterate success | actual_k=16
       5|[9.80748748152417, -1.0245054263099491, 0.9092147364895207, 1.0154726087100383, -0.3778597201782753, 0.1364783141107118, 0.3939936828836822]|39760.0312500000000000|      0.90000000|[417, 160, 0, 10]                                                          |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       6|[9.80748748152417, -1.0245054263099491, 0.9092147364895207, 1.0154726087100383, -0.3778597201782753, 0.1364783141107118, 0.3939936828836822]|39760.0312500000000000|      0.81000000|[501, 192, 0, 12]                                                          |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       7|[9.80748748152417, -1.0245054263099491, 0.9092147364895207, 1.0154726087100383, -0.3778597201782753, 0.1364783141107118, 0.3939936828836822]|39760.0312500000000000|      0.72900000|[583, 224, 0, 14]                                                          |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       8|[9.80748748152417, -1.0245054263099491, 0.9092147364895207, 1.0154726087100383, -0.3778597201782753, 0.1364783141107118, 0.3939936828836822]|39760.0312500000000000|      0.65610000|[667, 256, 0, 16]                                                          |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       9|[9.80748748152417, -1.0245054263099491, 0.9092147364895207, 1.0154726087100383, -0.3778597201782753, 0.1364783141107118, 0.3939936828836822]|39760.0312500000000000|      0.59049000|[751, 288, 0, 18]                                                          |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      10|[9.80748748152417, -1.0245054263099491, 0.9092147364895207, 1.0154726087100383, -0.3778597201782753, 0.1364783141107118, 0.3939936828836822]|39760.0312500000000000|      0.53144100|[839, 320, 0, 20]                                                          |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      11|[9.80748748152417, -1.0245054263099491, 0.9092147364895207, 1.0154726087100383, -0.3778597201782753, 0.1364783141107118, 0.3939936828836822]|39760.0312500000000000|      0.47829690|[925, 352, 0, 22]                                                          |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      12|[9.80748748152417, -1.0245054263099491, 0.9092147364895207, 1.0154726087100383, -0.3778597201782753, 0.1364783141107118, 0.3939936828836822]|39760.0312500000000000|      0.43046721|[1007, 384, 0, 24]                                                         |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      13|[9.80748748152417, -1.0245054263099491, 0.9092147364895207, 1.0154726087100383, -0.3778597201782753, 0.1364783141107118, 0.3939936828836822]|39760.0312500000000000|      0.38742049|[1094, 416, 0, 26]                                                         |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      14|[9.80748748152417, -1.0245054263099491, 0.9092147364895207, 1.0154726087100383, -0.3778597201782753, 0.1364783141107118, 0.3939936828836822]|39760.0312500000000000|      0.34867844|[1183, 448, 0, 28]                                                         |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      15|[9.80748748152417, -1.0245054263099491, 0.9092147364895207, 1.0154726087100383, -0.3778597201782753, 0.1364783141107118, 0.3939936828836822]|39760.0312500000000000|      0.31381060|[1267, 480, 0, 30]                                                         |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      16|[9.80748748152417, -1.0245054263099491, 0.9092147364895207, 1.0154726087100383, -0.3778597201782753, 0.1364783141107118, 0.3939936828836822]|39760.0312500000000000|      0.28242954|[1349, 512, 0, 32]                                                         |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      17|[9.84306359821188, -1.0116133294480696, 0.9442858573600471, 1.166700806726888, -0.3845746741956175, 0.1020745946106271, 0.1637635395067457]|19690.1699218750000000|      0.31381060|[1432, 544, 0, 34]                                                         |  | trying quadratic partial model with 49 points | iterate success | actual_k=16
      18|[9.84306359821188, -1.0116133294480696, 0.9442858573600471, 1.166700806726888, -0.3845746741956175, 0.1020745946106271, 0.1637635395067457]|19690.1699218750000000|      0.28242954|[1516, 576, 0, 36]                                                         |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      19|[9.84306359821188, -1.0116133294480696, 0.9442858573600471, 1.166700806726888, -0.3845746741956175, 0.1020745946106271, 0.1637635395067457]|19690.1699218750000000|      0.25418658|[1601, 608, 0, 38]                                                         |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      20|[9.84306359821188, -1.0116133294480696, 0.9442858573600471, 1.166700806726888, -0.3845746741956175, 0.1020745946106271, 0.1637635395067457]|19690.1699218750000000|      0.22876792|[1685, 640, 0, 40]                                                         |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      21|[9.84306359821188, -1.0116133294480696, 0.9442858573600471, 1.166700806726888, -0.3845746741956175, 0.1020745946106271, 0.1637635395067457]|19690.1699218750000000|      0.20589113|[1769, 672, 0, 42]                                                         |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      22|[9.84306359821188, -1.0116133294480696, 0.9442858573600471, 1.166700806726888, -0.3845746741956175, 0.1020745946106271, 0.1637635395067457]|19690.1699218750000000|      0.18530202|[1853, 704, 0, 44]                                                         |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
