k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7503748359903852|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5721016647027786, 0.8378909827431191, 5.258673103195998, 5.240777232718485, 6.354948935827767, 7.934180589559277]|190.2458343505859375|      2.00000000|[11, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       2|[0.2705800642457245, 1.5284062930498727, 4.320083344927976, 6.459698324051736, 5.35320040388515, 7.685074491243862]| 98.9983139038085938|      4.00000000|[22, 8, 0, 4]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       3|[0.2705800642457245, 1.5284062930498727, 4.320083344927976, 6.459698324051736, 5.35320040388515, 7.685074491243862]| 98.9983139038085938|      2.00000000|[33, 12, 0, 6]                                                             |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[-0.4387711751354665, 1.7522437444078391, 3.02358807078234, 6.691804376372993, 4.053211521071935, 7.833308440506034]| 26.6939544677734375|      4.00000000|[43, 16, 0, 8]                                                             |  | trying linear partial model with 7 points | iterate success | actual_k=2
       5|[-0.4387711751354665, 1.7522437444078391, 3.02358807078234, 6.691804376372993, 4.053211521071935, 7.833308440506034]| 26.6939544677734375|      2.00000000|[53, 20, 0, 10]                                                            |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
       6|[-0.4387711751354665, 1.7522437444078391, 3.02358807078234, 6.691804376372993, 4.053211521071935, 7.833308440506034]| 26.6939544677734375|      1.00000000|[64, 24, 0, 12]                                                            |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
       7|[-0.91703013824795, 1.6648302510780173, 2.377979457089658, 6.626112594468173, 3.4766329504314193, 7.733016342210248]| 11.9533119201660156|      2.00000000|[75, 28, 0, 14]                                                            |  | trying linear partial model with 7 points | iterate success | actual_k=2
       8|[-0.91703013824795, 1.6648302510780173, 2.377979457089658, 6.626112594468173, 3.4766329504314193, 7.733016342210248]| 11.9533119201660156|      1.00000000|[86, 32, 0, 16]                                                            |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
       9|[-0.91703013824795, 1.6648302510780173, 2.377979457089658, 6.626112594468173, 3.4766329504314193, 7.733016342210248]| 11.9533119201660156|      0.50000000|[96, 36, 0, 18]                                                            |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      10|[-0.91703013824795, 1.6648302510780173, 2.377979457089658, 6.626112594468173, 3.4766329504314193, 7.733016342210248]| 11.9533119201660156|      0.25000000|[107, 40, 0, 20]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      11|[-0.9270323267417048, 1.7635588593061424, 2.1826195742840704, 6.588801025453348, 3.3630871666593936, 7.7472408329957965]| 10.0109529495239258|      0.50000000|[118, 44, 0, 22]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      12|[-0.8518535504589696, 1.9437810704163165, 1.8624846917328304, 6.598748851107318, 3.0346341990791257, 7.7098048603816425]|  6.9744710922241211|      1.00000000|[129, 48, 0, 24]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      13|[-0.8518535504589696, 1.9437810704163165, 1.8624846917328304, 6.598748851107318, 3.0346341990791257, 7.7098048603816425]|  6.9744710922241211|      0.50000000|[141, 52, 0, 26]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      14|[-0.8518535504589696, 1.9437810704163165, 1.8624846917328304, 6.598748851107318, 3.0346341990791257, 7.7098048603816425]|  6.9744710922241211|      0.25000000|[153, 56, 0, 28]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      15|[-0.8518535504589696, 1.9437810704163165, 1.8624846917328304, 6.598748851107318, 3.0346341990791257, 7.7098048603816425]|  6.9744710922241211|      0.12500000|[163, 60, 0, 30]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      16|[-0.8084352074338765, 1.9830103253035625, 1.771257991412769, 6.598819424610088, 2.9814111667832033, 7.677464389586237]|  6.3817143440246582|      0.25000000|[174, 64, 0, 32]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      17|[-0.8212298759977595, 2.1239851157945906, 1.660095706704778, 6.568955863930185, 2.821218778723908, 7.737062358613952]|  5.6487531661987305|      0.50000000|[185, 68, 0, 34]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      18|[-0.8212298759977595, 2.1239851157945906, 1.660095706704778, 6.568955863930185, 2.821218778723908, 7.737062358613952]|  5.6487531661987305|      0.25000000|[196, 72, 0, 36]                                                           |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      19|[-0.6714257364002751, 2.2213882904067987, 1.5893383603225733, 6.483324180451274, 2.760925570962912, 7.616245624879229]|  4.6723036766052246|      0.50000000|[207, 76, 0, 38]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
