k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.10000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
       2|[0.9777359448147754, 0.9778804979677397, 0.9774596492522697, 0.97753078402054, 0.9775414322396418, 0.9774823865228713, 0.9775727226535121, 0.9775568359776738, 0.9774108842774986, 0.977731241632118, 1.0082505606725967, 0.9307901667819298, 0.9977451416637889, 0.99761658123542, 0.9976428509879292, 0.997703537884098, 0.9949230244125066, 0.9930261459043488, 0.995911776008289, 0.9989309414732648, 0.9982146996398752, 0.9983537074210102]|  1.4963265657424927|      1.00000000|[257, 0, 0, 4]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       3|[0.9777359448147754, 0.9778804979677397, 0.9774596492522697, 0.97753078402054, 0.9775414322396418, 0.9774823865228713, 0.9775727226535121, 0.9775568359776738, 0.9774108842774986, 0.977731241632118, 1.0082505606725967, 0.9307901667819298, 0.9977451416637889, 0.99761658123542, 0.9976428509879292, 0.997703537884098, 0.9949230244125066, 0.9930261459043488, 0.995911776008289, 0.9989309414732648, 0.9982146996398752, 0.9983537074210102]|  1.4963265657424927|      0.10000000|[385, 0, 0, 6]                                                             |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
       4|[0.9554567209810032, 0.9557467126832146, 0.9549017865916337, 0.9550476015578829, 0.9550699794188368, 0.9549475263718128, 0.9551272402544243, 0.9551002563410953, 0.9548078269443265, 0.9554474622893798, 1.0161699864755978, 0.8616177343935298, 0.9954497938966643, 0.9951897898708061, 0.9952398654218299, 0.9953614737342672, 0.9897712476519479, 0.9859585692962156, 0.9917606614195856, 0.997830141575347, 0.9963925180176801, 0.996675393872076]|  1.4649627208709717|      1.00000000|[513, 0, 0, 8]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       5|[0.9554567209810032, 0.9557467126832146, 0.9549017865916337, 0.9550476015578829, 0.9550699794188368, 0.9549475263718128, 0.9551272402544243, 0.9551002563410953, 0.9548078269443265, 0.9554474622893798, 1.0161699864755978, 0.8616177343935298, 0.9954497938966643, 0.9951897898708061, 0.9952398654218299, 0.9953614737342672, 0.9897712476519479, 0.9859585692962156, 0.9917606614195856, 0.997830141575347, 0.9963925180176801, 0.996675393872076]|  1.4649627208709717|      0.10000000|[641, 0, 0, 10]                                                            |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
       6|[0.9331588489804034, 0.9335986674233673, 0.9323256763560385, 0.9325495621995964, 0.9325838430071621, 0.9323937952708516, 0.9326613601522236, 0.9326273349375919, 0.9321897313624863, 0.9331478260607523, 1.0237491710584588, 0.7924896684921174, 0.9931134937379384, 0.9927176703735041, 0.9927894522507957, 0.9929725922470677, 0.9845424305936734, 0.9787938151626961, 0.9875450584286682, 0.9966969165536606, 0.9945331203393902, 0.9949643190261939]|  1.4339314699172974|      1.00000000|[769, 0, 0, 12]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       7|[0.9331588489804034, 0.9335986674233673, 0.9323256763560385, 0.9325495621995964, 0.9325838430071621, 0.9323937952708516, 0.9326613601522236, 0.9326273349375919, 0.9321897313624863, 0.9331478260607523, 1.0237491710584588, 0.7924896684921174, 0.9931134937379384, 0.9927176703735041, 0.9927894522507957, 0.9929725922470677, 0.9845424305936734, 0.9787938151626961, 0.9875450584286682, 0.9966969165536606, 0.9945331203393902, 0.9949643190261939]|  1.4339314699172974|      0.10000000|[897, 0, 0, 14]                                                            |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
       8|[0.9108424466392147, 0.9114331072135986, 0.9097286853261801, 0.9100339988073634, 0.9100808748566387, 0.9098198082940205, 0.9101735167987596, 0.910136793455804, 0.9095544710032912, 0.9108295396490361, 1.0309804614157807, 0.7234148317697645, 0.9907344142636735, 0.9901998348261152, 0.9902912719451129, 0.9905352718767124, 0.9792340632755366, 0.971527963932298, 0.9832613329581181, 0.9955309016700896, 0.9926352030351726, 0.9932191344900865]|  1.4032433032989502|      1.00000000|[1025, 0, 0, 16]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
       9|[0.9108424466392147, 0.9114331072135986, 0.9097286853261801, 0.9100339988073634, 0.9100808748566387, 0.9098198082940205, 0.9101735167987596, 0.910136793455804, 0.9095544710032912, 0.9108295396490361, 1.0309804614157807, 0.7234148317697645, 0.9907344142636735, 0.9901998348261152, 0.9902912719451129, 0.9905352718767124, 0.9792340632755366, 0.971527963932298, 0.9832613329581181, 0.9955309016700896, 0.9926352030351726, 0.9932191344900865]|  1.4032433032989502|      0.10000000|[1153, 0, 0, 18]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      10|[0.88850205867898, 0.889247553035368, 0.8871081780822396, 0.8874971988900586, 0.8875589558118749, 0.8872214214373091, 0.8876598049529547, 0.8876262965282412, 0.8868990458929621, 0.8884897735897104, 1.0378567664069096, 0.6544066060924179, 0.988311404829696, 0.9876335284669997, 0.9877435404561813, 0.9880478893631086, 0.97384225892088, 0.9641566847038204, 0.9789087253518484, 0.9943312676100957, 0.9906981684647111, 0.9914389440114428]|  1.3729102611541748|      1.00000000|[1281, 0, 0, 20]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      11|[0.88850205867898, 0.889247553035368, 0.8871081780822396, 0.8874971988900586, 0.8875589558118749, 0.8872214214373091, 0.8876598049529547, 0.8876262965282412, 0.8868990458929621, 0.8884897735897104, 1.0378567664069096, 0.6544066060924179, 0.988311404829696, 0.9876335284669997, 0.9877435404561813, 0.9880478893631086, 0.97384225892088, 0.9641566847038204, 0.9789087253518484, 0.9943312676100957, 0.9906981684647111, 0.9914389440114428]|  1.3729102611541748|      0.10000000|[1409, 0, 0, 22]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
