k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|328350.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0689433586408867, 1.008568411077597, 1.1575108544888653, 0.9554254285866443, 0.9110006539832829, 1.0530749273246787, 1.049211826241447, 0.9753678684626932, 0.9262924799547704, 0.98540606274822, 1.0083904519284224, 0.9802181607719375, 0.9605644144440191, 0.9691700716470959, 1.005484640684935, 0.9856204863661685, 0.9392183376064253, 1.0614189958955396, 1.1120539765319009, 1.0154886900909366, 1.0736287597952052, 1.0688163340234977, 0.9361034773250565, 1.1361692122957276, 1.0921381552706206, 1.1331055565301342, 1.1257821998998099, 0.9542056881420358, 1.0725878950677135, 1.0005961381913373, 1.1978327701375329, 1.0124025452854146, 1.0887667725743562, 1.002564017709107, 0.9369161391667093, 0.9584595790976316, 1.0969399444100605, 1.020461226899208, 1.0634749081615171, 0.9779260270624187, 1.0482064571397776, 0.9719080254620258, 1.0768584101672298, 0.9521259045864872, 1.0974028545136858, 0.9967734035932884, 0.9860639671081751, 1.150891779042706, 1.1024412363253187, 1.1518213646431645, 1.0593073094231578, 1.052322569746897, 1.0586333860005217, 1.0409829525466798, 1.0925902948951456, 1.0218014452209476, 1.0771387167859738, 1.1123853218884028, 1.1393728132292995, 1.1691361245007497, 1.129121659627005, 1.1382105205459951, 1.1083097932818562, 1.0308114607276169, 1.0837274797580165, 1.1552255248186025, 1.0907566264463586, 1.0306368050436356, 1.134401989465326, 1.036213031144356, 1.0717972891213867, 1.1515077921828867, 1.0524002418248877, 1.023303273712371, 1.0984540699238903, 1.1177958699474975, 1.130407308005907, 1.0843297303662438, 1.1162951550005296, 1.2098101173030102, 1.160401064636404, 1.178437978865996, 1.1706389743190717, 1.1548183366750941, 1.0307280721054404, 1.1384839601801495, 1.0873107402470943, 1.0501468426264178, 0.9901428251563062, 1.188908179158405, 1.1546225274156794, 1.0592374045325572, 1.1407525753243901, 1.11215072742803, 1.1539134282170995, 1.1592361592702818, 1.1680123637486957, 1.1466629429584771, 1.1022538830767539, 1.145849619474543]|326388.0937500000000000|     10.00000000|[219, 26, 0, 2]                                                            |  | trying linear partial model with 116 points | iterate success | actual_k=13
       2|[1.0689433586408867, 1.008568411077597, 1.1575108544888653, 0.9554254285866443, 0.9110006539832829, 1.0530749273246787, 1.049211826241447, 0.9753678684626932, 0.9262924799547704, 0.98540606274822, 1.0083904519284224, 0.9802181607719375, 0.9605644144440191, 0.9691700716470959, 1.005484640684935, 0.9856204863661685, 0.9392183376064253, 1.0614189958955396, 1.1120539765319009, 1.0154886900909366, 1.0736287597952052, 1.0688163340234977, 0.9361034773250565, 1.1361692122957276, 1.0921381552706206, 1.1331055565301342, 1.1257821998998099, 0.9542056881420358, 1.0725878950677135, 1.0005961381913373, 1.1978327701375329, 1.0124025452854146, 1.0887667725743562, 1.002564017709107, 0.9369161391667093, 0.9584595790976316, 1.0969399444100605, 1.020461226899208, 1.0634749081615171, 0.9779260270624187, 1.0482064571397776, 0.9719080254620258, 1.0768584101672298, 0.9521259045864872, 1.0974028545136858, 0.9967734035932884, 0.9860639671081751, 1.150891779042706, 1.1024412363253187, 1.1518213646431645, 1.0593073094231578, 1.052322569746897, 1.0586333860005217, 1.0409829525466798, 1.0925902948951456, 1.0218014452209476, 1.0771387167859738, 1.1123853218884028, 1.1393728132292995, 1.1691361245007497, 1.129121659627005, 1.1382105205459951, 1.1083097932818562, 1.0308114607276169, 1.0837274797580165, 1.1552255248186025, 1.0907566264463586, 1.0306368050436356, 1.134401989465326, 1.036213031144356, 1.0717972891213867, 1.1515077921828867, 1.0524002418248877, 1.023303273712371, 1.0984540699238903, 1.1177958699474975, 1.130407308005907, 1.0843297303662438, 1.1162951550005296, 1.2098101173030102, 1.160401064636404, 1.178437978865996, 1.1706389743190717, 1.1548183366750941, 1.0307280721054404, 1.1384839601801495, 1.0873107402470943, 1.0501468426264178, 0.9901428251563062, 1.188908179158405, 1.1546225274156794, 1.0592374045325572, 1.1407525753243901, 1.11215072742803, 1.1539134282170995, 1.1592361592702818, 1.1680123637486957, 1.1466629429584771, 1.1022538830767539, 1.145849619474543]|326388.0937500000000000|      1.00000000|[438, 52, 0, 4]                                                            |  | trying linear partial model with 116 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       3|[1.1464662682776599, 1.0080196776848431, 1.1497599419109052, 0.9482406799714078, 0.9804166927152512, 1.0222725307458638, 1.1420219825210767, 0.9373646625516914, 0.9230471897892477, 1.0238111428259316, 1.1133821241324775, 1.0033746824795802, 1.0119160008099979, 0.993870977886265, 1.1080861124450854, 0.904712317190156, 0.9289510574036464, 1.0631199143781929, 1.1213013656632158, 1.052644909916679, 1.097355295968532, 1.0342280308903875, 0.9518316005788766, 1.147245870879784, 1.0134229586018932, 1.1686410754201966, 1.144387101115687, 0.9476214643201533, 1.0609977787055083, 1.0448925345876825, 1.2458754849995077, 1.1683282539348605, 1.2181268907406673, 1.1085859441416552, 0.9177702991555962, 1.0527988820674046, 1.1267855571276235, 1.0768363361841438, 1.079592226702961, 0.9555885764373472, 1.0057837548383421, 0.9978674003271761, 1.1611728517167261, 1.113612154416483, 1.1149805553932368, 1.115444900742599, 1.0724217433656957, 1.2566980349143055, 1.1990739791562788, 1.276779544446672, 0.9252384085172565, 1.108160392275629, 1.0822772633768418, 1.159717358334779, 1.0847582017263164, 1.0665478576083873, 1.1268585875345938, 1.086587100916054, 1.409536723273247, 1.3547977877849862, 1.2730302402245006, 1.2290946902466227, 1.1624754737467256, 1.144742583851195, 1.2664145433076333, 1.2120070791501054, 1.1180660173753774, 1.180650457411403, 1.1667242270956457, 1.1346313942294846, 1.1297868361358703, 1.3138915766932184, 1.0821510728586605, 1.1405927381007674, 1.2565013095207904, 1.2898944717644047, 1.2294223218775473, 1.1894347421952094, 1.2256227189416609, 1.3406382172395805, 1.2466455947718946, 1.1968550691224615, 1.2281972462990893, 1.2486094606602813, 1.1344733816449741, 1.3032733518057855, 1.2281194322538944, 1.1187947389141246, 1.1336236321966788, 1.3426316178322135, 1.1580127242555651, 1.2006811591710518, 1.280875415544898, 1.2396187363221776, 1.3332020663697537, 1.2031632875694676, 1.3651585845136918, 1.3674934683549032, 1.2989331313528192, 1.260204503332018]|324242.4687500000000000|     10.00000000|[658, 78, 0, 6]                                                            |  | trying linear partial model with 116 points | iterate success | actual_k=13
       4|[1.1464662682776599, 1.0080196776848431, 1.1497599419109052, 0.9482406799714078, 0.9804166927152512, 1.0222725307458638, 1.1420219825210767, 0.9373646625516914, 0.9230471897892477, 1.0238111428259316, 1.1133821241324775, 1.0033746824795802, 1.0119160008099979, 0.993870977886265, 1.1080861124450854, 0.904712317190156, 0.9289510574036464, 1.0631199143781929, 1.1213013656632158, 1.052644909916679, 1.097355295968532, 1.0342280308903875, 0.9518316005788766, 1.147245870879784, 1.0134229586018932, 1.1686410754201966, 1.144387101115687, 0.9476214643201533, 1.0609977787055083, 1.0448925345876825, 1.2458754849995077, 1.1683282539348605, 1.2181268907406673, 1.1085859441416552, 0.9177702991555962, 1.0527988820674046, 1.1267855571276235, 1.0768363361841438, 1.079592226702961, 0.9555885764373472, 1.0057837548383421, 0.9978674003271761, 1.1611728517167261, 1.113612154416483, 1.1149805553932368, 1.115444900742599, 1.0724217433656957, 1.2566980349143055, 1.1990739791562788, 1.276779544446672, 0.9252384085172565, 1.108160392275629, 1.0822772633768418, 1.159717358334779, 1.0847582017263164, 1.0665478576083873, 1.1268585875345938, 1.086587100916054, 1.409536723273247, 1.3547977877849862, 1.2730302402245006, 1.2290946902466227, 1.1624754737467256, 1.144742583851195, 1.2664145433076333, 1.2120070791501054, 1.1180660173753774, 1.180650457411403, 1.1667242270956457, 1.1346313942294846, 1.1297868361358703, 1.3138915766932184, 1.0821510728586605, 1.1405927381007674, 1.2565013095207904, 1.2898944717644047, 1.2294223218775473, 1.1894347421952094, 1.2256227189416609, 1.3406382172395805, 1.2466455947718946, 1.1968550691224615, 1.2281972462990893, 1.2486094606602813, 1.1344733816449741, 1.3032733518057855, 1.2281194322538944, 1.1187947389141246, 1.1336236321966788, 1.3426316178322135, 1.1580127242555651, 1.2006811591710518, 1.280875415544898, 1.2396187363221776, 1.3332020663697537, 1.2031632875694676, 1.3651585845136918, 1.3674934683549032, 1.2989331313528192, 1.260204503332018]|324242.4687500000000000|      1.00000000|[878, 104, 0, 8]                                                           |  | trying linear partial model with 116 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       5|[1.1357257086484314, 0.9070609726984425, 1.123753332427755, 0.8960829829472595, 0.9378506834503226, 1.0690825089101539, 1.1235045152191945, 0.9372563046006834, 0.9891456470662203, 1.08933588865696, 1.1837377059958716, 0.9698936808621583, 0.9924454420031832, 1.0409850297750265, 1.1069966738059622, 0.8086437130105084, 0.9959831410033446, 1.0830043799996254, 1.2150900926962074, 1.1974093632708942, 1.1036132085057015, 0.9351894833342809, 0.9108266245670213, 1.1879505502243581, 1.0631458836467762, 1.2332110863053727, 1.1026524703918135, 0.9320577772124915, 1.144616887246956, 1.1786538880933977, 1.146511177569794, 1.1701764671258479, 1.2178717937902788, 1.2543244932286195, 0.9902225740209558, 1.1035422142562281, 1.0967255562586613, 1.0955266782938469, 1.084283694447487, 0.9459799033097982, 1.0729195970240473, 1.0599894717482883, 1.2118790963064963, 1.1030907218167705, 1.30656738303584, 1.1890745776298546, 1.1386546900936998, 1.3588241017837097, 1.2231738948564752, 1.4114854297734987, 1.050411683275238, 1.2682975397953073, 1.1977316269127967, 1.2446158435242038, 1.1851907293803359, 1.1489271397053373, 1.2745289175199, 1.162618660334341, 1.4567446952413405, 1.4401208559861371, 1.3334961714539604, 1.308194745981877, 1.2041341555023273, 1.2300829821837442, 1.3878006566887815, 1.2666383143914342, 1.236059394866883, 1.2716970840648174, 1.3197858059437677, 1.262860909293182, 1.038920384433932, 1.4751987532602495, 1.2087045303308435, 1.2815870002962912, 1.3324170470817884, 1.3520472390702336, 1.4006446011722486, 1.2175359974451223, 1.3618344178214148, 1.3700615040226318, 1.3187023646901166, 1.4332947613998486, 1.3480492794270553, 1.3359657888403655, 1.2218086671402346, 1.5110593365139346, 1.381536370400342, 1.2405343029946068, 1.1562817108623278, 1.475633607479192, 1.3753681926734989, 1.3422619927453292, 1.4478681902009343, 1.3348079219003097, 1.4356351625223633, 1.2989587601207, 1.540789824023293, 1.4860282770385926, 1.44537941820347, 1.4100176328095375]|321869.8125000000000000|     10.00000000|[1099, 130, 0, 10]                                                         |  | trying linear partial model with 116 points | iterate success | actual_k=13
       6|[1.1357257086484314, 0.9070609726984425, 1.123753332427755, 0.8960829829472595, 0.9378506834503226, 1.0690825089101539, 1.1235045152191945, 0.9372563046006834, 0.9891456470662203, 1.08933588865696, 1.1837377059958716, 0.9698936808621583, 0.9924454420031832, 1.0409850297750265, 1.1069966738059622, 0.8086437130105084, 0.9959831410033446, 1.0830043799996254, 1.2150900926962074, 1.1974093632708942, 1.1036132085057015, 0.9351894833342809, 0.9108266245670213, 1.1879505502243581, 1.0631458836467762, 1.2332110863053727, 1.1026524703918135, 0.9320577772124915, 1.144616887246956, 1.1786538880933977, 1.146511177569794, 1.1701764671258479, 1.2178717937902788, 1.2543244932286195, 0.9902225740209558, 1.1035422142562281, 1.0967255562586613, 1.0955266782938469, 1.084283694447487, 0.9459799033097982, 1.0729195970240473, 1.0599894717482883, 1.2118790963064963, 1.1030907218167705, 1.30656738303584, 1.1890745776298546, 1.1386546900936998, 1.3588241017837097, 1.2231738948564752, 1.4114854297734987, 1.050411683275238, 1.2682975397953073, 1.1977316269127967, 1.2446158435242038, 1.1851907293803359, 1.1489271397053373, 1.2745289175199, 1.162618660334341, 1.4567446952413405, 1.4401208559861371, 1.3334961714539604, 1.308194745981877, 1.2041341555023273, 1.2300829821837442, 1.3878006566887815, 1.2666383143914342, 1.236059394866883, 1.2716970840648174, 1.3197858059437677, 1.262860909293182, 1.038920384433932, 1.4751987532602495, 1.2087045303308435, 1.2815870002962912, 1.3324170470817884, 1.3520472390702336, 1.4006446011722486, 1.2175359974451223, 1.3618344178214148, 1.3700615040226318, 1.3187023646901166, 1.4332947613998486, 1.3480492794270553, 1.3359657888403655, 1.2218086671402346, 1.5110593365139346, 1.381536370400342, 1.2405343029946068, 1.1562817108623278, 1.475633607479192, 1.3753681926734989, 1.3422619927453292, 1.4478681902009343, 1.3348079219003097, 1.4356351625223633, 1.2989587601207, 1.540789824023293, 1.4860282770385926, 1.44537941820347, 1.4100176328095375]|321869.8125000000000000|      1.00000000|[1318, 156, 0, 12]                                                         |  | trying linear partial model with 116 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       7|[1.1694751988031458, 0.8535478469650437, 1.1566103451340026, 0.8268916736535636, 1.0053846729957296, 1.0293530759630687, 1.1802357551491818, 0.9586851162695671, 1.063192495326207, 1.1106050724362342, 1.194116192544252, 0.9733709943061075, 0.9726750151158714, 1.0076580989623862, 1.175170598653784, 0.8725900247937306, 1.0347288809830848, 1.1268098412554883, 1.1834150885075887, 1.1950780992723202, 1.206400773927317, 0.9782600939017332, 1.0007908358913706, 1.119926699795795, 1.192940281203436, 1.2899771758273235, 1.0941966072246856, 0.9318374737849627, 1.222277434957374, 1.1027193974439717, 1.1755430571065242, 1.1211018769165932, 1.2742483821901185, 1.2240471365306251, 1.0751273020820875, 1.2288437757342365, 1.128245555276056, 1.1076556156795068, 1.0370049096696532, 0.9299787297247061, 1.1236151399362784, 1.0000978976398893, 1.2429318593043848, 1.0880182777841307, 1.3880970270208897, 1.2733071438858414, 1.226359106799676, 1.511078671616617, 1.2860405347631232, 1.5000038292680822, 1.016973265508431, 1.2709458544704808, 1.283389916602143, 1.2961212840712386, 1.4304505882502634, 1.2638048493962446, 1.273054442675868, 1.2510797476812818, 1.6321671131855657, 1.5743151409298157, 1.5405017049478646, 1.3497906150950219, 1.3029002518245758, 1.3354840711861022, 1.340328729918133, 1.3399153768588605, 1.3183915623777651, 1.3519269343872287, 1.3729535685857328, 1.3082638492899148, 1.146903341984869, 1.5690771623625075, 1.4613987484403208, 1.3729787106965523, 1.384448124989286, 1.5329702515968269, 1.617520963450867, 1.365422994386772, 1.4422443841554413, 1.4450197747270026, 1.4589600372749019, 1.497907957646226, 1.4981785990213756, 1.4007592068270744, 1.364160339658899, 1.589020430058796, 1.5430840000012713, 1.4476146778472756, 1.189550328297176, 1.5777351390853624, 1.4311329897971925, 1.336025723642896, 1.568742326892465, 1.5243720144395727, 1.647285433576087, 1.3887164094254483, 1.7100724618645082, 1.5332962255163665, 1.624720750053848, 1.6010108167160386]|319379.6875000000000000|     10.00000000|[1537, 182, 0, 14]                                                         |  | trying linear partial model with 116 points | iterate success | actual_k=13
       8|[1.1694751988031458, 0.8535478469650437, 1.1566103451340026, 0.8268916736535636, 1.0053846729957296, 1.0293530759630687, 1.1802357551491818, 0.9586851162695671, 1.063192495326207, 1.1106050724362342, 1.194116192544252, 0.9733709943061075, 0.9726750151158714, 1.0076580989623862, 1.175170598653784, 0.8725900247937306, 1.0347288809830848, 1.1268098412554883, 1.1834150885075887, 1.1950780992723202, 1.206400773927317, 0.9782600939017332, 1.0007908358913706, 1.119926699795795, 1.192940281203436, 1.2899771758273235, 1.0941966072246856, 0.9318374737849627, 1.222277434957374, 1.1027193974439717, 1.1755430571065242, 1.1211018769165932, 1.2742483821901185, 1.2240471365306251, 1.0751273020820875, 1.2288437757342365, 1.128245555276056, 1.1076556156795068, 1.0370049096696532, 0.9299787297247061, 1.1236151399362784, 1.0000978976398893, 1.2429318593043848, 1.0880182777841307, 1.3880970270208897, 1.2733071438858414, 1.226359106799676, 1.511078671616617, 1.2860405347631232, 1.5000038292680822, 1.016973265508431, 1.2709458544704808, 1.283389916602143, 1.2961212840712386, 1.4304505882502634, 1.2638048493962446, 1.273054442675868, 1.2510797476812818, 1.6321671131855657, 1.5743151409298157, 1.5405017049478646, 1.3497906150950219, 1.3029002518245758, 1.3354840711861022, 1.340328729918133, 1.3399153768588605, 1.3183915623777651, 1.3519269343872287, 1.3729535685857328, 1.3082638492899148, 1.146903341984869, 1.5690771623625075, 1.4613987484403208, 1.3729787106965523, 1.384448124989286, 1.5329702515968269, 1.617520963450867, 1.365422994386772, 1.4422443841554413, 1.4450197747270026, 1.4589600372749019, 1.497907957646226, 1.4981785990213756, 1.4007592068270744, 1.364160339658899, 1.589020430058796, 1.5430840000012713, 1.4476146778472756, 1.189550328297176, 1.5777351390853624, 1.4311329897971925, 1.336025723642896, 1.568742326892465, 1.5243720144395727, 1.647285433576087, 1.3887164094254483, 1.7100724618645082, 1.5332962255163665, 1.624720750053848, 1.6010108167160386]|319379.6875000000000000|      1.00000000|[1756, 208, 0, 16]                                                         |  | trying linear partial model with 116 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       9|[1.2045477702732525, 0.837146515737536, 1.1948576204989767, 0.7956269241080565, 1.0174684169607973, 1.006965527789985, 1.221114591406847, 1.10708323004866, 1.15410857600229, 1.1904484617955184, 1.2331053522418003, 0.9505243941360267, 0.9381362627107102, 1.0183828177104486, 1.2250420178269827, 0.9505772574716025, 1.0114311275282055, 1.1592937855931984, 1.2831455294253387, 1.1296086746200946, 1.257203972458696, 1.0529310985052207, 1.0129358638412043, 1.0997234779809617, 1.2851711107390744, 1.3419002284245864, 1.0945881097109873, 0.8161998462159754, 1.197198088109767, 1.1117387298010002, 1.327884087352515, 1.1982732048537301, 1.2880062668868908, 1.2111205550208068, 1.2086245599539622, 1.3846096648463642, 1.1273111483268292, 1.1111843176725962, 1.0689122809754283, 0.9724499825547619, 1.156019531044232, 0.9757690933313213, 1.307659295539115, 1.120904238206641, 1.5446708395816064, 1.2569861687911144, 1.19258161894718, 1.509886472289501, 1.388619824098724, 1.5917869560925646, 1.0558785042207153, 1.2617841225947368, 1.4106730684121007, 1.3526424119937823, 1.3941770513335674, 1.3246050009024046, 1.3410338796190944, 1.438208969859137, 1.5789526642700518, 1.663339016801558, 1.6059226861469675, 1.3972486828494715, 1.3835599878980998, 1.4154376289742407, 1.3655734106179898, 1.4189460834379788, 1.4928247852511218, 1.4200898298291025, 1.522744825504961, 1.4196313662014746, 1.154021319133675, 1.760817476685539, 1.4815953337456922, 1.459317611942159, 1.4850428967811906, 1.6053791823710108, 1.7090755558528563, 1.5506956355755626, 1.6401173995625444, 1.6120514754131103, 1.6371533704693952, 1.5924738933505052, 1.5221378863702866, 1.5334639766066631, 1.3931890571897743, 1.7786633769147913, 1.5507887312548778, 1.5226115680412535, 1.2968037960101166, 1.6891617207639353, 1.5403525588019893, 1.4606138616247375, 1.7122244346332418, 1.6645339803740578, 1.7694944463329536, 1.5279945918620377, 1.899862949007315, 1.6343200231255317, 1.838393899378209, 1.9288673636043807]|316688.6562500000000000|     10.00000000|[1973, 234, 0, 18]                                                         |  | trying linear partial model with 116 points | iterate success | actual_k=13
      10|[1.2045477702732525, 0.837146515737536, 1.1948576204989767, 0.7956269241080565, 1.0174684169607973, 1.006965527789985, 1.221114591406847, 1.10708323004866, 1.15410857600229, 1.1904484617955184, 1.2331053522418003, 0.9505243941360267, 0.9381362627107102, 1.0183828177104486, 1.2250420178269827, 0.9505772574716025, 1.0114311275282055, 1.1592937855931984, 1.2831455294253387, 1.1296086746200946, 1.257203972458696, 1.0529310985052207, 1.0129358638412043, 1.0997234779809617, 1.2851711107390744, 1.3419002284245864, 1.0945881097109873, 0.8161998462159754, 1.197198088109767, 1.1117387298010002, 1.327884087352515, 1.1982732048537301, 1.2880062668868908, 1.2111205550208068, 1.2086245599539622, 1.3846096648463642, 1.1273111483268292, 1.1111843176725962, 1.0689122809754283, 0.9724499825547619, 1.156019531044232, 0.9757690933313213, 1.307659295539115, 1.120904238206641, 1.5446708395816064, 1.2569861687911144, 1.19258161894718, 1.509886472289501, 1.388619824098724, 1.5917869560925646, 1.0558785042207153, 1.2617841225947368, 1.4106730684121007, 1.3526424119937823, 1.3941770513335674, 1.3246050009024046, 1.3410338796190944, 1.438208969859137, 1.5789526642700518, 1.663339016801558, 1.6059226861469675, 1.3972486828494715, 1.3835599878980998, 1.4154376289742407, 1.3655734106179898, 1.4189460834379788, 1.4928247852511218, 1.4200898298291025, 1.522744825504961, 1.4196313662014746, 1.154021319133675, 1.760817476685539, 1.4815953337456922, 1.459317611942159, 1.4850428967811906, 1.6053791823710108, 1.7090755558528563, 1.5506956355755626, 1.6401173995625444, 1.6120514754131103, 1.6371533704693952, 1.5924738933505052, 1.5221378863702866, 1.5334639766066631, 1.3931890571897743, 1.7786633769147913, 1.5507887312548778, 1.5226115680412535, 1.2968037960101166, 1.6891617207639353, 1.5403525588019893, 1.4606138616247375, 1.7122244346332418, 1.6645339803740578, 1.7694944463329536, 1.5279945918620377, 1.899862949007315, 1.6343200231255317, 1.838393899378209, 1.9288673636043807]|316688.6562500000000000|      1.00000000|[2191, 260, 0, 20]                                                         |  | trying linear partial model with 116 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
