k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      0.20000000|[110, 14, 0, 2]                                                            |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
       2|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      0.04000000|[218, 28, 0, 4]                                                            |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
       3|[-0.61080868207239, 0.5837429581334093, -1.844656488500394, 0.0142848598910595, -0.0154142550321609, 0.0014320165380805, -0.0334604445385279, -0.1118935049448787, 1.1228355960979373, 0.0041109351370912, 0.0001870016377928, 399.749576551631, 0.0165290524047681, -0.0233478749353247, -0.0095962532297779, -0.0072123217884051, -0.1180545735533935, 0.7207157937495958, -0.000700644112774, -0.0040262172196868, 402.01367903249576, 0.0229469430556769, -0.0226973473697205, 0.0016716481652489, -0.0228611314422232, -0.1099235404211704, 0.9184043607194622, -0.0091367793690865, 0.0028804743896762, 400.4041300121339, 0.0314201492961814, -1.2181867572337142, 0.0096047925689299, -1.408744556084196, -0.1018274569145062, 0.4482044911700141, 0.0006463650470456, -0.0040698552025867, 407.03340309583746, 0.0304742796662786, -1.2283991457929677, 0.0090506658727678, -1.0518452719477287, -0.1199045107479328, 0.3440001774503075, -0.0008318594673977, -0.0009066469162887, 405.9186460713357, 0.0268857584595455, -1.2402292946881042, 0.0147079019429971, -0.858043875213806, -0.1206470718829788, 0.2781991806516775, -0.0022961778019753, -0.0022864477588317, 404.73929739692466]|109204.7578125000000000|      0.20000000|[326, 42, 0, 6]                                                            |  | trying linear partial model with 58 points | iterate success | actual_k=7
       4|[-0.5953102583955854, 0.6481454254063093, -1.8256274498769827, -0.0245551188074849, -0.0421221165421752, 0.0111497299793969, -0.0280021737438923, -0.1318864569176418, 1.1127753104853113, 0.0086591153239839, -0.0053494258310458, 399.7230772319964, -0.0057801053669278, -0.0027708078156269, -0.0112541579015875, 0.0217481848415984, -0.1122779666933806, 0.6992684109407364, 0.0038898981376654, 0.0212685664944145, 402.0340753627593, 0.0165829375545612, 0.0087090479082401, 0.0129288082972287, -0.0050596685047679, -0.1224416291754815, 0.8990694994272653, 0.0252098031563855, -0.0182157893953388, 400.40700904807306, 0.0888960301536365, -1.1810283973982245, -0.020421915704245, -1.4398957291608574, -0.0245334954765239, 0.4729772256228084, -0.0153841969250857, 0.000843943854966, 407.0283959254661, 0.0598205503225791, -1.2342690644892946, -0.0312841037617565, -1.0348407347691404, -0.0809304390467341, 0.354975882122429, 0.0241082546874822, -0.0002680411315256, 405.92492330359516, 0.0726422477323707, -1.241537973385481, -0.0335143673484397, -0.8729650846377578, -0.1056461433769426, 0.2966375441623351, 0.0108204549913479, -0.0177178647626269, 404.71692418700565]|46890.1953125000000000|      1.00000000|[433, 56, 0, 8]                                                            |  | trying linear partial model with 58 points | iterate success | actual_k=7
       5|[-0.5953102583955854, 0.6481454254063093, -1.8256274498769827, -0.0245551188074849, -0.0421221165421752, 0.0111497299793969, -0.0280021737438923, -0.1318864569176418, 1.1127753104853113, 0.0086591153239839, -0.0053494258310458, 399.7230772319964, -0.0057801053669278, -0.0027708078156269, -0.0112541579015875, 0.0217481848415984, -0.1122779666933806, 0.6992684109407364, 0.0038898981376654, 0.0212685664944145, 402.0340753627593, 0.0165829375545612, 0.0087090479082401, 0.0129288082972287, -0.0050596685047679, -0.1224416291754815, 0.8990694994272653, 0.0252098031563855, -0.0182157893953388, 400.40700904807306, 0.0888960301536365, -1.1810283973982245, -0.020421915704245, -1.4398957291608574, -0.0245334954765239, 0.4729772256228084, -0.0153841969250857, 0.000843943854966, 407.0283959254661, 0.0598205503225791, -1.2342690644892946, -0.0312841037617565, -1.0348407347691404, -0.0809304390467341, 0.354975882122429, 0.0241082546874822, -0.0002680411315256, 405.92492330359516, 0.0726422477323707, -1.241537973385481, -0.0335143673484397, -0.8729650846377578, -0.1056461433769426, 0.2966375441623351, 0.0108204549913479, -0.0177178647626269, 404.71692418700565]|46890.1953125000000000|      0.20000000|[541, 70, 0, 10]                                                           |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
       6|[-0.5953102583955854, 0.6481454254063093, -1.8256274498769827, -0.0245551188074849, -0.0421221165421752, 0.0111497299793969, -0.0280021737438923, -0.1318864569176418, 1.1127753104853113, 0.0086591153239839, -0.0053494258310458, 399.7230772319964, -0.0057801053669278, -0.0027708078156269, -0.0112541579015875, 0.0217481848415984, -0.1122779666933806, 0.6992684109407364, 0.0038898981376654, 0.0212685664944145, 402.0340753627593, 0.0165829375545612, 0.0087090479082401, 0.0129288082972287, -0.0050596685047679, -0.1224416291754815, 0.8990694994272653, 0.0252098031563855, -0.0182157893953388, 400.40700904807306, 0.0888960301536365, -1.1810283973982245, -0.020421915704245, -1.4398957291608574, -0.0245334954765239, 0.4729772256228084, -0.0153841969250857, 0.000843943854966, 407.0283959254661, 0.0598205503225791, -1.2342690644892946, -0.0312841037617565, -1.0348407347691404, -0.0809304390467341, 0.354975882122429, 0.0241082546874822, -0.0002680411315256, 405.92492330359516, 0.0726422477323707, -1.241537973385481, -0.0335143673484397, -0.8729650846377578, -0.1056461433769426, 0.2966375441623351, 0.0108204549913479, -0.0177178647626269, 404.71692418700565]|46890.1953125000000000|      0.04000000|[648, 84, 0, 12]                                                           |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
       7|[-0.59375059572523, 0.6591667773751436, -1.8315164149393959, -0.0203829245333944, -0.0387707413375549, 0.0147638420349565, -0.0339698164765777, -0.1288576884621119, 1.1125858903665682, 0.0136082328939307, -0.006346069530932, 399.72000123377455, -0.0064939502061979, 0.003499999870924, -0.0092302167694678, 0.0213028085734641, -0.1162025670034484, 0.6924986252087607, 0.0022464722470121, 0.0236717334921357, 402.0438063928786, 0.0109915689280107, 0.0103248202958582, 0.0139930775391407, -0.006145997392969, -0.132230816616711, 0.9020719723987561, 0.0223922816578023, -0.0300515917990162, 400.41432068560385, 0.092990903119461, -1.189251575596923, -0.0313345485795003, -1.4317291110818469, -0.0234577691469754, 0.4761040813465708, -0.0151031141544021, 0.0018043793514289, 407.03522216462505, 0.0651788999605872, -1.2295625345119625, -0.0354982985071059, -1.0376374642105548, -0.0704599157019018, 0.3513243360126998, 0.0252921571565331, -0.0025879287468247, 405.9265670804343, 0.0796848703342332, -1.2434874383871601, -0.0412983291095731, -0.8765330653541907, -0.0978271994662189, 0.2969711907925816, 0.0078875910193359, -0.0184009899639606, 404.72277827674515]|36436.1718750000000000|      0.20000000|[755, 98, 0, 14]                                                           |  | trying linear partial model with 58 points | iterate success | actual_k=7
       8|[-0.59375059572523, 0.6591667773751436, -1.8315164149393959, -0.0203829245333944, -0.0387707413375549, 0.0147638420349565, -0.0339698164765777, -0.1288576884621119, 1.1125858903665682, 0.0136082328939307, -0.006346069530932, 399.72000123377455, -0.0064939502061979, 0.003499999870924, -0.0092302167694678, 0.0213028085734641, -0.1162025670034484, 0.6924986252087607, 0.0022464722470121, 0.0236717334921357, 402.0438063928786, 0.0109915689280107, 0.0103248202958582, 0.0139930775391407, -0.006145997392969, -0.132230816616711, 0.9020719723987561, 0.0223922816578023, -0.0300515917990162, 400.41432068560385, 0.092990903119461, -1.189251575596923, -0.0313345485795003, -1.4317291110818469, -0.0234577691469754, 0.4761040813465708, -0.0151031141544021, 0.0018043793514289, 407.03522216462505, 0.0651788999605872, -1.2295625345119625, -0.0354982985071059, -1.0376374642105548, -0.0704599157019018, 0.3513243360126998, 0.0252921571565331, -0.0025879287468247, 405.9265670804343, 0.0796848703342332, -1.2434874383871601, -0.0412983291095731, -0.8765330653541907, -0.0978271994662189, 0.2969711907925816, 0.0078875910193359, -0.0184009899639606, 404.72277827674515]|36436.1718750000000000|      0.04000000|[863, 112, 0, 16]                                                          |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
       9|[-0.5881716954985177, 0.6698540241843408, -1.8339267888835242, -0.0224545416444373, -0.0333820069006075, 0.0190456287881691, -0.0442350693861851, -0.1272616807222041, 1.1185108538402848, 0.0084261275399631, 0.0008430108118153, 399.7233332391265, -0.0121390465153287, -0.0025252960841947, -0.0064304862786368, 0.0230135699387721, -0.1190632608785311, 0.6867670442474257, -0.0004640839301765, 0.0313944636913131, 402.0494084996213, 0.0033932292720461, 0.0065366449512247, 0.0118052599291297, 0.0003532944742097, -0.1379697033118044, 0.8976299480782857, 0.0168940113428545, -0.0296480500128953, 400.41437731135613, 0.0931357726960664, -1.1918763739989144, -0.0390325333053762, -1.4244588166449748, -0.0153113206242644, 0.4813162502390765, -0.0085206015441041, 0.0092234161193835, 407.0317058679933, 0.0743244757508695, -1.2285309411983938, -0.0333886144989434, -1.0439014236983315, -0.0636667952368453, 0.3588012922388695, 0.0264468688025117, 0.0018473563623966, 405.9208308973374, 0.0879307701977371, -1.2404656253763235, -0.0428655368035976, -0.8812290517214708, -0.0921784563560167, 0.2973336661474893, 0.0077494183823184, -0.0171071527158471, 404.72178618938335]|27050.8984375000000000|      0.20000000|[971, 126, 0, 18]                                                          |  | trying linear partial model with 58 points | iterate success | actual_k=7
      10|[-0.5881716954985177, 0.6698540241843408, -1.8339267888835242, -0.0224545416444373, -0.0333820069006075, 0.0190456287881691, -0.0442350693861851, -0.1272616807222041, 1.1185108538402848, 0.0084261275399631, 0.0008430108118153, 399.7233332391265, -0.0121390465153287, -0.0025252960841947, -0.0064304862786368, 0.0230135699387721, -0.1190632608785311, 0.6867670442474257, -0.0004640839301765, 0.0313944636913131, 402.0494084996213, 0.0033932292720461, 0.0065366449512247, 0.0118052599291297, 0.0003532944742097, -0.1379697033118044, 0.8976299480782857, 0.0168940113428545, -0.0296480500128953, 400.41437731135613, 0.0931357726960664, -1.1918763739989144, -0.0390325333053762, -1.4244588166449748, -0.0153113206242644, 0.4813162502390765, -0.0085206015441041, 0.0092234161193835, 407.0317058679933, 0.0743244757508695, -1.2285309411983938, -0.0333886144989434, -1.0439014236983315, -0.0636667952368453, 0.3588012922388695, 0.0264468688025117, 0.0018473563623966, 405.9208308973374, 0.0879307701977371, -1.2404656253763235, -0.0428655368035976, -0.8812290517214708, -0.0921784563560167, 0.2973336661474893, 0.0077494183823184, -0.0171071527158471, 404.72178618938335]|27050.8984375000000000|      0.04000000|[1078, 140, 0, 20]                                                         |  | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
