k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.1453192292203753, -0.1689043129492764, -0.164043606921241, -0.2278408308114848, 0.8003666167529363, 0.3328397524317441, 0.0887938405252976, 0.2209522505574109, 0.251909984669817]|192952.6406250000000000|      1.11111111|[33, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       2|[0.4409416051498328, -0.4373307842885296, -0.0913675255671968, 0.4862043358033715, 1.1671567082508516, 0.0595423861643536, -0.1630113338420525, 0.2972922487829528, 0.410689672408729]|72776.9296875000000000|      1.23456790|[65, 0, 0, 4]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       3|[0.4409416051498328, -0.4373307842885296, -0.0913675255671968, 0.4862043358033715, 1.1671567082508516, 0.0595423861643536, -0.1630113338420525, 0.2972922487829528, 0.410689672408729]|72776.9296875000000000|      1.11111111|[97, 0, 0, 6]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[1.0706808973093747, -0.3831423981036773, 0.0673072639721313, 0.0110551829253165, 1.2143774044678217, 0.1512528221861251, 0.506937098368641, 0.6120402627537369, 0.2507592960416137]|24598.2363281250000000|      1.23456790|[129, 0, 0, 8]                                                             |  | trying linear partial model with 17 points | iterate success | actual_k=0
       5|[1.0706808973093747, -0.3831423981036773, 0.0673072639721313, 0.0110551829253165, 1.2143774044678217, 0.1512528221861251, 0.506937098368641, 0.6120402627537369, 0.2507592960416137]|24598.2363281250000000|      1.11111111|[161, 0, 0, 10]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[1.0706808973093747, -0.3831423981036773, 0.0673072639721313, 0.0110551829253165, 1.2143774044678217, 0.1512528221861251, 0.506937098368641, 0.6120402627537369, 0.2507592960416137]|24598.2363281250000000|      1.00000000|[193, 0, 0, 12]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[1.0706808973093747, -0.3831423981036773, 0.0673072639721313, 0.0110551829253165, 1.2143774044678217, 0.1512528221861251, 0.506937098368641, 0.6120402627537369, 0.2507592960416137]|24598.2363281250000000|      0.90000000|[225, 0, 0, 14]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[1.0706808973093747, -0.3831423981036773, 0.0673072639721313, 0.0110551829253165, 1.2143774044678217, 0.1512528221861251, 0.506937098368641, 0.6120402627537369, 0.2507592960416137]|24598.2363281250000000|      0.81000000|[257, 0, 0, 16]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[1.0706808973093747, -0.3831423981036773, 0.0673072639721313, 0.0110551829253165, 1.2143774044678217, 0.1512528221861251, 0.506937098368641, 0.6120402627537369, 0.2507592960416137]|24598.2363281250000000|      0.72900000|[289, 0, 0, 18]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[1.0706808973093747, -0.3831423981036773, 0.0673072639721313, 0.0110551829253165, 1.2143774044678217, 0.1512528221861251, 0.506937098368641, 0.6120402627537369, 0.2507592960416137]|24598.2363281250000000|      0.65610000|[321, 0, 0, 20]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      11|[1.0706808973093747, -0.3831423981036773, 0.0673072639721313, 0.0110551829253165, 1.2143774044678217, 0.1512528221861251, 0.506937098368641, 0.6120402627537369, 0.2507592960416137]|24598.2363281250000000|      0.59049000|[353, 0, 0, 22]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[1.0706808973093747, -0.3831423981036773, 0.0673072639721313, 0.0110551829253165, 1.2143774044678217, 0.1512528221861251, 0.506937098368641, 0.6120402627537369, 0.2507592960416137]|24598.2363281250000000|      0.53144100|[385, 0, 0, 24]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      13|[1.0706808973093747, -0.3831423981036773, 0.0673072639721313, 0.0110551829253165, 1.2143774044678217, 0.1512528221861251, 0.506937098368641, 0.6120402627537369, 0.2507592960416137]|24598.2363281250000000|      0.47829690|[417, 0, 0, 26]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
