k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[10.215698828078022, -0.5985301861067014, -0.1256240585307743, 0.7867271652385325, 0.0735047518199876, 0.2147203833674372, -0.2856003715102058]|75844.3359375000000000|      1.11111111|[27, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       2|[10.365552611893266, 0.0827106220831612, -0.1883832999418942, 0.092076525728891, 0.3344723152624374, 0.6536270755637501, -0.3139079498275769]|57498.8789062500000000|      1.23456790|[53, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       3|[10.365552611893266, 0.0827106220831612, -0.1883832999418942, 0.092076525728891, 0.3344723152624374, 0.6536270755637501, -0.3139079498275769]|57498.8789062500000000|      1.11111111|[79, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[10.086679812581131, -0.0663472454172121, -0.5012905424890004, -0.8463951102384781, -0.0056813359139308, 0.6708186470430624, -0.5137569044967889]|45031.7539062500000000|      1.23456790|[105, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | iterate success | actual_k=2
       5|[10.086679812581131, -0.0663472454172121, -0.5012905424890004, -0.8463951102384781, -0.0056813359139308, 0.6708186470430624, -0.5137569044967889]|45031.7539062500000000|      1.11111111|[131, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[10.086679812581131, -0.0663472454172121, -0.5012905424890004, -0.8463951102384781, -0.0056813359139308, 0.6708186470430624, -0.5137569044967889]|45031.7539062500000000|      1.00000000|[158, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[10.086679812581131, -0.0663472454172121, -0.5012905424890004, -0.8463951102384781, -0.0056813359139308, 0.6708186470430624, -0.5137569044967889]|45031.7539062500000000|      0.90000000|[185, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[10.086679812581131, -0.0663472454172121, -0.5012905424890004, -0.8463951102384781, -0.0056813359139308, 0.6708186470430624, -0.5137569044967889]|45031.7539062500000000|      0.81000000|[211, 32, 0, 16]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[10.086679812581131, -0.0663472454172121, -0.5012905424890004, -0.8463951102384781, -0.0056813359139308, 0.6708186470430624, -0.5137569044967889]|45031.7539062500000000|      0.72900000|[237, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[10.086679812581131, -0.0663472454172121, -0.5012905424890004, -0.8463951102384781, -0.0056813359139308, 0.6708186470430624, -0.5137569044967889]|45031.7539062500000000|      0.65610000|[263, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      11|[10.086679812581131, -0.0663472454172121, -0.5012905424890004, -0.8463951102384781, -0.0056813359139308, 0.6708186470430624, -0.5137569044967889]|45031.7539062500000000|      0.59049000|[289, 44, 0, 22]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      12|[10.086679812581131, -0.0663472454172121, -0.5012905424890004, -0.8463951102384781, -0.0056813359139308, 0.6708186470430624, -0.5137569044967889]|45031.7539062500000000|      0.53144100|[316, 48, 0, 24]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      13|[10.08274703386898, -0.1031082253422587, -0.5126181555202703, -1.1437401014583597, -0.0251443100162794, 0.6347064981663737, -0.0769074489521891]|14943.6777343750000000|      0.59049000|[342, 52, 0, 26]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      14|[10.08274703386898, -0.1031082253422587, -0.5126181555202703, -1.1437401014583597, -0.0251443100162794, 0.6347064981663737, -0.0769074489521891]|14943.6777343750000000|      0.53144100|[368, 56, 0, 28]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      15|[10.08274703386898, -0.1031082253422587, -0.5126181555202703, -1.1437401014583597, -0.0251443100162794, 0.6347064981663737, -0.0769074489521891]|14943.6777343750000000|      0.47829690|[394, 60, 0, 30]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      16|[10.08274703386898, -0.1031082253422587, -0.5126181555202703, -1.1437401014583597, -0.0251443100162794, 0.6347064981663737, -0.0769074489521891]|14943.6777343750000000|      0.43046721|[421, 64, 0, 32]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
