k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 0.1]                                                                      |  3.0203003000300002|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 0.1]                                                                      |  3.0203003000300002|      0.20000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.804076717178437, 0.0598245442039316]                                         |  1.2587058544158936|      1.00000000|[12, 4, 0, 4]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       3|[0.804076717178437, 0.0598245442039316]                                         |  1.2587058544158936|      0.20000000|[18, 6, 0, 6]                                                              |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       4|[0.6058946506404289, 0.0329197397496235]                                        |  0.4051048159599304|      1.00000000|[24, 8, 0, 8]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       5|[0.6058946506404289, 0.0329197397496235]                                        |  0.4051048159599304|      0.20000000|[32, 11, 0, 11]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
       6|[0.4061496424022498, 0.0430158619720306]                                        |  0.0822537019848824|      1.00000000|[38, 13, 0, 13]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       7|[0.4061496424022498, 0.0430158619720306]                                        |  0.0822537019848824|      0.20000000|[44, 15, 0, 15]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       8|[0.4061496424022498, 0.0430158619720306]                                        |  0.0822537019848824|      0.04000000|[52, 18, 0, 18]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
       9|[0.366206973988052, 0.0451567122595195]                                         |  0.0545139089226723|      0.20000000|[57, 20, 0, 20]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      10|[0.366206973988052, 0.0451567122595195]                                         |  0.0545139089226723|      0.04000000|[65, 23, 0, 23]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      11|[0.3262655132614133, 0.0473199771583196]                                        |  0.0344860516488552|      0.20000000|[70, 25, 0, 25]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      12|[0.3262655132614133, 0.0473199771583196]                                        |  0.0344860516488552|      0.04000000|[78, 28, 0, 28]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      13|[0.2863118143352827, 0.0492440203283428]                                        |  0.0205746497958899|      0.20000000|[83, 30, 0, 30]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      14|[0.2863118143352827, 0.0492440203283428]                                        |  0.0205746497958899|      0.04000000|[90, 33, 0, 33]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      15|[0.2863118143352827, 0.0492440203283428]                                        |  0.0205746497958899|      0.00800000|[97, 36, 0, 36]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      16|[0.2783319071913953, 0.0486773793706501]                                        |  0.0183881428092718|      0.04000000|[103, 38, 0, 38]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      17|[0.2783319071913953, 0.0486773793706501]                                        |  0.0183881428092718|      0.00800000|[110, 41, 0, 41]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      18|[0.270358665578027, 0.0480236071053681]                                         |  0.0163812208920717|      0.04000000|[116, 43, 0, 43]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      19|[0.270358665578027, 0.0480236071053681]                                         |  0.0163812208920717|      0.00800000|[123, 46, 0, 46]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      20|[0.2623927643309061, 0.0472857606978295]                                        |  0.0145438406616449|      0.04000000|[128, 48, 0, 48]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      21|[0.2623927643309061, 0.0472857606978295]                                        |  0.0145438406616449|      0.00800000|[136, 51, 0, 51]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      22|[0.2544090187310873, 0.0467760488210061]                                        |  0.0128651633858681|      0.04000000|[142, 53, 0, 53]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      23|[0.2544090187310873, 0.0467760488210061]                                        |  0.0128651633858681|      0.00800000|[149, 56, 0, 56]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      24|[0.2464142485836285, 0.0464868252235923]                                        |  0.0113371945917606|      0.04000000|[155, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      25|[0.2464142485836285, 0.0464868252235923]                                        |  0.0113371945917606|      0.00800000|[163, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      26|[0.2384290709742229, 0.0460000618865914]                                        |  0.0099492454901338|      0.04000000|[169, 63, 0, 63]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      27|[0.2384290709742229, 0.0460000618865914]                                        |  0.0099492454901338|      0.00800000|[175, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      28|[0.2304464222975184, 0.0454734499760662]                                        |  0.0086930552497506|      0.04000000|[181, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      29|[0.2304464222975184, 0.0454734499760662]                                        |  0.0086930552497506|      0.00800000|[187, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      30|[0.2224676617538214, 0.0448908865148498]                                        |  0.0075599877163768|      0.04000000|[192, 71, 0, 71]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      31|[0.2224676617538214, 0.0448908865148498]                                        |  0.0075599877163768|      0.00800000|[199, 74, 0, 74]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      32|[0.2144891114279031, 0.0443054510386531]                                        |  0.0065417159348726|      0.04000000|[204, 76, 0, 76]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      33|[0.2144891114279031, 0.0443054510386531]                                        |  0.0065417159348726|      0.00800000|[212, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      34|[0.2065047890517737, 0.0438048551996389]                                        |  0.0056302943266928|      0.04000000|[217, 81, 0, 81]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      35|[0.2065047890517737, 0.0438048551996389]                                        |  0.0056302943266928|      0.00800000|[224, 84, 0, 84]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      36|[0.1985117252551209, 0.0434717919284146]                                        |  0.0048183691687882|      0.04000000|[229, 86, 0, 86]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      37|[0.1985117252551209, 0.0434717919284146]                                        |  0.0048183691687882|      0.00800000|[235, 88, 0, 88]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      38|[0.1905202134357336, 0.0431033644042077]                                        |  0.0040978556498885|      0.04000000|[241, 90, 0, 90]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      39|[0.1905202134357336, 0.0431033644042077]                                        |  0.0040978556498885|      0.00800000|[248, 93, 0, 93]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      40|[0.1825767042688402, 0.0421543322048173]                                        |  0.0034614596515894|      0.04000000|[253, 95, 0, 95]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      41|[0.1825767042688402, 0.0421543322048173]                                        |  0.0034614596515894|      0.00800000|[261, 98, 0, 98]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      42|[0.1825767042688402, 0.0421543322048173]                                        |  0.0034614596515894|      0.00160000|[267, 100, 0, 100]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      43|[0.180982025760062, 0.0420239464170908]                                         |  0.0033436168450862|      0.00800000|[273, 102, 0, 102]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      44|[0.180982025760062, 0.0420239464170908]                                         |  0.0033436168450862|      0.00160000|[281, 105, 0, 105]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      45|[0.1793879052551326, 0.0418869069491861]                                        |  0.0032288169022650|      0.00800000|[286, 107, 0, 107]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      46|[0.1793879052551326, 0.0418869069491861]                                        |  0.0032288169022650|      0.00160000|[292, 109, 0, 109]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      47|[0.1777939039355634, 0.0417484880443655]                                        |  0.0031170083675534|      0.00800000|[298, 111, 0, 111]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      48|[0.1777939039355634, 0.0417484880443655]                                        |  0.0031170083675534|      0.00160000|[304, 113, 0, 113]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      49|[0.1762015642397503, 0.0415921093593167]                                        |  0.0030081416480243|      0.00800000|[309, 115, 0, 115]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      50|[0.1762015642397503, 0.0415921093593167]                                        |  0.0030081416480243|      0.00160000|[317, 118, 0, 118]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      51|[0.1746079017434757, 0.041449842539685]                                         |  0.0029021573718637|      0.00800000|[322, 120, 0, 120]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      52|[0.1746079017434757, 0.041449842539685]                                         |  0.0029021573718637|      0.00160000|[328, 122, 0, 122]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      53|[0.1730150071736069, 0.0412992208636802]                                        |  0.0027990085072815|      0.00800000|[333, 124, 0, 124]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      54|[0.1730150071736069, 0.0412992208636802]                                        |  0.0027990085072815|      0.00160000|[341, 127, 0, 127]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      55|[0.1714221583610518, 0.0411481160644782]                                        |  0.0026986429002136|      0.00800000|[347, 129, 0, 129]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      56|[0.1714221583610518, 0.0411481160644782]                                        |  0.0026986429002136|      0.00160000|[354, 132, 0, 132]                                                         |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      57|[0.1698286100008437, 0.0410045764404088]                                        |  0.0026010097935796|      0.00800000|[359, 134, 0, 134]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      58|[0.1698286100008437, 0.0410045764404088]                                        |  0.0026010097935796|      0.00160000|[365, 136, 0, 136]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      59|[0.1682352605822806, 0.0408588450767129]                                        |  0.0025060591287911|      0.00800000|[371, 138, 0, 138]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      60|[0.1682352605822806, 0.0408588450767129]                                        |  0.0025060591287911|      0.00160000|[377, 140, 0, 140]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      61|[0.1666417966735824, 0.0407143709555833]                                        |  0.0024137420114130|      0.00800000|[382, 142, 0, 142]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
