k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337744340301|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[10.554448037949173, -1.0132943423015919, 0.6081551689875485, 0.1428982192504011, -0.1686250974195233, 0.2065920144863121, 0.5514613212168805]|53761.4453125000000000|      5.00000000|[14, 2, 0, 2]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
       2|[10.554448037949173, -1.0132943423015919, 0.6081551689875485, 0.1428982192504011, -0.1686250974195233, 0.2065920144863121, 0.5514613212168805]|53761.4453125000000000|      1.00000000|[47, 7, 0, 7]                                                              |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[10.80394201005742, -0.8264857741751457, 0.1316042710398477, 0.798422778743014, -0.005279908222002, -0.2479490328481548, 0.4385326013199319]|44049.6406250000000000|      5.00000000|[60, 9, 0, 9]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
       4|[10.80394201005742, -0.8264857741751457, 0.1316042710398477, 0.798422778743014, -0.005279908222002, -0.2479490328481548, 0.4385326013199319]|44049.6406250000000000|      1.00000000|[91, 14, 0, 14]                                                            |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[10.80394201005742, -0.8264857741751457, 0.1316042710398477, 0.798422778743014, -0.005279908222002, -0.2479490328481548, 0.4385326013199319]|44049.6406250000000000|      0.20000000|[119, 18, 0, 18]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[10.826312247323207, -0.8857206675739127, 0.1395358873894761, 0.9064571114373439, -0.0444880739204287, -0.3775817498030485, 0.3616264848691617]|40122.0039062500000000|      1.00000000|[132, 20, 0, 20]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
       7|[10.826312247323207, -0.8857206675739127, 0.1395358873894761, 0.9064571114373439, -0.0444880739204287, -0.3775817498030485, 0.3616264848691617]|40122.0039062500000000|      0.20000000|[165, 25, 0, 25]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[10.853139371014027, -0.9429590408094642, 0.1349903574742125, 1.060601152667456, -0.0322455921132741, -0.4270743161475704, 0.2635263610634361]|32248.2050781250000000|      1.00000000|[179, 27, 0, 27]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
       9|[10.853139371014027, -0.9429590408094642, 0.1349903574742125, 1.060601152667456, -0.0322455921132741, -0.4270743161475704, 0.2635263610634361]|32248.2050781250000000|      0.20000000|[210, 32, 0, 32]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[10.877395120073114, -0.9568982497597306, 0.1033564431820732, 1.1840156170806002, -0.0304907427939368, -0.3255374376902043, 0.1509532499373851]|17471.0605468750000000|      1.00000000|[224, 34, 0, 34]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      11|[10.877395120073114, -0.9568982497597306, 0.1033564431820732, 1.1840156170806002, -0.0304907427939368, -0.3255374376902043, 0.1509532499373851]|17471.0605468750000000|      0.20000000|[256, 39, 0, 39]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[10.877395120073114, -0.9568982497597306, 0.1033564431820732, 1.1840156170806002, -0.0304907427939368, -0.3255374376902043, 0.1509532499373851]|17471.0605468750000000|      0.04000000|[287, 44, 0, 44]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[10.878622030545682, -0.9788422034752409, 0.0856865979701962, 1.1960172086321665, -0.045232409718979, -0.3174902313101076, 0.1314950464697273]|14215.9111328125000000|      0.20000000|[300, 46, 0, 46]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      14|[10.878622030545682, -0.9788422034752409, 0.0856865979701962, 1.1960172086321665, -0.045232409718979, -0.3174902313101076, 0.1314950464697273]|14215.9111328125000000|      0.04000000|[332, 51, 0, 51]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[10.863821961500616, -0.967994604525993, 0.0781801946405607, 1.177607905315222, -0.0471296538515925, -0.3065108469823526, 0.1042206519169634]|10473.2724609375000000|      0.20000000|[346, 53, 0, 53]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      16|[10.863821961500616, -0.967994604525993, 0.0781801946405607, 1.177607905315222, -0.0471296538515925, -0.3065108469823526, 0.1042206519169634]|10473.2724609375000000|      0.04000000|[379, 58, 0, 58]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
