k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.10000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       2|[0.0325119852782127, 9.907575131506864, 1.0200153565368129]                     |  1.6372137069702148|      1.00000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[0.0325119852782127, 9.907575131506864, 1.0200153565368129]                     |  1.6372137069702148|      0.10000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.0747378042674332, 9.81798042827802, 1.0062396763712134]                      |  1.4869034290313721|      1.00000000|[22, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[0.0747378042674332, 9.81798042827802, 1.0062396763712134]                      |  1.4869034290313721|      0.10000000|[27, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       6|[0.0747378042674332, 9.81798042827802, 1.0062396763712134]                      |  1.4869034290313721|      0.01000000|[32, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[0.0786509897579275, 9.819191277164773, 1.0153622212075204]                     |  1.4371314048767090|      0.10000000|[37, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       8|[0.0786509897579275, 9.819191277164773, 1.0153622212075204]                     |  1.4371314048767090|      0.01000000|[42, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[0.0865537169451358, 9.819701956372437, 1.0214684565249168]                     |  1.3815240859985352|      0.10000000|[47, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[0.1164634383516633, 9.755446018045118, 1.092013356801688]                      |  1.0398843288421631|      1.00000000|[53, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      11|[0.1164634383516633, 9.755446018045118, 1.092013356801688]                      |  1.0398843288421631|      0.10000000|[58, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      12|[0.1164634383516633, 9.755446018045118, 1.092013356801688]                      |  1.0398843288421631|      0.01000000|[64, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[0.1258130495579271, 9.752552880343389, 1.0899604260842641]                     |  1.0118538141250610|      0.10000000|[69, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      14|[0.1258130495579271, 9.752552880343389, 1.0899604260842641]                     |  1.0118538141250610|      0.01000000|[74, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
