k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.2, 1.0]                                                                     |26656.1334557436784962|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.2, 1.0]                                                                     |26656.1334557436784962|      0.20000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[-1.2, 1.0]                                                                     |26656.1334557436784962|      0.04000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[-1.1607779674328638, 0.9921493846545317]                                       |18518.1328125000000000|      0.20000000|[18, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[-1.1607779674328638, 0.9921493846545317]                                       |18518.1328125000000000|      0.04000000|[24, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[-1.1216569859885728, 0.9838097916887183]                                       |12754.2871093750000000|      0.20000000|[29, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       6|[-1.1216569859885728, 0.9838097916887183]                                       |12754.2871093750000000|      0.04000000|[34, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[-1.082666358829893, 0.9748805703468078]                                        |8706.2675781250000000|      0.20000000|[40, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       8|[-1.082666358829893, 0.9748805703468078]                                        |8706.2675781250000000|      0.04000000|[46, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[-1.0435237684375989, 0.9666429968338688]                                       |5886.7646484375000000|      0.20000000|[52, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[-1.0435237684375989, 0.9666429968338688]                                       |5886.7646484375000000|      0.04000000|[57, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[-1.0044301491514358, 0.9581760652108695]                                       |3940.7402343750000000|      0.20000000|[62, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      12|[-0.8359727912042081, 0.8503701351632158]                                       |526.9874877929687500|      1.00000000|[68, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      13|[-0.8359727912042081, 0.8503701351632158]                                       |526.9874877929687500|      0.20000000|[74, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[-0.8359727912042081, 0.8503701351632158]                                       |526.9874877929687500|      0.04000000|[80, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[-0.7962592418996747, 0.8455916415055451]                                       |331.0764160156250000|      0.20000000|[85, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      16|[-0.7962592418996747, 0.8455916415055451]                                       |331.0764160156250000|      0.04000000|[90, 32, 0, 32]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[-0.7567436636721296, 0.8393852675768513]                                       |204.7233886718750000|      0.20000000|[95, 34, 0, 34]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      18|[-0.7567436636721296, 0.8393852675768513]                                       |204.7233886718750000|      0.04000000|[100, 36, 0, 36]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[-0.7173908023565427, 0.8322192152273226]                                       |124.5719680786132812|      0.20000000|[106, 38, 0, 38]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      20|[-0.5258539359282162, 0.8897833429356218]                                       | 10.1372680664062500|      1.00000000|[111, 40, 0, 40]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      21|[-0.5258539359282162, 0.8897833429356218]                                       | 10.1372680664062500|      0.20000000|[116, 42, 0, 42]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[-0.5258539359282162, 0.8897833429356218]                                       | 10.1372680664062500|      0.04000000|[121, 44, 0, 44]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[-0.4865132463885716, 0.882550767561296]                                        |  5.4237794876098633|      0.20000000|[126, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      24|[-0.4865132463885716, 0.882550767561296]                                        |  5.4237794876098633|      0.04000000|[131, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[-0.446788766373887, 0.8778640109468643]                                        |  2.8105843067169189|      0.20000000|[136, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      26|[-0.446788766373887, 0.8778640109468643]                                        |  2.8105843067169189|      0.04000000|[142, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[-0.4069637729223677, 0.8741263784627304]                                       |  1.4066196680068970|      0.20000000|[147, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      28|[-0.4069637729223677, 0.8741263784627304]                                       |  1.4066196680068970|      0.04000000|[152, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[-0.3670167134179551, 0.8761836672005885]                                       |  0.6800318360328674|      0.20000000|[158, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      30|[-0.2114123907866183, 0.7505361651225811]                                       |  0.0237069614231586|      1.00000000|[163, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      31|[-0.2114123907866183, 0.7505361651225811]                                       |  0.0237069614231586|      0.20000000|[169, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[-0.2114123907866183, 0.7505361651225811]                                       |  0.0237069614231586|      0.04000000|[174, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[-0.1719787628550431, 0.7438287820148337]                                       |  0.0091039426624775|      0.20000000|[180, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      34|[-0.1719787628550431, 0.7438287820148337]                                       |  0.0091039426624775|      0.04000000|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      35|[-0.1719787628550431, 0.7438287820148337]                                       |  0.0091039426624775|      0.00800000|[191, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[-0.1639794246664054, 0.7437258813646831]                                       |  0.0074156690388918|      0.04000000|[196, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      37|[-0.1240082305529341, 0.742208106301242]                                        |  0.0024687221739441|      0.20000000|[201, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      38|[-0.1240082305529341, 0.742208106301242]                                        |  0.0024687221739441|      0.04000000|[206, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      39|[-0.0840570276649491, 0.7402329131959842]                                       |  0.0006765338475816|      0.20000000|[211, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      40|[-0.0840570276649491, 0.7402329131959842]                                       |  0.0006765338475816|      0.04000000|[216, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      41|[-0.0840570276649491, 0.7402329131959842]                                       |  0.0006765338475816|      0.00800000|[221, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      42|[-0.0760997239906389, 0.7410583332313664]                                       |  0.0005007791332901|      0.04000000|[226, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      43|[-0.0760997239906389, 0.7410583332313664]                                       |  0.0005007791332901|      0.00800000|[231, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      44|[-0.0681477611033728, 0.7419337110009847]                                       |  0.0003630855062511|      0.04000000|[237, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      45|[-0.0681477611033728, 0.7419337110009847]                                       |  0.0003630855062511|      0.00800000|[243, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
