k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.10000000|[11, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.4622547828441396, 10.015794079839223, 1.3719588443900437]                    |  0.1056593507528305|      1.00000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[0.4622547828441396, 10.015794079839223, 1.3719588443900437]                    |  0.1056593507528305|      0.10000000|[28, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.4622547828441396, 10.015794079839223, 1.3719588443900437]                    |  0.1056593507528305|      0.01000000|[40, 15, 0, 15]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.464343489568697, 10.016212158619318, 1.3678616265183814]                     |  0.1036139875650406|      0.10000000|[46, 17, 0, 17]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       6|[0.5374858161641376, 9.994024558462042, 1.3033797650419416]                     |  0.0695105269551277|      1.00000000|[54, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | iterate success | actual_k=1
       7|[0.5374858161641376, 9.994024558462042, 1.3033797650419416]                     |  0.0695105269551277|      0.10000000|[65, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.6064247053326782, 9.948442517257806, 1.247079613355974]                      |  0.0461299493908882|      1.00000000|[73, 27, 0, 27]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
       9|[0.6064247053326782, 9.948442517257806, 1.247079613355974]                      |  0.0461299493908882|      0.10000000|[84, 31, 0, 31]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[0.6064247053326782, 9.948442517257806, 1.247079613355974]                      |  0.0461299493908882|      0.01000000|[96, 35, 0, 35]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[0.6076475062126633, 9.948327349218559, 1.2448759766824005]                     |  0.0455013178288937|      0.10000000|[102, 37, 0, 37]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      12|[0.6076475062126633, 9.948327349218559, 1.2448759766824005]                     |  0.0455013178288937|      0.01000000|[113, 41, 0, 41]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[0.6091207000257541, 9.94850028454034, 1.2430283285832513]                      |  0.0449201092123985|      0.10000000|[118, 43, 0, 43]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      14|[0.6091207000257541, 9.94850028454034, 1.2430283285832513]                      |  0.0449201092123985|      0.01000000|[128, 47, 0, 47]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[0.6103592380922273, 9.948889114005386, 1.2415772437329557]                     |  0.0444540269672871|      0.10000000|[133, 49, 0, 49]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      16|[0.6103592380922273, 9.948889114005386, 1.2415772437329557]                     |  0.0444540269672871|      0.01000000|[145, 53, 0, 53]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[0.6121104048335766, 9.948931442418766, 1.2398005484786732]                     |  0.0438638404011726|      0.10000000|[150, 55, 0, 55]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      18|[0.6121104048335766, 9.948931442418766, 1.2398005484786732]                     |  0.0438638404011726|      0.01000000|[161, 59, 0, 59]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      19|[0.6141639291341915, 9.950075136721132, 1.2382955159364257]                     |  0.0432732775807381|      0.10000000|[166, 61, 0, 61]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      20|[0.6141639291341915, 9.950075136721132, 1.2382955159364257]                     |  0.0432732775807381|      0.01000000|[176, 65, 0, 65]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[0.6154885014781231, 9.94967139999071, 1.236866646345776]                       |  0.0428252741694450|      0.10000000|[182, 67, 0, 67]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      22|[0.6154885014781231, 9.94967139999071, 1.236866646345776]                       |  0.0428252741694450|      0.01000000|[192, 71, 0, 71]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[0.6168743337293363, 9.950056573218152, 1.2351876568767668]                     |  0.0423149876296520|      0.10000000|[198, 73, 0, 73]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      24|[0.6168743337293363, 9.950056573218152, 1.2351876568767668]                     |  0.0423149876296520|      0.01000000|[208, 77, 0, 77]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[0.6229230246200255, 9.950389709684776, 1.2272313789402252]                     |  0.0400820970535278|      0.10000000|[215, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
