k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0185449609155766, 0.0317199830581193, 0.1123043360287346, 0.1791190202181122, 0.9409126440343588, -0.0287948555891873, 0.0398984324029471, -0.246766604260557, 0.072956497353233]|33104.2304687500000000|      1.11111111|[129, 0, 0, 2]                                                             |  | trying quadratic partial model with 65 points | iterate success | actual_k=0
       2|[0.0185449609155766, 0.0317199830581193, 0.1123043360287346, 0.1791190202181122, 0.9409126440343588, -0.0287948555891873, 0.0398984324029471, -0.246766604260557, 0.072956497353233]|33104.2304687500000000|      1.00000000|[257, 0, 0, 4]                                                             |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[0.0185449609155766, 0.0317199830581193, 0.1123043360287346, 0.1791190202181122, 0.9409126440343588, -0.0287948555891873, 0.0398984324029471, -0.246766604260557, 0.072956497353233]|33104.2304687500000000|      0.90000000|[385, 0, 0, 6]                                                             |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[0.0185449609155766, 0.0317199830581193, 0.1123043360287346, 0.1791190202181122, 0.9409126440343588, -0.0287948555891873, 0.0398984324029471, -0.246766604260557, 0.072956497353233]|33104.2304687500000000|      0.81000000|[513, 0, 0, 8]                                                             |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[0.0185449609155766, 0.0317199830581193, 0.1123043360287346, 0.1791190202181122, 0.9409126440343588, -0.0287948555891873, 0.0398984324029471, -0.246766604260557, 0.072956497353233]|33104.2304687500000000|      0.72900000|[641, 0, 0, 10]                                                            |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[0.0185449609155766, 0.0317199830581193, 0.1123043360287346, 0.1791190202181122, 0.9409126440343588, -0.0287948555891873, 0.0398984324029471, -0.246766604260557, 0.072956497353233]|33104.2304687500000000|      0.65610000|[769, 0, 0, 12]                                                            |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[0.0185449609155766, 0.0317199830581193, 0.1123043360287346, 0.1791190202181122, 0.9409126440343588, -0.0287948555891873, 0.0398984324029471, -0.246766604260557, 0.072956497353233]|33104.2304687500000000|      0.59049000|[897, 0, 0, 14]                                                            |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[0.0185449609155766, 0.0317199830581193, 0.1123043360287346, 0.1791190202181122, 0.9409126440343588, -0.0287948555891873, 0.0398984324029471, -0.246766604260557, 0.072956497353233]|33104.2304687500000000|      0.53144100|[1025, 0, 0, 16]                                                           |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[0.0185449609155766, 0.0317199830581193, 0.1123043360287346, 0.1791190202181122, 0.9409126440343588, -0.0287948555891873, 0.0398984324029471, -0.246766604260557, 0.072956497353233]|33104.2304687500000000|      0.47829690|[1153, 0, 0, 18]                                                           |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[0.0185449609155766, 0.0317199830581193, 0.1123043360287346, 0.1791190202181122, 0.9409126440343588, -0.0287948555891873, 0.0398984324029471, -0.246766604260557, 0.072956497353233]|33104.2304687500000000|      0.43046721|[1281, 0, 0, 20]                                                           |  | trying quadratic partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
