k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1751161574517956, 10.107726239986556, 1.9786364946279476]                    |  0.9598846435546875|     10.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[0.1751161574517956, 10.107726239986556, 1.9786364946279476]                    |  0.9598846435546875|      1.00000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.1751161574517956, 10.107726239986556, 1.9786364946279476]                    |  0.9598846435546875|      0.10000000|[28, 11, 0, 11]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
       4|[0.1505740510545401, 10.080848978416288, 1.8854952157873115]                    |  0.7077390551567078|      1.00000000|[33, 13, 0, 13]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[0.1505740510545401, 10.080848978416288, 1.8854952157873115]                    |  0.7077390551567078|      0.10000000|[43, 17, 0, 17]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.1137993253602895, 9.995926509050975, 1.8476033466461619]                     |  0.6263743042945862|      1.00000000|[48, 19, 0, 19]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[0.4349579653731486, 10.614715269083133, 1.130694985415566]                     |  0.2198100686073303|     10.00000000|[56, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | iterate success | actual_k=1
       8|[0.4349579653731486, 10.614715269083133, 1.130694985415566]                     |  0.2198100686073303|      1.00000000|[67, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[0.4349579653731486, 10.614715269083133, 1.130694985415566]                     |  0.2198100686073303|      0.10000000|[77, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      10|[0.5256426398325437, 10.606218526681117, 1.17197567323381]                      |  0.0898808091878891|      1.00000000|[82, 32, 0, 32]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
