k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      0.20000000|[54, 8, 0, 2]                                                              |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      0.04000000|[107, 16, 0, 4]                                                            |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
       3|[0.0141116676442824, -0.0104280131539015, 0.0066492483045134, 0.0294420155889778, -0.0069804497447884, -0.0031891956472722, 0.0045648264539183, -0.0031962577483898, -0.0022078976157819, -0.0016979945554531, -0.0091856006856024, 0.0004584683276246, 1.82970721756e-05, -0.0086950978274791, 0.0017998329825195, -4.73049590816e-05, 0.0039581238279038, -0.0046443517034206, -0.001235015615914, 0.0055237976471611, -0.0068450127510121, -0.0019500109447942]| 14.9264717102050781|      0.20000000|[160, 24, 0, 6]                                                            |  | trying linear partial model with 29 points | iterate success | actual_k=4
       4|[0.0141116676442824, -0.0104280131539015, 0.0066492483045134, 0.0294420155889778, -0.0069804497447884, -0.0031891956472722, 0.0045648264539183, -0.0031962577483898, -0.0022078976157819, -0.0016979945554531, -0.0091856006856024, 0.0004584683276246, 1.82970721756e-05, -0.0086950978274791, 0.0017998329825195, -4.73049590816e-05, 0.0039581238279038, -0.0046443517034206, -0.001235015615914, 0.0055237976471611, -0.0068450127510121, -0.0019500109447942]| 14.9264717102050781|      0.04000000|[212, 32, 0, 8]                                                            |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
       5|[0.0321593616622909, -0.0070786817100859, 0.0079631323020582, 0.0586114153211298, -0.0077281836945158, 0.0056058514461013, 0.0106701489631727, -0.0075907284380507, -0.0071770857889104, -0.0034768736791659, -0.0129184006932085, -0.0109633622454978, 0.0003705281151851, -0.0115863237111882, 0.0008947438797795, -0.003849545639982, 0.0008791677626282, 0.0010413605743588, -0.0002530264708325, 0.0067877880010074, -0.0128081831442128, -0.0017335467762201]| 14.8489589691162109|      0.20000000|[265, 40, 0, 10]                                                           |  | trying linear partial model with 29 points | iterate success | actual_k=4
       6|[0.0321593616622909, -0.0070786817100859, 0.0079631323020582, 0.0586114153211298, -0.0077281836945158, 0.0056058514461013, 0.0106701489631727, -0.0075907284380507, -0.0071770857889104, -0.0034768736791659, -0.0129184006932085, -0.0109633622454978, 0.0003705281151851, -0.0115863237111882, 0.0008947438797795, -0.003849545639982, 0.0008791677626282, 0.0010413605743588, -0.0002530264708325, 0.0067877880010074, -0.0128081831442128, -0.0017335467762201]| 14.8489589691162109|      0.04000000|[318, 48, 0, 12]                                                           |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
       7|[0.0516971420104981, -0.0065861971337672, 0.0123096170242938, 0.0824844261208257, -0.0031049422534783, 0.0074531845810084, 0.007642208707138, -0.0041217443724045, -0.0087135727624125, -0.0044427482776311, -0.0060712927570176, -0.018161833140818, 0.0109843572533798, -0.0109479885130021, 0.0033290594254673, 0.0020845580763667, -0.0127184383209726, 0.0110553351531856, -0.0013424977307599, 0.0015250231561704, -0.0138570828652272, 0.0017128199835877]| 14.7791280746459961|      0.20000000|[371, 56, 0, 14]                                                           |  | trying linear partial model with 29 points | iterate success | actual_k=4
       8|[0.0516971420104981, -0.0065861971337672, 0.0123096170242938, 0.0824844261208257, -0.0031049422534783, 0.0074531845810084, 0.007642208707138, -0.0041217443724045, -0.0087135727624125, -0.0044427482776311, -0.0060712927570176, -0.018161833140818, 0.0109843572533798, -0.0109479885130021, 0.0033290594254673, 0.0020845580763667, -0.0127184383209726, 0.0110553351531856, -0.0013424977307599, 0.0015250231561704, -0.0138570828652272, 0.0017128199835877]| 14.7791280746459961|      0.04000000|[425, 64, 0, 16]                                                           |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
       9|[0.0516971420104981, -0.0065861971337672, 0.0123096170242938, 0.0824844261208257, -0.0031049422534783, 0.0074531845810084, 0.007642208707138, -0.0041217443724045, -0.0087135727624125, -0.0044427482776311, -0.0060712927570176, -0.018161833140818, 0.0109843572533798, -0.0109479885130021, 0.0033290594254673, 0.0020845580763667, -0.0127184383209726, 0.0110553351531856, -0.0013424977307599, 0.0015250231561704, -0.0138570828652272, 0.0017128199835877]| 14.7791280746459961|      0.00800000|[478, 72, 0, 18]                                                           |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      10|[0.0566581730791329, -0.006769718864877, 0.0134051870404682, 0.087865763040916, -0.0024165846294304, 0.006848487481142, 0.0088776732063531, -0.0038922677369769, -0.0098323307610108, -0.0046233378095631, -0.0062587751281365, -0.0180952799558967, 0.0114806586969159, -0.0123277687326947, 0.0033011922347926, 0.0018199483800421, -0.0135053981885922, 0.012482738760372, -0.0011437802809407, 0.001519229592542, -0.0132537503636365, 0.0012982487546984]| 14.7627592086791992|      0.04000000|[531, 80, 0, 20]                                                           |  | trying linear partial model with 29 points | iterate success | actual_k=4
      11|[0.0749757056160133, -0.0141538876683881, 0.0193950379251223, 0.1134261538682595, 0.0023938502117222, 0.0048498309128529, 0.0177537744025705, -0.0011439497322644, -0.0114940128334677, -0.0025113335505756, -0.0030604417544099, -0.0152814503268842, 0.0094889032629393, -0.0256839144209675, -0.0044720358296908, -0.0053260813425684, -0.01610852112048, 0.0161815753863533, -0.0072256387748457, 0.0003800134474159, -0.0150005982408017, -0.0038251908746182]| 14.6932153701782227|      0.20000000|[584, 88, 0, 22]                                                           |  | trying linear partial model with 29 points | iterate success | actual_k=4
      12|[0.0749757056160133, -0.0141538876683881, 0.0193950379251223, 0.1134261538682595, 0.0023938502117222, 0.0048498309128529, 0.0177537744025705, -0.0011439497322644, -0.0114940128334677, -0.0025113335505756, -0.0030604417544099, -0.0152814503268842, 0.0094889032629393, -0.0256839144209675, -0.0044720358296908, -0.0053260813425684, -0.01610852112048, 0.0161815753863533, -0.0072256387748457, 0.0003800134474159, -0.0150005982408017, -0.0038251908746182]| 14.6932153701782227|      0.04000000|[636, 96, 0, 24]                                                           |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      13|[0.0749757056160133, -0.0141538876683881, 0.0193950379251223, 0.1134261538682595, 0.0023938502117222, 0.0048498309128529, 0.0177537744025705, -0.0011439497322644, -0.0114940128334677, -0.0025113335505756, -0.0030604417544099, -0.0152814503268842, 0.0094889032629393, -0.0256839144209675, -0.0044720358296908, -0.0053260813425684, -0.01610852112048, 0.0161815753863533, -0.0072256387748457, 0.0003800134474159, -0.0150005982408017, -0.0038251908746182]| 14.6932153701782227|      0.00800000|[688, 104, 0, 26]                                                          |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      14|[0.079871526295747, -0.014199299864203, 0.0196813552121831, 0.1179422039671738, 0.0034952836319212, 0.0041148056850427, 0.0172908861547405, -0.0022410808797464, -0.0108910763475081, -0.0009238222729624, -0.0017625844014067, -0.0164550622476207, 0.0108997239152783, -0.0240018492038951, -0.0038555803242915, -0.0038919106336261, -0.0172865590249275, 0.0159431449059908, -0.0077049466639995, 0.0003159401635042, -0.0162196015475286, -0.0037058835411742]| 14.6788988113403320|      0.04000000|[740, 112, 0, 28]                                                          |  | trying linear partial model with 29 points | iterate success | actual_k=4
      15|[0.1018925699791824, -0.008687839660156, 0.0266025921957769, 0.1452571568108333, 0.0054814848960668, 0.0118068865094815, 0.0141345971939847, -0.0018860300297397, -0.0128754560789536, 0.0079994542037771, -0.007570617375678, -0.0119591404748619, 0.0100381415347358, -0.0237143558153399, -0.0054769072691592, 0.0008158780835026, -0.0220890897303249, 0.0177367776047383, -0.0092242798504197, 0.0031946426861261, -0.0123598677835867, -0.0053138461208797]| 14.6009635925292969|      0.20000000|[793, 120, 0, 30]                                                          |  | trying linear partial model with 29 points | iterate success | actual_k=4
      16|[0.1018925699791824, -0.008687839660156, 0.0266025921957769, 0.1452571568108333, 0.0054814848960668, 0.0118068865094815, 0.0141345971939847, -0.0018860300297397, -0.0128754560789536, 0.0079994542037771, -0.007570617375678, -0.0119591404748619, 0.0100381415347358, -0.0237143558153399, -0.0054769072691592, 0.0008158780835026, -0.0220890897303249, 0.0177367776047383, -0.0092242798504197, 0.0031946426861261, -0.0123598677835867, -0.0053138461208797]| 14.6009635925292969|      0.04000000|[845, 128, 0, 32]                                                          |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
