k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.50000000|[23, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.25000000|[45, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[-0.005000549588905, -0.026887876096092, 0.0702582947477214, -0.1205868367702742, 0.1878043232229742, -0.0598926014970202, -0.0489043670591094, -0.0115598975952285, -0.0298624773678794]|451870.5937500000000000|      0.50000000|[65, 24, 0, 6]                                                             |  | trying linear partial model with 13 points | iterate success | actual_k=4
       4|[-0.005000549588905, -0.026887876096092, 0.0702582947477214, -0.1205868367702742, 0.1878043232229742, -0.0598926014970202, -0.0489043670591094, -0.0115598975952285, -0.0298624773678794]|451870.5937500000000000|      0.25000000|[86, 32, 0, 8]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[0.0035770543621608, 0.0511939282301183, 0.1162466190064717, -0.1038087147021727, 0.4088073735179686, -0.0270996343387873, -0.0225062956304576, -0.0477480623010624, -0.0746849808756094]|134317.1875000000000000|      0.50000000|[108, 40, 0, 10]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       6|[0.0035770543621608, 0.0511939282301183, 0.1162466190064717, -0.1038087147021727, 0.4088073735179686, -0.0270996343387873, -0.0225062956304576, -0.0477480623010624, -0.0746849808756094]|134317.1875000000000000|      0.25000000|[130, 48, 0, 12]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[0.0206418489562433, 0.0189334346505161, 0.058668795313383, 0.0161633264718315, 0.540502522680229, 0.0404269750153797, -0.1262345240177402, -0.0839729057554818, 0.0227024770610833]|43957.5781250000000000|      0.50000000|[150, 56, 0, 14]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       8|[0.0206418489562433, 0.0189334346505161, 0.058668795313383, 0.0161633264718315, 0.540502522680229, 0.0404269750153797, -0.1262345240177402, -0.0839729057554818, 0.0227024770610833]|43957.5781250000000000|      0.25000000|[172, 64, 0, 16]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[0.0111767758514892, 0.0275535259168323, 0.1165413200002747, -0.012872871533775, 0.7590016175112385, 0.1020247346974135, -0.1480406337578242, -0.1451106318332943, 0.071634165133825]|14173.4052734375000000|      0.50000000|[193, 72, 0, 18]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
      10|[0.0111767758514892, 0.0275535259168323, 0.1165413200002747, -0.012872871533775, 0.7590016175112385, 0.1020247346974135, -0.1480406337578242, -0.1451106318332943, 0.071634165133825]|14173.4052734375000000|      0.25000000|[214, 80, 0, 20]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      11|[0.0111767758514892, 0.0275535259168323, 0.1165413200002747, -0.012872871533775, 0.7590016175112385, 0.1020247346974135, -0.1480406337578242, -0.1451106318332943, 0.071634165133825]|14173.4052734375000000|      0.12500000|[237, 88, 0, 22]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      12|[0.0111767758514892, 0.0275535259168323, 0.1165413200002747, -0.012872871533775, 0.7590016175112385, 0.1020247346974135, -0.1480406337578242, -0.1451106318332943, 0.071634165133825]|14173.4052734375000000|      0.06250000|[258, 96, 0, 24]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      13|[0.0188765649444607, 0.0400951670103397, 0.1338723057691625, 0.00590767349052, 0.7803777909744467, 0.0592584309863283, -0.1723894092459151, -0.1576406426481968, 0.0707192970310518]|5727.4370117187500000|      0.12500000|[279, 104, 0, 26]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      14|[0.0188765649444607, 0.0400951670103397, 0.1338723057691625, 0.00590767349052, 0.7803777909744467, 0.0592584309863283, -0.1723894092459151, -0.1576406426481968, 0.0707192970310518]|5727.4370117187500000|      0.06250000|[301, 112, 0, 28]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
