k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.10000000|[145, 0, 0, 9]                                                             |  | trying linear partial model with 17 points | trying quadratic partial model with 33 points | trying quadratic partial model with 49 points | trying quadratic partial model with 65 points | trying quadratic partial model with 81 points | trying quadratic partial model with 97 points | trying quadratic partial model with 113 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=0
       2|[1.0327078126632867, 0.979904615968344, 1.0034910490292328, 0.9597593969796993, 0.9734082739434905, 0.9850751767820722, 1.003668382195872, 1.0084416814708879, 0.9970617140668496, 0.9788895785954381, 1.02765816290964, 0.9705829317266168, 0.9733894852849644, 1.007344391780589, 0.9719170090726618, 0.9935548192613249, 0.9602414559050085, 0.986424931118429, 0.9887029508287059, 1.0051816224921588, 1.0168452495271474, 1.0003960016415572]|  1.5139594078063965|      1.00000000|[177, 0, 0, 11]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       3|[1.0327078126632867, 0.979904615968344, 1.0034910490292328, 0.9597593969796993, 0.9734082739434905, 0.9850751767820722, 1.003668382195872, 1.0084416814708879, 0.9970617140668496, 0.9788895785954381, 1.02765816290964, 0.9705829317266168, 0.9733894852849644, 1.007344391780589, 0.9719170090726618, 0.9935548192613249, 0.9602414559050085, 0.986424931118429, 0.9887029508287059, 1.0051816224921588, 1.0168452495271474, 1.0003960016415572]|  1.5139594078063965|      0.10000000|[321, 0, 0, 20]                                                            |  | trying linear partial model with 17 points | trying quadratic partial model with 33 points | trying quadratic partial model with 49 points | trying quadratic partial model with 65 points | trying quadratic partial model with 81 points | trying quadratic partial model with 97 points | trying quadratic partial model with 113 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=0
       4|[1.0449092407063807, 0.9756906908790027, 0.9978141890677519, 0.9378563576305736, 0.9436013925867356, 0.9674778917332995, 0.9742198059573208, 0.9890150867779361, 0.987943354849834, 0.9601308579840018, 1.0139280054173814, 0.9049869345989539, 0.994942448756585, 1.0052836480190699, 0.9736129898820473, 0.9944262983811805, 0.9503178868965002, 0.9645765422282727, 0.9925709654574043, 0.9847744922398093, 1.0385356586917611, 0.9989270763833931]|  1.4894015789031982|      1.00000000|[353, 0, 0, 22]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       5|[1.0449092407063807, 0.9756906908790027, 0.9978141890677519, 0.9378563576305736, 0.9436013925867356, 0.9674778917332995, 0.9742198059573208, 0.9890150867779361, 0.987943354849834, 0.9601308579840018, 1.0139280054173814, 0.9049869345989539, 0.994942448756585, 1.0052836480190699, 0.9736129898820473, 0.9944262983811805, 0.9503178868965002, 0.9645765422282727, 0.9925709654574043, 0.9847744922398093, 1.0385356586917611, 0.9989270763833931]|  1.4894015789031982|      0.10000000|[497, 0, 0, 31]                                                            |  | trying linear partial model with 17 points | trying quadratic partial model with 33 points | trying quadratic partial model with 49 points | trying quadratic partial model with 65 points | trying quadratic partial model with 81 points | trying quadratic partial model with 97 points | trying quadratic partial model with 113 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=0
       6|[1.0216800017611454, 0.9463116928679748, 0.9740962800813755, 0.89000818501764, 0.9294694536068977, 0.9318894290789665, 0.9546329938371135, 0.9588211629863919, 0.9703045648589892, 0.9412802385016608, 1.009877993012497, 0.8625904049001307, 0.998722932501008, 0.9858370682677436, 0.970896709979782, 0.9937245033249467, 0.9521239091954533, 0.9666156118911062, 0.9935417453629629, 0.9904054552251235, 1.0425633101095406, 1.0057650966164797]|  1.4620641469955444|      1.00000000|[529, 0, 0, 33]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       7|[1.0216800017611454, 0.9463116928679748, 0.9740962800813755, 0.89000818501764, 0.9294694536068977, 0.9318894290789665, 0.9546329938371135, 0.9588211629863919, 0.9703045648589892, 0.9412802385016608, 1.009877993012497, 0.8625904049001307, 0.998722932501008, 0.9858370682677436, 0.970896709979782, 0.9937245033249467, 0.9521239091954533, 0.9666156118911062, 0.9935417453629629, 0.9904054552251235, 1.0425633101095406, 1.0057650966164797]|  1.4620641469955444|      0.10000000|[673, 0, 0, 42]                                                            |  | trying linear partial model with 17 points | trying quadratic partial model with 33 points | trying quadratic partial model with 49 points | trying quadratic partial model with 65 points | trying quadratic partial model with 81 points | trying quadratic partial model with 97 points | trying quadratic partial model with 113 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=0
       8|[0.9986281201191883, 0.9159525995168353, 0.9479070966614664, 0.9024861519091459, 0.8906083327346916, 0.9268560915871901, 0.9640954628638773, 0.9304318263069545, 0.9790808636055547, 0.9348084777222099, 1.0261871908502573, 0.800134114080609, 1.0005602808902976, 0.9809693090055207, 0.9720670203066802, 0.9990468957563577, 0.957873035614169, 0.9619117040703333, 0.9930551976449744, 0.9891897243981616, 1.0251392895294629, 1.0296691780881733]|  1.4394425153732300|      1.00000000|[705, 0, 0, 44]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       9|[0.9986281201191883, 0.9159525995168353, 0.9479070966614664, 0.9024861519091459, 0.8906083327346916, 0.9268560915871901, 0.9640954628638773, 0.9304318263069545, 0.9790808636055547, 0.9348084777222099, 1.0261871908502573, 0.800134114080609, 1.0005602808902976, 0.9809693090055207, 0.9720670203066802, 0.9990468957563577, 0.957873035614169, 0.9619117040703333, 0.9930551976449744, 0.9891897243981616, 1.0251392895294629, 1.0296691780881733]|  1.4394425153732300|      0.10000000|[849, 0, 0, 53]                                                            |  | trying linear partial model with 17 points | trying quadratic partial model with 33 points | trying quadratic partial model with 49 points | trying quadratic partial model with 65 points | trying quadratic partial model with 81 points | trying quadratic partial model with 97 points | trying quadratic partial model with 113 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=0
