k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0, -8.0]                                                                |148.9993291872793577|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[2.0, 3.0, -8.0]                                                                |148.9993291872793577|      0.90000000|[9, 0, 0, 2]                                                               |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[2.0, 3.0, -8.0]                                                                |148.9993291872793577|      0.81000000|[17, 0, 0, 4]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[2.0, 3.0, -8.0]                                                                |148.9993291872793577|      0.72900000|[25, 0, 0, 6]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[2.0, 3.0, -8.0]                                                                |148.9993291872793577|      0.65610000|[33, 0, 0, 8]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[2.0, 3.0, -8.0]                                                                |148.9993291872793577|      0.59049000|[41, 0, 0, 10]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[2.0, 3.0, -8.0]                                                                |148.9993291872793577|      0.53144100|[49, 0, 0, 12]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[2.0, 3.0, -8.0]                                                                |148.9993291872793577|      0.47829690|[57, 0, 0, 14]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[2.0, 3.0, -8.0]                                                                |148.9993291872793577|      0.43046721|[65, 0, 0, 16]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[2.121837102744426, 2.913350877051629, -8.403670247568861]                      |135.4837341308593750|      0.47829690|[73, 0, 0, 18]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      10|[2.121837102744426, 2.913350877051629, -8.403670247568861]                      |135.4837341308593750|      0.43046721|[81, 0, 0, 20]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      11|[2.121837102744426, 2.913350877051629, -8.403670247568861]                      |135.4837341308593750|      0.38742049|[89, 0, 0, 22]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[1.8590884322127095, 2.7395411782333143, -8.629165169967353]                    |109.4082336425781250|      0.43046721|[97, 0, 0, 24]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      13|[1.8590884322127095, 2.7395411782333143, -8.629165169967353]                    |109.4082336425781250|      0.38742049|[105, 0, 0, 26]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[2.0052884009619634, 2.549662055948365, -8.324754060848429]                     | 86.9311370849609375|      0.43046721|[113, 0, 0, 28]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      15|[2.0052884009619634, 2.549662055948365, -8.324754060848429]                     | 86.9311370849609375|      0.38742049|[121, 0, 0, 30]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
