k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.90000000|[83, 32, 0, 2]                                                             |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
       2|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.81000000|[166, 64, 0, 4]                                                            |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
       3|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.72900000|[247, 96, 0, 6]                                                            |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
       4|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.65610000|[332, 128, 0, 8]                                                           |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
       5|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.59049000|[418, 160, 0, 10]                                                          |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
       6|[0.8691465348564844, 0.8690866852720485, 0.8678184408141387, 0.866294180738389, 0.8669854918026407, 0.8661859206445075, 0.870170973654351, 0.8672722997961836, 0.8670179299512051, 0.869279288259806, 1.0479400587003291, 0.5908786505584447, 0.9871335723175915, 0.9827312501632368, 0.9850396974873213, 0.9864012161098585, 0.9695631765157379, 0.9563484720382507, 0.9778973058058007, 0.9922396279809407, 0.9886297712280885, 0.987194836376822]|  1.3458077907562256|      0.65610000|[503, 192, 0, 12]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
       7|[0.8691465348564844, 0.8690866852720485, 0.8678184408141387, 0.866294180738389, 0.8669854918026407, 0.8661859206445075, 0.870170973654351, 0.8672722997961836, 0.8670179299512051, 0.869279288259806, 1.0479400587003291, 0.5908786505584447, 0.9871335723175915, 0.9827312501632368, 0.9850396974873213, 0.9864012161098585, 0.9695631765157379, 0.9563484720382507, 0.9778973058058007, 0.9922396279809407, 0.9886297712280885, 0.987194836376822]|  1.3458077907562256|      0.59049000|[586, 224, 0, 14]                                                          |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
       8|[0.7408426250826078, 0.7378667075975236, 0.742535786539384, 0.7306076542362445, 0.7361850782465927, 0.7291030626944567, 0.7294297464526205, 0.7321573755262332, 0.7373728102907577, 0.7378877731930376, 1.0897388530502943, 0.1841092404258498, 0.9717263033128153, 0.9692657720430542, 0.9581640387077391, 0.9646107695818741, 0.9345243826856973, 0.9142389008733064, 0.9536260133853078, 0.9935705623052782, 0.9750037599071136, 0.9712788687529331]|  1.1773364543914795|      0.65610000|[670, 256, 0, 16]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
       9|[0.7408426250826078, 0.7378667075975236, 0.742535786539384, 0.7306076542362445, 0.7361850782465927, 0.7291030626944567, 0.7294297464526205, 0.7321573755262332, 0.7373728102907577, 0.7378877731930376, 1.0897388530502943, 0.1841092404258498, 0.9717263033128153, 0.9692657720430542, 0.9581640387077391, 0.9646107695818741, 0.9345243826856973, 0.9142389008733064, 0.9536260133853078, 0.9935705623052782, 0.9750037599071136, 0.9712788687529331]|  1.1773364543914795|      0.59049000|[752, 288, 0, 18]                                                          |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      10|[0.7408426250826078, 0.7378667075975236, 0.742535786539384, 0.7306076542362445, 0.7361850782465927, 0.7291030626944567, 0.7294297464526205, 0.7321573755262332, 0.7373728102907577, 0.7378877731930376, 1.0897388530502943, 0.1841092404258498, 0.9717263033128153, 0.9692657720430542, 0.9581640387077391, 0.9646107695818741, 0.9345243826856973, 0.9142389008733064, 0.9536260133853078, 0.9935705623052782, 0.9750037599071136, 0.9712788687529331]|  1.1773364543914795|      0.53144100|[835, 320, 0, 20]                                                          |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      11|[0.6275815245369569, 0.62177879163092, 0.614261282904682, 0.6091789483634148, 0.6155350316033158, 0.6084712268459409, 0.6136731016424262, 0.6146050996366401, 0.6150305883468067, 0.6171645300999634, 1.1116989992702033, -0.1806810668914581, 0.9619789663057758, 0.9539013403678516, 0.9431118560759557, 0.94257031603923, 0.9022383889346506, 0.8666967749991696, 0.9251097855009127, 0.9875005844525749, 0.9640343519428732, 0.9576108617046459]|  1.0403769016265869|      0.59049000|[919, 352, 0, 22]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
