k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.2650277977080631, -0.0434965224421585, -0.2394006522849076, -0.1542751843736332, 0.7380073459545596, 0.3378183521587259, 0.0076545464594279, 0.1188221414991679, 0.4168949975946185]|115959.4453125000000000|     10.00000000|[23, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | iterate success | actual_k=4
       2|[-0.2650277977080631, -0.0434965224421585, -0.2394006522849076, -0.1542751843736332, 0.7380073459545596, 0.3378183521587259, 0.0076545464594279, 0.1188221414991679, 0.4168949975946185]|115959.4453125000000000|      1.00000000|[62, 24, 0, 6]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 32 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[-0.2650277977080631, -0.0434965224421585, -0.2394006522849076, -0.1542751843736332, 0.7380073459545596, 0.3378183521587259, 0.0076545464594279, 0.1188221414991679, 0.4168949975946185]|115959.4453125000000000|      0.10000000|[102, 40, 0, 10]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[-0.239746966548199, -0.0700119539286374, -0.2531670122303813, -0.0982315915515558, 0.7808729709638362, 0.2842734516458885, -0.015890474373544, 0.1270936020014455, 0.4172285589319221]|59350.0468750000000000|      1.00000000|[124, 48, 0, 12]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       5|[-0.239746966548199, -0.0700119539286374, -0.2531670122303813, -0.0982315915515558, 0.7808729709638362, 0.2842734516458885, -0.015890474373544, 0.1270936020014455, 0.4172285589319221]|59350.0468750000000000|      0.10000000|[165, 64, 0, 16]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 32 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[-0.2312172931197975, -0.0645764334276052, -0.2296907680598399, -0.0322780594877989, 0.8039773844610298, 0.2296540971489488, -0.0307226950230852, 0.10301919004259, 0.4433060869354496]|27375.1386718750000000|      1.00000000|[186, 72, 0, 18]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       7|[-0.2312172931197975, -0.0645764334276052, -0.2296907680598399, -0.0322780594877989, 0.8039773844610298, 0.2296540971489488, -0.0307226950230852, 0.10301919004259, 0.4433060869354496]|27375.1386718750000000|      0.10000000|[227, 88, 0, 22]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[-0.2351132801811234, -0.0777484843428443, -0.2281541723287704, -0.016394022058077, 0.835644822626899, 0.165470824323188, -0.0108869769460636, 0.0728348361894181, 0.4992505639480648]|10418.0927734375000000|      1.00000000|[248, 96, 0, 24]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       9|[-0.2351132801811234, -0.0777484843428443, -0.2281541723287704, -0.016394022058077, 0.835644822626899, 0.165470824323188, -0.0108869769460636, 0.0728348361894181, 0.4992505639480648]|10418.0927734375000000|      0.10000000|[288, 112, 0, 28]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[-0.1963476903431262, -0.0560465442055785, -0.2296478465411907, -0.0344605649953854, 0.8798400304912294, 0.1084677826735828, -0.0593055557557153, 0.0787717182820179, 0.4885055509640626]|4205.8422851562500000|      1.00000000|[311, 120, 0, 30]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
