k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0, -8.0]                                                                |148.9993291872793577|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|      1.11111111|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|      1.00000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|      0.90000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|      0.81000000|[22, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|      0.72900000|[27, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|      0.65610000|[32, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|      0.59049000|[37, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|      0.53144100|[42, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|      0.47829690|[47, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      10|[2.208232822891326, 1.6277921049602848, -7.747938368570592]                     | 24.1724281311035156|      0.53144100|[53, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      11|[2.208232822891326, 1.6277921049602848, -7.747938368570592]                     | 24.1724281311035156|      0.47829690|[58, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[2.208232822891326, 1.6277921049602848, -7.747938368570592]                     | 24.1724281311035156|      0.43046721|[64, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[2.208232822891326, 1.6277921049602848, -7.747938368570592]                     | 24.1724281311035156|      0.38742049|[69, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[2.208232822891326, 1.6277921049602848, -7.747938368570592]                     | 24.1724281311035156|      0.34867844|[74, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[2.208232822891326, 1.6277921049602848, -7.747938368570592]                     | 24.1724281311035156|      0.31381060|[80, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[2.208232822891326, 1.6277921049602848, -7.747938368570592]                     | 24.1724281311035156|      0.28242954|[85, 32, 0, 32]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[2.208232822891326, 1.6277921049602848, -7.747938368570592]                     | 24.1724281311035156|      0.25418658|[91, 34, 0, 34]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[2.208232822891326, 1.6277921049602848, -7.747938368570592]                     | 24.1724281311035156|      0.22876792|[97, 36, 0, 36]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[2.208232822891326, 1.6277921049602848, -7.747938368570592]                     | 24.1724281311035156|      0.20589113|[103, 38, 0, 38]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[2.0697608043313296, 1.4986340461437029, -7.828776813594409]                    | 19.3046798706054688|      0.22876792|[108, 40, 0, 40]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      21|[2.0697608043313296, 1.4986340461437029, -7.828776813594409]                    | 19.3046798706054688|      0.20589113|[113, 42, 0, 42]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[2.0697608043313296, 1.4986340461437029, -7.828776813594409]                    | 19.3046798706054688|      0.18530202|[118, 44, 0, 44]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[2.0697608043313296, 1.4986340461437029, -7.828776813594409]                    | 19.3046798706054688|      0.16677182|[124, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[2.0697608043313296, 1.4986340461437029, -7.828776813594409]                    | 19.3046798706054688|      0.15009464|[129, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[1.9353489105851245, 1.4486429736007123, -7.7844740480994705]                   | 17.3274383544921875|      0.16677182|[134, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      26|[1.9232400526559188, 1.2901811599333228, -7.733916475835157]                    | 13.4285163879394531|      0.18530202|[140, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      27|[1.7577683295502688, 1.207308690468024, -7.743302681676462]                     | 11.1905899047851562|      0.20589113|[146, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      28|[1.7577683295502688, 1.207308690468024, -7.743302681676462]                     | 11.1905899047851562|      0.18530202|[152, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[1.7577683295502688, 1.207308690468024, -7.743302681676462]                     | 11.1905899047851562|      0.16677182|[158, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[1.710480182220042, 1.0481839113562819, -7.72730347109958]                      |  8.5339269638061523|      0.18530202|[164, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      31|[1.710480182220042, 1.0481839113562819, -7.72730347109958]                      |  8.5339269638061523|      0.16677182|[170, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[1.5835772185830344, 0.9410786754664747, -7.742696495802428]                    |  6.8437104225158691|      0.18530202|[175, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      33|[1.5835772185830344, 0.9410786754664747, -7.742696495802428]                    |  6.8437104225158691|      0.16677182|[180, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      34|[1.5835772185830344, 0.9410786754664747, -7.742696495802428]                    |  6.8437104225158691|      0.15009464|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      35|[1.5835772185830344, 0.9410786754664747, -7.742696495802428]                    |  6.8437104225158691|      0.13508517|[192, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[1.5835772185830344, 0.9410786754664747, -7.742696495802428]                    |  6.8437104225158691|      0.12157665|[197, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      37|[1.5835772185830344, 0.9410786754664747, -7.742696495802428]                    |  6.8437104225158691|      0.10941899|[203, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      38|[1.5883942934239967, 0.8331304115260523, -7.7599151857870785]                   |  5.8545956611633301|      0.12157665|[209, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      39|[1.582994473206511, 0.7169652002667138, -7.795374579128289]                     |  5.0204200744628906|      0.13508517|[214, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      40|[1.582994473206511, 0.7169652002667138, -7.795374579128289]                     |  5.0204200744628906|      0.12157665|[219, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      41|[1.582994473206511, 0.7169652002667138, -7.795374579128289]                     |  5.0204200744628906|      0.10941899|[225, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      42|[1.5074030777029752, 0.6378771467170371, -7.797254976456917]                    |  4.3629751205444336|      0.12157665|[231, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      43|[1.4373229052783318, 0.5390586884010472, -7.787029289662485]                    |  3.7533745765686035|      0.13508517|[236, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      44|[1.4373229052783318, 0.5390586884010472, -7.787029289662485]                    |  3.7533745765686035|      0.12157665|[241, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      45|[1.4373229052783318, 0.5390586884010472, -7.787029289662485]                    |  3.7533745765686035|      0.10941899|[246, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      46|[1.4373229052783318, 0.5390586884010472, -7.787029289662485]                    |  3.7533745765686035|      0.09847709|[251, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      47|[1.4373229052783318, 0.5390586884010472, -7.787029289662485]                    |  3.7533745765686035|      0.08862938|[257, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      48|[1.4373229052783318, 0.5390586884010472, -7.787029289662485]                    |  3.7533745765686035|      0.07976644|[263, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      49|[1.4373229052783318, 0.5390586884010472, -7.787029289662485]                    |  3.7533745765686035|      0.07178980|[269, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      50|[1.3949304523035688, 0.4912759067432934, -7.754265576271752]                    |  3.4817171096801758|      0.07976644|[275, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      51|[1.330334162884748, 0.4561084227765076, -7.785140370293766]                     |  3.2100436687469482|      0.08862938|[280, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      52|[1.330334162884748, 0.4561084227765076, -7.785140370293766]                     |  3.2100436687469482|      0.07976644|[286, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      53|[1.2730808671388858, 0.4010610109064506, -7.7925246789127955]                   |  2.9356534481048584|      0.08862938|[292, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      54|[1.2730808671388858, 0.4010610109064506, -7.7925246789127955]                   |  2.9356534481048584|      0.07976644|[297, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      55|[1.2730808671388858, 0.4010610109064506, -7.7925246789127955]                   |  2.9356534481048584|      0.07178980|[302, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      56|[1.2730808671388858, 0.4010610109064506, -7.7925246789127955]                   |  2.9356534481048584|      0.06461082|[307, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      57|[1.2730808671388858, 0.4010610109064506, -7.7925246789127955]                   |  2.9356534481048584|      0.05814974|[313, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      58|[1.2181988690376102, 0.3943595599056731, -7.774512217881096]                    |  2.7855348587036133|      0.06461082|[318, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      59|[1.2181988690376102, 0.3943595599056731, -7.774512217881096]                    |  2.7855348587036133|      0.05814974|[323, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      60|[1.1889289448884937, 0.3567020575312494, -7.741246981240604]                    |  2.6468796730041504|      0.06461082|[329, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      61|[1.1889289448884937, 0.3567020575312494, -7.741246981240604]                    |  2.6468796730041504|      0.05814974|[335, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
