k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |  7.9524924420125593|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0]                                                                      |  7.9524924420125593|      0.10000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.9492826377502779, 0.9138156094966701]                                        |  6.5146818161010742|      1.00000000|[12, 4, 0, 4]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       3|[0.9492826377502779, 0.9138156094966701]                                        |  6.5146818161010742|      0.10000000|[18, 6, 0, 6]                                                              |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       4|[0.8981008688454714, 0.827906200630266]                                         |  5.2899689674377441|      1.00000000|[24, 8, 0, 8]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       5|[0.8981008688454714, 0.827906200630266]                                         |  5.2899689674377441|      0.10000000|[32, 11, 0, 11]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.84217810214115, 0.7450047883133818]                                          |  4.2464399337768555|      1.00000000|[38, 13, 0, 13]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       7|[0.84217810214115, 0.7450047883133818]                                          |  4.2464399337768555|      0.10000000|[44, 15, 0, 15]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.7857356190937212, 0.6624563412811043]                                        |  3.3611741065979004|      1.00000000|[49, 17, 0, 17]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       9|[0.7857356190937212, 0.6624563412811043]                                        |  3.3611741065979004|      0.10000000|[56, 20, 0, 20]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[0.7280781415703115, 0.5807519026890824]                                        |  2.6140098571777344|      1.00000000|[61, 22, 0, 22]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      11|[0.7280781415703115, 0.5807519026890824]                                        |  2.6140098571777344|      0.10000000|[67, 24, 0, 24]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[0.6743851816914701, 0.4963891973066141]                                        |  1.9907160997390747|      1.00000000|[73, 26, 0, 26]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      13|[0.6743851816914701, 0.4963891973066141]                                        |  1.9907160997390747|      0.10000000|[79, 28, 0, 28]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[0.606858302587401, 0.4226320241065488]                                         |  1.4721255302429199|      1.00000000|[84, 30, 0, 30]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      15|[0.606858302587401, 0.4226320241065488]                                         |  1.4721255302429199|      0.10000000|[91, 33, 0, 33]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      16|[0.5396634445921714, 0.3485722438003601]                                        |  1.0477062463760376|      1.00000000|[96, 35, 0, 35]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      17|[0.5396634445921714, 0.3485722438003601]                                        |  1.0477062463760376|      0.10000000|[104, 38, 0, 38]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      18|[0.4716283154113085, 0.2752836280586005]                                        |  0.7077822685241699|      1.00000000|[109, 40, 0, 40]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      19|[0.4716283154113085, 0.2752836280586005]                                        |  0.7077822685241699|      0.10000000|[117, 43, 0, 43]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      20|[0.4097099357954614, 0.1967590187584082]                                        |  0.4432671070098877|      1.00000000|[122, 45, 0, 45]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      21|[0.4097099357954614, 0.1967590187584082]                                        |  0.4432671070098877|      0.10000000|[128, 47, 0, 47]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      22|[0.3544423213805352, 0.1134194075469138]                                        |  0.2491017282009125|      1.00000000|[133, 49, 0, 49]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      23|[0.3544423213805352, 0.1134194075469138]                                        |  0.2491017282009125|      0.10000000|[139, 51, 0, 51]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      24|[0.2883426175494824, 0.0383805565865809]                                        |  0.1151914298534393|      1.00000000|[145, 53, 0, 53]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      25|[0.2883426175494824, 0.0383805565865809]                                        |  0.1151914298534393|      0.10000000|[152, 56, 0, 56]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      26|[0.2105081139559891, -0.0244031200368449]                                       |  0.0371799543499947|      1.00000000|[158, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      27|[0.2105081139559891, -0.0244031200368449]                                       |  0.0371799543499947|      0.10000000|[166, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      28|[0.2105081139559891, -0.0244031200368449]                                       |  0.0371799543499947|      0.01000000|[172, 63, 0, 63]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      29|[0.202581048882059, -0.030499154757356]                                         |  0.0321987122297287|      0.10000000|[178, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      30|[0.202581048882059, -0.030499154757356]                                         |  0.0321987122297287|      0.01000000|[184, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
