k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[83, 32, 0, 2]                                                             |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
       2|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.25000000|[166, 64, 0, 4]                                                            |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
       3|[0.9448374365970756, 0.946056954334916, 0.9429451703763021, 0.9432870797079125, 0.9436292057503378, 0.9433536081459312, 0.9438095990255251, 0.9443914532523581, 0.9433896569817016, 0.9438556450442159, 1.0201627966367899, 0.826940854768414, 0.9939592032325775, 0.9945908716985304, 0.9941975341502822, 0.9944038080072043, 0.9872205477957715, 0.9828689120385768, 0.9903495914756043, 0.9970844826847447, 0.9953453387815759, 0.9960336240665641]|  1.4494087696075439|      0.50000000|[247, 96, 0, 6]                                                            |  | trying linear partial model with 49 points | iterate success | actual_k=16
       4|[0.9448374365970756, 0.946056954334916, 0.9429451703763021, 0.9432870797079125, 0.9436292057503378, 0.9433536081459312, 0.9438095990255251, 0.9443914532523581, 0.9433896569817016, 0.9438556450442159, 1.0201627966367899, 0.826940854768414, 0.9939592032325775, 0.9945908716985304, 0.9941975341502822, 0.9944038080072043, 0.9872205477957715, 0.9828689120385768, 0.9903495914756043, 0.9970844826847447, 0.9953453387815759, 0.9960336240665641]|  1.4494087696075439|      0.25000000|[332, 128, 0, 8]                                                           |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
       5|[0.8892465272299629, 0.8904260316345598, 0.8869328337622663, 0.887635330446384, 0.8870463334888568, 0.8871910425383163, 0.8877557861093702, 0.8882720397538653, 0.8867034734180106, 0.8876632116902365, 1.0383955574425372, 0.6539857703945833, 0.9879405547534882, 0.9876985894667993, 0.9873490182850816, 0.9880857796547733, 0.9739188973638142, 0.9651093459188168, 0.9800088525469058, 0.9942215079876646, 0.9909133445320911, 0.9917188580767056]|  1.3729180097579956|      0.50000000|[418, 160, 0, 10]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
       6|[0.8892465272299629, 0.8904260316345598, 0.8869328337622663, 0.887635330446384, 0.8870463334888568, 0.8871910425383163, 0.8877557861093702, 0.8882720397538653, 0.8867034734180106, 0.8876632116902365, 1.0383955574425372, 0.6539857703945833, 0.9879405547534882, 0.9876985894667993, 0.9873490182850816, 0.9880857796547733, 0.9739188973638142, 0.9651093459188168, 0.9800088525469058, 0.9942215079876646, 0.9909133445320911, 0.9917188580767056]|  1.3729180097579956|      0.25000000|[503, 192, 0, 12]                                                          |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
       7|[0.8331907188980227, 0.8351667938248205, 0.8296054179883681, 0.8307659463993692, 0.8308550939637885, 0.830473403545843, 0.8318759093953676, 0.8327817262269395, 0.8300456586844471, 0.8319389319475474, 1.0538148560328695, 0.4814454722489332, 0.9815511604626451, 0.9820558743823344, 0.9806616534684238, 0.9824530543850487, 0.9596967117063435, 0.9461909625990101, 0.9691762995218927, 0.990636675839798, 0.9858687075911847, 0.987316919146349]|  1.2987405061721802|      0.50000000|[586, 224, 0, 14]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
       8|[0.8331907188980227, 0.8351667938248205, 0.8296054179883681, 0.8307659463993692, 0.8308550939637885, 0.830473403545843, 0.8318759093953676, 0.8327817262269395, 0.8300456586844471, 0.8319389319475474, 1.0538148560328695, 0.4814454722489332, 0.9815511604626451, 0.9820558743823344, 0.9806616534684238, 0.9824530543850487, 0.9596967117063435, 0.9461909625990101, 0.9691762995218927, 0.990636675839798, 0.9858687075911847, 0.987316919146349]|  1.2987405061721802|      0.25000000|[670, 256, 0, 16]                                                          |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
       9|[0.7768531818578458, 0.7800170445228285, 0.771682516303888, 0.7737211458693496, 0.7741579740837888, 0.774707163401358, 0.7756703635886073, 0.7750561863552221, 0.7750432427517835, 0.7770254372180795, 1.0674068771444285, 0.3094587215302551, 0.9740138502113614, 0.9752764337401062, 0.9738621505393901, 0.9755339577192064, 0.9452868448768943, 0.9249765850189039, 0.9576799481636228, 0.9885289851868274, 0.9807666318844132, 0.98119146748565]|  1.2271516323089600|      0.50000000|[752, 288, 0, 18]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
      10|[0.7768531818578458, 0.7800170445228285, 0.771682516303888, 0.7737211458693496, 0.7741579740837888, 0.774707163401358, 0.7756703635886073, 0.7750561863552221, 0.7750432427517835, 0.7770254372180795, 1.0674068771444285, 0.3094587215302551, 0.9740138502113614, 0.9752764337401062, 0.9738621505393901, 0.9755339577192064, 0.9452868448768943, 0.9249765850189039, 0.9576799481636228, 0.9885289851868274, 0.9807666318844132, 0.98119146748565]|  1.2271516323089600|      0.25000000|[835, 320, 0, 20]                                                          |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      11|[0.7218461518473923, 0.7246274906215486, 0.7133913000102431, 0.716812203406152, 0.7174406624323505, 0.7177895953062122, 0.7198081238726627, 0.7188958428413385, 0.7178343973314165, 0.7205808004766938, 1.079266507951274, 0.1381219960827168, 0.9682464617260311, 0.9681908181715095, 0.966788151006951, 0.9671970193671781, 0.9304775243893022, 0.9040864368291817, 0.945198524746934, 0.9853474163671523, 0.975511479644132, 0.9756537729937497]|  1.1584672927856445|      0.50000000|[919, 352, 0, 22]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
      12|[0.7218461518473923, 0.7246274906215486, 0.7133913000102431, 0.716812203406152, 0.7174406624323505, 0.7177895953062122, 0.7198081238726627, 0.7188958428413385, 0.7178343973314165, 0.7205808004766938, 1.079266507951274, 0.1381219960827168, 0.9682464617260311, 0.9681908181715095, 0.966788151006951, 0.9671970193671781, 0.9304775243893022, 0.9040864368291817, 0.945198524746934, 0.9853474163671523, 0.975511479644132, 0.9756537729937497]|  1.1584672927856445|      0.25000000|[1005, 384, 0, 24]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      13|[0.6640191301171945, 0.668062010222079, 0.6558432788496426, 0.6582340748776063, 0.6599508513106059, 0.6602101510787239, 0.6621541985975011, 0.6611279357830822, 0.6600399463697032, 0.6616359700410056, 1.0882485200721022, -0.0286811624177371, 0.9610344802090013, 0.9617931955612081, 0.9582803401437416, 0.9587986118396657, 0.9148828842421239, 0.8812945153569414, 0.9326006604684359, 0.9819221798297046, 0.9696896712600942, 0.9724731130413669]|  1.0929601192474365|      0.50000000|[1092, 416, 0, 26]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      14|[0.6640191301171945, 0.668062010222079, 0.6558432788496426, 0.6582340748776063, 0.6599508513106059, 0.6602101510787239, 0.6621541985975011, 0.6611279357830822, 0.6600399463697032, 0.6616359700410056, 1.0882485200721022, -0.0286811624177371, 0.9610344802090013, 0.9617931955612081, 0.9582803401437416, 0.9587986118396657, 0.9148828842421239, 0.8812945153569414, 0.9326006604684359, 0.9819221798297046, 0.9696896712600942, 0.9724731130413669]|  1.0929601192474365|      0.25000000|[1175, 448, 0, 28]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      15|[0.6071004908544846, 0.6097606703030553, 0.5974403862044575, 0.6006626708484295, 0.6012453085907058, 0.6021756917782302, 0.6040065803935453, 0.6018632928572981, 0.6014964349186869, 0.6040710519909275, 1.0971452302737315, -0.1938781213509902, 0.9528447907213059, 0.9527111485376981, 0.9504949134660147, 0.9501680331503956, 0.897812029680671, 0.8601060772721607, 0.9185264635768945, 0.9770276971302805, 0.964134357870365, 0.9661558996215279]|  1.0307719707489014|      0.50000000|[1262, 480, 0, 30]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      16|[0.6071004908544846, 0.6097606703030553, 0.5974403862044575, 0.6006626708484295, 0.6012453085907058, 0.6021756917782302, 0.6040065803935453, 0.6018632928572981, 0.6014964349186869, 0.6040710519909275, 1.0971452302737315, -0.1938781213509902, 0.9528447907213059, 0.9527111485376981, 0.9504949134660147, 0.9501680331503956, 0.897812029680671, 0.8601060772721607, 0.9185264635768945, 0.9770276971302805, 0.964134357870365, 0.9661558996215279]|  1.0307719707489014|      0.25000000|[1343, 512, 0, 32]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      17|[0.5482069343253184, 0.5502854156556432, 0.5390588842070129, 0.541649384861024, 0.5431808425203254, 0.540774327985333, 0.5461218208176442, 0.5449280712866333, 0.5411377715685572, 0.5458041563037218, 1.0997629827922546, -0.3565370782395931, 0.9443204822907624, 0.9452956468176547, 0.9419008629444244, 0.941392759591826, 0.881918851173301, 0.8362267537078721, 0.9048033322603728, 0.9737190738819641, 0.9575499715081441, 0.9614172001654594]|  0.9718662500381470|      0.50000000|[1427, 544, 0, 34]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      18|[0.5482069343253184, 0.5502854156556432, 0.5390588842070129, 0.541649384861024, 0.5431808425203254, 0.540774327985333, 0.5461218208176442, 0.5449280712866333, 0.5411377715685572, 0.5458041563037218, 1.0997629827922546, -0.3565370782395931, 0.9443204822907624, 0.9452956468176547, 0.9419008629444244, 0.941392759591826, 0.881918851173301, 0.8362267537078721, 0.9048033322603728, 0.9737190738819641, 0.9575499715081441, 0.9614172001654594]|  0.9718662500381470|      0.25000000|[1508, 576, 0, 36]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      19|[0.4875627715207109, 0.4933884663045651, 0.4789640533341273, 0.4828917480554809, 0.4840940223753979, 0.4819495634109793, 0.4862888833015431, 0.4865510840146443, 0.4807328997094243, 0.4863029821043286, 1.0998495944297861, -0.5170529645193157, 0.9359693928459024, 0.9362856860018708, 0.9340363783618246, 0.9328013269951789, 0.8627956280262983, 0.8110503529535523, 0.8898219860122507, 0.9687513058919588, 0.9505562719492024, 0.9548553983677934]|  0.9161251783370972|      0.50000000|[1594, 608, 0, 38]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      20|[0.4875627715207109, 0.4933884663045651, 0.4789640533341273, 0.4828917480554809, 0.4840940223753979, 0.4819495634109793, 0.4862888833015431, 0.4865510840146443, 0.4807328997094243, 0.4863029821043286, 1.0998495944297861, -0.5170529645193157, 0.9359693928459024, 0.9362856860018708, 0.9340363783618246, 0.9328013269951789, 0.8627956280262983, 0.8110503529535523, 0.8898219860122507, 0.9687513058919588, 0.9505562719492024, 0.9548553983677934]|  0.9161251783370972|      0.25000000|[1675, 640, 0, 40]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
