k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337744340301|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.581148658726162, -1.1607309244749302, 0.5210454361739792, -0.6173452571081499, 0.3102037174737995, 0.24235540636676, 0.0879953121784845]|112926.0390625000000000|      2.00000000|[12, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       2|[9.555478278932382, -1.3764060958484055, 2.0628638997987614, -0.7844601141178211, -0.475710773360841, 1.1105669090560715, -0.3318152421680129]|40935.7109375000000000|      4.00000000|[22, 8, 0, 4]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       3|[9.555478278932382, -1.3764060958484055, 2.0628638997987614, -0.7844601141178211, -0.475710773360841, 1.1105669090560715, -0.3318152421680129]|40935.7109375000000000|      2.00000000|[34, 12, 0, 6]                                                             |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[9.555478278932382, -1.3764060958484055, 2.0628638997987614, -0.7844601141178211, -0.475710773360841, 1.1105669090560715, -0.3318152421680129]|40935.7109375000000000|      1.00000000|[44, 16, 0, 8]                                                             |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[9.555478278932382, -1.3764060958484055, 2.0628638997987614, -0.7844601141178211, -0.475710773360841, 1.1105669090560715, -0.3318152421680129]|40935.7109375000000000|      0.50000000|[54, 20, 0, 10]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[9.555478278932382, -1.3764060958484055, 2.0628638997987614, -0.7844601141178211, -0.475710773360841, 1.1105669090560715, -0.3318152421680129]|40935.7109375000000000|      0.25000000|[65, 24, 0, 12]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[9.56521663514601, -1.380643184922417, 2.0794775750505456, -0.9377042373295427, -0.388909525196076, 1.112745243749553, -0.1554966834025319]|23656.1035156250000000|      0.50000000|[76, 28, 0, 14]                                                            |  | trying linear partial model with 7 points | iterate success | actual_k=2
       8|[9.56521663514601, -1.380643184922417, 2.0794775750505456, -0.9377042373295427, -0.388909525196076, 1.112745243749553, -0.1554966834025319]|23656.1035156250000000|      0.25000000|[87, 32, 0, 16]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[9.56521663514601, -1.380643184922417, 2.0794775750505456, -0.9377042373295427, -0.388909525196076, 1.112745243749553, -0.1554966834025319]|23656.1035156250000000|      0.12500000|[99, 36, 0, 18]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[9.56521663514601, -1.380643184922417, 2.0794775750505456, -0.9377042373295427, -0.388909525196076, 1.112745243749553, -0.1554966834025319]|23656.1035156250000000|      0.06250000|[110, 40, 0, 20]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      11|[9.557428134401901, -1.4050383465098348, 2.063983478595935, -0.941917375946625, -0.3787059941193965, 1.102945050101609, -0.1026526492703683]|16326.7402343750000000|      0.12500000|[121, 44, 0, 22]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      12|[9.557428134401901, -1.4050383465098348, 2.063983478595935, -0.941917375946625, -0.3787059941193965, 1.102945050101609, -0.1026526492703683]|16326.7402343750000000|      0.06250000|[131, 48, 0, 24]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      13|[9.557428134401901, -1.4050383465098348, 2.063983478595935, -0.941917375946625, -0.3787059941193965, 1.102945050101609, -0.1026526492703683]|16326.7402343750000000|      0.03125000|[142, 52, 0, 26]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      14|[9.557428134401901, -1.4050383465098348, 2.063983478595935, -0.941917375946625, -0.3787059941193965, 1.102945050101609, -0.1026526492703683]|16326.7402343750000000|      0.01562500|[154, 56, 0, 28]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      15|[9.557428134401901, -1.4050383465098348, 2.063983478595935, -0.941917375946625, -0.3787059941193965, 1.102945050101609, -0.1026526492703683]|16326.7402343750000000|      0.00781250|[164, 60, 0, 30]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      16|[9.557428134401901, -1.4050383465098348, 2.063983478595935, -0.941917375946625, -0.3787059941193965, 1.102945050101609, -0.1026526492703683]|16326.7402343750000000|      0.00390625|[175, 64, 0, 32]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      17|[9.55714006492848, -1.404817796281474, 2.064570442927214, -0.9440841181555012, -0.3787765711149878, 1.100685013976832, -0.1004221517217862]|16220.9873046875000000|      0.00781250|[186, 68, 0, 34]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      18|[9.556392394472635, -1.4007486475726958, 2.0673151099183684, -0.9475995628442923, -0.3785422916118249, 1.0958604499418796, -0.099588292824814]|16119.9912109375000000|      0.01562500|[196, 72, 0, 36]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      19|[9.556392394472635, -1.4007486475726958, 2.0673151099183684, -0.9475995628442923, -0.3785422916118249, 1.0958604499418796, -0.099588292824814]|16119.9912109375000000|      0.00781250|[207, 76, 0, 38]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      20|[9.556917036254527, -1.4014588051864807, 2.0678379668441558, -0.9544256696356755, -0.3790850079721699, 1.0931556931483246, -0.1019916695663999]|16031.5224609375000000|      0.01562500|[217, 80, 0, 40]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      21|[9.556917036254527, -1.4014588051864807, 2.0678379668441558, -0.9544256696356755, -0.3790850079721699, 1.0931556931483246, -0.1019916695663999]|16031.5224609375000000|      0.00781250|[228, 84, 0, 42]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      22|[9.556917036254527, -1.4014588051864807, 2.0678379668441558, -0.9544256696356755, -0.3790850079721699, 1.0931556931483246, -0.1019916695663999]|16031.5224609375000000|      0.00390625|[240, 88, 0, 44]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      23|[9.557626922114185, -1.4001490346721923, 2.06944740327613, -0.9560674235698547, -0.3774799370455771, 1.0916245333238117, -0.1003085154938019]|15964.5966796875000000|      0.00781250|[250, 92, 0, 46]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      24|[9.55851856428109, -1.4028471128418438, 2.065951781858429, -0.9604317989344895, -0.3792560723480871, 1.0879023935472694, -0.0981441721434107]|15908.9501953125000000|      0.01562500|[260, 96, 0, 48]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      25|[9.55851856428109, -1.4028471128418438, 2.065951781858429, -0.9604317989344895, -0.3792560723480871, 1.0879023935472694, -0.0981441721434107]|15908.9501953125000000|      0.00781250|[271, 100, 0, 50]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      26|[9.55851856428109, -1.4028471128418438, 2.065951781858429, -0.9604317989344895, -0.3792560723480871, 1.0879023935472694, -0.0981441721434107]|15908.9501953125000000|      0.00390625|[281, 104, 0, 52]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      27|[9.55851856428109, -1.4028471128418438, 2.065951781858429, -0.9604317989344895, -0.3792560723480871, 1.0879023935472694, -0.0981441721434107]|15908.9501953125000000|      0.00195312|[292, 108, 0, 54]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      28|[9.55851856428109, -1.4028471128418438, 2.065951781858429, -0.9604317989344895, -0.3792560723480871, 1.0879023935472694, -0.0981441721434107]|15908.9501953125000000|      0.00097656|[303, 112, 0, 56]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      29|[9.558424756457143, -1.4030594488119477, 2.0659002380675773, -0.9610506729814767, -0.37932377328228, 1.0876658318608485, -0.0988176564772967]|15876.0917968750000000|      0.00195312|[314, 116, 0, 58]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      30|[9.557702943522262, -1.40306271157129, 2.066206674472631, -0.9616529330739484, -0.3804628600284535, 1.086638570371128, -0.0995135497407858]|15842.3750000000000000|      0.00390625|[324, 120, 0, 60]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      31|[9.557702943522262, -1.40306271157129, 2.066206674472631, -0.9616529330739484, -0.3804628600284535, 1.086638570371128, -0.0995135497407858]|15842.3750000000000000|      0.00195312|[334, 124, 0, 62]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      32|[9.557855802704532, -1.4029555328616197, 2.065377092239163, -0.9629514752818583, -0.3793113027398476, 1.0863717760832408, -0.0996038942559187]|15824.6982421875000000|      0.00390625|[344, 128, 0, 64]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      33|[9.55728013386604, -1.4047716599617484, 2.065856765226627, -0.9635684477408036, -0.3792786936682849, 1.0834096416458465, -0.1011015697348936]|15791.7851562500000000|      0.00781250|[355, 132, 0, 66]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      34|[9.55728013386604, -1.4047716599617484, 2.065856765226627, -0.9635684477408036, -0.3792786936682849, 1.0834096416458465, -0.1011015697348936]|15791.7851562500000000|      0.00390625|[365, 136, 0, 68]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      35|[9.558098407418194, -1.4051755162554327, 2.063367611882504, -0.9648308195290122, -0.37879186534201, 1.0814696514932889, -0.0994779666316412]|15746.8095703125000000|      0.00781250|[375, 140, 0, 70]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      36|[9.558098407418194, -1.4051755162554327, 2.063367611882504, -0.9648308195290122, -0.37879186534201, 1.0814696514932889, -0.0994779666316412]|15746.8095703125000000|      0.00390625|[386, 144, 0, 72]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      37|[9.555320606995199, -1.404454133089899, 2.0639742352870076, -0.9648275612627103, -0.3788250445899898, 1.0788943080046922, -0.0993340128785033]|15716.7529296875000000|      0.00781250|[397, 148, 0, 74]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      38|[9.555320606995199, -1.404454133089899, 2.0639742352870076, -0.9648275612627103, -0.3788250445899898, 1.0788943080046922, -0.0993340128785033]|15716.7529296875000000|      0.00390625|[407, 152, 0, 76]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      39|[9.555515250954029, -1.403818675310927, 2.063751142111705, -0.9653047706967044, -0.3811619817076922, 1.0758823718920225, -0.0994150224784041]|15673.6425781250000000|      0.00781250|[418, 156, 0, 78]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      40|[9.555515250954029, -1.403818675310927, 2.063751142111705, -0.9653047706967044, -0.3811619817076922, 1.0758823718920225, -0.0994150224784041]|15673.6425781250000000|      0.00390625|[430, 160, 0, 80]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      41|[9.555515250954029, -1.403818675310927, 2.063751142111705, -0.9653047706967044, -0.3811619817076922, 1.0758823718920225, -0.0994150224784041]|15673.6425781250000000|      0.00195312|[441, 164, 0, 82]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      42|[9.555515250954029, -1.403818675310927, 2.063751142111705, -0.9653047706967044, -0.3811619817076922, 1.0758823718920225, -0.0994150224784041]|15673.6425781250000000|      0.00097656|[451, 168, 0, 84]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      43|[9.555521725079862, -1.403884597119692, 2.0637504095882218, -0.9660335658408497, -0.3806835527675234, 1.0762231394001287, -0.09968544265727]|15669.1484375000000000|      0.00195312|[462, 172, 0, 86]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      44|[9.555065702164658, -1.4036722760719937, 2.064213317205477, -0.967106960051062, -0.3820051817412234, 1.075687858496615, -0.1000879010485579]|15651.1240234375000000|      0.00390625|[472, 176, 0, 88]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      45|[9.55614385944127, -1.4022018941653736, 2.0654092600811365, -0.9694683931984038, -0.3837066462563105, 1.074277944990552, -0.099876100349344]|15604.9609375000000000|      0.00781250|[482, 180, 0, 90]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      46|[9.55614385944127, -1.4022018941653736, 2.0654092600811365, -0.9694683931984038, -0.3837066462563105, 1.074277944990552, -0.099876100349344]|15604.9609375000000000|      0.00390625|[492, 184, 0, 92]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      47|[9.554706034421779, -1.4013099011127625, 2.066685328348884, -0.9695729004838958, -0.382859990539574, 1.0712127885033051, -0.099073283758054]|15570.0957031250000000|      0.00781250|[503, 188, 0, 94]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      48|[9.554706034421779, -1.4013099011127625, 2.066685328348884, -0.9695729004838958, -0.382859990539574, 1.0712127885033051, -0.099073283758054]|15570.0957031250000000|      0.00390625|[514, 192, 0, 96]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      49|[9.554706034421779, -1.4013099011127625, 2.066685328348884, -0.9695729004838958, -0.382859990539574, 1.0712127885033051, -0.099073283758054]|15570.0957031250000000|      0.00195312|[524, 196, 0, 98]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      50|[9.554706034421779, -1.4013099011127625, 2.066685328348884, -0.9695729004838958, -0.382859990539574, 1.0712127885033051, -0.099073283758054]|15570.0957031250000000|      0.00097656|[536, 200, 0, 100]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      51|[9.554737008102384, -1.4012995029163124, 2.0667482472582197, -0.9701230775010096, -0.3828907011046312, 1.0705492613505374, -0.0995257678621373]|15554.4580078125000000|      0.00195312|[546, 204, 0, 102]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      52|[9.554791361890015, -1.4030884318593955, 2.066245644613615, -0.9705346239227495, -0.3826107213737637, 1.0702255806415308, -0.0994461535336224]|15546.6269531250000000|      0.00390625|[557, 208, 0, 104]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      53|[9.555340532452291, -1.4029298621092814, 2.06600901869695, -0.9728192826006568, -0.3832457699376764, 1.0673252734351808, -0.1003633943535111]|15495.2626953125000000|      0.00781250|[568, 212, 0, 106]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      54|[9.555340532452291, -1.4029298621092814, 2.06600901869695, -0.9728192826006568, -0.3832457699376764, 1.0673252734351808, -0.1003633943535111]|15495.2626953125000000|      0.00390625|[578, 216, 0, 108]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      55|[9.555340532452291, -1.4029298621092814, 2.06600901869695, -0.9728192826006568, -0.3832457699376764, 1.0673252734351808, -0.1003633943535111]|15495.2626953125000000|      0.00195312|[588, 220, 0, 110]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      56|[9.55469409487321, -1.4031892685619414, 2.066121801859455, -0.9731648780144405, -0.3831189639837638, 1.0655423980508452, -0.1004148083253785]|15473.5615234375000000|      0.00390625|[600, 224, 0, 112]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      57|[9.55469409487321, -1.4031892685619414, 2.066121801859455, -0.9731648780144405, -0.3831189639837638, 1.0655423980508452, -0.1004148083253785]|15473.5615234375000000|      0.00195312|[610, 228, 0, 114]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      58|[9.55391143528214, -1.4020552077719282, 2.066270212362659, -0.9735281905384203, -0.3834298387706367, 1.0652529160469904, -0.099157198400371]|15456.2734375000000000|      0.00390625|[620, 232, 0, 116]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      59|[9.55391143528214, -1.4020552077719282, 2.066270212362659, -0.9735281905384203, -0.3834298387706367, 1.0652529160469904, -0.099157198400371]|15456.2734375000000000|      0.00195312|[631, 236, 0, 118]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      60|[9.55391143528214, -1.4020552077719282, 2.066270212362659, -0.9735281905384203, -0.3834298387706367, 1.0652529160469904, -0.099157198400371]|15456.2734375000000000|      0.00097656|[642, 240, 0, 120]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      61|[9.554088998411652, -1.4020180879734232, 2.066249597898953, -0.9741038803946508, -0.3837033529819815, 1.064679642082455, -0.0995878617759914]|15443.4765625000000000|      0.00195312|[653, 244, 0, 122]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      62|[9.553921409473233, -1.4015369852886708, 2.0660743065016867, -0.9755607861539564, -0.3835312845416367, 1.06351134315731, -0.099673418937925]|15414.7812500000000000|      0.00390625|[665, 248, 0, 124]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      63|[9.553108846889186, -1.398754423615315, 2.0651728144092725, -0.9756043437994092, -0.3846904752168594, 1.0613440346481768, -0.0996920518934794]|15390.4980468750000000|      0.00781250|[675, 252, 0, 126]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      64|[9.553108846889186, -1.398754423615315, 2.0651728144092725, -0.9756043437994092, -0.3846904752168594, 1.0613440346481768, -0.0996920518934794]|15390.4980468750000000|      0.00390625|[686, 256, 0, 128]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      65|[9.553108846889186, -1.398754423615315, 2.0651728144092725, -0.9756043437994092, -0.3846904752168594, 1.0613440346481768, -0.0996920518934794]|15390.4980468750000000|      0.00195312|[697, 260, 0, 130]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      66|[9.552546344245798, -1.399089979071901, 2.065771077813144, -0.9762218847425946, -0.3849842281957403, 1.0599317690583112, -0.0989399682867448]|15365.6640625000000000|      0.00390625|[708, 264, 0, 132]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      67|[9.550976947982274, -1.3975528544188682, 2.0674941744891195, -0.9781394137764822, -0.3851863457670577, 1.0582239313321016, -0.0998507323996303]|15328.4306640625000000|      0.00781250|[719, 268, 0, 134]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      68|[9.550976947982274, -1.3975528544188682, 2.0674941744891195, -0.9781394137764822, -0.3851863457670577, 1.0582239313321016, -0.0998507323996303]|15328.4306640625000000|      0.00390625|[730, 272, 0, 136]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      69|[9.553261769358242, -1.39818619255409, 2.0668265723965633, -0.9796400483378929, -0.3828149762893524, 1.0574561118567734, -0.0989982498124028]|15301.2871093750000000|      0.00781250|[742, 276, 0, 138]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      70|[9.553261769358242, -1.39818619255409, 2.0668265723965633, -0.9796400483378929, -0.3828149762893524, 1.0574561118567734, -0.0989982498124028]|15301.2871093750000000|      0.00390625|[753, 280, 0, 140]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      71|[9.553886469451351, -1.3979110740743743, 2.0668067846803724, -0.9818724632097564, -0.3831262478213758, 1.0544027981723232, -0.0996220819550182]|15244.9619140625000000|      0.00781250|[764, 284, 0, 142]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      72|[9.553886469451351, -1.3979110740743743, 2.0668067846803724, -0.9818724632097564, -0.3831262478213758, 1.0544027981723232, -0.0996220819550182]|15244.9619140625000000|      0.00390625|[775, 288, 0, 144]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      73|[9.555219300307074, -1.3983894861368638, 2.066131515161784, -0.9847287511896716, -0.383667891883225, 1.0524276993456232, -0.0989552167069459]|15190.3994140625000000|      0.00781250|[786, 292, 0, 146]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      74|[9.555219300307074, -1.3983894861368638, 2.066131515161784, -0.9847287511896716, -0.383667891883225, 1.0524276993456232, -0.0989552167069459]|15190.3994140625000000|      0.00390625|[796, 296, 0, 148]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      75|[9.555219300307074, -1.3983894861368638, 2.066131515161784, -0.9847287511896716, -0.383667891883225, 1.0524276993456232, -0.0989552167069459]|15190.3994140625000000|      0.00195312|[806, 300, 0, 150]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      76|[9.55532691280265, -1.3990456012263774, 2.066318876349745, -0.9857726246271984, -0.3833560169446619, 1.0512710758906771, -0.0998567764906375]|15171.2207031250000000|      0.00390625|[817, 304, 0, 152]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      77|[9.55532691280265, -1.3990456012263774, 2.066318876349745, -0.9857726246271984, -0.3833560169446619, 1.0512710758906771, -0.0998567764906375]|15171.2207031250000000|      0.00195312|[827, 308, 0, 154]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      78|[9.55532691280265, -1.3990456012263774, 2.066318876349745, -0.9857726246271984, -0.3833560169446619, 1.0512710758906771, -0.0998567764906375]|15171.2207031250000000|      0.00097656|[839, 312, 0, 156]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      79|[9.55488715217039, -1.398598699949189, 2.066338593747934, -0.9864364899684087, -0.3834303843599113, 1.050989974798359, -0.099669934719176]|15158.8056640625000000|      0.00195312|[851, 316, 0, 158]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      80|[9.55488715217039, -1.398598699949189, 2.066338593747934, -0.9864364899684087, -0.3834303843599113, 1.050989974798359, -0.099669934719176]|15158.8056640625000000|      0.00097656|[862, 320, 0, 160]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
