k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.6, -0.6, 20.0]                                                               |2340.4195868458514269|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6, -0.6, 20.0]                                                               |2340.4195868458514269|      0.10000000|[13, 0, 0, 3]                                                              |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[0.6396928951532463, -0.6917282656196635, 19.996775196011875]                   |1871.9685058593750000|      1.00000000|[21, 0, 0, 5]                                                              |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       3|[0.1765273888882923, -0.8714343543892763, 19.128913781115777]                   |1626.6649169921875000|     10.00000000|[29, 0, 0, 7]                                                              |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       4|[0.1765273888882923, -0.8714343543892763, 19.128913781115777]                   |1626.6649169921875000|      1.00000000|[41, 0, 0, 10]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[0.1765273888882923, -0.8714343543892763, 19.128913781115777]                   |1626.6649169921875000|      0.10000000|[53, 0, 0, 13]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[0.2308172591073889, -0.9542081804567933, 19.11473267714824]                    |1245.7377929687500000|      1.00000000|[61, 0, 0, 15]                                                             |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       7|[0.2308172591073889, -0.9542081804567933, 19.11473267714824]                    |1245.7377929687500000|      0.10000000|[73, 0, 0, 18]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[0.2910094299188303, -1.0338658718149267, 19.120350041343183]                   |921.8149414062500000|      1.00000000|[81, 0, 0, 20]                                                             |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       9|[0.2910094299188303, -1.0338658718149267, 19.120350041343183]                   |921.8149414062500000|      0.10000000|[93, 0, 0, 23]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[0.3683462192996638, -1.0938936061400746, 19.099961512213937]                   |689.1795654296875000|      1.00000000|[101, 0, 0, 25]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      11|[0.3683462192996638, -1.0938936061400746, 19.099961512213937]                   |689.1795654296875000|      0.10000000|[113, 0, 0, 28]                                                            |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[0.419267675439674, -1.1790247068641573, 19.11259879808105]                     |675.0707397460937500|      1.00000000|[121, 0, 0, 30]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
