k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.50000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.25000000|[11, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.12500000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.06250000|[22, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.3305645669997752, 10.033430472682694, 1.244587376274037]                     |  0.2353149056434631|      0.12500000|[28, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       6|[0.3305645669997752, 10.033430472682694, 1.244587376274037]                     |  0.2353149056434631|      0.06250000|[34, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[0.407682279070325, 10.031520783154138, 1.2970108030319367]                     |  0.1242601275444031|      0.12500000|[39, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       8|[0.4554782388760388, 10.023777240036418, 1.335023663821389]                     |  0.0966496765613556|      0.25000000|[45, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       9|[0.4554782388760388, 10.023777240036418, 1.335023663821389]                     |  0.0966496765613556|      0.12500000|[50, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[0.4554782388760388, 10.023777240036418, 1.335023663821389]                     |  0.0966496765613556|      0.06250000|[56, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[0.4884007485910007, 10.031294137332903, 1.334627546935462]                     |  0.0870271623134613|      0.12500000|[62, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
