k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[106, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       2|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.25000000|[210, 32, 0, 4]                                                            |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       3|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.12500000|[315, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       4|[0.9721814223359487, 0.9723773076571501, 0.9718464386368394, 0.9717404597543263, 0.9719235653520515, 0.9719558563929326, 0.9719554884105643, 0.9719638716865207, 0.9717920709451418, 0.972105256188089, 1.0102680397164796, 0.9134945043463031, 0.9971055152463589, 0.9970187018613379, 0.9971733715071864, 0.9970986253770374, 0.9936184936895357, 0.9912140494291274, 0.9950082692259599, 0.9986093896293827, 0.9978326569867618, 0.997991721421333]|  1.4884551763534546|      0.25000000|[421, 64, 0, 8]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       5|[0.9721814223359487, 0.9723773076571501, 0.9718464386368394, 0.9717404597543263, 0.9719235653520515, 0.9719558563929326, 0.9719554884105643, 0.9719638716865207, 0.9717920709451418, 0.972105256188089, 1.0102680397164796, 0.9134945043463031, 0.9971055152463589, 0.9970187018613379, 0.9971733715071864, 0.9970986253770374, 0.9936184936895357, 0.9912140494291274, 0.9950082692259599, 0.9986093896293827, 0.9978326569867618, 0.997991721421333]|  1.4884551763534546|      0.12500000|[526, 80, 0, 10]                                                           |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       6|[0.9443630794218691, 0.9447485031851032, 0.9436252178721828, 0.9435575212822904, 0.9437695743354695, 0.9437945537201451, 0.9439609019689637, 0.9438115281787351, 0.9435660919623806, 0.9442656968118304, 1.0199853008401614, 0.827036902362292, 0.9942675490790173, 0.9940005944689605, 0.9942850203161476, 0.9942536286185442, 0.9869486310077009, 0.982346460302267, 0.9898674018049161, 0.997193621482046, 0.9956395191083655, 0.9959759076154434]|  1.4494051933288574|      0.25000000|[630, 96, 0, 12]                                                           |  | trying linear partial model with 57 points | iterate success | actual_k=8
       7|[0.9443630794218691, 0.9447485031851032, 0.9436252178721828, 0.9435575212822904, 0.9437695743354695, 0.9437945537201451, 0.9439609019689637, 0.9438115281787351, 0.9435660919623806, 0.9442656968118304, 1.0199853008401614, 0.827036902362292, 0.9942675490790173, 0.9940005944689605, 0.9942850203161476, 0.9942536286185442, 0.9869486310077009, 0.982346460302267, 0.9898674018049161, 0.997193621482046, 0.9956395191083655, 0.9959759076154434]|  1.4494051933288574|      0.12500000|[735, 112, 0, 14]                                                          |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
       8|[0.9165086969120361, 0.9171586956935252, 0.9155221565546419, 0.9152258540655003, 0.9156503880117436, 0.915615440324646, 0.9157448300870223, 0.9156376776937134, 0.915386247589353, 0.9164880888872482, 1.0292928595670252, 0.7406371261811896, 0.991325772989377, 0.9909976856682692, 0.9910609990126987, 0.991073824576847, 0.9802974676493715, 0.9733861084383483, 0.9845143693239583, 0.9958026787492765, 0.9932273905974927, 0.9938676290167491]|  1.4108833074569702|      0.25000000|[839, 128, 0, 16]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       9|[0.9165086969120361, 0.9171586956935252, 0.9155221565546419, 0.9152258540655003, 0.9156503880117436, 0.915615440324646, 0.9157448300870223, 0.9156376776937134, 0.915386247589353, 0.9164880888872482, 1.0292928595670252, 0.7406371261811896, 0.991325772989377, 0.9909976856682692, 0.9910609990126987, 0.991073824576847, 0.9802974676493715, 0.9733861084383483, 0.9845143693239583, 0.9958026787492765, 0.9932273905974927, 0.9938676290167491]|  1.4108833074569702|      0.12500000|[943, 144, 0, 18]                                                          |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      10|[0.8885107327445958, 0.8894339160255852, 0.8870701037612755, 0.8871336256998632, 0.8874362264915532, 0.8874870508652958, 0.8875593965143725, 0.8877158924785225, 0.8871020997226018, 0.8885168146730277, 1.0379621898188778, 0.6543512337210542, 0.9885343766014166, 0.9877680197764797, 0.9880254886589118, 0.9880494783105019, 0.9734971028260234, 0.9641992034173211, 0.9791416317277355, 0.9942585316523539, 0.9908583640891645, 0.9915055312460312]|  1.3729115724563599|      0.25000000|[1048, 160, 0, 20]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      11|[0.8885107327445958, 0.8894339160255852, 0.8870701037612755, 0.8871336256998632, 0.8874362264915532, 0.8874870508652958, 0.8875593965143725, 0.8877158924785225, 0.8871020997226018, 0.8885168146730277, 1.0379621898188778, 0.6543512337210542, 0.9885343766014166, 0.9877680197764797, 0.9880254886589118, 0.9880494783105019, 0.9734971028260234, 0.9641992034173211, 0.9791416317277355, 0.9942585316523539, 0.9908583640891645, 0.9915055312460312]|  1.3729115724563599|      0.12500000|[1152, 176, 0, 22]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      12|[0.8606088996925362, 0.8616853184455449, 0.8588236648617088, 0.8588021370650494, 0.8592004753610684, 0.8593702047166293, 0.8594577055632395, 0.8596490106116487, 0.858664624388261, 0.8604117713720787, 1.0461358584175324, 0.5681591031639537, 0.9855151130731367, 0.9844821514356012, 0.984907783648646, 0.9848850569945957, 0.966502373953713, 0.9549636433197042, 0.9736955927132016, 0.9926508033847866, 0.9886439689549409, 0.989223598976497]|  1.3355166912078857|      0.25000000|[1258, 192, 0, 24]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      13|[0.8606088996925362, 0.8616853184455449, 0.8588236648617088, 0.8588021370650494, 0.8592004753610684, 0.8593702047166293, 0.8594577055632395, 0.8596490106116487, 0.858664624388261, 0.8604117713720787, 1.0461358584175324, 0.5681591031639537, 0.9855151130731367, 0.9844821514356012, 0.984907783648646, 0.9848850569945957, 0.966502373953713, 0.9549636433197042, 0.9736955927132016, 0.9926508033847866, 0.9886439689549409, 0.989223598976497]|  1.3355166912078857|      0.12500000|[1362, 208, 0, 26]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      14|[0.8326135222005535, 0.8336940929297101, 0.8303717674496639, 0.8305523936939497, 0.8309155982243163, 0.8310017392071999, 0.831273959390491, 0.8315645542450404, 0.8301721174142186, 0.832502495913473, 1.0536469768235968, 0.482236760231652, 0.9823458630348288, 0.9811877996333188, 0.9816430599924661, 0.9816508289524999, 0.9594181487436776, 0.9453353562555931, 0.9679421318619746, 0.9909953769753127, 0.9860573085193531, 0.9869715947048643]|  1.2987294197082520|      0.25000000|[1468, 224, 0, 28]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      15|[0.8326135222005535, 0.8336940929297101, 0.8303717674496639, 0.8305523936939497, 0.8309155982243163, 0.8310017392071999, 0.831273959390491, 0.8315645542450404, 0.8301721174142186, 0.832502495913473, 1.0536469768235968, 0.482236760231652, 0.9823458630348288, 0.9811877996333188, 0.9816430599924661, 0.9816508289524999, 0.9594181487436776, 0.9453353562555931, 0.9679421318619746, 0.9909953769753127, 0.9860573085193531, 0.9869715947048643]|  1.2987294197082520|      0.12500000|[1574, 240, 0, 30]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      16|[0.8045356742173588, 0.8058609733281797, 0.8019171273220513, 0.8021159234936741, 0.8026343013330297, 0.8026496372524766, 0.8029793021398698, 0.8032215756116245, 0.8018641424959058, 0.8043323255889975, 1.0607424230223157, 0.3964937281350374, 0.979121334555869, 0.9778083277013696, 0.9782367117190032, 0.9784370876156561, 0.9521450218379954, 0.9356062609250331, 0.9622199738350211, 0.9893546151466153, 0.9834821812563607, 0.9846084890767651]|  1.2625861167907715|      0.25000000|[1678, 256, 0, 32]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      17|[0.8045356742173588, 0.8058609733281797, 0.8019171273220513, 0.8021159234936741, 0.8026343013330297, 0.8026496372524766, 0.8029793021398698, 0.8032215756116245, 0.8018641424959058, 0.8043323255889975, 1.0607424230223157, 0.3964937281350374, 0.979121334555869, 0.9778083277013696, 0.9782367117190032, 0.9784370876156561, 0.9521450218379954, 0.9356062609250331, 0.9622199738350211, 0.9893546151466153, 0.9834821812563607, 0.9846084890767651]|  1.2625861167907715|      0.12500000|[1783, 272, 0, 34]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      18|[0.7764022295496786, 0.7779399921486279, 0.7735300442146097, 0.7737354527376636, 0.7741926440310424, 0.7742277431430545, 0.7745170031501973, 0.774986284054534, 0.7732678679501551, 0.7761245880870299, 1.067044515620984, 0.3109660924231743, 0.9759789971716338, 0.9742846713306484, 0.9746528919717968, 0.9749108183813151, 0.944721802048204, 0.9256587275398812, 0.956458742641487, 0.9876651813657535, 0.9808328342500346, 0.9822049936121676]|  1.2271264791488647|      0.25000000|[1887, 288, 0, 36]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      19|[0.7764022295496786, 0.7779399921486279, 0.7735300442146097, 0.7737354527376636, 0.7741926440310424, 0.7742277431430545, 0.7745170031501973, 0.774986284054534, 0.7732678679501551, 0.7761245880870299, 1.067044515620984, 0.3109660924231743, 0.9759789971716338, 0.9742846713306484, 0.9746528919717968, 0.9749108183813151, 0.944721802048204, 0.9256587275398812, 0.956458742641487, 0.9876651813657535, 0.9808328342500346, 0.9822049936121676]|  1.2271264791488647|      0.12500000|[1992, 304, 0, 38]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      20|[0.7481684654371146, 0.7498531603667927, 0.7448484063039701, 0.7454042538090899, 0.7457722246434713, 0.7456085179876973, 0.74587757393459, 0.7464765557427736, 0.7444421251140493, 0.7480234610417589, 1.0727399632432744, 0.2258806936347654, 0.9727880784115986, 0.9707818169556468, 0.9711066664742464, 0.9716083712807251, 0.9374277538584386, 0.9152672403260488, 0.9502350013894686, 0.9859993382334885, 0.9781209626064757, 0.9798930138279538]|  1.1923917531967163|      0.25000000|[2097, 320, 0, 40]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
