k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.056210962666525, -0.0187043308387045, 0.1366984097505323, 0.0848747355060777, -0.0350842132370026, 0.1341292244113791, 0.0844394772802664, -0.014949550198805, 0.0427360765383452, 0.1252843295325394, 0.1652398172421567, 0.0958099109032524, 0.1429782646176511, 0.0346894165544443, 0.1206751154746101, 0.0467055945680734, 0.0969926088558231, 0.2599127550717497, 0.2897636253217931, 0.1891027815463008, 0.3534180736547219, 0.2905172233963964, 0.1285448523626286, 0.3968180805476624, 0.3085852521861057, 0.3268606784590629, 0.3668095827856762, 0.2148130067012103, 0.3164477621045315, 0.3301684054806491, 0.4654817676789009, 0.2682094167384051, 0.4642997860624271, 0.2985688225648785, 0.2893963300276484, 0.2780554423482188, 0.4163582233975237, 0.4198251426637273, 0.4737218590765478, 0.3483638577440087, 0.4761478274571468, 0.3341520501317324, 0.5061346134479368, 0.3411823685895495, 0.4614762313687635, 0.3997798575438745, 0.4801037220997803, 0.6194278326872242, 0.5584708117762727, 0.6112062975968501, 0.5190984964380063, 0.5447760326988311, 0.6556612381958952, 0.5409904076168868, 0.5648558316224432, 0.4139848699081121, 0.6500176876064676, 0.6189288851524692, 0.5697182083511108, 0.7308172141849245, 0.638048088929137, 0.7372130215760604, 0.648495121955561, 0.613169081482673, 0.6173989947757285, 0.7716810997129673, 0.7028252813336947, 0.6916683577265826, 0.7451029814979158, 0.6180355395417664, 0.7660642786483918, 0.7875161073519, 0.8370140138513393, 0.7442392296872709, 0.7310361221212002, 0.8852001732195829, 0.8522107142667178, 0.7786859282747686, 0.8457716354037219, 0.8699246038340945, 0.9670801328758765, 0.8654791104364197, 1.0314153718136951, 0.9078667848786257, 0.922914939840338, 1.0107955004374816, 0.8490220759333622, 0.963101070764463, 0.8762369959323316, 1.0698486284160063, 1.051859930087728, 0.9802650545772098, 1.1683414186944316, 1.1002503135544217, 1.2322285830954107, 1.1715016435164256, 1.1507327785225143, 1.1882650522512654, 1.1624279592390285, 1.2446266137404542]|-123.2831649780273438|      1.11111111|[236, 14, 0, 2]                                                            |  | trying linear partial model with 122 points | iterate success | actual_k=7
       2|[0.0739409096422716, -0.0942881703470596, 0.1694920443554426, 0.143686978135442, 0.075724645859534, 0.2161259542004753, 0.128098799131489, 0.0479139778710468, 0.1486791510822851, 0.226760322681603, 0.3232067681726756, 0.000264848547105, 0.1795432561120968, 0.177415204741557, 0.135215919057677, 0.0882511775728511, 0.1413585557640735, 0.2890169185423768, 0.4520430842524058, 0.2191556648075387, 0.53968534562962, 0.1892136987895062, 0.1168436892928493, 0.2930035410151468, 0.3414941685684664, 0.3336953157798279, 0.3910756831044264, 0.3027247030241174, 0.3720527278059281, 0.3661549012136745, 0.5755292264387029, 0.3600055413946328, 0.423516845631892, 0.4709098903634957, 0.3549898572896811, 0.3619946192159056, 0.5029501319258729, 0.2079059422636698, 0.416117531891991, 0.31334628618338, 0.4546276625875846, 0.4376687375033996, 0.5492932913150902, 0.2673899276585993, 0.3952498973023234, 0.3981037676566308, 0.4433890024695574, 0.6066842781178512, 0.5242904677313223, 0.5868554101447683, 0.5154425329998235, 0.6407777073207578, 0.7019482934956013, 0.5488672896584031, 0.6139472724084519, 0.4288344857015579, 0.697376438108123, 0.5884969295321718, 0.6063938692394073, 0.6883116753388135, 0.6315677011458537, 0.739589137408304, 0.5286338192749216, 0.608701881878701, 0.6547677202618967, 0.7889379821617722, 0.6839197884910798, 0.7214771242764222, 0.6520112024110485, 0.6298161917653874, 0.7892200032538735, 0.8601129895255378, 0.931394361422664, 0.8299636870933017, 0.7636754930240298, 0.8687549090000036, 0.9170089075363904, 0.8187838451267679, 0.970925029755926, 0.9046166842072466, 0.9730878474726009, 1.1120543432983383, 1.0824658462500945, 1.059172456609213, 1.0747994771983147, 1.0980080109993047, 0.7222042029673972, 0.9553787467311323, 0.99082130951787, 1.3750980119433673, 1.1817527831024526, 1.116392606146408, 1.4561198748419442, 1.2971144236205459, 1.5750687621355866, 1.4948317474296842, 1.25013074479631, 1.438329700437441, 1.310945662959412, 1.5057128890888778]|-251.1265411376953125|      1.23456790|[472, 28, 0, 4]                                                            |  | trying linear partial model with 122 points | iterate success | actual_k=7
       3|[0.1288698386879482, -0.2177863788391367, 0.176661604453147, 0.1684518418476166, 0.0552270092566777, 0.2003860754735184, 0.2813369001047005, -0.0160019464843608, 0.1345648149850311, 0.3875275594604798, 0.4563820931200276, -0.0221096256607681, 0.3290878694627292, 0.2408246801517237, 0.2881805616728151, 0.1212191181161496, 0.0989441363822775, 0.3722562779559195, 0.5239963867454392, 0.2541694693747182, 0.481641063470175, 0.2150591766432726, 0.1143517210387112, 0.3835439606202774, 0.3146502877110183, 0.3973244439908152, 0.4705446068798665, 0.2813242890166188, 0.3633161572106389, 0.4014994871933197, 0.541565809628424, 0.5812310863608263, 0.4952900846645802, 0.5868227465325505, 0.3696915272035642, 0.5307045613988299, 0.4784087307808165, 0.3527498542066528, 0.4763169144051591, 0.4201906278419371, 0.4507701083434876, 0.4588537193101329, 0.5403389588398982, 0.3663683744991736, 0.3616421997689488, 0.5585879236055369, 0.5634172687348341, 0.5960832495914344, 0.5591911085743098, 0.6829617597514728, 0.4298198631382415, 0.6065886165318549, 0.7142590863373918, 0.5137403322290616, 0.6774596453362381, 0.5220598922734295, 0.6085968008222318, 0.5193710842042427, 0.7587698828516134, 0.7566559747536181, 0.717695330103095, 0.7579120318711725, 0.5296851903699725, 0.6731017838846907, 0.7136845018461343, 0.6812095908393659, 0.7051609388874615, 0.7369959718473178, 0.6151114743658235, 0.6181079448376336, 0.7124203742328141, 0.9753795186769497, 0.9458510355106056, 0.8476488898210722, 0.8738784574453465, 0.9701533651332288, 0.9385199059933913, 0.9082146463645532, 1.0687632009805548, 0.9767301754411795, 0.9695201093664669, 1.2046581424341158, 1.1768365950520783, 1.2303730501514099, 1.2937625457907185, 1.2647599204050013, 0.6842854168872241, 1.0250188131647426, 1.0133537694602315, 1.6052888234011629, 1.3089029854235739, 1.2169095961133074, 1.8471936849746742, 1.4776119538733625, 1.9381289999427374, 1.7788221971849643, 1.4931802861660055, 1.722658811218273, 1.6266650221058694, 1.8819264544508123]|-426.6849365234375000|      1.37174211|[708, 42, 0, 6]                                                            |  | trying linear partial model with 122 points | iterate success | actual_k=7
       4|[0.2848378304641026, -0.3562399015037078, 0.2776639823673707, 0.3436510121164867, 0.0842501295616642, 0.2135368533063519, 0.2575382043711467, 0.0711588135012735, 0.2098055006737131, 0.3454578338905014, 0.4655603842686914, -0.0148682318322667, 0.4179756797423266, 0.2254331510795457, 0.4134101538371893, 0.2169197255559078, 0.2691772650207662, 0.4643759379825659, 0.5397639168919377, 0.2947536595787203, 0.6574932440803849, 0.3217266949460665, 0.3079141192301634, 0.4682926802900036, 0.4899911625254934, 0.4232396959255744, 0.4619281001629849, 0.4122347359732872, 0.4287648449750666, 0.4910277222784333, 0.7128296037391393, 0.6989824365211856, 0.586331347671115, 0.6362383885893814, 0.4464891584785448, 0.7575097944644958, 0.6744492480975528, 0.3536503372302722, 0.5629830092784525, 0.3457637571768052, 0.4682870458529008, 0.555072974479644, 0.4772858069828957, 0.4096779606820237, 0.4221208318398481, 0.5557799623688198, 0.7436780277446229, 0.7018051121572417, 0.574610940558999, 0.7487626903046789, 0.6618997664036302, 0.6867401055829424, 0.9435891844263447, 0.4365059142723205, 0.6902961282225667, 0.5867596858137285, 0.6759248198526537, 0.7131982629474668, 0.7661283361840616, 0.7821465406708872, 0.7824340764796569, 0.736594355539595, 0.5019580610616363, 0.7275542623946946, 0.633730992210997, 0.6358929818436947, 0.6950026098257536, 0.8131285067887574, 0.6883112216585975, 0.7429413350151695, 0.6901827751822165, 0.962172453450561, 1.1326652571003086, 0.9607958294997343, 0.9319555281493154, 1.00162062017313, 1.0211047800272646, 1.0868529677589152, 1.1111000882726303, 0.9689381703299327, 0.9064699287033141, 1.442178649765788, 1.462813132323813, 1.5525729961449035, 1.579372304361453, 1.4387454781978117, 0.6890956004378087, 1.044720532656931, 1.168823171463827, 1.8556173439212515, 1.4815144238795939, 1.5613006865786696, 1.9080242267993577, 1.7599661876640131, 1.926893073960297, 1.9328848947703106, 1.8022049855205016, 2.0686229929716937, 1.901354871242167, 2.0712994253673886]|-620.9882202148437500|      1.52415790|[945, 56, 0, 8]                                                            |  | trying linear partial model with 122 points | iterate success | actual_k=7
       5|[0.4881717742066708, -0.6307849006788511, 0.310277735084998, 0.3984631501728507, 0.0843575637682102, 0.2787167357206846, 0.3928469191891505, 0.038525744319258, 0.2721059847456342, 0.5128933585967476, 0.5258970114909479, -0.0633344869936804, 0.5015176140680417, 0.3229056481426151, 0.4348672044627755, 0.0947981505565011, 0.4885643889464105, 0.727714099678463, 0.6223932367450022, 0.487570852990707, 0.8280769271543857, 0.2822473918647523, 0.3729175758303701, 0.6494793946845316, 0.63868114621622, 0.5305792669379266, 0.4542754756242121, 0.4798276428160039, 0.6526184150365661, 0.5408423755287786, 0.6546047300397202, 0.6429098801253132, 0.5948778431232472, 0.8539874387494515, 0.6610888659200082, 0.762407362814622, 0.6790282773980703, 0.4590721501928234, 0.735348616584277, 0.3530288576056039, 0.5412803089730517, 0.705854687281289, 0.5361236002205595, 0.5002999990336143, 0.7138609652748978, 0.6312992950161487, 0.9227474397737487, 0.8383174715569496, 0.730652815149671, 0.9558224992578541, 0.7255371818197547, 0.8485016558338369, 1.0588866334084583, 0.4496499460485503, 0.7396782176433915, 0.7225719670064732, 0.872580394367934, 0.8933299692893008, 0.8326365157493945, 0.980379667488486, 0.9589562223403925, 0.8442365724779426, 0.5185278526211737, 0.9169333968818696, 0.7444537499277302, 0.7304142678406607, 0.7813172367294285, 0.9092868754238231, 0.8591712383419068, 0.860992179975928, 0.6027020479729932, 1.055327611431207, 1.2743508378061463, 1.142329549073783, 1.0032717769287247, 1.0755399988777457, 1.3229069368603432, 1.1160433265395804, 1.2265257703136505, 0.9972541923540494, 1.0273345045009918, 1.8076512763510855, 1.7245820548593183, 1.7287041662949951, 1.8749762861540333, 1.7452605820451415, 0.8421482813284509, 1.14645221095451, 1.1796541193048462, 2.043620663082725, 1.747268727770608, 2.0210497344281597, 1.9410746193224038, 1.9121628124843053, 1.9118398993205548, 2.009305894569112, 1.9972217871896163, 1.9652992624898984, 1.9703051031842704, 1.9712362141779454]|-858.2723388671875000|      1.69350878|[1182, 70, 0, 10]                                                          |  | trying linear partial model with 122 points | iterate success | actual_k=7
       6|[0.7443580373967809, -1.0166809603677067, 0.206371714668849, 0.5392420328674234, 0.4264053154526501, 0.4414570763485334, 0.5317030293030927, -0.0278054717159412, 0.2663594303174209, 0.6989338807007268, 0.4653600395151309, -0.2603336325554375, 0.663738607652093, 0.5516075033131154, 0.6689148315654302, -0.0619392845617978, 0.5713637623260646, 0.801876152170397, 0.5982085927097819, 0.6360385584613191, 0.8378182232836495, 0.3804869070961643, 0.3617879278268667, 0.9031106815988861, 0.7233786244839626, 0.7085498152771024, 0.5664729799162866, 0.593480583623953, 0.9165263388213718, 0.7307240901342331, 0.8602521643534145, 0.5839094838868379, 0.7616150340384389, 0.9872830519667681, 1.0565039626429638, 0.8458168030781132, 0.7387247940649493, 0.4015111463609291, 0.8183830516314986, 0.5590424418077933, 0.447396562801894, 0.804924434434205, 0.7130433184185765, 0.8420278435459161, 0.9138460135086924, 0.9353245668689558, 0.780051183323226, 0.8587367551468114, 0.7689317351805667, 0.9461289451726869, 0.8845138263793786, 0.8576251086626041, 0.9746279298330409, 0.3556485933283092, 0.8792259927805086, 0.803478876730858, 1.0630481364674937, 0.9779845284474504, 0.8112569998765748, 0.9645016361876185, 1.0730064383211073, 0.9819162637032698, 0.4213128762235739, 0.8538189078891278, 1.0040669814689154, 0.8387661875102572, 0.7090199347276552, 1.1691467870156524, 0.7524807182462326, 0.7719451169418429, 0.7277970093396785, 1.1391643874201964, 1.534571885736436, 1.298846774031061, 1.303103495355499, 1.1943920929008258, 1.4361523707909296, 1.248219628136073, 1.4493860359967652, 1.082945505217897, 0.9020017885240629, 2.1331705315598066, 1.7613852662317695, 2.069500349432184, 2.0053034373806526, 1.9580861031977213, 0.8500923091579307, 1.4546991211219187, 1.5196828026256577, 1.9677173264430015, 1.7751665940216508, 1.838724197888276, 2.096357456639661, 1.978366808636051, 1.8321279909177706, 2.205696545234865, 2.031199425475537, 2.0845996781854583, 2.1403167196884803, 2.042412268545053]|-1059.0637207031250000|      1.88167642|[1418, 84, 0, 12]                                                          |  | trying linear partial model with 122 points | iterate success | actual_k=7
       7|[0.8508470494149127, -1.1554460359230694, 0.4406739426952374, 0.7065249251432665, 0.7506612514570987, 0.5826585546134313, 0.5826969678437018, -0.2022439932838094, 0.4230052636592048, 0.9886791441254085, 0.5835302303137059, -0.6125577528459374, 0.6752506049355167, 0.773411281532544, 0.877935593029955, -0.0377098371863103, 0.9046072456791718, 0.8136222656000579, 0.7964313283337372, 0.6676065962547619, 0.8627920144901471, 0.6315806640397218, 0.5672257033663826, 0.7614750341976579, 0.909431021301995, 0.8637202448520206, 0.556256517108041, 0.824877615235065, 1.024471132991167, 0.8178236837623389, 1.0388293348567978, 0.8744526821835599, 0.9556762140892999, 0.9513331424976864, 1.0563129780565468, 1.091149299870868, 0.7941664261528156, 0.560086583957048, 0.9077524592933092, 0.849952190754987, 0.6866750458027503, 0.7763123862117172, 0.9300484185122933, 0.906319581348832, 1.003983310317605, 1.0290345348914085, 1.104688783965891, 0.9909159984995854, 0.8313968973130131, 1.3136823070027186, 0.7383304543458897, 0.7868061093601227, 1.0650616744390764, 0.4763350235050972, 0.9475134379870165, 1.00669049929542, 1.2415980224137186, 1.0643457160541387, 1.0166800208860383, 0.9979157647540245, 1.2500007544815284, 1.0926859124394186, 0.4095571676358649, 0.8634358823670235, 0.9529607561809951, 1.0683298040232299, 0.886535782505411, 1.381136006038227, 0.7924779799443672, 0.8485131346794068, 0.943725498587359, 1.3390000299894627, 1.9285158882733258, 1.5633538600301238, 1.3947945774423116, 1.4623171537938315, 1.8141686865110311, 1.289985411742355, 1.845847037856979, 1.1571494697032252, 1.1041900419172666, 1.9387050101045475, 1.8766874223764838, 1.9965676633138092, 2.166736999779229, 2.0020444002383497, 0.9405165834110835, 1.7925539595879383, 1.5323332647610908, 2.0710325603059845, 2.068262770676824, 1.8187224329843863, 2.058107828649994, 2.0178476426336394, 2.094484254365393, 1.9410032284227785, 2.239925601516147, 1.7964798574638052, 1.8385653975168943, 2.2193806178982243]|-1325.2175292968750000|      2.09075158|[1654, 98, 0, 14]                                                          |  | trying linear partial model with 122 points | iterate success | actual_k=7
       8|[0.8508470494149127, -1.1554460359230694, 0.4406739426952374, 0.7065249251432665, 0.7506612514570987, 0.5826585546134313, 0.5826969678437018, -0.2022439932838094, 0.4230052636592048, 0.9886791441254085, 0.5835302303137059, -0.6125577528459374, 0.6752506049355167, 0.773411281532544, 0.877935593029955, -0.0377098371863103, 0.9046072456791718, 0.8136222656000579, 0.7964313283337372, 0.6676065962547619, 0.8627920144901471, 0.6315806640397218, 0.5672257033663826, 0.7614750341976579, 0.909431021301995, 0.8637202448520206, 0.556256517108041, 0.824877615235065, 1.024471132991167, 0.8178236837623389, 1.0388293348567978, 0.8744526821835599, 0.9556762140892999, 0.9513331424976864, 1.0563129780565468, 1.091149299870868, 0.7941664261528156, 0.560086583957048, 0.9077524592933092, 0.849952190754987, 0.6866750458027503, 0.7763123862117172, 0.9300484185122933, 0.906319581348832, 1.003983310317605, 1.0290345348914085, 1.104688783965891, 0.9909159984995854, 0.8313968973130131, 1.3136823070027186, 0.7383304543458897, 0.7868061093601227, 1.0650616744390764, 0.4763350235050972, 0.9475134379870165, 1.00669049929542, 1.2415980224137186, 1.0643457160541387, 1.0166800208860383, 0.9979157647540245, 1.2500007544815284, 1.0926859124394186, 0.4095571676358649, 0.8634358823670235, 0.9529607561809951, 1.0683298040232299, 0.886535782505411, 1.381136006038227, 0.7924779799443672, 0.8485131346794068, 0.943725498587359, 1.3390000299894627, 1.9285158882733258, 1.5633538600301238, 1.3947945774423116, 1.4623171537938315, 1.8141686865110311, 1.289985411742355, 1.845847037856979, 1.1571494697032252, 1.1041900419172666, 1.9387050101045475, 1.8766874223764838, 1.9965676633138092, 2.166736999779229, 2.0020444002383497, 0.9405165834110835, 1.7925539595879383, 1.5323332647610908, 2.0710325603059845, 2.068262770676824, 1.8187224329843863, 2.058107828649994, 2.0178476426336394, 2.094484254365393, 1.9410032284227785, 2.239925601516147, 1.7964798574638052, 1.8385653975168943, 2.2193806178982243]|-1325.2175292968750000|      1.88167642|[1890, 112, 0, 16]                                                         |  | trying linear partial model with 122 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
       9|[1.0204015364660657, -0.9141387624313089, 0.3686982750726039, 0.8000770042269124, 0.9885853423464918, 0.5324478507786793, 0.696231420736344, -0.224718128275887, 0.7693585712096984, 0.8964257700015759, 0.6157763340729159, -0.807569862477695, 0.871102853671738, 0.8517801468537605, 0.9237347426628336, -0.1207906881252198, 1.1946516867512946, 1.0102917332446282, 0.8178915279295155, 0.8024028466779489, 0.729135661168721, 1.017052882749109, 0.7504628840905966, 0.6109983931122778, 1.0359329500437902, 0.9923730039419881, 0.8645675832175542, 0.9556640820264862, 0.9372199870912494, 0.9672763559244596, 1.3532768503709782, 1.0402864762624233, 0.8650170560887602, 1.093523705193286, 0.9769882542263941, 1.0157896860843982, 1.1068345813572096, 0.6059756393622593, 0.6939633436809982, 0.91644081679539, 0.7211382449849968, 0.8283344529413225, 1.0856653495508057, 0.8504566181540987, 1.0883466183146095, 0.8060040418124147, 0.9708084382620694, 1.2698781363379177, 1.0523347676290458, 1.3022865042422722, 1.1052197859695572, 0.621901895591697, 1.393373601913034, 0.6845425841616923, 1.108729014912955, 0.9888199405401752, 1.6178371538228236, 1.4741556988037758, 0.6442108990135218, 0.8298963824030352, 1.2919297939708496, 1.1232240837804373, 0.7102336170585397, 1.013622343048599, 0.8404736588448907, 0.9768303683050696, 1.108318657523048, 1.5074598770718193, 0.9838318084295887, 0.9692050665217536, 0.9779532158049615, 1.5446248215134841, 2.100251062950738, 1.895027304399713, 1.7123545522702164, 1.5099772437111143, 2.189833035803075, 1.4745045292612444, 2.095997320532132, 1.1805827001214544, 1.3106066516050103, 1.9895217777404506, 1.96812726375427, 2.1558259441426912, 2.3696753909474157, 1.8700787401888714, 0.6925505906204628, 1.8748513668997508, 1.729419991195051, 1.889289416267925, 2.052453628439251, 2.09154128261174, 2.20014131555451, 1.9945717009956128, 2.2941019549349573, 1.9298836866783389, 2.1207825476285525, 1.8002310485161288, 2.0156624755069887, 2.1404500134944175]|-1492.1998291015625000|      2.09075158|[2125, 126, 0, 18]                                                         |  | trying linear partial model with 122 points | iterate success | actual_k=7
      10|[1.0204015364660657, -0.9141387624313089, 0.3686982750726039, 0.8000770042269124, 0.9885853423464918, 0.5324478507786793, 0.696231420736344, -0.224718128275887, 0.7693585712096984, 0.8964257700015759, 0.6157763340729159, -0.807569862477695, 0.871102853671738, 0.8517801468537605, 0.9237347426628336, -0.1207906881252198, 1.1946516867512946, 1.0102917332446282, 0.8178915279295155, 0.8024028466779489, 0.729135661168721, 1.017052882749109, 0.7504628840905966, 0.6109983931122778, 1.0359329500437902, 0.9923730039419881, 0.8645675832175542, 0.9556640820264862, 0.9372199870912494, 0.9672763559244596, 1.3532768503709782, 1.0402864762624233, 0.8650170560887602, 1.093523705193286, 0.9769882542263941, 1.0157896860843982, 1.1068345813572096, 0.6059756393622593, 0.6939633436809982, 0.91644081679539, 0.7211382449849968, 0.8283344529413225, 1.0856653495508057, 0.8504566181540987, 1.0883466183146095, 0.8060040418124147, 0.9708084382620694, 1.2698781363379177, 1.0523347676290458, 1.3022865042422722, 1.1052197859695572, 0.621901895591697, 1.393373601913034, 0.6845425841616923, 1.108729014912955, 0.9888199405401752, 1.6178371538228236, 1.4741556988037758, 0.6442108990135218, 0.8298963824030352, 1.2919297939708496, 1.1232240837804373, 0.7102336170585397, 1.013622343048599, 0.8404736588448907, 0.9768303683050696, 1.108318657523048, 1.5074598770718193, 0.9838318084295887, 0.9692050665217536, 0.9779532158049615, 1.5446248215134841, 2.100251062950738, 1.895027304399713, 1.7123545522702164, 1.5099772437111143, 2.189833035803075, 1.4745045292612444, 2.095997320532132, 1.1805827001214544, 1.3106066516050103, 1.9895217777404506, 1.96812726375427, 2.1558259441426912, 2.3696753909474157, 1.8700787401888714, 0.6925505906204628, 1.8748513668997508, 1.729419991195051, 1.889289416267925, 2.052453628439251, 2.09154128261174, 2.20014131555451, 1.9945717009956128, 2.2941019549349573, 1.9298836866783389, 2.1207825476285525, 1.8002310485161288, 2.0156624755069887, 2.1404500134944175]|-1492.1998291015625000|      1.88167642|[2360, 140, 0, 20]                                                         |  | trying linear partial model with 122 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=7
