k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.20000000|[44, 3, 0, 3]                                                              |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[-0.0216923393580906, 0.0134704040387858, -0.0075473011516689, -0.0178983650333244, 0.189664750914541, 0.0405822023335796, 0.009004059934649, -0.0088131038731106, -0.0345297063665723]|397282.0000000000000000|      1.00000000|[73, 5, 0, 5]                                                              |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
       3|[-0.0216923393580906, 0.0134704040387858, -0.0075473011516689, -0.0178983650333244, 0.189664750914541, 0.0405822023335796, 0.009004059934649, -0.0088131038731106, -0.0345297063665723]|397282.0000000000000000|      0.20000000|[116, 8, 0, 8]                                                             |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[-0.0103108455675905, 0.0472709492989384, 0.0194358988378055, -0.0288097745568851, 0.3765052715615004, 0.019209791817447, 0.0383837793892834, -0.0470262736641075, -0.0483593286370771]|139829.3906250000000000|      1.00000000|[145, 10, 0, 10]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
       5|[-0.0103108455675905, 0.0472709492989384, 0.0194358988378055, -0.0288097745568851, 0.3765052715615004, 0.019209791817447, 0.0383837793892834, -0.0470262736641075, -0.0483593286370771]|139829.3906250000000000|      0.20000000|[188, 13, 0, 13]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[-0.0396203139322577, -0.0075410115071121, 0.0342133654658049, -0.0562165755870154, 0.5432485107079714, 0.0618414143047236, 0.0291078583259315, -0.1172306764437188, -0.0253021424262779]|52240.1484375000000000|      1.00000000|[217, 15, 0, 15]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
       7|[-0.0396203139322577, -0.0075410115071121, 0.0342133654658049, -0.0562165755870154, 0.5432485107079714, 0.0618414143047236, 0.0291078583259315, -0.1172306764437188, -0.0253021424262779]|52240.1484375000000000|      0.20000000|[260, 18, 0, 18]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[-0.0396203139322577, -0.0075410115071121, 0.0342133654658049, -0.0562165755870154, 0.5432485107079714, 0.0618414143047236, 0.0291078583259315, -0.1172306764437188, -0.0253021424262779]|52240.1484375000000000|      0.04000000|[303, 21, 0, 21]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[-0.0412497360478716, -0.0036539890877019, 0.0346170305747116, -0.0363907650764435, 0.573724637681146, 0.0470375803095265, 0.0256248972180945, -0.1219716413657906, -0.0227615224929819]|35836.8789062500000000|      0.20000000|[332, 23, 0, 23]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      10|[-0.0412497360478716, -0.0036539890877019, 0.0346170305747116, -0.0363907650764435, 0.573724637681146, 0.0470375803095265, 0.0256248972180945, -0.1219716413657906, -0.0227615224929819]|35836.8789062500000000|      0.04000000|[375, 26, 0, 26]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
