k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.10000000|[30, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.0096553004812555, -0.0557212706109377, -0.0038632896428277, 0.0249983948847167, 0.0673431866781504, 0.0335620492679355, -0.0045071464784544, 0.0208087051529466, 0.0068729831871359]|690759.4375000000000000|      1.00000000|[59, 4, 0, 4]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       3|[0.0096553004812555, -0.0557212706109377, -0.0038632896428277, 0.0249983948847167, 0.0673431866781504, 0.0335620492679355, -0.0045071464784544, 0.0208087051529466, 0.0068729831871359]|690759.4375000000000000|      0.10000000|[88, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.00888101799062, -0.0590870760617069, -0.0063776817560678, 0.0224500302802731, 0.1669448550188192, 0.0280335403544981, -0.0044886128751723, 0.0165180594340162, 0.0044669949898264]|441132.4375000000000000|      1.00000000|[117, 8, 0, 8]                                                             |  | trying linear partial model with 16 points | iterate success | actual_k=1
       5|[0.00888101799062, -0.0590870760617069, -0.0063776817560678, 0.0224500302802731, 0.1669448550188192, 0.0280335403544981, -0.0044886128751723, 0.0165180594340162, 0.0044669949898264]|441132.4375000000000000|      0.10000000|[146, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.0106640386258418, -0.0626565592525235, -0.0093190846519476, 0.0178798735544467, 0.266228700504739, 0.0192318124529532, -0.0043486258241106, 0.0133749843688151, 0.0013220724302768]|266240.4375000000000000|      1.00000000|[175, 12, 0, 12]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       7|[0.0106640386258418, -0.0626565592525235, -0.0093190846519476, 0.0178798735544467, 0.266228700504739, 0.0192318124529532, -0.0043486258241106, 0.0133749843688151, 0.0013220724302768]|266240.4375000000000000|      0.10000000|[204, 14, 0, 14]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.0324408169330351, -0.068595391858695, -0.0349916026060346, 0.0303061264565846, 0.3570399740957904, 0.0040584709274496, -0.001789353777084, 0.0272769624823352, 0.0018509215454155]|158441.3750000000000000|      1.00000000|[234, 16, 0, 16]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       9|[0.0324408169330351, -0.068595391858695, -0.0349916026060346, 0.0303061264565846, 0.3570399740957904, 0.0040584709274496, -0.001789353777084, 0.0272769624823352, 0.0018509215454155]|158441.3750000000000000|      0.10000000|[263, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[0.0415114627417491, -0.088708534942557, -0.0325171991147088, 0.0216741895639719, 0.450342707283568, -0.0155103553194919, 0.0130414061893615, 0.0369549969276059, -0.0036805411767105]|85315.2109375000000000|      1.00000000|[292, 20, 0, 20]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      11|[0.0415114627417491, -0.088708534942557, -0.0325171991147088, 0.0216741895639719, 0.450342707283568, -0.0155103553194919, 0.0130414061893615, 0.0369549969276059, -0.0036805411767105]|85315.2109375000000000|      0.10000000|[321, 22, 0, 22]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[0.0385482964996763, -0.0869990842863951, -0.0311159123220586, 0.0211008221467871, 0.5473510927892077, 0.0047226202683765, 0.0146693482933053, 0.0255793145446602, 0.0021459985068495]|39933.6093750000000000|      1.00000000|[350, 24, 0, 24]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      13|[0.0385482964996763, -0.0869990842863951, -0.0311159123220586, 0.0211008221467871, 0.5473510927892077, 0.0047226202683765, 0.0146693482933053, 0.0255793145446602, 0.0021459985068495]|39933.6093750000000000|      0.10000000|[379, 26, 0, 26]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[0.0475388640634813, -0.0979382749383371, -0.0370410232630067, 0.0055718988310337, 0.6398243380700093, 0.0051779961985494, 0.0017473700139063, 0.001843340574825, 0.01768198771903]|16189.7607421875000000|      1.00000000|[408, 28, 0, 28]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      15|[0.0475388640634813, -0.0979382749383371, -0.0370410232630067, 0.0055718988310337, 0.6398243380700093, 0.0051779961985494, 0.0017473700139063, 0.001843340574825, 0.01768198771903]|16189.7607421875000000|      0.10000000|[438, 30, 0, 30]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[0.0475388640634813, -0.0979382749383371, -0.0370410232630067, 0.0055718988310337, 0.6398243380700093, 0.0051779961985494, 0.0017473700139063, 0.001843340574825, 0.01768198771903]|16189.7607421875000000|      0.01000000|[467, 32, 0, 32]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[0.0474667986168648, -0.0983867704812314, -0.0370983548458633, 0.00620138317965, 0.6497369009705045, 0.0042825377242241, 0.0018187865662959, 0.0012809937400727, 0.017791702995248]|14512.4697265625000000|      0.10000000|[497, 34, 0, 34]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      18|[0.0474667986168648, -0.0983867704812314, -0.0370983548458633, 0.00620138317965, 0.6497369009705045, 0.0042825377242241, 0.0018187865662959, 0.0012809937400727, 0.017791702995248]|14512.4697265625000000|      0.01000000|[527, 36, 0, 36]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[0.0484528570268632, -0.0977940015146472, -0.0388301786471526, 0.0081675542233138, 0.6591030845747013, 0.0050888930036542, 0.0028812242814519, 0.0010883735215288, 0.0162851204647163]|13081.2070312500000000|      0.10000000|[557, 38, 0, 38]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      20|[0.0484528570268632, -0.0977940015146472, -0.0388301786471526, 0.0081675542233138, 0.6591030845747013, 0.0050888930036542, 0.0028812242814519, 0.0010883735215288, 0.0162851204647163]|13081.2070312500000000|      0.01000000|[586, 40, 0, 40]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[0.0446065455366879, -0.0945999805924276, -0.0384013502882278, 0.0081875437226708, 0.6673222117559423, 0.0048876681076944, 0.0052870368925635, 0.0018333880485135, 0.0153458117390593]|11912.2460937500000000|      0.10000000|[615, 42, 0, 42]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      22|[0.0446065455366879, -0.0945999805924276, -0.0384013502882278, 0.0081875437226708, 0.6673222117559423, 0.0048876681076944, 0.0052870368925635, 0.0018333880485135, 0.0153458117390593]|11912.2460937500000000|      0.01000000|[644, 44, 0, 44]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[0.0452189376500063, -0.0946483238067777, -0.0414587925919336, 0.0082433760702319, 0.6762715589505178, 0.0032763590657811, 0.0061092542107769, 0.0036725975153183, 0.0172234973684672]|10711.9189453125000000|      0.10000000|[673, 46, 0, 46]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      24|[0.0452189376500063, -0.0946483238067777, -0.0414587925919336, 0.0082433760702319, 0.6762715589505178, 0.0032763590657811, 0.0061092542107769, 0.0036725975153183, 0.0172234973684672]|10711.9189453125000000|      0.01000000|[702, 48, 0, 48]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[0.045378199142139, -0.0947474953367318, -0.0426964480420908, 0.0085129560038306, 0.6860457255513256, 0.0031385276620287, 0.0050595665448537, 0.0027304404100797, 0.0181276555336785]|9517.7646484375000000|      0.10000000|[731, 50, 0, 50]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      26|[0.0215567564907243, -0.0948869634021863, -0.0509354152937417, 0.0098210452437602, 0.7800103395502574, 0.0058020202433029, -0.0117011230999219, 0.0072665159104327, 0.0331272610224413]|2552.9482421875000000|      1.00000000|[760, 52, 0, 52]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      27|[0.0215567564907243, -0.0948869634021863, -0.0509354152937417, 0.0098210452437602, 0.7800103395502574, 0.0058020202433029, -0.0117011230999219, 0.0072665159104327, 0.0331272610224413]|2552.9482421875000000|      0.10000000|[789, 54, 0, 54]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
