k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337744340301|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[10.554448037949173, -1.0132943423015919, 0.6081551689875485, 0.1428982192504011, -0.1686250974195233, 0.2065920144863121, 0.5514613212168805]|53761.4453125000000000|      1.11111111|[14, 2, 0, 2]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
       2|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      1.23456790|[27, 4, 0, 4]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
       3|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      1.11111111|[41, 6, 0, 6]                                                              |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      1.00000000|[54, 8, 0, 8]                                                              |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.90000000|[67, 10, 0, 10]                                                            |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.81000000|[80, 12, 0, 12]                                                            |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.72900000|[93, 14, 0, 14]                                                            |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.65610000|[107, 16, 0, 16]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.59049000|[121, 18, 0, 18]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.53144100|[134, 20, 0, 20]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.47829690|[147, 22, 0, 22]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.43046721|[160, 24, 0, 24]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.38742049|[174, 26, 0, 26]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.34867844|[188, 28, 0, 28]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.31381060|[201, 30, 0, 30]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.28242954|[214, 32, 0, 32]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.25418658|[228, 34, 0, 34]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.22876792|[241, 36, 0, 36]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.20589113|[255, 38, 0, 38]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.18530202|[268, 40, 0, 40]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.16677182|[281, 42, 0, 42]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.15009464|[294, 44, 0, 44]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.13508517|[307, 46, 0, 46]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.12157665|[320, 48, 0, 48]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.10941899|[333, 50, 0, 50]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.09847709|[346, 52, 0, 52]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.08862938|[359, 54, 0, 54]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.07976644|[373, 56, 0, 56]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.07178980|[387, 58, 0, 58]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.06461082|[400, 60, 0, 60]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      31|[10.491834611426158, -1.162794843133926, 0.9356754359686401, 1.037476151166716, -0.2564849016994651, 0.4203532423617076, 0.0541237587921695]|9337.1904296875000000|      0.05814974|[413, 62, 0, 62]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
