k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 0.1]                                                                      |  3.0203003000300002|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 0.1]                                                                      |  3.0203003000300002|      0.20000000|[9, 0, 0, 2]                                                               |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[0.8005692477691924, 0.0849210390061451]                                        |  1.2417012453079224|      1.00000000|[17, 0, 0, 4]                                                              |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       3|[0.8005692477691924, 0.0849210390061451]                                        |  1.2417012453079224|      0.20000000|[25, 0, 0, 6]                                                              |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[0.6014379849801451, 0.0663000782350294]                                        |  0.3957787752151489|      1.00000000|[33, 0, 0, 8]                                                              |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       5|[0.6014379849801451, 0.0663000782350294]                                        |  0.3957787752151489|      0.20000000|[41, 0, 0, 10]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[0.4014408835136249, 0.0652233215352878]                                        |  0.0793380215764046|      1.00000000|[49, 0, 0, 12]                                                             |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
       7|[0.4014408835136249, 0.0652233215352878]                                        |  0.0793380215764046|      0.20000000|[57, 0, 0, 14]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[0.4014408835136249, 0.0652233215352878]                                        |  0.0793380215764046|      0.04000000|[65, 0, 0, 16]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[0.3615740849745272, 0.0619616694626418]                                        |  0.0523236431181431|      0.20000000|[73, 0, 0, 18]                                                             |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      10|[0.3615740849745272, 0.0619616694626418]                                        |  0.0523236431181431|      0.04000000|[81, 0, 0, 20]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      11|[0.3217205904660426, 0.0585412929538073]                                        |  0.0328839905560017|      0.20000000|[89, 0, 0, 22]                                                             |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      12|[0.3217205904660426, 0.0585412929538073]                                        |  0.0328839905560017|      0.04000000|[97, 0, 0, 24]                                                             |  | trying quadratic partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      13|[0.281755754841826, 0.0568644168315627]                                         |  0.0194513276219368|      0.20000000|[105, 0, 0, 26]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      14|[0.281755754841826, 0.0568644168315627]                                         |  0.0194513276219368|      0.04000000|[113, 0, 0, 28]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      15|[0.2419129466264334, 0.0533217295025084]                                        |  0.0106314616277814|      0.20000000|[121, 0, 0, 30]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      16|[0.2419129466264334, 0.0533217295025084]                                        |  0.0106314616277814|      0.04000000|[129, 0, 0, 32]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      17|[0.202016428315962, 0.0504463466232693]                                         |  0.0052236658520997|      0.20000000|[137, 0, 0, 34]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      18|[0.202016428315962, 0.0504463466232693]                                         |  0.0052236658520997|      0.04000000|[145, 0, 0, 36]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      19|[0.1623286792277919, 0.0454581032136053]                                        |  0.0022047769743949|      0.20000000|[153, 0, 0, 38]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      20|[0.1623286792277919, 0.0454581032136053]                                        |  0.0022047769743949|      0.04000000|[161, 0, 0, 40]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      21|[0.1623286792277919, 0.0454581032136053]                                        |  0.0022047769743949|      0.00800000|[169, 0, 0, 42]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      22|[0.1543749671707118, 0.0445987636340101]                                        |  0.0018105135532096|      0.04000000|[177, 0, 0, 44]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      23|[0.1543749671707118, 0.0445987636340101]                                        |  0.0018105135532096|      0.00800000|[185, 0, 0, 46]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      24|[0.1464320465481292, 0.0436448181516306]                                        |  0.0014718978200108|      0.04000000|[193, 0, 0, 48]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      25|[0.1464320465481292, 0.0436448181516306]                                        |  0.0014718978200108|      0.00800000|[201, 0, 0, 50]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      26|[0.1384818629919787, 0.0427534251835663]                                        |  0.0011834277538583|      0.04000000|[209, 0, 0, 52]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      27|[0.1384818629919787, 0.0427534251835663]                                        |  0.0011834277538583|      0.00800000|[217, 0, 0, 54]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      28|[0.1305396236813575, 0.0417938238429928]                                        |  0.0009398291003890|      0.04000000|[225, 0, 0, 56]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      29|[0.1305396236813575, 0.0417938238429928]                                        |  0.0009398291003890|      0.00800000|[233, 0, 0, 58]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      30|[0.1226078386580514, 0.0407513333902513]                                        |  0.0007361468160525|      0.04000000|[241, 0, 0, 60]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      31|[0.1226078386580514, 0.0407513333902513]                                        |  0.0007361468160525|      0.00800000|[249, 0, 0, 62]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      32|[0.1146765599588036, 0.0397049977868919]                                        |  0.0005677436129190|      0.04000000|[257, 0, 0, 64]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      33|[0.1146765599588036, 0.0397049977868919]                                        |  0.0005677436129190|      0.00800000|[265, 0, 0, 66]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      34|[0.1067645660191098, 0.0385216331354644]                                        |  0.0004302246088628|      0.04000000|[273, 0, 0, 68]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      35|[0.1067645660191098, 0.0385216331354644]                                        |  0.0004302246088628|      0.00800000|[281, 0, 0, 70]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
