k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      0.10000000|[28, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      0.01000000|[54, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      0.00100000|[81, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      0.00010000|[107, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      0.00001000|[134, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[94.90000007574253, 0.0090099963256084, 90.09999995626374, 112.99999980537929, 19.999999959511044, 73.79999993894543, 140.00000014693686, 20.000000031462058]|18902.9160156250000000|      0.00010000|[160, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       7|[94.90000007574253, 0.0090099963256084, 90.09999995626374, 112.99999980537929, 19.999999959511044, 73.79999993894543, 140.00000014693686, 20.000000031462058]|18902.9160156250000000|      0.00001000|[186, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[94.90000008033763, 0.0090199892951433, 90.09999994515455, 112.99999953354684, 20.000000001077492, 73.7999999364006, 140.0000003977028, 20.00000007510441]|18901.2167968750000000|      0.00010000|[212, 32, 0, 16]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       9|[94.90000008033763, 0.0090199892951433, 90.09999994515455, 112.99999953354684, 20.000000001077492, 73.7999999364006, 140.0000003977028, 20.00000007510441]|18901.2167968750000000|      0.00001000|[238, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[94.89999971959841, 0.0090295937698945, 90.10000148124551, 113.00000146380631, 19.99999940666324, 73.79999964612836, 140.0000001899865, 19.99999904664801]|18900.0859375000000000|      0.00010000|[264, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      11|[94.89999971959841, 0.0090295937698945, 90.10000148124551, 113.00000146380631, 19.99999940666324, 73.79999964612836, 140.0000001899865, 19.99999904664801]|18900.0859375000000000|      0.00001000|[290, 44, 0, 22]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      12|[94.8999999300935, 0.0090395124140715, 90.10000128928925, 113.00000039886717, 19.999999238003017, 73.79999933342013, 140.00000026388685, 19.999999569670933]|18899.4042968750000000|      0.00010000|[316, 48, 0, 24]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      13|[94.8999999300935, 0.0090395124140715, 90.10000128928925, 113.00000039886717, 19.999999238003017, 73.79999933342013, 140.00000026388685, 19.999999569670933]|18899.4042968750000000|      0.00001000|[343, 52, 0, 26]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      14|[94.90000018225416, 0.009049460734637, 90.10000129244521, 112.9999996093801, 19.999999474098317, 73.7999996181597, 140.00000068118953, 19.999999751533473]|18899.2285156250000000|      0.00010000|[369, 56, 0, 28]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      15|[94.90000018225416, 0.009049460734637, 90.10000129244521, 112.9999996093801, 19.999999474098317, 73.7999996181597, 140.00000068118953, 19.999999751533473]|18899.2285156250000000|      0.00001000|[396, 60, 0, 30]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      16|[94.89999838297804, 0.0090473263428268, 90.09999684469506, 112.99999235726594, 20.00000171858729, 73.80000092426016, 140.0000042988825, 19.99999975363516]|18899.1777343750000000|      0.00010000|[422, 64, 0, 32]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      17|[94.89999838297804, 0.0090473263428268, 90.09999684469506, 112.99999235726594, 20.00000171858729, 73.80000092426016, 140.0000042988825, 19.99999975363516]|18899.1777343750000000|      0.00001000|[448, 68, 0, 34]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      18|[94.89999838297804, 0.0090473263428268, 90.09999684469506, 112.99999235726594, 20.00000171858729, 73.80000092426016, 140.0000042988825, 19.99999975363516]|18899.1777343750000000|      0.00000100|[474, 72, 0, 36]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      19|[94.89999825206884, 0.0090477741692666, 90.09999680763325, 112.99999172098516, 20.00000176605369, 73.8000008908344, 140.00000490729371, 19.999999804161266]|18899.1718750000000000|      0.00001000|[501, 76, 0, 38]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      20|[94.89999825206884, 0.0090477741692666, 90.09999680763325, 112.99999172098516, 20.00000176605369, 73.8000008908344, 140.00000490729371, 19.999999804161266]|18899.1718750000000000|      0.00000100|[529, 80, 0, 40]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
