k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      2.00000000|[117, 8, 0, 2]                                                             |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
       2|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      1.00000000|[233, 16, 0, 4]                                                            |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      0.50000000|[350, 24, 0, 6]                                                            |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[9.776288511147358, -0.9696669280151746, 0.865625301374242, 0.6225013819142844, -0.0668323882862373, 0.1947245821189389, 0.4173064545620269]|45997.1562500000000000|      1.00000000|[466, 32, 0, 8]                                                            |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
       5|[9.776288511147358, -0.9696669280151746, 0.865625301374242, 0.6225013819142844, -0.0668323882862373, 0.1947245821189389, 0.4173064545620269]|45997.1562500000000000|      0.50000000|[582, 40, 0, 10]                                                           |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[9.820236308836694, -0.918848329848209, 1.01340745109689, 0.9606487123678047, -0.243495217570112, 0.2478442579843444, 0.1429500712309968]|21091.8105468750000000|      1.00000000|[700, 48, 0, 12]                                                           |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
       7|[9.820236308836694, -0.918848329848209, 1.01340745109689, 0.9606487123678047, -0.243495217570112, 0.2478442579843444, 0.1429500712309968]|21091.8105468750000000|      0.50000000|[816, 56, 0, 14]                                                           |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[9.820236308836694, -0.918848329848209, 1.01340745109689, 0.9606487123678047, -0.243495217570112, 0.2478442579843444, 0.1429500712309968]|21091.8105468750000000|      0.25000000|[933, 64, 0, 16]                                                           |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[9.820236308836694, -0.918848329848209, 1.01340745109689, 0.9606487123678047, -0.243495217570112, 0.2478442579843444, 0.1429500712309968]|21091.8105468750000000|      0.12500000|[1049, 72, 0, 18]                                                          |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[9.820236308836694, -0.918848329848209, 1.01340745109689, 0.9606487123678047, -0.243495217570112, 0.2478442579843444, 0.1429500712309968]|21091.8105468750000000|      0.06250000|[1165, 80, 0, 20]                                                          |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      11|[9.819728976100892, -0.9158096293298994, 1.0136698884446929, 0.9724174359686591, -0.2456090880394996, 0.2504386789830899, 0.0817374278031862]|8755.6933593750000000|      0.12500000|[1281, 88, 0, 22]                                                          |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
      12|[9.819728976100892, -0.9158096293298994, 1.0136698884446929, 0.9724174359686591, -0.2456090880394996, 0.2504386789830899, 0.0817374278031862]|8755.6933593750000000|      0.06250000|[1397, 96, 0, 24]                                                          |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      13|[9.819728976100892, -0.9158096293298994, 1.0136698884446929, 0.9724174359686591, -0.2456090880394996, 0.2504386789830899, 0.0817374278031862]|8755.6933593750000000|      0.03125000|[1513, 104, 0, 26]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      14|[9.819728976100892, -0.9158096293298994, 1.0136698884446929, 0.9724174359686591, -0.2456090880394996, 0.2504386789830899, 0.0817374278031862]|8755.6933593750000000|      0.01562500|[1629, 112, 0, 28]                                                         |  | trying quadratic partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      15|[9.820292537591184, -0.9154521478190211, 1.0136357208865032, 0.9726591935765003, -0.2453692907123846, 0.2510935051460578, 0.0661441819514958]|6965.7607421875000000|      0.03125000|[1745, 120, 0, 30]                                                         |  | trying quadratic partial model with 61 points | iterate success | actual_k=4
