k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.50000000|[425, 130, 0, 5]                                                           |  | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 182 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 263 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 344 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=26
       2|[1.0217472450107137, -0.0329323306150557, 1.9807722017985665, 0.0406439616757419, 0.0232743325143388, 1.9797717704961022, 0.3919197613299015, -0.0133538773056072, 2.11569445863937, 0.7402203368429114, -0.0390201816680661, 2.119792275248929, 0.1820258708828931, 0.0567732965542032, 2.3222027793526414, 2.6489666559128664, -0.0062304302623044, 2.3139639746932965, 0.7672552550353184, -0.0656663492918436, 2.3869894883269094, 2.2990769172791863, 0.060429568602995, 2.5057186497401047, 14.31257770487446, 0.0440911893025709, 2.5424663399392156, 12.07105239324272, 0.1304177113344859, 2.7090161186469226, 0.2183321774038816, 0.045001330741766, 2.8686810221096053, 0.287009658979202, 0.0718541494639563, 2.9937210608096736, 1.0676378270429192, -0.0292590955486113, 3.178608936668914, 0.2118017700525077, -0.0665701433082838, 3.2708381650025147, 0.1421726329425258, -0.047276887574047, 3.287705791348541, 3.76059550933283, 0.1225507693539678, 3.5097593359253567, 0.8209046678788035, 0.0452999331854782, 3.657918897398758, 0.1740461570962161, 0.0155925078182982, 3.708894175665155, 0.4693007585754256, 0.0270273140037507, 3.8918617000167104, 0.838120960320085, -0.0283769348121027, 3.9906715199560163, 0.2799151878836195, 0.1461824434260775, 4.025359069797683, 1.977182189194024, 0.0447911310006483, 4.145194173248196, 1.9345214892626286, 0.0317302263624208, 4.379357875221203, 1.5177731524602105, 0.0163845287779645, 4.587717846458651, 0.5108156987925432, -0.0194452832836086, 4.636241696583337, 0.5001625571102412, 0.0298581326557728, 4.775788454461666, 0.2900615739053961, -0.0064540892427562, 4.84447885117892, 0.7759881632011101, 0.0506453604942621, 4.864294478077731, 0.5192325720865643, 0.0547027597218848, 5.420165387704803, 0.4960919771689319, 0.037108635156084, 5.452974752333969, 0.9264599982992623, 0.0627230294389798, 2.583724475747599, -0.0147735198619391, 0.0425934615092028, 3.840805354081562, 0.2849219068192435, -0.0414691938199117, 5.201278938957092]|1931141.0000000000000000|      1.00000000|[608, 182, 0, 7]                                                           |  | trying linear partial model with 103 points | iterate success | actual_k=26
       3|[1.0217472450107137, -0.0329323306150557, 1.9807722017985665, 0.0406439616757419, 0.0232743325143388, 1.9797717704961022, 0.3919197613299015, -0.0133538773056072, 2.11569445863937, 0.7402203368429114, -0.0390201816680661, 2.119792275248929, 0.1820258708828931, 0.0567732965542032, 2.3222027793526414, 2.6489666559128664, -0.0062304302623044, 2.3139639746932965, 0.7672552550353184, -0.0656663492918436, 2.3869894883269094, 2.2990769172791863, 0.060429568602995, 2.5057186497401047, 14.31257770487446, 0.0440911893025709, 2.5424663399392156, 12.07105239324272, 0.1304177113344859, 2.7090161186469226, 0.2183321774038816, 0.045001330741766, 2.8686810221096053, 0.287009658979202, 0.0718541494639563, 2.9937210608096736, 1.0676378270429192, -0.0292590955486113, 3.178608936668914, 0.2118017700525077, -0.0665701433082838, 3.2708381650025147, 0.1421726329425258, -0.047276887574047, 3.287705791348541, 3.76059550933283, 0.1225507693539678, 3.5097593359253567, 0.8209046678788035, 0.0452999331854782, 3.657918897398758, 0.1740461570962161, 0.0155925078182982, 3.708894175665155, 0.4693007585754256, 0.0270273140037507, 3.8918617000167104, 0.838120960320085, -0.0283769348121027, 3.9906715199560163, 0.2799151878836195, 0.1461824434260775, 4.025359069797683, 1.977182189194024, 0.0447911310006483, 4.145194173248196, 1.9345214892626286, 0.0317302263624208, 4.379357875221203, 1.5177731524602105, 0.0163845287779645, 4.587717846458651, 0.5108156987925432, -0.0194452832836086, 4.636241696583337, 0.5001625571102412, 0.0298581326557728, 4.775788454461666, 0.2900615739053961, -0.0064540892427562, 4.84447885117892, 0.7759881632011101, 0.0506453604942621, 4.864294478077731, 0.5192325720865643, 0.0547027597218848, 5.420165387704803, 0.4960919771689319, 0.037108635156084, 5.452974752333969, 0.9264599982992623, 0.0627230294389798, 2.583724475747599, -0.0147735198619391, 0.0425934615092028, 3.840805354081562, 0.2849219068192435, -0.0414691938199117, 5.201278938957092]|1931141.0000000000000000|      0.50000000|[1033, 312, 0, 12]                                                         |  | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 185 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 265 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 344 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=26
       4|[1.0217472450107137, -0.0329323306150557, 1.9807722017985665, 0.0406439616757419, 0.0232743325143388, 1.9797717704961022, 0.3919197613299015, -0.0133538773056072, 2.11569445863937, 0.7402203368429114, -0.0390201816680661, 2.119792275248929, 0.1820258708828931, 0.0567732965542032, 2.3222027793526414, 2.6489666559128664, -0.0062304302623044, 2.3139639746932965, 0.7672552550353184, -0.0656663492918436, 2.3869894883269094, 2.2990769172791863, 0.060429568602995, 2.5057186497401047, 14.31257770487446, 0.0440911893025709, 2.5424663399392156, 12.07105239324272, 0.1304177113344859, 2.7090161186469226, 0.2183321774038816, 0.045001330741766, 2.8686810221096053, 0.287009658979202, 0.0718541494639563, 2.9937210608096736, 1.0676378270429192, -0.0292590955486113, 3.178608936668914, 0.2118017700525077, -0.0665701433082838, 3.2708381650025147, 0.1421726329425258, -0.047276887574047, 3.287705791348541, 3.76059550933283, 0.1225507693539678, 3.5097593359253567, 0.8209046678788035, 0.0452999331854782, 3.657918897398758, 0.1740461570962161, 0.0155925078182982, 3.708894175665155, 0.4693007585754256, 0.0270273140037507, 3.8918617000167104, 0.838120960320085, -0.0283769348121027, 3.9906715199560163, 0.2799151878836195, 0.1461824434260775, 4.025359069797683, 1.977182189194024, 0.0447911310006483, 4.145194173248196, 1.9345214892626286, 0.0317302263624208, 4.379357875221203, 1.5177731524602105, 0.0163845287779645, 4.587717846458651, 0.5108156987925432, -0.0194452832836086, 4.636241696583337, 0.5001625571102412, 0.0298581326557728, 4.775788454461666, 0.2900615739053961, -0.0064540892427562, 4.84447885117892, 0.7759881632011101, 0.0506453604942621, 4.864294478077731, 0.5192325720865643, 0.0547027597218848, 5.420165387704803, 0.4960919771689319, 0.037108635156084, 5.452974752333969, 0.9264599982992623, 0.0627230294389798, 2.583724475747599, -0.0147735198619391, 0.0425934615092028, 3.840805354081562, 0.2849219068192435, -0.0414691938199117, 5.201278938957092]|1931141.0000000000000000|      0.25000000|[1453, 442, 0, 17]                                                         |  | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 181 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 263 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 343 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=26
       5|[1.0217472450107137, -0.0329323306150557, 1.9807722017985665, 0.0406439616757419, 0.0232743325143388, 1.9797717704961022, 0.3919197613299015, -0.0133538773056072, 2.11569445863937, 0.7402203368429114, -0.0390201816680661, 2.119792275248929, 0.1820258708828931, 0.0567732965542032, 2.3222027793526414, 2.6489666559128664, -0.0062304302623044, 2.3139639746932965, 0.7672552550353184, -0.0656663492918436, 2.3869894883269094, 2.2990769172791863, 0.060429568602995, 2.5057186497401047, 14.31257770487446, 0.0440911893025709, 2.5424663399392156, 12.07105239324272, 0.1304177113344859, 2.7090161186469226, 0.2183321774038816, 0.045001330741766, 2.8686810221096053, 0.287009658979202, 0.0718541494639563, 2.9937210608096736, 1.0676378270429192, -0.0292590955486113, 3.178608936668914, 0.2118017700525077, -0.0665701433082838, 3.2708381650025147, 0.1421726329425258, -0.047276887574047, 3.287705791348541, 3.76059550933283, 0.1225507693539678, 3.5097593359253567, 0.8209046678788035, 0.0452999331854782, 3.657918897398758, 0.1740461570962161, 0.0155925078182982, 3.708894175665155, 0.4693007585754256, 0.0270273140037507, 3.8918617000167104, 0.838120960320085, -0.0283769348121027, 3.9906715199560163, 0.2799151878836195, 0.1461824434260775, 4.025359069797683, 1.977182189194024, 0.0447911310006483, 4.145194173248196, 1.9345214892626286, 0.0317302263624208, 4.379357875221203, 1.5177731524602105, 0.0163845287779645, 4.587717846458651, 0.5108156987925432, -0.0194452832836086, 4.636241696583337, 0.5001625571102412, 0.0298581326557728, 4.775788454461666, 0.2900615739053961, -0.0064540892427562, 4.84447885117892, 0.7759881632011101, 0.0506453604942621, 4.864294478077731, 0.5192325720865643, 0.0547027597218848, 5.420165387704803, 0.4960919771689319, 0.037108635156084, 5.452974752333969, 0.9264599982992623, 0.0627230294389798, 2.583724475747599, -0.0147735198619391, 0.0425934615092028, 3.840805354081562, 0.2849219068192435, -0.0414691938199117, 5.201278938957092]|1931141.0000000000000000|      0.12500000|[1889, 572, 0, 22]                                                         |  | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 184 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 269 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 352 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=26
       6|[1.0167750943751086, -0.0438938850563001, 1.9970657182924194, 0.0454226362473023, 0.0286083176561819, 1.9801699357953317, 0.3841247803078944, 0.0033711367208969, 2.100295770469087, 0.7341670376773831, -0.0238278666221775, 2.1256285868711147, 0.1892350589934735, 0.0639505493322843, 2.315521733298256, 2.652392802744038, -0.0349162625710314, 2.3084701798075757, 0.7783647008145713, -0.0827568730464004, 2.3942406073109606, 2.287244964330285, 0.0815414633716877, 2.504321502240193, 14.29993854276835, 0.1013703537257657, 2.566844664746988, 12.07753592072147, 0.134541192785186, 2.7056554021101937, 0.2310242901016295, 0.0445625418434073, 2.851059699463762, 0.2792154372360272, 0.0620518250640252, 2.991433848890903, 1.0761010983476824, -0.0491762617377459, 3.201228834040144, 0.2150987202813397, -0.0640604961226281, 3.2761997184448255, 0.1433636063870953, -0.0569119711721167, 3.2846450803720733, 3.7752899818737617, 0.1251498713454479, 3.4978902135605288, 0.8273065269892536, 0.0399123734140312, 3.656292541744922, 0.1852767040461987, 0.0208813580469285, 3.7104012997949485, 0.4522349732495982, 0.0400061970421577, 3.8688354989908897, 0.826052473815796, -0.0459059476790367, 3.9825740591822765, 0.2994650638843069, 0.1510257882752189, 4.010460623857227, 1.9885209608587637, 0.0651661754040301, 4.134132458318725, 1.937771446873224, 0.0423603522815647, 4.3685563309643145, 1.5155810061054027, 0.0245133610175807, 4.594586456425858, 0.5052467115723602, -0.0412208259817667, 4.637071383652636, 0.4993940342209842, 0.0341454729058856, 4.787541951544489, 0.2863019687718135, -0.0008340350819261, 4.833643111272491, 0.7749851926192625, 0.0490349105660426, 4.853065608104208, 0.5183628099075768, 0.0733308646605962, 5.415010342017055, 0.4829492427878522, 0.0496835930043934, 5.464066041407923, 0.93001651002437, 0.0682436836838327, 2.5834908452700263, -0.0092178831770044, 0.049945939461922, 3.8464758267376267, 0.270507682950143, -0.0623950365682339, 5.199315902528109]|1174493.3750000000000000|      0.25000000|[2072, 624, 0, 24]                                                         |  | trying linear partial model with 103 points | iterate success | actual_k=26
       7|[0.9853924136427159, -0.1136435790963586, 1.9856697442825615, 0.0532977173471705, 0.059741177705382, 1.9789526364284145, 0.3688505719376415, 0.0105058129785173, 2.1029895177042324, 0.7359721105193703, -0.038519463568201, 2.105887624742023, 0.1948716709695221, 0.0654810887461489, 2.324113999033749, 2.6773337797845405, -0.0901831640253982, 2.3020273836734715, 0.7813941909773238, -0.0718963205087493, 2.3830447630574247, 2.294354257178194, 0.0948574242794474, 2.5128117136655033, 14.298857899754518, 0.2193200891469364, 2.571796486769426, 12.078139973259892, 0.18301772509258, 2.7357732239368393, 0.2342508598890822, 0.0710750449961391, 2.8758722271533963, 0.2731929445798165, 0.0816311631807546, 3.013999656589371, 1.0779023545685638, -0.0475456783455211, 3.1846245962366955, 0.2338327027787429, -0.0947507585177324, 3.280179357126987, 0.1386775483679907, -0.0769097065060868, 3.328775246699815, 3.7709007981586575, 0.131128682498857, 3.506418040654863, 0.8321006312297692, 0.0691098607324163, 3.6662119562995907, 0.2330917481481976, -0.0379673091700304, 3.7051925066781206, 0.436034889290599, 0.0445217409660801, 3.8897343176544745, 0.8484247998530202, -0.0317480335565348, 3.9756424840479094, 0.2901914314339704, 0.1425252560897438, 3.9797573523280967, 1.9948708480350177, 0.053714742456763, 4.131164876285973, 1.9475802130220798, 0.0283267290999871, 4.423530899562289, 1.4706445560616959, 0.0540378529855173, 4.595686028793333, 0.5077908952113876, -0.0465989183051038, 4.6352697618548, 0.4920624824795032, 0.0209188759036634, 4.819171161807543, 0.2853252808312023, 0.0043273884407373, 4.870961050375255, 0.7835117293450437, 0.0485189938000088, 4.823924482614955, 0.5172749187801822, 0.0913580069181054, 5.423320128037619, 0.5098097090470107, 0.0063951621383934, 5.473883582715089, 0.9036187930238851, 0.0641819857009548, 2.587528530709956, 0.0190637514780108, 0.0172905723549217, 3.8224558663698347, 0.2780129261831311, -0.0379788420966888, 5.178382752895585]|709723.2500000000000000|      0.50000000|[2253, 676, 0, 26]                                                         |  | trying linear partial model with 103 points | iterate success | actual_k=26
       8|[0.9853924136427159, -0.1136435790963586, 1.9856697442825615, 0.0532977173471705, 0.059741177705382, 1.9789526364284145, 0.3688505719376415, 0.0105058129785173, 2.1029895177042324, 0.7359721105193703, -0.038519463568201, 2.105887624742023, 0.1948716709695221, 0.0654810887461489, 2.324113999033749, 2.6773337797845405, -0.0901831640253982, 2.3020273836734715, 0.7813941909773238, -0.0718963205087493, 2.3830447630574247, 2.294354257178194, 0.0948574242794474, 2.5128117136655033, 14.298857899754518, 0.2193200891469364, 2.571796486769426, 12.078139973259892, 0.18301772509258, 2.7357732239368393, 0.2342508598890822, 0.0710750449961391, 2.8758722271533963, 0.2731929445798165, 0.0816311631807546, 3.013999656589371, 1.0779023545685638, -0.0475456783455211, 3.1846245962366955, 0.2338327027787429, -0.0947507585177324, 3.280179357126987, 0.1386775483679907, -0.0769097065060868, 3.328775246699815, 3.7709007981586575, 0.131128682498857, 3.506418040654863, 0.8321006312297692, 0.0691098607324163, 3.6662119562995907, 0.2330917481481976, -0.0379673091700304, 3.7051925066781206, 0.436034889290599, 0.0445217409660801, 3.8897343176544745, 0.8484247998530202, -0.0317480335565348, 3.9756424840479094, 0.2901914314339704, 0.1425252560897438, 3.9797573523280967, 1.9948708480350177, 0.053714742456763, 4.131164876285973, 1.9475802130220798, 0.0283267290999871, 4.423530899562289, 1.4706445560616959, 0.0540378529855173, 4.595686028793333, 0.5077908952113876, -0.0465989183051038, 4.6352697618548, 0.4920624824795032, 0.0209188759036634, 4.819171161807543, 0.2853252808312023, 0.0043273884407373, 4.870961050375255, 0.7835117293450437, 0.0485189938000088, 4.823924482614955, 0.5172749187801822, 0.0913580069181054, 5.423320128037619, 0.5098097090470107, 0.0063951621383934, 5.473883582715089, 0.9036187930238851, 0.0641819857009548, 2.587528530709956, 0.0190637514780108, 0.0172905723549217, 3.8224558663698347, 0.2780129261831311, -0.0379788420966888, 5.178382752895585]|709723.2500000000000000|      0.25000000|[2679, 806, 0, 31]                                                         |  | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 185 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 267 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 348 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=26
       9|[0.9853924136427159, -0.1136435790963586, 1.9856697442825615, 0.0532977173471705, 0.059741177705382, 1.9789526364284145, 0.3688505719376415, 0.0105058129785173, 2.1029895177042324, 0.7359721105193703, -0.038519463568201, 2.105887624742023, 0.1948716709695221, 0.0654810887461489, 2.324113999033749, 2.6773337797845405, -0.0901831640253982, 2.3020273836734715, 0.7813941909773238, -0.0718963205087493, 2.3830447630574247, 2.294354257178194, 0.0948574242794474, 2.5128117136655033, 14.298857899754518, 0.2193200891469364, 2.571796486769426, 12.078139973259892, 0.18301772509258, 2.7357732239368393, 0.2342508598890822, 0.0710750449961391, 2.8758722271533963, 0.2731929445798165, 0.0816311631807546, 3.013999656589371, 1.0779023545685638, -0.0475456783455211, 3.1846245962366955, 0.2338327027787429, -0.0947507585177324, 3.280179357126987, 0.1386775483679907, -0.0769097065060868, 3.328775246699815, 3.7709007981586575, 0.131128682498857, 3.506418040654863, 0.8321006312297692, 0.0691098607324163, 3.6662119562995907, 0.2330917481481976, -0.0379673091700304, 3.7051925066781206, 0.436034889290599, 0.0445217409660801, 3.8897343176544745, 0.8484247998530202, -0.0317480335565348, 3.9756424840479094, 0.2901914314339704, 0.1425252560897438, 3.9797573523280967, 1.9948708480350177, 0.053714742456763, 4.131164876285973, 1.9475802130220798, 0.0283267290999871, 4.423530899562289, 1.4706445560616959, 0.0540378529855173, 4.595686028793333, 0.5077908952113876, -0.0465989183051038, 4.6352697618548, 0.4920624824795032, 0.0209188759036634, 4.819171161807543, 0.2853252808312023, 0.0043273884407373, 4.870961050375255, 0.7835117293450437, 0.0485189938000088, 4.823924482614955, 0.5172749187801822, 0.0913580069181054, 5.423320128037619, 0.5098097090470107, 0.0063951621383934, 5.473883582715089, 0.9036187930238851, 0.0641819857009548, 2.587528530709956, 0.0190637514780108, 0.0172905723549217, 3.8224558663698347, 0.2780129261831311, -0.0379788420966888, 5.178382752895585]|709723.2500000000000000|      0.12500000|[3108, 936, 0, 36]                                                         |  | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 186 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 267 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 347 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=26
      10|[0.9789060181225389, -0.1088704431845976, 1.9869034606516527, 0.0286205669798186, 0.0485582347879271, 1.9686688697280808, 0.352556521421306, 0.0028844015318772, 2.0996221186478623, 0.7277485025391811, -0.0435971684913853, 2.1116256934530275, 0.2079669107956802, 0.0492211558963472, 2.322010191312996, 2.6818475126664603, -0.0944424487015657, 2.31861939171918, 0.7794013491511322, -0.0742476678765763, 2.4049411665184266, 2.2963498158132034, 0.1151748572403093, 2.51317223879203, 14.315008767461938, 0.2541183969899284, 2.54778225636722, 12.083631845643005, 0.2005087177131777, 2.743240031054099, 0.2417514291271941, 0.0726837535594217, 2.8668865005759265, 0.2741758411785404, 0.0828617051017666, 3.032862605853607, 1.0928967206469593, -0.0410976318370106, 3.1943570609019756, 0.2276809647885269, -0.0806238051608517, 3.283068496527042, 0.1572088687270759, -0.0788682946370151, 3.339843116918398, 3.760982543351719, 0.1270696859586324, 3.520317719842157, 0.8343690070167546, 0.0589429493814872, 3.6662624838997666, 0.2352058653282775, -0.0193356884505685, 3.6970575318973897, 0.4148342159414701, 0.0519291286998568, 3.9046701861239845, 0.8534069054858894, -0.0414522774511718, 3.9705228808945083, 0.3186847232843606, 0.1372334186187904, 3.9576721889606095, 1.9959383903345254, 0.0477597564123496, 4.137999944992146, 1.9425171548805513, 0.0763387852664788, 4.443149518510009, 1.4585148715343885, 0.0529081760684628, 4.6112421787724065, 0.5018817843716178, -0.0638803942751168, 4.63324854017334, 0.4884953083525657, 0.0398694665176434, 4.829696251976173, 0.2770773774951172, 0.0068555120149243, 4.864040415118715, 0.778698038994167, 0.0382262288907947, 4.814693587477742, 0.5017712660085852, 0.1025642252128892, 5.420312615487823, 0.5213733637959675, 0.0098316931445365, 5.479246640900718, 0.891266664156536, 0.0773902476405273, 2.594922339987026, 0.0129787308956438, 0.0061836400738979, 3.8281565226471876, 0.2766188730183691, -0.0446375717369839, 5.184016178229214]|606048.8125000000000000|      0.25000000|[3289, 988, 0, 38]                                                         |  | trying linear partial model with 103 points | iterate success | actual_k=26
