k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337744340301|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.581148658726162, -1.1607309244749302, 0.5210454361739792, -0.6173452571081499, 0.3102037174737995, 0.24235540636676, 0.0879953121784845]|112926.0390625000000000|      1.11111111|[12, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       2|[9.581148658726162, -1.1607309244749302, 0.5210454361739792, -0.6173452571081499, 0.3102037174737995, 0.24235540636676, 0.0879953121784845]|112926.0390625000000000|      1.00000000|[22, 8, 0, 4]                                                              |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[9.057089152498294, -1.1417329912603407, 0.0930942206290031, -0.2613169855512443, 0.5558115067391551, -0.3193441775337938, -0.1101781742663155]|41063.3007812500000000|      1.11111111|[34, 12, 0, 6]                                                             |  | trying linear partial model with 7 points | iterate success | actual_k=2
       4|[9.057089152498294, -1.1417329912603407, 0.0930942206290031, -0.2613169855512443, 0.5558115067391551, -0.3193441775337938, -0.1101781742663155]|41063.3007812500000000|      1.00000000|[44, 16, 0, 8]                                                             |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[9.057089152498294, -1.1417329912603407, 0.0930942206290031, -0.2613169855512443, 0.5558115067391551, -0.3193441775337938, -0.1101781742663155]|41063.3007812500000000|      0.90000000|[54, 20, 0, 10]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[9.057089152498294, -1.1417329912603407, 0.0930942206290031, -0.2613169855512443, 0.5558115067391551, -0.3193441775337938, -0.1101781742663155]|41063.3007812500000000|      0.81000000|[65, 24, 0, 12]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[9.057089152498294, -1.1417329912603407, 0.0930942206290031, -0.2613169855512443, 0.5558115067391551, -0.3193441775337938, -0.1101781742663155]|41063.3007812500000000|      0.72900000|[76, 28, 0, 14]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[9.057089152498294, -1.1417329912603407, 0.0930942206290031, -0.2613169855512443, 0.5558115067391551, -0.3193441775337938, -0.1101781742663155]|41063.3007812500000000|      0.65610000|[87, 32, 0, 16]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[9.057089152498294, -1.1417329912603407, 0.0930942206290031, -0.2613169855512443, 0.5558115067391551, -0.3193441775337938, -0.1101781742663155]|41063.3007812500000000|      0.59049000|[99, 36, 0, 18]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[9.057089152498294, -1.1417329912603407, 0.0930942206290031, -0.2613169855512443, 0.5558115067391551, -0.3193441775337938, -0.1101781742663155]|41063.3007812500000000|      0.53144100|[110, 40, 0, 20]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
