k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      0.10000000|[54, 8, 0, 2]                                                              |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
       2|[0.049806477928717, -0.0068758649233996, 0.0199567772620324, 0.0611298497560369, -0.039078161691112, -0.001434010635896, 0.0012661454823779, -0.0092288251461371, -0.0213544579818941, 0.0022183632405681, 0.0090506067094056, -0.0078393212887801, -0.0035246846873504, 0.0110069098697123, 0.0079137906279448, 0.0023861258069441, -0.0159801008780582, -0.0106920247184418, -0.0213371424200843, 0.0033443800576342, 0.005835413165003, 0.0066767595108022]| 14.8166494369506836|      1.00000000|[107, 16, 0, 4]                                                            |  | trying linear partial model with 29 points | iterate success | actual_k=4
       3|[0.049806477928717, -0.0068758649233996, 0.0199567772620324, 0.0611298497560369, -0.039078161691112, -0.001434010635896, 0.0012661454823779, -0.0092288251461371, -0.0213544579818941, 0.0022183632405681, 0.0090506067094056, -0.0078393212887801, -0.0035246846873504, 0.0110069098697123, 0.0079137906279448, 0.0023861258069441, -0.0159801008780582, -0.0106920247184418, -0.0213371424200843, 0.0033443800576342, 0.005835413165003, 0.0066767595108022]| 14.8166494369506836|      0.10000000|[160, 24, 0, 6]                                                            |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
       4|[0.0966795974804723, 0.0100406679911215, 0.0457262602618557, 0.136791979657272, -0.0421383713759447, -0.0174243266766515, -0.0066278562033673, -0.0042009197802611, -0.0279450253645424, 0.0011041843159583, 0.0016951547573399, -0.0131946664878196, -0.0065979817244669, 0.0142647768448811, 0.0115065437930367, -0.0031139480734964, -0.0142110882880761, -0.0019133690530292, -0.0152450558629886, -0.0154865155816862, 0.0052258567495276, 0.0172743261799866]| 14.6143560409545898|      1.00000000|[212, 32, 0, 8]                                                            |  | trying linear partial model with 29 points | iterate success | actual_k=4
       5|[0.0966795974804723, 0.0100406679911215, 0.0457262602618557, 0.136791979657272, -0.0421383713759447, -0.0174243266766515, -0.0066278562033673, -0.0042009197802611, -0.0279450253645424, 0.0011041843159583, 0.0016951547573399, -0.0131946664878196, -0.0065979817244669, 0.0142647768448811, 0.0115065437930367, -0.0031139480734964, -0.0142110882880761, -0.0019133690530292, -0.0152450558629886, -0.0154865155816862, 0.0052258567495276, 0.0172743261799866]| 14.6143560409545898|      0.10000000|[265, 40, 0, 10]                                                           |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
       6|[0.1545877162414627, 0.0068915949754794, 0.0525158504431693, 0.1979894804271446, -0.0646639830195116, -0.037568729597514, -0.0237816554743859, -0.0125878773753781, -0.020100221790163, -0.0037460626172002, -0.0115350552676423, -0.0056859712174152, -0.0047881509760117, 0.0037474550535954, 0.0148522398887372, -0.0117791235589489, -0.0175170689790873, -0.0204905454577637, -0.0051612359320132, -0.0254568021852162, 0.0132581321237985, 0.0379964080445541]| 14.4369525909423828|      1.00000000|[318, 48, 0, 12]                                                           |  | trying linear partial model with 29 points | iterate success | actual_k=4
       7|[0.1545877162414627, 0.0068915949754794, 0.0525158504431693, 0.1979894804271446, -0.0646639830195116, -0.037568729597514, -0.0237816554743859, -0.0125878773753781, -0.020100221790163, -0.0037460626172002, -0.0115350552676423, -0.0056859712174152, -0.0047881509760117, 0.0037474550535954, 0.0148522398887372, -0.0117791235589489, -0.0175170689790873, -0.0204905454577637, -0.0051612359320132, -0.0254568021852162, 0.0132581321237985, 0.0379964080445541]| 14.4369525909423828|      0.10000000|[371, 56, 0, 14]                                                           |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
       8|[0.2057161419048047, 0.0184585298696997, 0.0551093653284516, 0.2712627242450213, -0.0682303185744854, -0.036368989513737, -0.0120912001641115, -0.0028250192403223, -0.0240992568907181, -0.0090175335906435, -0.0135563774144271, 0.0005452328828679, -0.0159083626356018, 0.0148859626939237, -0.0011839435581596, -0.0026393394138143, 0.0068695386940644, -0.0297828110510516, 0.0021536241741015, -0.0123303115016919, 0.0196632455103186, 0.0406894325375296]| 14.2552213668823242|      1.00000000|[425, 64, 0, 16]                                                           |  | trying linear partial model with 29 points | iterate success | actual_k=4
       9|[0.2057161419048047, 0.0184585298696997, 0.0551093653284516, 0.2712627242450213, -0.0682303185744854, -0.036368989513737, -0.0120912001641115, -0.0028250192403223, -0.0240992568907181, -0.0090175335906435, -0.0135563774144271, 0.0005452328828679, -0.0159083626356018, 0.0148859626939237, -0.0011839435581596, -0.0026393394138143, 0.0068695386940644, -0.0297828110510516, 0.0021536241741015, -0.0123303115016919, 0.0196632455103186, 0.0406894325375296]| 14.2552213668823242|      0.10000000|[478, 72, 0, 18]                                                           |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      10|[0.2676792165903639, 0.0160998604075764, 0.068848566868653, 0.3385642252172179, -0.0596678567835541, -0.0439670544018878, 0.0033438824546962, -4.04402772361e-05, -0.0380793929729265, -0.011276307753534, -0.0159337416151805, 0.0012738082508138, -0.009684311839489, -0.0024391810197844, -0.0014637646325551, -0.0060560657210828, -0.0030333416641508, -0.0119580401117313, 0.0045746630437131, -0.0124994059418603, 0.0270990825731549, 0.0356533138645992]| 14.0757770538330078|      1.00000000|[531, 80, 0, 20]                                                           |  | trying linear partial model with 29 points | iterate success | actual_k=4
      11|[0.2676792165903639, 0.0160998604075764, 0.068848566868653, 0.3385642252172179, -0.0596678567835541, -0.0439670544018878, 0.0033438824546962, -4.04402772361e-05, -0.0380793929729265, -0.011276307753534, -0.0159337416151805, 0.0012738082508138, -0.009684311839489, -0.0024391810197844, -0.0014637646325551, -0.0060560657210828, -0.0030333416641508, -0.0119580401117313, 0.0045746630437131, -0.0124994059418603, 0.0270990825731549, 0.0356533138645992]| 14.0757770538330078|      0.10000000|[584, 88, 0, 22]                                                           |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      12|[0.32880800464792, 0.0204675007590913, 0.0876258887389696, 0.4104966781173578, -0.0637264889470175, -0.0531225079012394, 0.0011476878723453, -0.0076192036926553, -0.0361887916556926, -0.0162200906221401, -0.0108757540870034, 0.0100747294012128, -0.014326300670864, -0.0153862008035334, 0.0048318446004748, 0.0014472781729054, -0.0088740900084706, -0.0115052876793368, 0.0140770208211632, -0.0158985537544722, 0.0272085351061178, 0.0340943824976816]| 13.8967847824096680|      1.00000000|[636, 96, 0, 24]                                                           |  | trying linear partial model with 29 points | iterate success | actual_k=4
      13|[0.32880800464792, 0.0204675007590913, 0.0876258887389696, 0.4104966781173578, -0.0637264889470175, -0.0531225079012394, 0.0011476878723453, -0.0076192036926553, -0.0361887916556926, -0.0162200906221401, -0.0108757540870034, 0.0100747294012128, -0.014326300670864, -0.0153862008035334, 0.0048318446004748, 0.0014472781729054, -0.0088740900084706, -0.0115052876793368, 0.0140770208211632, -0.0158985537544722, 0.0272085351061178, 0.0340943824976816]| 13.8967847824096680|      0.10000000|[688, 104, 0, 26]                                                          |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      14|[0.3900020980436462, 0.0198544895519759, 0.0911383213724714, 0.4669641024262137, -0.0500511093567704, -0.0622591400784003, -0.0044920442251027, -0.0212986601401472, -0.0285102058048813, 0.0036634935557883, 0.005261448436463, -0.0047230098245499, 0.0033523375402057, 0.0056558785460545, 0.0125109259781272, 0.0193826978272476, -0.0236084999891962, -0.0145304052635864, 0.0081316129509144, -0.0166181132900547, 0.0120160676513385, 0.0355050572275891]| 13.7513570785522461|      1.00000000|[740, 112, 0, 28]                                                          |  | trying linear partial model with 29 points | iterate success | actual_k=4
      15|[0.3900020980436462, 0.0198544895519759, 0.0911383213724714, 0.4669641024262137, -0.0500511093567704, -0.0622591400784003, -0.0044920442251027, -0.0212986601401472, -0.0285102058048813, 0.0036634935557883, 0.005261448436463, -0.0047230098245499, 0.0033523375402057, 0.0056558785460545, 0.0125109259781272, 0.0193826978272476, -0.0236084999891962, -0.0145304052635864, 0.0081316129509144, -0.0166181132900547, 0.0120160676513385, 0.0355050572275891]| 13.7513570785522461|      0.10000000|[793, 120, 0, 30]                                                          |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      16|[0.4397954182529476, 0.0329550526574778, 0.1148757748339067, 0.5285672098109709, -0.047765927141576, -0.0874668505097562, 0.0241375123499136, -0.0094860742575615, -0.0393773352668212, 0.0135319414880831, -0.0026742818530734, 0.0099298154902355, 0.0038601245910073, 0.0061960373352516, 0.0250049285834807, 0.0145006166756053, -0.0235995925545128, 0.0015013191974685, 0.0114902547044249, -0.0227244282704718, -0.0060911616533212, 0.0446510764190725]| 13.6113901138305664|      1.00000000|[845, 128, 0, 32]                                                          |  | trying linear partial model with 29 points | iterate success | actual_k=4
      17|[0.4397954182529476, 0.0329550526574778, 0.1148757748339067, 0.5285672098109709, -0.047765927141576, -0.0874668505097562, 0.0241375123499136, -0.0094860742575615, -0.0393773352668212, 0.0135319414880831, -0.0026742818530734, 0.0099298154902355, 0.0038601245910073, 0.0061960373352516, 0.0250049285834807, 0.0145006166756053, -0.0235995925545128, 0.0015013191974685, 0.0114902547044249, -0.0227244282704718, -0.0060911616533212, 0.0446510764190725]| 13.6113901138305664|      0.10000000|[898, 136, 0, 34]                                                          |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
