k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.10000000|[28, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.01000000|[54, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00100000|[81, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00010000|[107, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[96.00000049372035, 0.0089000058285649, 103.00000025098892, 106.00000039779617, 18.000000092075624, 71.99999956639145, 150.99999928994666, 17.999999996547707]|9088.7353515625000000|      0.00100000|[134, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       6|[96.00000049372035, 0.0089000058285649, 103.00000025098892, 106.00000039779617, 18.000000092075624, 71.99999956639145, 150.99999928994666, 17.999999996547707]|9088.7353515625000000|      0.00010000|[160, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[96.00000049372035, 0.0089000058285649, 103.00000025098892, 106.00000039779617, 18.000000092075624, 71.99999956639145, 150.99999928994666, 17.999999996547707]|9088.7353515625000000|      0.00001000|[186, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[96.00000049521016, 0.0088900063426678, 103.00000025056941, 106.00000039710494, 18.000000180580958, 71.999999571516, 150.99999930837302, 18.000000042154]|9084.7529296875000000|      0.00010000|[212, 32, 0, 16]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       9|[96.00000049521016, 0.0088900063426678, 103.00000025056941, 106.00000039710494, 18.000000180580958, 71.999999571516, 150.99999930837302, 18.000000042154]|9084.7529296875000000|      0.00001000|[238, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[96.00000083082503, 0.0088803980874242, 102.99999884668676, 105.9999984061558, 18.00000080050773, 71.99999982590937, 150.99999973352047, 18.0000010442784]|9081.4414062500000000|      0.00010000|[264, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      11|[96.00000083082503, 0.0088803980874242, 102.99999884668676, 105.9999984061558, 18.00000080050773, 71.99999982590937, 150.99999973352047, 18.0000010442784]|9081.4414062500000000|      0.00001000|[290, 44, 0, 22]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      12|[96.00000088942143, 0.0088704019096746, 102.99999880017481, 105.99999827233776, 18.000000840346033, 71.99999974537555, 150.99999961496056, 18.000001219769114]|9078.5332031250000000|      0.00010000|[316, 48, 0, 24]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      13|[96.00000088942143, 0.0088704019096746, 102.99999880017481, 105.99999827233776, 18.000000840346033, 71.99999974537555, 150.99999961496056, 18.000001219769114]|9078.5332031250000000|      0.00001000|[343, 52, 0, 26]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      14|[96.00000093423006, 0.0088604043455192, 102.99999881351806, 105.99999834430587, 18.000000990193378, 71.99999980988744, 150.9999995154853, 18.00000128929867]|9076.1757812500000000|      0.00010000|[369, 56, 0, 28]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      15|[96.00000093423006, 0.0088604043455192, 102.99999881351806, 105.99999834430587, 18.000000990193378, 71.99999980988744, 150.9999995154853, 18.00000128929867]|9076.1757812500000000|      0.00001000|[396, 60, 0, 30]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      16|[96.00000081685745, 0.008850414561513, 102.99999854825461, 105.99999816937937, 18.000001269185134, 71.9999999090904, 150.99999951472563, 18.000001331689628]|9074.3730468750000000|      0.00010000|[422, 64, 0, 32]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      17|[96.00000081685745, 0.008850414561513, 102.99999854825461, 105.99999816937937, 18.000001269185134, 71.9999999090904, 150.99999951472563, 18.000001331689628]|9074.3730468750000000|      0.00001000|[448, 68, 0, 34]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      18|[96.00000064875786, 0.0088404292189601, 102.99999859513495, 105.99999850331501, 18.00000135789899, 72.00000022131586, 150.99999930186235, 18.00000131436335]|9073.1240234375000000|      0.00010000|[474, 72, 0, 36]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      19|[96.00000064875786, 0.0088404292189601, 102.99999859513495, 105.99999850331501, 18.00000135789899, 72.00000022131586, 150.99999930186235, 18.00000131436335]|9073.1240234375000000|      0.00001000|[501, 76, 0, 38]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      20|[96.00000085966977, 0.0088304490819994, 102.99999834392, 105.99999851155562, 18.000001449946005, 72.00000070046534, 150.99999911438655, 18.000001187866335]|9072.4316406250000000|      0.00010000|[529, 80, 0, 40]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      21|[96.00000085966977, 0.0088304490819994, 102.99999834392, 105.99999851155562, 18.000001449946005, 72.00000070046534, 150.99999911438655, 18.000001187866335]|9072.4316406250000000|      0.00001000|[555, 84, 0, 42]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      22|[96.00000085966977, 0.0088304490819994, 102.99999834392, 105.99999851155562, 18.000001449946005, 72.00000070046534, 150.99999911438655, 18.000001187866335]|9072.4316406250000000|      0.00000100|[582, 88, 0, 44]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      23|[96.00000082440663, 0.0088295599558779, 102.99999835122273, 105.99999874273173, 18.000001499011752, 72.00000070349036, 150.99999944673445, 18.0000013924239]|9072.3964843750000000|      0.00001000|[608, 92, 0, 46]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      24|[96.00000082440663, 0.0088295599558779, 102.99999835122273, 105.99999874273173, 18.000001499011752, 72.00000070349036, 150.99999944673445, 18.0000013924239]|9072.3964843750000000|      0.00000100|[634, 96, 0, 48]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
