k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[10.304908238209835, -0.9549300326903439, -0.4379987540587063, 0.743367001701543, -0.3681579592611286, -0.1098089417135639, -0.0272847880795506]|398410.9687500000000000|      1.11111111|[30, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       2|[10.304908238209835, -0.9549300326903439, -0.4379987540587063, 0.743367001701543, -0.3681579592611286, -0.1098089417135639, -0.0272847880795506]|398410.9687500000000000|      1.00000000|[59, 4, 0, 4]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[10.218774701778568, -0.5403055356705656, -0.7783676214756701, 0.0964147007388289, -0.5972818227591623, -0.1979971252487257, 0.4481038889056982]|54120.3398437500000000|      1.11111111|[88, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       4|[10.218774701778568, -0.5403055356705656, -0.7783676214756701, 0.0964147007388289, -0.5972818227591623, -0.1979971252487257, 0.4481038889056982]|54120.3398437500000000|      1.00000000|[117, 8, 0, 8]                                                             |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[10.218774701778568, -0.5403055356705656, -0.7783676214756701, 0.0964147007388289, -0.5972818227591623, -0.1979971252487257, 0.4481038889056982]|54120.3398437500000000|      0.90000000|[146, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[10.218774701778568, -0.5403055356705656, -0.7783676214756701, 0.0964147007388289, -0.5972818227591623, -0.1979971252487257, 0.4481038889056982]|54120.3398437500000000|      0.81000000|[176, 12, 0, 12]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[9.980220236195008, -0.5209333652057924, -0.8329092061846237, 0.7295374578414257, -0.8560598879420056, 0.0632729350394442, 0.2036266005635936]|34573.1757812500000000|      0.90000000|[205, 14, 0, 14]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       8|[9.980220236195008, -0.5209333652057924, -0.8329092061846237, 0.7295374578414257, -0.8560598879420056, 0.0632729350394442, 0.2036266005635936]|34573.1757812500000000|      0.81000000|[234, 16, 0, 16]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[9.980220236195008, -0.5209333652057924, -0.8329092061846237, 0.7295374578414257, -0.8560598879420056, 0.0632729350394442, 0.2036266005635936]|34573.1757812500000000|      0.72900000|[263, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[9.980220236195008, -0.5209333652057924, -0.8329092061846237, 0.7295374578414257, -0.8560598879420056, 0.0632729350394442, 0.2036266005635936]|34573.1757812500000000|      0.65610000|[292, 20, 0, 20]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[9.980220236195008, -0.5209333652057924, -0.8329092061846237, 0.7295374578414257, -0.8560598879420056, 0.0632729350394442, 0.2036266005635936]|34573.1757812500000000|      0.59049000|[321, 22, 0, 22]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[9.980220236195008, -0.5209333652057924, -0.8329092061846237, 0.7295374578414257, -0.8560598879420056, 0.0632729350394442, 0.2036266005635936]|34573.1757812500000000|      0.53144100|[351, 24, 0, 24]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[9.980220236195008, -0.5209333652057924, -0.8329092061846237, 0.7295374578414257, -0.8560598879420056, 0.0632729350394442, 0.2036266005635936]|34573.1757812500000000|      0.47829690|[380, 26, 0, 26]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[9.980220236195008, -0.5209333652057924, -0.8329092061846237, 0.7295374578414257, -0.8560598879420056, 0.0632729350394442, 0.2036266005635936]|34573.1757812500000000|      0.43046721|[409, 28, 0, 28]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[9.980220236195008, -0.5209333652057924, -0.8329092061846237, 0.7295374578414257, -0.8560598879420056, 0.0632729350394442, 0.2036266005635936]|34573.1757812500000000|      0.38742049|[438, 30, 0, 30]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[9.980220236195008, -0.5209333652057924, -0.8329092061846237, 0.7295374578414257, -0.8560598879420056, 0.0632729350394442, 0.2036266005635936]|34573.1757812500000000|      0.34867844|[467, 32, 0, 32]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[9.980220236195008, -0.5209333652057924, -0.8329092061846237, 0.7295374578414257, -0.8560598879420056, 0.0632729350394442, 0.2036266005635936]|34573.1757812500000000|      0.31381060|[496, 34, 0, 34]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[9.980220236195008, -0.5209333652057924, -0.8329092061846237, 0.7295374578414257, -0.8560598879420056, 0.0632729350394442, 0.2036266005635936]|34573.1757812500000000|      0.28242954|[525, 36, 0, 36]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[9.980220236195008, -0.5209333652057924, -0.8329092061846237, 0.7295374578414257, -0.8560598879420056, 0.0632729350394442, 0.2036266005635936]|34573.1757812500000000|      0.25418658|[555, 38, 0, 38]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[9.980220236195008, -0.5209333652057924, -0.8329092061846237, 0.7295374578414257, -0.8560598879420056, 0.0632729350394442, 0.2036266005635936]|34573.1757812500000000|      0.22876792|[584, 40, 0, 40]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[9.980220236195008, -0.5209333652057924, -0.8329092061846237, 0.7295374578414257, -0.8560598879420056, 0.0632729350394442, 0.2036266005635936]|34573.1757812500000000|      0.20589113|[613, 42, 0, 42]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[9.980220236195008, -0.5209333652057924, -0.8329092061846237, 0.7295374578414257, -0.8560598879420056, 0.0632729350394442, 0.2036266005635936]|34573.1757812500000000|      0.18530202|[643, 44, 0, 44]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[9.980220236195008, -0.5209333652057924, -0.8329092061846237, 0.7295374578414257, -0.8560598879420056, 0.0632729350394442, 0.2036266005635936]|34573.1757812500000000|      0.16677182|[673, 46, 0, 46]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[9.970310913986758, -0.5191954985504696, -0.8274536329649569, 0.7724075724699075, -0.8571561594523326, 0.0539002639527386, 0.0431430646002664]|9860.3281250000000000|      0.18530202|[702, 48, 0, 48]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      25|[9.970310913986758, -0.5191954985504696, -0.8274536329649569, 0.7724075724699075, -0.8571561594523326, 0.0539002639527386, 0.0431430646002664]|9860.3281250000000000|      0.16677182|[731, 50, 0, 50]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[9.970310913986758, -0.5191954985504696, -0.8274536329649569, 0.7724075724699075, -0.8571561594523326, 0.0539002639527386, 0.0431430646002664]|9860.3281250000000000|      0.15009464|[760, 52, 0, 52]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[9.970310913986758, -0.5191954985504696, -0.8274536329649569, 0.7724075724699075, -0.8571561594523326, 0.0539002639527386, 0.0431430646002664]|9860.3281250000000000|      0.13508517|[789, 54, 0, 54]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[9.970310913986758, -0.5191954985504696, -0.8274536329649569, 0.7724075724699075, -0.8571561594523326, 0.0539002639527386, 0.0431430646002664]|9860.3281250000000000|      0.12157665|[818, 56, 0, 56]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[9.970310913986758, -0.5191954985504696, -0.8274536329649569, 0.7724075724699075, -0.8571561594523326, 0.0539002639527386, 0.0431430646002664]|9860.3281250000000000|      0.10941899|[847, 58, 0, 58]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[9.970310913986758, -0.5191954985504696, -0.8274536329649569, 0.7724075724699075, -0.8571561594523326, 0.0539002639527386, 0.0431430646002664]|9860.3281250000000000|      0.09847709|[876, 60, 0, 60]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      31|[9.970310913986758, -0.5191954985504696, -0.8274536329649569, 0.7724075724699075, -0.8571561594523326, 0.0539002639527386, 0.0431430646002664]|9860.3281250000000000|      0.08862938|[906, 62, 0, 62]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[9.970310913986758, -0.5191954985504696, -0.8274536329649569, 0.7724075724699075, -0.8571561594523326, 0.0539002639527386, 0.0431430646002664]|9860.3281250000000000|      0.07976644|[936, 64, 0, 64]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[9.970310913986758, -0.5191954985504696, -0.8274536329649569, 0.7724075724699075, -0.8571561594523326, 0.0539002639527386, 0.0431430646002664]|9860.3281250000000000|      0.07178980|[965, 66, 0, 66]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      34|[9.970310913986758, -0.5191954985504696, -0.8274536329649569, 0.7724075724699075, -0.8571561594523326, 0.0539002639527386, 0.0431430646002664]|9860.3281250000000000|      0.06461082|[994, 68, 0, 68]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      35|[9.970310913986758, -0.5191954985504696, -0.8274536329649569, 0.7724075724699075, -0.8571561594523326, 0.0539002639527386, 0.0431430646002664]|9860.3281250000000000|      0.05814974|[1023, 70, 0, 70]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
