k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6269999085913693, 0.0574383466059327, 0.1390738215925059, 0.7586307183205568, 0.0199563475667505, 0.0075093091841192, -0.0158629034155298, -0.0268345165200004, -0.0395754473368084, -0.0058760513292416, -0.0373318740876377, 0.0046415780117836, -0.0032759161642912, 0.008494001694063, -0.0057559586497361, 0.0313707482133044, -0.0030284906168083, 0.0184147452879123, 0.0307022245471696, 0.0157213343107389, -0.0059652200403244, -0.0399218079474866]| 13.1577730178833008|     10.00000000|[86, 28, 0, 4]                                                             |  | trying linear partial model with 26 points | trying quadratic partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 66 points | iterate success | actual_k=7
       2|[0.6269999085913693, 0.0574383466059327, 0.1390738215925059, 0.7586307183205568, 0.0199563475667505, 0.0075093091841192, -0.0158629034155298, -0.0268345165200004, -0.0395754473368084, -0.0058760513292416, -0.0373318740876377, 0.0046415780117836, -0.0032759161642912, 0.008494001694063, -0.0057559586497361, 0.0313707482133044, -0.0030284906168083, 0.0184147452879123, 0.0307022245471696, 0.0157213343107389, -0.0059652200403244, -0.0399218079474866]| 13.1577730178833008|      1.00000000|[190, 63, 0, 9]                                                            |  | trying linear partial model with 26 points | trying quadratic partial model with 46 points | trying quadratic partial model with 65 points | trying quadratic partial model with 85 points | exploitation failed, decreasing delta | actual_k=7
       3|[0.6269999085913693, 0.0574383466059327, 0.1390738215925059, 0.7586307183205568, 0.0199563475667505, 0.0075093091841192, -0.0158629034155298, -0.0268345165200004, -0.0395754473368084, -0.0058760513292416, -0.0373318740876377, 0.0046415780117836, -0.0032759161642912, 0.008494001694063, -0.0057559586497361, 0.0313707482133044, -0.0030284906168083, 0.0184147452879123, 0.0307022245471696, 0.0157213343107389, -0.0059652200403244, -0.0399218079474866]| 13.1577730178833008|      0.10000000|[294, 98, 0, 14]                                                           |  | trying linear partial model with 26 points | trying quadratic partial model with 46 points | trying quadratic partial model with 65 points | trying quadratic partial model with 85 points | exploitation failed, decreasing delta | actual_k=7
       4|[0.6780647728163439, 0.0691063705539108, 0.1416327695258182, 0.8319519574509135, 0.016447142442471, 0.0086578983597594, -0.0043629501286465, -0.016989884827937, -0.0437407676831248, -0.0111946481403389, -0.0392985863239302, 0.0109758292265983, -0.0144100811075891, 0.0196063362930281, -0.0217696201961363, 0.0405903388352456, 0.0213318990192924, 0.0091136038460907, 0.0379470896470462, 0.028842225222395, 0.0003642009714041, -0.0371436883952821]| 13.0382184982299805|      1.00000000|[341, 112, 0, 16]                                                          |  | trying linear partial model with 26 points | iterate success | actual_k=7
       5|[0.6780647728163439, 0.0691063705539108, 0.1416327695258182, 0.8319519574509135, 0.016447142442471, 0.0086578983597594, -0.0043629501286465, -0.016989884827937, -0.0437407676831248, -0.0111946481403389, -0.0392985863239302, 0.0109758292265983, -0.0144100811075891, 0.0196063362930281, -0.0217696201961363, 0.0405903388352456, 0.0213318990192924, 0.0091136038460907, 0.0379470896470462, 0.028842225222395, 0.0003642009714041, -0.0371436883952821]| 13.0382184982299805|      0.10000000|[446, 147, 0, 21]                                                          |  | trying linear partial model with 26 points | trying quadratic partial model with 46 points | trying quadratic partial model with 66 points | trying quadratic partial model with 85 points | exploitation failed, decreasing delta | actual_k=7
       6|[0.733015604390157, 0.0650457196025987, 0.1492129303658936, 0.9074196147084232, 0.0117085275713831, 0.0050437393587295, 0.0007591844651133, -0.0283101624335926, -0.0356164272246653, -0.019096440295091, -0.0463221627790413, 0.0019724567180436, -0.0166960938732116, 0.0169917316354055, -0.034854855095115, 0.0434844853907202, 0.0124864080573652, 0.0109635234895347, 0.0245997190714776, 0.0273300383862311, 0.0033292036077011, -0.019829003112291]| 12.9214315414428711|      1.00000000|[492, 161, 0, 23]                                                          |  | trying linear partial model with 26 points | iterate success | actual_k=7
       7|[0.733015604390157, 0.0650457196025987, 0.1492129303658936, 0.9074196147084232, 0.0117085275713831, 0.0050437393587295, 0.0007591844651133, -0.0283101624335926, -0.0356164272246653, -0.019096440295091, -0.0463221627790413, 0.0019724567180436, -0.0166960938732116, 0.0169917316354055, -0.034854855095115, 0.0434844853907202, 0.0124864080573652, 0.0109635234895347, 0.0245997190714776, 0.0273300383862311, 0.0033292036077011, -0.019829003112291]| 12.9214315414428711|      0.10000000|[593, 196, 0, 28]                                                          |  | trying linear partial model with 26 points | trying quadratic partial model with 44 points | trying quadratic partial model with 63 points | trying quadratic partial model with 83 points | exploitation failed, decreasing delta | actual_k=7
       8|[0.7880381669261751, 0.0787132398937994, 0.1664909824061092, 0.9757379572658478, 0.016459930353484, 0.0244067805460364, -0.0071611169983223, -0.0274979703664759, -0.0407266924348719, 0.0033735179298926, -0.0607679963735459, 0.0131656195976613, -0.0190742641064677, 0.0175371196543914, -0.0389116424183484, 0.0553134340805505, 0.0004857257951819, 0.0156866362160831, 0.0210354094152776, 0.0344499066431114, 0.0125930932574466, -0.0238336615352973]| 12.8165311813354492|      1.00000000|[640, 210, 0, 30]                                                          |  | trying linear partial model with 26 points | iterate success | actual_k=7
       9|[0.7880381669261751, 0.0787132398937994, 0.1664909824061092, 0.9757379572658478, 0.016459930353484, 0.0244067805460364, -0.0071611169983223, -0.0274979703664759, -0.0407266924348719, 0.0033735179298926, -0.0607679963735459, 0.0131656195976613, -0.0190742641064677, 0.0175371196543914, -0.0389116424183484, 0.0553134340805505, 0.0004857257951819, 0.0156866362160831, 0.0210354094152776, 0.0344499066431114, 0.0125930932574466, -0.0238336615352973]| 12.8165311813354492|      0.10000000|[746, 245, 0, 35]                                                          |  | trying linear partial model with 26 points | trying quadratic partial model with 45 points | trying quadratic partial model with 64 points | trying quadratic partial model with 85 points | exploitation failed, decreasing delta | actual_k=7
      10|[0.8407783542566672, 0.0833560766053328, 0.159791429777177, 1.0308572311903141, 0.0361717015511734, 0.0344526019079666, 0.0244522247463434, -0.042860017617156, -0.0509994457652447, -0.0099903339731729, -0.0611259700432357, 0.0077919654572165, -0.0460712642462644, 0.0366172201957029, -0.0318016507092142, 0.0432478293916432, -0.0113895397034089, 0.0157052938963318, 0.0224057858915711, 0.0242542390316868, 0.0255102144116257, -0.0431515496124256]| 12.7353754043579102|      1.00000000|[789, 259, 0, 37]                                                          |  | trying linear partial model with 26 points | iterate success | actual_k=7
