k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.10000000|[83, 32, 0, 2]                                                             |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
       2|[0.9777134187453884, 0.9778883372362678, 0.977454843753921, 0.9776087841096502, 0.9774290302456562, 0.9775208064563046, 0.977597491103266, 0.9775427388731093, 0.9774272495276025, 0.9777500266298906, 1.0081758948603283, 0.9307718262174699, 0.9977489757822859, 0.9975865265806969, 0.9977284366430904, 0.9977266877328183, 0.9948953664783772, 0.9930205627171309, 0.9958745266095219, 0.998914830524936, 0.9982334254631502, 0.9984236385214085]|  1.4963265657424927|      1.00000000|[166, 64, 0, 4]                                                            |  | trying linear partial model with 49 points | iterate success | actual_k=16
       3|[0.9777134187453884, 0.9778883372362678, 0.977454843753921, 0.9776087841096502, 0.9774290302456562, 0.9775208064563046, 0.977597491103266, 0.9775427388731093, 0.9774272495276025, 0.9777500266298906, 1.0081758948603283, 0.9307718262174699, 0.9977489757822859, 0.9975865265806969, 0.9977284366430904, 0.9977266877328183, 0.9948953664783772, 0.9930205627171309, 0.9958745266095219, 0.998914830524936, 0.9982334254631502, 0.9984236385214085]|  1.4963265657424927|      0.10000000|[247, 96, 0, 6]                                                            |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
       4|[0.955489646640174, 0.9558024909848615, 0.9549058382187273, 0.9550548711915238, 0.9549580307669497, 0.9549866342252814, 0.9551417027980207, 0.9550752602028436, 0.9547852201138141, 0.9554735252405786, 1.0160177088681746, 0.8616100971460795, 0.9954098107264583, 0.9952441109780689, 0.9953723155832047, 0.9953920984522662, 0.9895752885848551, 0.9858466753111598, 0.9918064892018422, 0.9977666695011957, 0.9964561026432844, 0.9967204245771505]|  1.4649627208709717|      1.00000000|[332, 128, 0, 8]                                                           |  | trying linear partial model with 49 points | iterate success | actual_k=16
       5|[0.955489646640174, 0.9558024909848615, 0.9549058382187273, 0.9550548711915238, 0.9549580307669497, 0.9549866342252814, 0.9551417027980207, 0.9550752602028436, 0.9547852201138141, 0.9554735252405786, 1.0160177088681746, 0.8616100971460795, 0.9954098107264583, 0.9952441109780689, 0.9953723155832047, 0.9953920984522662, 0.9895752885848551, 0.9858466753111598, 0.9918064892018422, 0.9977666695011957, 0.9964561026432844, 0.9967204245771505]|  1.4649627208709717|      0.10000000|[418, 160, 0, 10]                                                          |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
       6|[0.9332133716924226, 0.9336438404822206, 0.9323575790038262, 0.9325226255995054, 0.9324576913992108, 0.9324080762257075, 0.9327587124541495, 0.9325959872671112, 0.9321775478343469, 0.9331951828987708, 1.0235733767774995, 0.7924683185818473, 0.9930889358731017, 0.9926772101080013, 0.992894552789955, 0.9930033689269047, 0.9843340742254462, 0.9786060051976252, 0.9876526755633096, 0.9965881890307233, 0.9945732036826638, 0.9949172522613781]|  1.4339312314987183|      1.00000000|[503, 192, 0, 12]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
       7|[0.9332133716924226, 0.9336438404822206, 0.9323575790038262, 0.9325226255995054, 0.9324576913992108, 0.9324080762257075, 0.9327587124541495, 0.9325959872671112, 0.9321775478343469, 0.9331951828987708, 1.0235733767774995, 0.7924683185818473, 0.9930889358731017, 0.9926772101080013, 0.992894552789955, 0.9930033689269047, 0.9843340742254462, 0.9786060051976252, 0.9876526755633096, 0.9965881890307233, 0.9945732036826638, 0.9949172522613781]|  1.4339312314987183|      0.10000000|[586, 224, 0, 14]                                                          |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
       8|[0.9109844626922226, 0.9114775246715463, 0.909975133721512, 0.909940878851724, 0.9100162758154361, 0.9097479969875801, 0.9100847423236831, 0.9100615943134799, 0.9096460402259078, 0.9108938237074075, 1.0309384384609688, 0.7233843666404861, 0.9906985916898312, 0.9902124426321266, 0.9901252244701849, 0.9904117106087382, 0.9789684403842152, 0.9714116011590941, 0.9834252056063795, 0.9956383111226494, 0.9926282569827559, 0.9930517692587659]|  1.4032434225082397|      1.00000000|[670, 256, 0, 16]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
       9|[0.9109844626922226, 0.9114775246715463, 0.909975133721512, 0.909940878851724, 0.9100162758154361, 0.9097479969875801, 0.9100847423236831, 0.9100615943134799, 0.9096460402259078, 0.9108938237074075, 1.0309384384609688, 0.7233843666404861, 0.9906985916898312, 0.9902124426321266, 0.9901252244701849, 0.9904117106087382, 0.9789684403842152, 0.9714116011590941, 0.9834252056063795, 0.9956383111226494, 0.9926282569827559, 0.9930517692587659]|  1.4032434225082397|      0.10000000|[752, 288, 0, 18]                                                          |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      10|[0.8884939639025764, 0.8892624015727209, 0.8873270650566746, 0.88747411434875, 0.8875156736761793, 0.8871409059432238, 0.8875881247683821, 0.887798598186841, 0.8869067718302547, 0.8885483126391835, 1.0378649183789552, 0.6543661040095058, 0.9883786631243334, 0.9875849712876099, 0.9876509033141633, 0.9879486478289985, 0.9734695521892981, 0.9640409057655406, 0.979156475435463, 0.9943060157898962, 0.990615173636408, 0.9913497753373891]|  1.3729104995727539|      1.00000000|[835, 320, 0, 20]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
      11|[0.8884939639025764, 0.8892624015727209, 0.8873270650566746, 0.88747411434875, 0.8875156736761793, 0.8871409059432238, 0.8875881247683821, 0.887798598186841, 0.8869067718302547, 0.8885483126391835, 1.0378649183789552, 0.6543661040095058, 0.9883786631243334, 0.9875849712876099, 0.9876509033141633, 0.9879486478289985, 0.9734695521892981, 0.9640409057655406, 0.979156475435463, 0.9943060157898962, 0.990615173636408, 0.9913497753373891]|  1.3729104995727539|      0.10000000|[919, 352, 0, 22]                                                          |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      12|[0.8661512242052402, 0.8670128762294456, 0.8646906970092941, 0.8648064956947455, 0.8649899816543968, 0.8646313065186265, 0.8650784355412203, 0.865330094543355, 0.8641559187892343, 0.8661062634249316, 1.0443718166097677, 0.5854324805352481, 0.9859617414745898, 0.9849821930091703, 0.985214819581167, 0.9854133638765857, 0.9679028873361235, 0.9566294337920771, 0.9747717375593824, 0.9930166888433655, 0.9887686300978032, 0.9895329098128357]|  1.3429465293884277|      1.00000000|[1005, 384, 0, 24]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      13|[0.8661512242052402, 0.8670128762294456, 0.8646906970092941, 0.8648064956947455, 0.8649899816543968, 0.8646313065186265, 0.8650784355412203, 0.865330094543355, 0.8641559187892343, 0.8661062634249316, 1.0443718166097677, 0.5854324805352481, 0.9859617414745898, 0.9849821930091703, 0.985214819581167, 0.9854133638765857, 0.9679028873361235, 0.9566294337920771, 0.9747717375593824, 0.9930166888433655, 0.9887686300978032, 0.9895329098128357]|  1.3429465293884277|      0.10000000|[1092, 416, 0, 26]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      14|[0.843704999550457, 0.8446990247169285, 0.8418563770576581, 0.842140776815198, 0.8423449780979143, 0.841988976627905, 0.8425844594298567, 0.8428111557885394, 0.8413424843383865, 0.8436942104312138, 1.0505728870173088, 0.5167613074634524, 0.9835448006002743, 0.982378396949572, 0.9826587131202513, 0.982813236176964, 0.9622121901330312, 0.9489467471064948, 0.9701697510574268, 0.9917487211961934, 0.9866788225878423, 0.9877574457777994]|  1.3133671283721924|      1.00000000|[1175, 448, 0, 28]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      15|[0.843704999550457, 0.8446990247169285, 0.8418563770576581, 0.842140776815198, 0.8423449780979143, 0.841988976627905, 0.8425844594298567, 0.8428111557885394, 0.8413424843383865, 0.8436942104312138, 1.0505728870173088, 0.5167613074634524, 0.9835448006002743, 0.982378396949572, 0.9826587131202513, 0.982813236176964, 0.9622121901330312, 0.9489467471064948, 0.9701697510574268, 0.9917487211961934, 0.9866788225878423, 0.9877574457777994]|  1.3133671283721924|      0.10000000|[1262, 480, 0, 30]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
      16|[0.82138221966938, 0.8224755579042407, 0.8191637986270465, 0.8193952065568938, 0.8196865549751233, 0.8193629547754513, 0.820029042518621, 0.8200985270427003, 0.8186816734923508, 0.8211947457044062, 1.0563764640197622, 0.4480462914269249, 0.9809018262795856, 0.9796692931797526, 0.9800672581576806, 0.9804031259160266, 0.9565299392478566, 0.9411328821491495, 0.9656202211136214, 0.9904677358594448, 0.9845688838913519, 0.9859167589243579]|  1.2841901779174805|      1.00000000|[1343, 512, 0, 32]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
      17|[0.82138221966938, 0.8224755579042407, 0.8191637986270465, 0.8193952065568938, 0.8196865549751233, 0.8193629547754513, 0.820029042518621, 0.8200985270427003, 0.8186816734923508, 0.8211947457044062, 1.0563764640197622, 0.4480462914269249, 0.9809018262795856, 0.9796692931797526, 0.9800672581576806, 0.9804031259160266, 0.9565299392478566, 0.9411328821491495, 0.9656202211136214, 0.9904677358594448, 0.9845688838913519, 0.9859167589243579]|  1.2841901779174805|      0.10000000|[1427, 544, 0, 34]                                                         |  | trying linear partial model with 49 points | exploitation failed, decreasing delta | actual_k=16
