k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.20000000|[30, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.04000000|[59, 4, 0, 4]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00800000|[88, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00160000|[117, 8, 0, 8]                                                             |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00032000|[146, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00006400|[175, 12, 0, 12]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      0.00001280|[204, 14, 0, 14]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[96.00000000134295, 0.0089872001536383, 103.0000000002364, 105.99999999640005, 18.000000054138447, 72.00000000315251, 151.00000001361948, 18.000000028140686]|9146.2919921875000000|      0.00006400|[233, 16, 0, 16]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       9|[96.00000000134295, 0.0089872001536383, 103.0000000002364, 105.99999999640005, 18.000000054138447, 72.00000000315251, 151.00000001361948, 18.000000028140686]|9146.2919921875000000|      0.00001280|[262, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[95.99999999845274, 0.0089744003016259, 103.00000002013604, 106.00000003871725, 18.000000090596203, 72.00000000103674, 151.00000000108432, 18.000000038269405]|9135.3066406250000000|      0.00006400|[291, 20, 0, 20]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      11|[95.99999999845274, 0.0089744003016259, 103.00000002013604, 106.00000003871725, 18.000000090596203, 72.00000000103674, 151.00000000108432, 18.000000038269405]|9135.3066406250000000|      0.00001280|[320, 22, 0, 22]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[95.99999999989642, 0.0089616004594095, 103.0000000257597, 106.0000000488657, 18.000000148144895, 72.00000000827607, 150.99999999171018, 18.000000059492052]|9125.1865234375000000|      0.00006400|[349, 24, 0, 24]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      13|[95.99999999989642, 0.0089616004594095, 103.0000000257597, 106.0000000488657, 18.000000148144895, 72.00000000827607, 150.99999999171018, 18.000000059492052]|9125.1865234375000000|      0.00001280|[378, 26, 0, 26]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[96.00000001651536, 0.0089488005876006, 103.00000002697792, 106.00000006003053, 18.00000019765715, 72.00000002148322, 150.99999998397027, 18.000000073404255]|9115.9365234375000000|      0.00006400|[407, 28, 0, 28]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      15|[96.00000001651536, 0.0089488005876006, 103.00000002697792, 106.00000006003053, 18.00000019765715, 72.00000002148322, 150.99999998397027, 18.000000073404255]|9115.9365234375000000|      0.00001280|[437, 30, 0, 30]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[96.00000001947488, 0.0089360007377244, 103.00000003324585, 106.00000007472215, 18.000000250676496, 72.00000002328858, 150.99999997221923, 18.000000098441426]|9107.5605468750000000|      0.00006400|[466, 32, 0, 32]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
