k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |  6.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0]                                                                      |  6.0000000000000000|      0.50000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.2752392170579248, 0.5825753081173332]                                        |  3.2080991268157959|      1.00000000|[12, 4, 0, 4]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       3|[1.2752392170579248, 0.5825753081173332]                                        |  3.2080991268157959|      0.50000000|[20, 7, 0, 7]                                                              |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
       4|[1.2752392170579248, 0.5825753081173332]                                        |  3.2080991268157959|      0.25000000|[27, 10, 0, 10]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
       5|[1.3814904774312602, 0.3562775625053238]                                        |  2.2706017494201660|      0.50000000|[33, 12, 0, 12]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       6|[1.3814904774312602, 0.3562775625053238]                                        |  2.2706017494201660|      0.25000000|[41, 15, 0, 15]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
       7|[1.4625216588634027, 0.1197739734507152]                                        |  1.5469210147857666|      0.50000000|[46, 17, 0, 17]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       8|[1.4625216588634027, 0.1197739734507152]                                        |  1.5469210147857666|      0.25000000|[52, 19, 0, 19]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       9|[1.5534603203773742, -0.1130997258844552]                                       |  0.9885404109954834|      0.50000000|[58, 21, 0, 21]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      10|[1.5534603203773742, -0.1130997258844552]                                       |  0.9885404109954834|      0.25000000|[66, 24, 0, 24]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
