k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337744340301|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.581148658726162, -1.1607309244749302, 0.5210454361739792, -0.6173452571081499, 0.3102037174737995, 0.24235540636676, 0.0879953121784845]|112926.0390625000000000|      2.00000000|[12, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       2|[9.555478278932382, -1.3764060958484055, 2.0628638997987614, -0.7844601141178211, -0.475710773360841, 1.1105669090560715, -0.3318152421680129]|40935.7109375000000000|      4.00000000|[22, 8, 0, 4]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
       3|[9.555478278932382, -1.3764060958484055, 2.0628638997987614, -0.7844601141178211, -0.475710773360841, 1.1105669090560715, -0.3318152421680129]|40935.7109375000000000|      2.00000000|[52, 20, 0, 10]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 19 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[9.555478278932382, -1.3764060958484055, 2.0628638997987614, -0.7844601141178211, -0.475710773360841, 1.1105669090560715, -0.3318152421680129]|40935.7109375000000000|      1.00000000|[83, 32, 0, 16]                                                            |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[9.555478278932382, -1.3764060958484055, 2.0628638997987614, -0.7844601141178211, -0.475710773360841, 1.1105669090560715, -0.3318152421680129]|40935.7109375000000000|      0.50000000|[114, 44, 0, 22]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 18 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[9.555478278932382, -1.3764060958484055, 2.0628638997987614, -0.7844601141178211, -0.475710773360841, 1.1105669090560715, -0.3318152421680129]|40935.7109375000000000|      0.25000000|[145, 56, 0, 28]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[9.56701025063728, -1.3779026292443777, 2.063606564198527, -0.8988553840232691, -0.6113292567654366, 1.158844744582443, -0.1628335205376328]|25612.1113281250000000|      0.50000000|[155, 60, 0, 30]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
       8|[9.56701025063728, -1.3779026292443777, 2.063606564198527, -0.8988553840232691, -0.6113292567654366, 1.158844744582443, -0.1628335205376328]|25612.1113281250000000|      0.25000000|[183, 72, 0, 36]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 25 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[9.56701025063728, -1.3779026292443777, 2.063606564198527, -0.8988553840232691, -0.6113292567654366, 1.158844744582443, -0.1628335205376328]|25612.1113281250000000|      0.12500000|[211, 84, 0, 42]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 24 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[9.56701025063728, -1.3779026292443777, 2.063606564198527, -0.8988553840232691, -0.6113292567654366, 1.158844744582443, -0.1628335205376328]|25612.1113281250000000|      0.06250000|[241, 96, 0, 48]                                                           |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 18 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      11|[9.541401279724017, -1.3723453230075287, 2.0919438248959534, -0.9026172285851694, -0.5902851845219375, 1.1473085144869792, -0.1200964458084631]|19172.6640625000000000|      0.12500000|[252, 100, 0, 50]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      12|[9.541401279724017, -1.3723453230075287, 2.0919438248959534, -0.9026172285851694, -0.5902851845219375, 1.1473085144869792, -0.1200964458084631]|19172.6640625000000000|      0.06250000|[282, 112, 0, 56]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      13|[9.541401279724017, -1.3723453230075287, 2.0919438248959534, -0.9026172285851694, -0.5902851845219375, 1.1473085144869792, -0.1200964458084631]|19172.6640625000000000|      0.03125000|[309, 124, 0, 62]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 24 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      14|[9.528299738782582, -1.3676443552254642, 2.0802183495096234, -0.9068367601734936, -0.6002124780785586, 1.1292639879368176, -0.1058358107863893]|17207.6035156250000000|      0.06250000|[319, 128, 0, 64]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      15|[9.528299738782582, -1.3676443552254642, 2.0802183495096234, -0.9068367601734936, -0.6002124780785586, 1.1292639879368176, -0.1058358107863893]|17207.6035156250000000|      0.03125000|[347, 140, 0, 70]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 25 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      16|[9.528299738782582, -1.3676443552254642, 2.0802183495096234, -0.9068367601734936, -0.6002124780785586, 1.1292639879368176, -0.1058358107863893]|17207.6035156250000000|      0.01562500|[376, 152, 0, 76]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      17|[9.528299738782582, -1.3676443552254642, 2.0802183495096234, -0.9068367601734936, -0.6002124780785586, 1.1292639879368176, -0.1058358107863893]|17207.6035156250000000|      0.00781250|[407, 164, 0, 82]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      18|[9.528299738782582, -1.3676443552254642, 2.0802183495096234, -0.9068367601734936, -0.6002124780785586, 1.1292639879368176, -0.1058358107863893]|17207.6035156250000000|      0.00390625|[437, 176, 0, 88]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      19|[9.528299738782582, -1.3676443552254642, 2.0802183495096234, -0.9068367601734936, -0.6002124780785586, 1.1292639879368176, -0.1058358107863893]|17207.6035156250000000|      0.00195312|[466, 188, 0, 94]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 25 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      20|[9.528630130320815, -1.3676131551605133, 2.0804245089743487, -0.9069036282379561, -0.600010976093394, 1.1294461533212952, -0.1039427167811248]|17057.5585937500000000|      0.00390625|[477, 192, 0, 96]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      21|[9.528645785516359, -1.3685955910775582, 2.080860091800335, -0.9074119358024365, -0.600631105804657, 1.1266289431305243, -0.1015923932820983]|16894.0429687500000000|      0.00781250|[487, 196, 0, 98]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      22|[9.528645785516359, -1.3685955910775582, 2.080860091800335, -0.9074119358024365, -0.600631105804657, 1.1266289431305243, -0.1015923932820983]|16894.0429687500000000|      0.00390625|[517, 208, 0, 104]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 18 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      23|[9.528645785516359, -1.3685955910775582, 2.080860091800335, -0.9074119358024365, -0.600631105804657, 1.1266289431305243, -0.1015923932820983]|16894.0429687500000000|      0.00195312|[546, 220, 0, 110]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      24|[9.527415284365963, -1.3686601924078379, 2.080578567362063, -0.9074341539450892, -0.600205708660143, 1.1252220626798546, -0.1013549783196732]|16870.8144531250000000|      0.00390625|[558, 224, 0, 112]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      25|[9.527415284365963, -1.3686601924078379, 2.080578567362063, -0.9074341539450892, -0.600205708660143, 1.1252220626798546, -0.1013549783196732]|16870.8144531250000000|      0.00195312|[586, 236, 0, 118]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 19 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 24 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      26|[9.527415284365963, -1.3686601924078379, 2.080578567362063, -0.9074341539450892, -0.600205708660143, 1.1252220626798546, -0.1013549783196732]|16870.8144531250000000|      0.00097656|[618, 248, 0, 124]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      27|[9.527418614660137, -1.3686462759468023, 2.0806305817496202, -0.9078471922582271, -0.600258155293398, 1.1249960506509444, -0.1005027275781219]|16836.6953125000000000|      0.00195312|[638, 256, 0, 128]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | iterate success | actual_k=2
      28|[9.527265519447651, -1.368858161454153, 2.0807831770788057, -0.909074635202829, -0.600195916442279, 1.1238042427935664, -0.0996126812349046]|16792.5507812500000000|      0.00390625|[658, 264, 0, 132]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | iterate success | actual_k=2
      29|[9.525058626137481, -1.3663142441864475, 2.0817100110608684, -0.910203136375996, -0.5999703327665961, 1.1224962664285811, -0.0994621168936534]|16759.8906250000000000|      0.00781250|[669, 268, 0, 134]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      30|[9.525058626137481, -1.3663142441864475, 2.0817100110608684, -0.910203136375996, -0.5999703327665961, 1.1224962664285811, -0.0994621168936534]|16759.8906250000000000|      0.00390625|[699, 280, 0, 140]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      31|[9.525727559343062, -1.3667415082636623, 2.0811694040924342, -0.9127483798544702, -0.6010180361037551, 1.1199168006029168, -0.0997890975502578]|16695.6230468750000000|      0.00781250|[720, 288, 0, 144]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | iterate success | actual_k=2
      32|[9.527531811236903, -1.3670614521950244, 2.082090658797951, -0.9186748413386909, -0.6029905372881379, 1.1157422757477495, -0.0991658860378764]|16559.4550781250000000|      0.01562500|[744, 298, 0, 149]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | iterate success | actual_k=2
      33|[9.527531811236903, -1.3670614521950244, 2.082090658797951, -0.9186748413386909, -0.6029905372881379, 1.1157422757477495, -0.0991658860378764]|16559.4550781250000000|      0.00781250|[773, 310, 0, 155]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 25 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      34|[9.527531811236903, -1.3670614521950244, 2.082090658797951, -0.9186748413386909, -0.6029905372881379, 1.1157422757477495, -0.0991658860378764]|16559.4550781250000000|      0.00390625|[804, 322, 0, 161]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 18 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
