k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[98.0, 36.0, 270.0]                                                             |235144.3534117177186999|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[97.86272077510468, 36.329535873370496, 269.0658905189572]                      |233073.6562500000000000|     10.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[103.45531176759934, 37.75997490675054, 260.9003060228877]                      |201383.9531250000000000|    100.00000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[114.60904797786363, -10.396723353347127, 173.97202189604127]                   |40561.4101562500000000|   1000.00000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[114.60904797786363, -10.396723353347127, 173.97202189604127]                   |40561.4101562500000000|    100.00000000|[22, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[114.60904797786363, -10.396723353347127, 173.97202189604127]                   |40561.4101562500000000|     10.00000000|[27, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       6|[124.5807133359965, -11.00369525414329, 173.52764019405925]                     |31295.7402343750000000|    100.00000000|[32, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[124.5807133359965, -11.00369525414329, 173.52764019405925]                     |31295.7402343750000000|     10.00000000|[37, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       8|[124.87340726044434, -2.8872082533581604, 167.6935190920699]                    |27998.6933593750000000|    100.00000000|[42, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       9|[124.87340726044434, -2.8872082533581604, 167.6935190920699]                    |27998.6933593750000000|     10.00000000|[47, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[129.65311284345174, -6.068596079525196, 159.5061394111656]                     |18073.4804687500000000|    100.00000000|[53, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      11|[129.65311284345174, -6.068596079525196, 159.5061394111656]                     |18073.4804687500000000|     10.00000000|[58, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      12|[136.27450424018707, -6.22334259944328, 152.01392815641495]                     |10180.5429687500000000|    100.00000000|[64, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      13|[136.27450424018707, -6.22334259944328, 152.01392815641495]                     |10180.5429687500000000|     10.00000000|[69, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      14|[136.27450424018707, -6.22334259944328, 152.01392815641495]                     |10180.5429687500000000|      1.00000000|[74, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[136.43744404172492, -6.866481422733712, 151.2657149013523]                     |9677.9785156250000000|     10.00000000|[80, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      16|[145.19633075230107, -9.416287388151686, 155.36210271624623]                    |7478.4008789062500000|    100.00000000|[85, 32, 0, 32]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      17|[145.19633075230107, -9.416287388151686, 155.36210271624623]                    |7478.4008789062500000|     10.00000000|[91, 34, 0, 34]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[145.19633075230107, -9.416287388151686, 155.36210271624623]                    |7478.4008789062500000|      1.00000000|[97, 36, 0, 36]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[145.57080171698203, -9.390733511513833, 154.43521626365361]                    |6962.6489257812500000|     10.00000000|[103, 38, 0, 38]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      20|[145.57080171698203, -9.390733511513833, 154.43521626365361]                    |6962.6489257812500000|      1.00000000|[108, 40, 0, 40]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[146.45536192990963, -9.835954802322513, 154.29617946307135]                    |6535.5170898437500000|     10.00000000|[113, 42, 0, 42]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      22|[146.45536192990963, -9.835954802322513, 154.29617946307135]                    |6535.5170898437500000|      1.00000000|[118, 44, 0, 44]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[146.55773726677577, -10.805303264285984, 154.07283477499797]                   |6325.6264648437500000|     10.00000000|[124, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      24|[146.55773726677577, -10.805303264285984, 154.07283477499797]                   |6325.6264648437500000|      1.00000000|[129, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[147.16929578982302, -10.492994864491395, 153.34588248199242]                   |5869.9096679687500000|     10.00000000|[134, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      26|[147.16929578982302, -10.492994864491395, 153.34588248199242]                   |5869.9096679687500000|      1.00000000|[140, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[147.71974676362214, -10.271170845262336, 152.54102359377868]                   |5418.2402343750000000|     10.00000000|[146, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      28|[156.35738049525895, -15.155614643425352, 153.77936615570448]                   |2975.3164062500000000|    100.00000000|[152, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      29|[156.35738049525895, -15.155614643425352, 153.77936615570448]                   |2975.3164062500000000|     10.00000000|[158, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      30|[156.35738049525895, -15.155614643425352, 153.77936615570448]                   |2975.3164062500000000|      1.00000000|[164, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      31|[156.96935170356852, -15.745852667636823, 153.25295347066063]                   |2676.7143554687500000|     10.00000000|[170, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      32|[156.96935170356852, -15.745852667636823, 153.25295347066063]                   |2676.7143554687500000|      1.00000000|[175, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[156.8683726755359, -16.201372359786824, 152.36847337141523]                    |2475.7453613281250000|     10.00000000|[180, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      34|[156.8683726755359, -16.201372359786824, 152.36847337141523]                    |2475.7453613281250000|      1.00000000|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      35|[157.69327652543643, -16.740875206627138, 152.19974187859154]                   |2243.5192871093750000|     10.00000000|[192, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      36|[157.69327652543643, -16.740875206627138, 152.19974187859154]                   |2243.5192871093750000|      1.00000000|[197, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      37|[157.69635862023662, -17.71600329812205, 151.978121243566]                      |2147.3415527343750000|     10.00000000|[203, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
