k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      0.20000000|[261, 78, 0, 6]                                                            |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 96 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 137 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 179 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 219 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       2|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      0.04000000|[514, 156, 0, 12]                                                          |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 91 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 131 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 171 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 212 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       3|[-0.6115029675607722, 0.5846652360120677, -1.8538816895681676, 0.0202258007525124, -0.0141012902939988, -0.0050683464132922, -0.0344512717859099, -0.1066916160733763, 1.116548505548267, 0.0014354058762673, -0.0040968990910825, 399.7493689733895, 0.0190981534420098, -0.0201750710989532, -0.0117062403016593, -0.0075783343480325, -0.1231582411202095, 0.717694885975686, -0.0017708742092974, 0.0047222374055335, 402.02019541619376, 0.0134617595488999, -0.0130535693476314, -0.0011835443032709, -0.0310552246141347, -0.1251486230648854, 0.9267762406037705, -0.0043869702509849, -0.0068904299525517, 400.40993702342934, 0.0353856574090057, -1.2191353871391746, 0.0047917047889932, -1.4086967287164036, -0.1061090231989734, 0.4485072020057818, 0.0033480704993305, 0.0023205539263759, 407.03917826389767, 0.0254675280841239, -1.2385207591144294, 0.0120125298404778, -1.051381740881418, -0.1202063583580261, 0.3343631814285644, 0.0021114360147211, -0.0024068747710732, 405.91264662346873, 0.023605346212277, -1.2486629802375933, 0.0147048654966434, -0.8621092467440996, -0.1239032189766634, 0.2811443708078057, -0.0024984661907491, -0.0017178094274958, 404.74262770051024]|112106.9140625000000000|      0.20000000|[606, 182, 0, 14]                                                          |  | trying linear partial model with 52 points | iterate success | actual_k=13
       4|[-0.6115029675607722, 0.5846652360120677, -1.8538816895681676, 0.0202258007525124, -0.0141012902939988, -0.0050683464132922, -0.0344512717859099, -0.1066916160733763, 1.116548505548267, 0.0014354058762673, -0.0040968990910825, 399.7493689733895, 0.0190981534420098, -0.0201750710989532, -0.0117062403016593, -0.0075783343480325, -0.1231582411202095, 0.717694885975686, -0.0017708742092974, 0.0047222374055335, 402.02019541619376, 0.0134617595488999, -0.0130535693476314, -0.0011835443032709, -0.0310552246141347, -0.1251486230648854, 0.9267762406037705, -0.0043869702509849, -0.0068904299525517, 400.40993702342934, 0.0353856574090057, -1.2191353871391746, 0.0047917047889932, -1.4086967287164036, -0.1061090231989734, 0.4485072020057818, 0.0033480704993305, 0.0023205539263759, 407.03917826389767, 0.0254675280841239, -1.2385207591144294, 0.0120125298404778, -1.051381740881418, -0.1202063583580261, 0.3343631814285644, 0.0021114360147211, -0.0024068747710732, 405.91264662346873, 0.023605346212277, -1.2486629802375933, 0.0147048654966434, -0.8621092467440996, -0.1239032189766634, 0.2811443708078057, -0.0024984661907491, -0.0017178094274958, 404.74262770051024]|112106.9140625000000000|      0.04000000|[858, 260, 0, 20]                                                          |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 93 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 132 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 171 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 212 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       5|[-0.6085592190017711, 0.5932792929774796, -1.856329463110073, 0.0113890051582494, -0.0068605851409097, -0.0015294336906323, -0.0335552616949188, -0.1078006487802039, 1.1168449918449803, -0.0059670665366348, -0.004407536969994, 399.7461030236924, 0.0198910558132351, -0.0195097776177776, -0.0103707497157668, -0.0099843573451063, -0.1258407476173115, 0.7128314353652264, -0.0047277656799911, 0.0024921255929556, 402.01949219178687, 0.0141016451991217, -0.0120358634201838, -0.007762225421861, -0.0315984625444972, -0.1258176485312144, 0.9284227795423189, -0.009778932140611, -0.0075661253256605, 400.4114573424554, 0.0438973219236797, -1.2104139294124194, -0.0003272845690874, -1.410603532182624, -0.09534847318933, 0.445677252946921, 0.0071109663576404, 0.0041563512905835, 407.03406352941005, 0.0412468936151903, -1.2348220264272332, 0.0043280366922877, -1.0506196291285492, -0.1071088551640717, 0.3386395591321469, 0.0041048370722216, -0.0071662008053938, 405.91443194819414, 0.0352139465175495, -1.2486218730280654, 0.0081382695896813, -0.8630767882337288, -0.1142106842327242, 0.2824526691203104, -0.0045534859102279, -0.001447688217238, 404.7422529358981]|94000.2187500000000000|      0.20000000|[949, 286, 0, 22]                                                          |  | trying linear partial model with 52 points | iterate success | actual_k=13
       6|[-0.6085592190017711, 0.5932792929774796, -1.856329463110073, 0.0113890051582494, -0.0068605851409097, -0.0015294336906323, -0.0335552616949188, -0.1078006487802039, 1.1168449918449803, -0.0059670665366348, -0.004407536969994, 399.7461030236924, 0.0198910558132351, -0.0195097776177776, -0.0103707497157668, -0.0099843573451063, -0.1258407476173115, 0.7128314353652264, -0.0047277656799911, 0.0024921255929556, 402.01949219178687, 0.0141016451991217, -0.0120358634201838, -0.007762225421861, -0.0315984625444972, -0.1258176485312144, 0.9284227795423189, -0.009778932140611, -0.0075661253256605, 400.4114573424554, 0.0438973219236797, -1.2104139294124194, -0.0003272845690874, -1.410603532182624, -0.09534847318933, 0.445677252946921, 0.0071109663576404, 0.0041563512905835, 407.03406352941005, 0.0412468936151903, -1.2348220264272332, 0.0043280366922877, -1.0506196291285492, -0.1071088551640717, 0.3386395591321469, 0.0041048370722216, -0.0071662008053938, 405.91443194819414, 0.0352139465175495, -1.2486218730280654, 0.0081382695896813, -0.8630767882337288, -0.1142106842327242, 0.2824526691203104, -0.0045534859102279, -0.001447688217238, 404.7422529358981]|94000.2187500000000000|      0.04000000|[1202, 364, 0, 28]                                                         |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 91 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 134 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 175 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 213 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       7|[-0.6010571523053587, 0.5958397648481716, -1.8546311761990466, 0.0074346582638531, -0.0061007549710398, -0.0007434309400463, -0.0327695466157896, -0.1097247310032895, 1.1155008745818218, -0.0067282823067579, -0.0021537784697777, 399.7460054447222, 0.0228891589607723, -0.021147726222598, -0.0048528094426897, -0.0029823359227094, -0.1207145195339206, 0.7130725753783874, -0.0056079959012657, 0.0059983117433359, 402.0178645079737, 0.016957555427979, -0.0100488759387463, -0.008567781632709, -0.0334995768873855, -0.1237680433346563, 0.9283616351496837, -0.0124449937534312, -0.0111212041965477, 400.41342041759077, 0.0563344465258489, -1.2095642120232577, -0.0129306738924288, -1.4123484791080776, -0.0790064310601888, 0.449131498979147, 0.0076173104112355, -0.0016969461160694, 407.0329420729898, 0.0559402362953298, -1.2342923010265776, -0.0038866676888836, -1.0548950021833485, -0.1008814429406685, 0.3439065216629794, 0.0050692049910691, -0.0065790131826992, 405.9109183447511, 0.0416212240872544, -1.2413850488742693, -0.0013112872853343, -0.8643778254018276, -0.1067535885508241, 0.2772772726585819, 0.0003967654387222, 0.0028682872277651, 404.7402033221584]|77334.9531250000000000|      0.20000000|[1292, 390, 0, 30]                                                         |  | trying linear partial model with 52 points | iterate success | actual_k=13
       8|[-0.6010571523053587, 0.5958397648481716, -1.8546311761990466, 0.0074346582638531, -0.0061007549710398, -0.0007434309400463, -0.0327695466157896, -0.1097247310032895, 1.1155008745818218, -0.0067282823067579, -0.0021537784697777, 399.7460054447222, 0.0228891589607723, -0.021147726222598, -0.0048528094426897, -0.0029823359227094, -0.1207145195339206, 0.7130725753783874, -0.0056079959012657, 0.0059983117433359, 402.0178645079737, 0.016957555427979, -0.0100488759387463, -0.008567781632709, -0.0334995768873855, -0.1237680433346563, 0.9283616351496837, -0.0124449937534312, -0.0111212041965477, 400.41342041759077, 0.0563344465258489, -1.2095642120232577, -0.0129306738924288, -1.4123484791080776, -0.0790064310601888, 0.449131498979147, 0.0076173104112355, -0.0016969461160694, 407.0329420729898, 0.0559402362953298, -1.2342923010265776, -0.0038866676888836, -1.0548950021833485, -0.1008814429406685, 0.3439065216629794, 0.0050692049910691, -0.0065790131826992, 405.9109183447511, 0.0416212240872544, -1.2413850488742693, -0.0013112872853343, -0.8643778254018276, -0.1067535885508241, 0.2772772726585819, 0.0003967654387222, 0.0028682872277651, 404.7402033221584]|77334.9531250000000000|      0.04000000|[1545, 468, 0, 36]                                                         |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 91 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 134 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 174 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 215 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
       9|[-0.592225648351229, 0.6071815886210769, -1.8581505748072398, 0.007706253876808, -0.0016815543436889, -0.00493675829983, -0.0280858046002907, -0.1058003945293936, 1.1203486534057043, -0.0079972477570649, -0.0033492656466513, 399.7442994534264, 0.0246653903797868, -0.0219888837542225, -0.0038749904299124, -0.0009450557472857, -0.1244714906506717, 0.7109007820657268, -0.0068173270864276, 0.008936381629245, 402.02058846917845, 0.0184370433296411, -0.0087896933681195, -0.0133489060081707, -0.0379292733830474, -0.1219138837396793, 0.929459107444812, -0.0120422241349501, -0.0140672663532316, 400.41130966975686, 0.070891177183349, -1.2047558443672102, -0.0238706086736852, -1.4134281017025763, -0.0706549036168851, 0.4520976401905049, 0.0084723497553012, 0.0030005416994061, 407.03096473220734, 0.0627345585523981, -1.227759133280026, -0.0030496726433177, -1.0610835998316186, -0.0903331389077042, 0.3410762920561211, 0.0075077687278118, -0.0086427072949367, 405.9169186723517, 0.0508682109233102, -1.2355368214477958, -0.0121824166535384, -0.8604288567461036, -0.097554569856673, 0.275838865717501, 0.002011468864368, 0.0070795067569957, 404.73295571663886]|62727.3359375000000000|      0.20000000|[1636, 494, 0, 38]                                                         |  | trying linear partial model with 52 points | iterate success | actual_k=13
      10|[-0.592225648351229, 0.6071815886210769, -1.8581505748072398, 0.007706253876808, -0.0016815543436889, -0.00493675829983, -0.0280858046002907, -0.1058003945293936, 1.1203486534057043, -0.0079972477570649, -0.0033492656466513, 399.7442994534264, 0.0246653903797868, -0.0219888837542225, -0.0038749904299124, -0.0009450557472857, -0.1244714906506717, 0.7109007820657268, -0.0068173270864276, 0.008936381629245, 402.02058846917845, 0.0184370433296411, -0.0087896933681195, -0.0133489060081707, -0.0379292733830474, -0.1219138837396793, 0.929459107444812, -0.0120422241349501, -0.0140672663532316, 400.41130966975686, 0.070891177183349, -1.2047558443672102, -0.0238706086736852, -1.4134281017025763, -0.0706549036168851, 0.4520976401905049, 0.0084723497553012, 0.0030005416994061, 407.03096473220734, 0.0627345585523981, -1.227759133280026, -0.0030496726433177, -1.0610835998316186, -0.0903331389077042, 0.3410762920561211, 0.0075077687278118, -0.0086427072949367, 405.9169186723517, 0.0508682109233102, -1.2355368214477958, -0.0121824166535384, -0.8604288567461036, -0.097554569856673, 0.275838865717501, 0.002011468864368, 0.0070795067569957, 404.73295571663886]|62727.3359375000000000|      0.04000000|[1891, 572, 0, 44]                                                         |  | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 94 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 134 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 175 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 216 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=13
