k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |  6.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.4480121405554633, 0.105972527315345]                                         |  1.5312875509262085|      5.00000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       2|[1.4480121405554633, 0.105972527315345]                                         |  1.5312875509262085|      1.00000000|[15, 5, 0, 5]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
       3|[1.6045469177364704, -0.8816999201756706]                                       |  0.2919494807720184|      5.00000000|[21, 7, 0, 7]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       4|[1.6045469177364704, -0.8816999201756706]                                       |  0.2919494807720184|      1.00000000|[28, 10, 0, 10]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
       5|[1.6045469177364704, -0.8816999201756706]                                       |  0.2919494807720184|      0.20000000|[36, 13, 0, 13]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[1.8015477104323148, -0.8471935776107313]                                       |  0.0909999683499336|      1.00000000|[42, 15, 0, 15]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       7|[1.8015477104323148, -0.8471935776107313]                                       |  0.0909999683499336|      0.20000000|[50, 18, 0, 18]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
       8|[1.9899862654312106, -0.9142078372121633]                                       |  0.0075443773530424|      1.00000000|[55, 20, 0, 20]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       9|[1.9899862654312106, -0.9142078372121633]                                       |  0.0075443773530424|      0.20000000|[63, 23, 0, 23]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      10|[1.9899862654312106, -0.9142078372121633]                                       |  0.0075443773530424|      0.04000000|[71, 26, 0, 26]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      11|[1.99978059341271, -0.9529901932441377]                                         |  0.0022100138012320|      0.20000000|[77, 28, 0, 28]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      12|[1.99978059341271, -0.9529901932441377]                                         |  0.0022100138012320|      0.04000000|[84, 31, 0, 31]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      13|[1.9739183996212581, -0.983504893509639]                                        |  0.0016103318193927|      0.20000000|[89, 33, 0, 33]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      14|[1.9739183996212581, -0.983504893509639]                                        |  0.0016103318193927|      0.04000000|[96, 36, 0, 36]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      15|[1.9991857817985703, -1.0145139147438806]                                       |  0.0002119990094798|      0.20000000|[102, 38, 0, 38]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      16|[1.9991857817985703, -1.0145139147438806]                                       |  0.0002119990094798|      0.04000000|[109, 41, 0, 41]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      17|[1.9991857817985703, -1.0145139147438806]                                       |  0.0002119990094798|      0.00800000|[115, 43, 0, 43]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      18|[2.00395639003303, -1.008091976012212]                                          |  0.0000970404726104|      0.04000000|[120, 45, 0, 45]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      19|[2.00395639003303, -1.008091976012212]                                          |  0.0000970404726104|      0.00800000|[126, 47, 0, 47]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      20|[2.00395639003303, -1.008091976012212]                                          |  0.0000970404726104|      0.00160000|[133, 50, 0, 50]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      21|[2.0028387410739565, -1.0069470477156441]                                       |  0.0000644907267997|      0.00800000|[139, 52, 0, 52]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      22|[2.0028387410739565, -1.0069470477156441]                                       |  0.0000644907267997|      0.00160000|[146, 55, 0, 55]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      23|[2.0018229039260045, -1.0057108944529616]                                       |  0.0000392983347410|      0.00800000|[151, 57, 0, 57]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      24|[2.0018229039260045, -1.0057108944529616]                                       |  0.0000392983347410|      0.00160000|[158, 60, 0, 60]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      25|[2.0012700124111014, -1.0042094581497012]                                       |  0.0000209590089071|      0.00800000|[164, 62, 0, 62]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      26|[2.0012700124111014, -1.0042094581497012]                                       |  0.0000209590089071|      0.00160000|[172, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      27|[2.0008656695912563, -1.0026613926200676]                                       |  0.0000085857727754|      0.00800000|[178, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      28|[2.0008656695912563, -1.0026613926200676]                                       |  0.0000085857727754|      0.00160000|[184, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      29|[2.000027261728953, -1.0012986482359558]                                        |  0.0000016879755549|      0.00800000|[189, 71, 0, 71]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      30|[2.000027261728953, -1.0012986482359558]                                        |  0.0000016879755549|      0.00160000|[196, 74, 0, 74]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      31|[2.0001019190696048, -0.9997003909720941]                                       |  0.0000001105343372|      0.00800000|[201, 76, 0, 76]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      32|[2.0001019190696048, -0.9997003909720941]                                       |  0.0000001105343372|      0.00160000|[209, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      33|[2.0001019190696048, -0.9997003909720941]                                       |  0.0000001105343372|      0.00032000|[216, 82, 0, 82]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      34|[2.0001019190696048, -0.9997003909720941]                                       |  0.0000001105343372|      0.00006400|[223, 85, 0, 85]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      35|[2.000056823813998, -0.999745804823745]                                         |  0.0000000710714403|      0.00032000|[228, 87, 0, 87]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
