k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      0.10000000|[11, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
       2|[0.0473709489175228, 10.011264150604132, 1.0873447886815284]                    |  1.3359743356704712|      1.00000000|[20, 7, 0, 7]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | iterate success | actual_k=1
       3|[0.0473709489175228, 10.011264150604132, 1.0873447886815284]                    |  1.3359743356704712|      0.10000000|[30, 11, 0, 11]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.0880641744500989, 9.981322130909305, 1.1736439013788758]                     |  0.9266324639320374|      1.00000000|[37, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
       5|[0.0880641744500989, 9.981322130909305, 1.1736439013788758]                     |  0.9266324639320374|      0.10000000|[49, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
       6|[0.1855670324316821, 9.997323004480153, 1.1582437477954541]                     |  0.6590579748153687|      1.00000000|[57, 21, 0, 21]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
       7|[0.1855670324316821, 9.997323004480153, 1.1582437477954541]                     |  0.6590579748153687|      0.10000000|[67, 25, 0, 25]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.2714843529173601, 9.98207933225693, 1.20708885499886]                        |  0.3748742640018463|      1.00000000|[75, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | iterate success | actual_k=1
       9|[0.2714843529173601, 9.98207933225693, 1.20708885499886]                        |  0.3748742640018463|      0.10000000|[86, 32, 0, 32]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      10|[0.2714843529173601, 9.98207933225693, 1.20708885499886]                        |  0.3748742640018463|      0.01000000|[98, 36, 0, 36]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[0.2907150567819453, 9.982335137047917, 1.221791055885193]                      |  0.3209199905395508|      0.10000000|[104, 38, 0, 38]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      12|[0.2907150567819453, 9.982335137047917, 1.221791055885193]                      |  0.3209199905395508|      0.01000000|[114, 42, 0, 42]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      13|[0.3076898783492983, 9.98237981466487, 1.233923647873301]                       |  0.2793750166893005|      0.10000000|[119, 44, 0, 44]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      14|[0.3076898783492983, 9.98237981466487, 1.233923647873301]                       |  0.2793750166893005|      0.01000000|[131, 49, 0, 49]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      15|[0.3225093720605184, 9.983375370011597, 1.244488650543691]                      |  0.2467990517616272|      0.10000000|[136, 51, 0, 51]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      16|[0.3225093720605184, 9.983375370011597, 1.244488650543691]                      |  0.2467990517616272|      0.01000000|[147, 55, 0, 55]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      17|[0.3366424916498198, 9.983753893297422, 1.2513092534662744]                     |  0.2216013371944427|      0.10000000|[152, 57, 0, 57]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      18|[0.3366424916498198, 9.983753893297422, 1.2513092534662744]                     |  0.2216013371944427|      0.01000000|[164, 61, 0, 61]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      19|[0.344766171432944, 9.984228664257932, 1.2571213459738242]                      |  0.2066547870635986|      0.10000000|[171, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      20|[0.344766171432944, 9.984228664257932, 1.2571213459738242]                      |  0.2066547870635986|      0.01000000|[182, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      21|[0.3532911663410204, 9.984441366067061, 1.2623442972236125]                     |  0.1926534771919250|      0.10000000|[191, 71, 0, 71]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | iterate success | actual_k=1
      22|[0.3532911663410204, 9.984441366067061, 1.2623442972236125]                     |  0.1926534771919250|      0.01000000|[202, 75, 0, 75]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      23|[0.3648227591922311, 9.984447559797413, 1.2694590322044308]                     |  0.1751961559057236|      0.10000000|[207, 77, 0, 77]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      24|[0.3648227591922311, 9.984447559797413, 1.2694590322044308]                     |  0.1751961559057236|      0.01000000|[218, 81, 0, 81]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
