k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      0.50000000|[33, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
       2|[0.2671150079682417, -0.0780837942790129, -0.1297804900987335, 0.1841169784865499, 0.1051914139022208, -0.0660268047909029, 0.0977835271348339, -0.0094723406782689, -0.0310253136871861, -0.0065823008584233, -0.0292746379317423, -0.0258041967748491, 0.1535636781818531, 0.0106979892121827, -0.0864347236804499, -0.0876114724638073, -0.0343967022033113, 0.0429907408719066, -0.0140052540000973, 0.1293232681353657, -0.1879324174432671, -0.0095924683551036]| 14.3776988983154297|      1.00000000|[65, 0, 0, 4]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       3|[0.2671150079682417, -0.0780837942790129, -0.1297804900987335, 0.1841169784865499, 0.1051914139022208, -0.0660268047909029, 0.0977835271348339, -0.0094723406782689, -0.0310253136871861, -0.0065823008584233, -0.0292746379317423, -0.0258041967748491, 0.1535636781818531, 0.0106979892121827, -0.0864347236804499, -0.0876114724638073, -0.0343967022033113, 0.0429907408719066, -0.0140052540000973, 0.1293232681353657, -0.1879324174432671, -0.0095924683551036]| 14.3776988983154297|      0.50000000|[97, 0, 0, 6]                                                              |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
       4|[0.4347010804758303, -0.0414158838386592, 0.0033178383625128, 0.4443326325249178, 0.1621042282477526, -0.0976726276691118, 0.2351408755339446, -0.1241998527972461, -0.0177054422921116, -0.0201834336010819, -0.1109365363368401, 0.0247089449825747, -0.0246988783878934, 0.0638420452542927, -0.2216665240646272, -0.0772474201791532, -0.0711246684072912, -0.0225141225880815, -0.0987143191632736, 0.1578397172001959, -0.0696080252468453, -0.1026742019895452]| 13.7608900070190430|      1.00000000|[129, 0, 0, 8]                                                             |  | trying linear partial model with 17 points | iterate success | actual_k=0
       5|[0.4347010804758303, -0.0414158838386592, 0.0033178383625128, 0.4443326325249178, 0.1621042282477526, -0.0976726276691118, 0.2351408755339446, -0.1241998527972461, -0.0177054422921116, -0.0201834336010819, -0.1109365363368401, 0.0247089449825747, -0.0246988783878934, 0.0638420452542927, -0.2216665240646272, -0.0772474201791532, -0.0711246684072912, -0.0225141225880815, -0.0987143191632736, 0.1578397172001959, -0.0696080252468453, -0.1026742019895452]| 13.7608900070190430|      0.50000000|[161, 0, 0, 10]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
       6|[0.6600942738895154, -0.1067426877772845, 0.0991637394306767, 0.6961236334486323, 0.1534910528308885, -0.0894876981521062, 0.1653825950048894, -0.0332356041514331, 0.0011965833746847, 0.0451336039854449, -0.0921348046538847, 0.0746694502983437, -0.0640266296788758, 0.0142964501542103, -0.2977209892730378, -0.0624204454633388, -0.0141400213218472, 0.0315383366849625, -0.193414670447452, 0.0183623036436347, -0.3071177605003258, -0.1268126336174217]| 13.2173366546630859|      1.00000000|[193, 0, 0, 12]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       7|[0.6600942738895154, -0.1067426877772845, 0.0991637394306767, 0.6961236334486323, 0.1534910528308885, -0.0894876981521062, 0.1653825950048894, -0.0332356041514331, 0.0011965833746847, 0.0451336039854449, -0.0921348046538847, 0.0746694502983437, -0.0640266296788758, 0.0142964501542103, -0.2977209892730378, -0.0624204454633388, -0.0141400213218472, 0.0315383366849625, -0.193414670447452, 0.0183623036436347, -0.3071177605003258, -0.1268126336174217]| 13.2173366546630859|      0.50000000|[225, 0, 0, 14]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
       8|[0.6600942738895154, -0.1067426877772845, 0.0991637394306767, 0.6961236334486323, 0.1534910528308885, -0.0894876981521062, 0.1653825950048894, -0.0332356041514331, 0.0011965833746847, 0.0451336039854449, -0.0921348046538847, 0.0746694502983437, -0.0640266296788758, 0.0142964501542103, -0.2977209892730378, -0.0624204454633388, -0.0141400213218472, 0.0315383366849625, -0.193414670447452, 0.0183623036436347, -0.3071177605003258, -0.1268126336174217]| 13.2173366546630859|      0.25000000|[257, 0, 0, 16]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
       9|[0.7309436380609053, -0.0318296257769776, 0.1301327191119355, 0.8442853791540805, 0.1234555833385989, -0.0780988222226345, 0.1829698765077589, -0.0432845669103795, 0.0435383375135512, 0.0469989919561144, -0.1096024048496774, 0.0064590490459563, -0.0951278735699657, 0.059112177793135, -0.3520061406426856, -0.0198896280505302, -0.0046181625030317, 0.0352059836276179, -0.2031558992150755, -0.0466589767136915, -0.3329466596323701, -0.2158958395914612]| 12.9933166503906250|      0.50000000|[289, 0, 0, 18]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      10|[0.7309436380609053, -0.0318296257769776, 0.1301327191119355, 0.8442853791540805, 0.1234555833385989, -0.0780988222226345, 0.1829698765077589, -0.0432845669103795, 0.0435383375135512, 0.0469989919561144, -0.1096024048496774, 0.0064590490459563, -0.0951278735699657, 0.059112177793135, -0.3520061406426856, -0.0198896280505302, -0.0046181625030317, 0.0352059836276179, -0.2031558992150755, -0.0466589767136915, -0.3329466596323701, -0.2158958395914612]| 12.9933166503906250|      0.25000000|[321, 0, 0, 20]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      11|[0.7672441862879404, -0.0776833718346744, 0.1716781702317252, 0.983157662699097, 0.0631954412825371, -0.1019596013133135, 0.2448264984565354, 0.0136934725673669, 0.0433682216194242, 0.0696691740472847, -0.1090733767610226, -0.0142793157853466, -0.1258006683999818, 0.0559320634397558, -0.4059151117913071, -0.0583734199114724, 0.007712642002764, 0.1337158526688487, -0.2913855965039195, -0.033406035319771, -0.2822088489502708, -0.2269267659060665]| 12.8326702117919922|      0.50000000|[353, 0, 0, 22]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      12|[0.7672441862879404, -0.0776833718346744, 0.1716781702317252, 0.983157662699097, 0.0631954412825371, -0.1019596013133135, 0.2448264984565354, 0.0136934725673669, 0.0433682216194242, 0.0696691740472847, -0.1090733767610226, -0.0142793157853466, -0.1258006683999818, 0.0559320634397558, -0.4059151117913071, -0.0583734199114724, 0.007712642002764, 0.1337158526688487, -0.2913855965039195, -0.033406035319771, -0.2822088489502708, -0.2269267659060665]| 12.8326702117919922|      0.25000000|[385, 0, 0, 24]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      13|[0.8417643762331644, -0.0843956507609294, 0.1434798940451991, 1.0979613422847962, 0.0990003486639509, -0.1655750455516564, 0.1949348555580917, 0.0340130353575575, -0.0044440626278753, 0.0163418299448858, -0.1306390517164983, 0.0411883090714045, -0.1499563822982339, 0.033048359155197, -0.4443702631924094, -0.1098209537398432, 0.0395847518350195, 0.0526173891448758, -0.3620838987603733, -0.0662317038637107, -0.305051001586009, -0.1456803144786148]| 12.6918115615844727|      0.50000000|[417, 0, 0, 26]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      14|[0.8417643762331644, -0.0843956507609294, 0.1434798940451991, 1.0979613422847962, 0.0990003486639509, -0.1655750455516564, 0.1949348555580917, 0.0340130353575575, -0.0044440626278753, 0.0163418299448858, -0.1306390517164983, 0.0411883090714045, -0.1499563822982339, 0.033048359155197, -0.4443702631924094, -0.1098209537398432, 0.0395847518350195, 0.0526173891448758, -0.3620838987603733, -0.0662317038637107, -0.305051001586009, -0.1456803144786148]| 12.6918115615844727|      0.25000000|[449, 0, 0, 28]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      15|[0.8417643762331644, -0.0843956507609294, 0.1434798940451991, 1.0979613422847962, 0.0990003486639509, -0.1655750455516564, 0.1949348555580917, 0.0340130353575575, -0.0044440626278753, 0.0163418299448858, -0.1306390517164983, 0.0411883090714045, -0.1499563822982339, 0.033048359155197, -0.4443702631924094, -0.1098209537398432, 0.0395847518350195, 0.0526173891448758, -0.3620838987603733, -0.0662317038637107, -0.305051001586009, -0.1456803144786148]| 12.6918115615844727|      0.12500000|[481, 0, 0, 30]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      16|[0.8844805335832777, -0.0710927687982793, 0.1813328361279168, 1.163067661083869, 0.125213329523776, -0.1538559395516854, 0.1923320915092701, 0.0201224503095094, -0.0215374972077704, 0.0084993980027958, -0.1452862218341457, 0.0370680432352807, -0.1517148009005174, 0.0485257471171558, -0.4546559488500396, -0.1303828487242792, 0.0430770721173429, 0.0723393306663782, -0.4027804800650236, -0.1201663669122099, -0.2965067406199758, -0.1226204884184548]| 12.6111230850219727|      0.25000000|[513, 0, 0, 32]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      17|[0.8844805335832777, -0.0710927687982793, 0.1813328361279168, 1.163067661083869, 0.125213329523776, -0.1538559395516854, 0.1923320915092701, 0.0201224503095094, -0.0215374972077704, 0.0084993980027958, -0.1452862218341457, 0.0370680432352807, -0.1517148009005174, 0.0485257471171558, -0.4546559488500396, -0.1303828487242792, 0.0430770721173429, 0.0723393306663782, -0.4027804800650236, -0.1201663669122099, -0.2965067406199758, -0.1226204884184548]| 12.6111230850219727|      0.12500000|[545, 0, 0, 34]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      18|[0.9234084335864914, -0.0445023412675633, 0.2049334464741921, 1.218382259797426, 0.1209204905558185, -0.1804959372921286, 0.2357760088283068, 0.0849345989189063, 0.0129666089612095, 0.0007459791218987, -0.1446239734806121, 0.0113199256153262, -0.1643269681266852, 0.0599248905223489, -0.4617585710115167, -0.1265432210897901, 0.0349419757439234, 0.0938059195686105, -0.3980343052828146, -0.1100287995665785, -0.298025556249751, -0.1157706749048902]| 12.5465478897094727|      0.25000000|[577, 0, 0, 36]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      19|[0.9234084335864914, -0.0445023412675633, 0.2049334464741921, 1.218382259797426, 0.1209204905558185, -0.1804959372921286, 0.2357760088283068, 0.0849345989189063, 0.0129666089612095, 0.0007459791218987, -0.1446239734806121, 0.0113199256153262, -0.1643269681266852, 0.0599248905223489, -0.4617585710115167, -0.1265432210897901, 0.0349419757439234, 0.0938059195686105, -0.3980343052828146, -0.1100287995665785, -0.298025556249751, -0.1157706749048902]| 12.5465478897094727|      0.12500000|[609, 0, 0, 38]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      20|[1.0124983973105666, -0.0441019270417827, 0.2309079597660259, 1.2473298825902055, 0.1063237415904205, -0.1558991791120374, 0.208128823283446, 0.0905070213730483, 0.0249051655263134, 0.0242639287095547, -0.1449093676662501, -0.001180652410433, -0.1740271976163801, 0.0458281904467627, -0.4916461686107443, -0.1248507176506688, 0.0482792260823942, 0.1011430808821392, -0.4058987829330826, -0.0895171181888968, -0.2990243727423605, -0.1582616989397331]| 12.4796581268310547|      0.25000000|[641, 0, 0, 40]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      21|[1.1229534754795505, -0.0651697843698054, 0.2188001181219311, 1.3730411556704427, 0.1121499346656799, -0.2093711753472788, 0.2037346458184568, 0.1769340604527765, 0.0746442446481631, 0.016937512825693, -0.1455001795946724, 0.0276820935327727, -0.2179755551366063, 0.0291331971627895, -0.4187465009459196, -0.0829946576267313, 0.0300668515001701, 0.1760082922970699, -0.3749368959599906, -0.0567509443761923, -0.2589886596601304, -0.1220040768748611]| 12.3629140853881836|      0.50000000|[673, 0, 0, 42]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      22|[1.1229534754795505, -0.0651697843698054, 0.2188001181219311, 1.3730411556704427, 0.1121499346656799, -0.2093711753472788, 0.2037346458184568, 0.1769340604527765, 0.0746442446481631, 0.016937512825693, -0.1455001795946724, 0.0276820935327727, -0.2179755551366063, 0.0291331971627895, -0.4187465009459196, -0.0829946576267313, 0.0300668515001701, 0.1760082922970699, -0.3749368959599906, -0.0567509443761923, -0.2589886596601304, -0.1220040768748611]| 12.3629140853881836|      0.25000000|[705, 0, 0, 44]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
