k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.50000000|[107, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       2|[0.0483764929060678, -0.0084902041698058, 0.0192872364585909, 0.0435958710488378, 0.4877254549827647, -0.0069274364661602, -0.0006936492226236, -0.0238499861207856, 0.0825931117176514]|67723.4687500000000000|      1.00000000|[213, 32, 0, 4]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       3|[0.0483764929060678, -0.0084902041698058, 0.0192872364585909, 0.0435958710488378, 0.4877254549827647, -0.0069274364661602, -0.0006936492226236, -0.0238499861207856, 0.0825931117176514]|67723.4687500000000000|      0.50000000|[318, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       4|[0.0477022940746527, -0.1725494477836742, 0.0574426332983993, 0.0546285918220136, 0.9494818285695213, -0.0495493371846634, 0.0378928279095946, -0.0809129280806498, 0.12413687507244]|5348.4252929687500000|      1.00000000|[423, 64, 0, 8]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       5|[0.0477022940746527, -0.1725494477836742, 0.0574426332983993, 0.0546285918220136, 0.9494818285695213, -0.0495493371846634, 0.0378928279095946, -0.0809129280806498, 0.12413687507244]|5348.4252929687500000|      0.50000000|[529, 80, 0, 10]                                                           |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       6|[0.0477022940746527, -0.1725494477836742, 0.0574426332983993, 0.0546285918220136, 0.9494818285695213, -0.0495493371846634, 0.0378928279095946, -0.0809129280806498, 0.12413687507244]|5348.4252929687500000|      0.25000000|[633, 96, 0, 12]                                                           |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       7|[0.2093357199312318, -0.2350992636152519, 0.1304037714381411, 0.0330132449662349, 1.0714484090751886, 0.0110968723020096, -0.0273255377332245, -0.0284894596904914, 0.0907281853878957]|595.8842163085937500|      0.50000000|[738, 112, 0, 14]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       8|[0.2093357199312318, -0.2350992636152519, 0.1304037714381411, 0.0330132449662349, 1.0714484090751886, 0.0110968723020096, -0.0273255377332245, -0.0284894596904914, 0.0907281853878957]|595.8842163085937500|      0.25000000|[844, 128, 0, 16]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       9|[0.2093357199312318, -0.2350992636152519, 0.1304037714381411, 0.0330132449662349, 1.0714484090751886, 0.0110968723020096, -0.0273255377332245, -0.0284894596904914, 0.0907281853878957]|595.8842163085937500|      0.12500000|[949, 144, 0, 18]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      10|[0.2093357199312318, -0.2350992636152519, 0.1304037714381411, 0.0330132449662349, 1.0714484090751886, 0.0110968723020096, -0.0273255377332245, -0.0284894596904914, 0.0907281853878957]|595.8842163085937500|      0.06250000|[1054, 160, 0, 20]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      11|[0.2093357199312318, -0.2350992636152519, 0.1304037714381411, 0.0330132449662349, 1.0714484090751886, 0.0110968723020096, -0.0273255377332245, -0.0284894596904914, 0.0907281853878957]|595.8842163085937500|      0.03125000|[1159, 176, 0, 22]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      12|[0.209567683484702, -0.2348642724504458, 0.1310794421166083, 0.001935351631123, 1.0736937462130012, 0.0097878872332592, -0.0256430880223378, -0.028493003566719, 0.091487037604484]| 47.9265632629394531|      0.06250000|[1265, 192, 0, 24]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      13|[0.209567683484702, -0.2348642724504458, 0.1310794421166083, 0.001935351631123, 1.0736937462130012, 0.0097878872332592, -0.0256430880223378, -0.028493003566719, 0.091487037604484]| 47.9265632629394531|      0.03125000|[1369, 208, 0, 26]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      14|[0.209567683484702, -0.2348642724504458, 0.1310794421166083, 0.001935351631123, 1.0736937462130012, 0.0097878872332592, -0.0256430880223378, -0.028493003566719, 0.091487037604484]| 47.9265632629394531|      0.01562500|[1474, 224, 0, 28]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      15|[0.209567683484702, -0.2348642724504458, 0.1310794421166083, 0.001935351631123, 1.0736937462130012, 0.0097878872332592, -0.0256430880223378, -0.028493003566719, 0.091487037604484]| 47.9265632629394531|      0.00781250|[1578, 240, 0, 30]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      16|[0.2101108267849165, -0.2355966867744196, 0.131098110785274, 0.000593727554069, 1.0718111583339047, 0.0024243627763991, -0.0251031000904047, -0.027924991454387, 0.091333535472702]| 33.1676254272460938|      0.01562500|[1683, 256, 0, 32]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      17|[0.2101108267849165, -0.2355966867744196, 0.131098110785274, 0.000593727554069, 1.0718111583339047, 0.0024243627763991, -0.0251031000904047, -0.027924991454387, 0.091333535472702]| 33.1676254272460938|      0.00781250|[1788, 272, 0, 34]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
