k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.552720521860323, -1.190561796691952, 0.3039300254108243, -0.5776110514804479, 0.0780421953489036, 0.2086791948487743, 0.5531702084313237]|62744.8984375000000000|      2.00000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       2|[9.552720521860323, -1.190561796691952, 0.3039300254108243, -0.5776110514804479, 0.0780421953489036, 0.2086791948487743, 0.5531702084313237]|62744.8984375000000000|      1.00000000|[257, 0, 0, 4]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[9.552720521860323, -1.190561796691952, 0.3039300254108243, -0.5776110514804479, 0.0780421953489036, 0.2086791948487743, 0.5531702084313237]|62744.8984375000000000|      0.50000000|[385, 0, 0, 6]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[9.568556329460112, -1.2859379903455943, 0.4603837265248216, -0.2528757714613814, -0.003586783387355, 0.3248759861217611, 0.8540968801120061]|57499.2851562500000000|      1.00000000|[513, 0, 0, 8]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       5|[9.121815149694578, -1.2951042593962097, 0.4212852063534082, 0.6016138482389943, -0.2089521793906079, 0.2670626351075389, 1.0062144791169774]|51576.3710937500000000|      2.00000000|[641, 0, 0, 10]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       6|[9.121815149694578, -1.2951042593962097, 0.4212852063534082, 0.6016138482389943, -0.2089521793906079, 0.2670626351075389, 1.0062144791169774]|51576.3710937500000000|      1.00000000|[769, 0, 0, 12]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[8.866030796754554, -1.312290478613324, -0.050491171985829, 1.1939497867410847, 0.1486204267810221, -0.0231600207102349, 1.3919045422839482]|49928.8125000000000000|      2.00000000|[897, 0, 0, 14]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       8|[8.866030796754554, -1.312290478613324, -0.050491171985829, 1.1939497867410847, 0.1486204267810221, -0.0231600207102349, 1.3919045422839482]|49928.8125000000000000|      1.00000000|[1025, 0, 0, 16]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[8.633101377705335, -1.1749356959716244, -0.1776454307703446, 1.7135981371844509, 0.1868800002131784, 0.0687607810417961, 0.5976994635874272]|38223.5117187500000000|      2.00000000|[1153, 0, 0, 18]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      10|[8.633101377705335, -1.1749356959716244, -0.1776454307703446, 1.7135981371844509, 0.1868800002131784, 0.0687607810417961, 0.5976994635874272]|38223.5117187500000000|      1.00000000|[1281, 0, 0, 20]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      11|[8.633101377705335, -1.1749356959716244, -0.1776454307703446, 1.7135981371844509, 0.1868800002131784, 0.0687607810417961, 0.5976994635874272]|38223.5117187500000000|      0.50000000|[1409, 0, 0, 22]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[8.633101377705335, -1.1749356959716244, -0.1776454307703446, 1.7135981371844509, 0.1868800002131784, 0.0687607810417961, 0.5976994635874272]|38223.5117187500000000|      0.25000000|[1537, 0, 0, 24]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      13|[8.631749351883746, -1.1661213812084534, -0.1686020631019487, 1.7864204770486294, 0.1911340890038328, 0.0742128233957576, 0.358978324678269]|27976.3730468750000000|      0.50000000|[1665, 0, 0, 26]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      14|[8.631749351883746, -1.1661213812084534, -0.1686020631019487, 1.7864204770486294, 0.1911340890038328, 0.0742128233957576, 0.358978324678269]|27976.3730468750000000|      0.25000000|[1793, 0, 0, 28]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      15|[8.631749351883746, -1.1661213812084534, -0.1686020631019487, 1.7864204770486294, 0.1911340890038328, 0.0742128233957576, 0.358978324678269]|27976.3730468750000000|      0.12500000|[1921, 0, 0, 30]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      16|[8.629892794503412, -1.166062490124322, -0.1680862270394939, 1.8093782387403339, 0.1906492296986693, 0.0738627703638387, 0.2361212239794231]|17944.3808593750000000|      0.25000000|[2049, 0, 0, 32]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      17|[8.629892794503412, -1.166062490124322, -0.1680862270394939, 1.8093782387403339, 0.1906492296986693, 0.0738627703638387, 0.2361212239794231]|17944.3808593750000000|      0.12500000|[2177, 0, 0, 34]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      18|[8.629892794503412, -1.166062490124322, -0.1680862270394939, 1.8093782387403339, 0.1906492296986693, 0.0738627703638387, 0.2361212239794231]|17944.3808593750000000|      0.06250000|[2305, 0, 0, 36]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      19|[8.629487726051108, -1.1666434925266345, -0.1682165333529103, 1.8174228310284277, 0.1908122843613219, 0.0743855758245734, 0.1741477135207788]|11118.3984375000000000|      0.12500000|[2433, 0, 0, 38]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      20|[8.629487726051108, -1.1666434925266345, -0.1682165333529103, 1.8174228310284277, 0.1908122843613219, 0.0743855758245734, 0.1741477135207788]|11118.3984375000000000|      0.06250000|[2561, 0, 0, 40]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      21|[8.627124721123547, -1.1705055427379534, -0.1765417916605935, 1.825709728584518, 0.1977098891667216, 0.0753360482069896, 0.1133259425084055]|8238.2841796875000000|      0.12500000|[2689, 0, 0, 42]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      22|[8.627124721123547, -1.1705055427379534, -0.1765417916605935, 1.825709728584518, 0.1977098891667216, 0.0753360482069896, 0.1133259425084055]|8238.2841796875000000|      0.06250000|[2817, 0, 0, 44]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      23|[8.627124721123547, -1.1705055427379534, -0.1765417916605935, 1.825709728584518, 0.1977098891667216, 0.0753360482069896, 0.1133259425084055]|8238.2841796875000000|      0.03125000|[2945, 0, 0, 46]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      24|[8.627124721123547, -1.1705055427379534, -0.1765417916605935, 1.825709728584518, 0.1977098891667216, 0.0753360482069896, 0.1133259425084055]|8238.2841796875000000|      0.01562500|[3073, 0, 0, 48]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      25|[8.626693542032394, -1.170385035107816, -0.1767160619145579, 1.8248713720521532, 0.1972703765692335, 0.0756339273419721, 0.1289119962874493]|7554.2304687500000000|      0.03125000|[3201, 0, 0, 50]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      26|[8.626693542032394, -1.170385035107816, -0.1767160619145579, 1.8248713720521532, 0.1972703765692335, 0.0756339273419721, 0.1289119962874493]|7554.2304687500000000|      0.01562500|[3329, 0, 0, 52]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      27|[8.626693542032394, -1.170385035107816, -0.1767160619145579, 1.8248713720521532, 0.1972703765692335, 0.0756339273419721, 0.1289119962874493]|7554.2304687500000000|      0.00781250|[3457, 0, 0, 54]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      28|[8.626693542032394, -1.170385035107816, -0.1767160619145579, 1.8248713720521532, 0.1972703765692335, 0.0756339273419721, 0.1289119962874493]|7554.2304687500000000|      0.00390625|[3585, 0, 0, 56]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
