k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      2.00000000|[83, 32, 0, 2]                                                             |  | trying quadratic partial model with 49 points | iterate success | actual_k=16
       2|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      1.00000000|[167, 64, 0, 4]                                                            |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       3|[9.730335164424762, -0.3135248983196647, 1.1065372943872012, 0.6886737896438897, -0.4619818711199174, 0.1205182054195634, 0.8242299702365321]|50039.5820312500000000|      2.00000000|[248, 96, 0, 6]                                                            |  | trying quadratic partial model with 49 points | iterate success | actual_k=16
       4|[9.730335164424762, -0.3135248983196647, 1.1065372943872012, 0.6886737896438897, -0.4619818711199174, 0.1205182054195634, 0.8242299702365321]|50039.5820312500000000|      1.00000000|[334, 128, 0, 8]                                                           |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       5|[9.891973358150903, -0.2378315025040743, 1.4789815658164112, 1.2524070856743883, -0.0528200843558748, 0.1059936668302056, 0.2377069017934977]|26682.1816406250000000|      2.00000000|[417, 160, 0, 10]                                                          |  | trying quadratic partial model with 49 points | iterate success | actual_k=16
       6|[9.891973358150903, -0.2378315025040743, 1.4789815658164112, 1.2524070856743883, -0.0528200843558748, 0.1059936668302056, 0.2377069017934977]|26682.1816406250000000|      1.00000000|[501, 192, 0, 12]                                                          |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       7|[9.891973358150903, -0.2378315025040743, 1.4789815658164112, 1.2524070856743883, -0.0528200843558748, 0.1059936668302056, 0.2377069017934977]|26682.1816406250000000|      0.50000000|[583, 224, 0, 14]                                                          |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       8|[9.891973358150903, -0.2378315025040743, 1.4789815658164112, 1.2524070856743883, -0.0528200843558748, 0.1059936668302056, 0.2377069017934977]|26682.1816406250000000|      0.25000000|[667, 256, 0, 16]                                                          |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       9|[9.891973358150903, -0.2378315025040743, 1.4789815658164112, 1.2524070856743883, -0.0528200843558748, 0.1059936668302056, 0.2377069017934977]|26682.1816406250000000|      0.12500000|[751, 288, 0, 18]                                                          |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      10|[9.888047104084201, -0.2397862622677576, 1.4740634157074943, 1.2722611320491188, -0.0545532012499691, 0.1054537950112063, 0.1144831340797298]|10129.7666015625000000|      0.25000000|[839, 320, 0, 20]                                                          |  | trying quadratic partial model with 49 points | iterate success | actual_k=16
      11|[9.888047104084201, -0.2397862622677576, 1.4740634157074943, 1.2722611320491188, -0.0545532012499691, 0.1054537950112063, 0.1144831340797298]|10129.7666015625000000|      0.12500000|[925, 352, 0, 22]                                                          |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      12|[9.888047104084201, -0.2397862622677576, 1.4740634157074943, 1.2722611320491188, -0.0545532012499691, 0.1054537950112063, 0.1144831340797298]|10129.7666015625000000|      0.06250000|[1007, 384, 0, 24]                                                         |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      13|[9.888047104084201, -0.2397862622677576, 1.4740634157074943, 1.2722611320491188, -0.0545532012499691, 0.1054537950112063, 0.1144831340797298]|10129.7666015625000000|      0.03125000|[1094, 416, 0, 26]                                                         |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      14|[9.889523533219638, -0.2388776705347203, 1.477905403629562, 1.2734706264207538, -0.0534317344272221, 0.105562479215579, 0.0835628515753354]|8027.7016601562500000|      0.06250000|[1183, 448, 0, 28]                                                         |  | trying quadratic partial model with 49 points | iterate success | actual_k=16
      15|[9.889523533219638, -0.2388776705347203, 1.477905403629562, 1.2734706264207538, -0.0534317344272221, 0.105562479215579, 0.0835628515753354]|8027.7016601562500000|      0.03125000|[1267, 480, 0, 30]                                                         |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      16|[9.889523533219638, -0.2388776705347203, 1.477905403629562, 1.2734706264207538, -0.0534317344272221, 0.105562479215579, 0.0835628515753354]|8027.7016601562500000|      0.01562500|[1349, 512, 0, 32]                                                         |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      17|[9.88378540353335, -0.2398257801956933, 1.4718664969155086, 1.2624942293696308, -0.0538717686612627, 0.1097958022507623, 0.0895001270617708]|7805.6215820312500000|      0.03125000|[1432, 544, 0, 34]                                                         |  | trying quadratic partial model with 49 points | iterate success | actual_k=16
      18|[9.88378540353335, -0.2398257801956933, 1.4718664969155086, 1.2624942293696308, -0.0538717686612627, 0.1097958022507623, 0.0895001270617708]|7805.6215820312500000|      0.01562500|[1516, 576, 0, 36]                                                         |  | trying quadratic partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
