k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 0.1]                                                                      |  3.0203003000300002|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 0.1]                                                                      |  3.0203003000300002|      0.50000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.0, 0.1]                                                                      |  3.0203003000300002|      0.25000000|[12, 4, 0, 4]                                                              |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       3|[0.7501474315682803, 0.0914154762465917]                                        |  0.9595800042152405|      0.50000000|[17, 6, 0, 6]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       4|[0.7501474315682803, 0.0914154762465917]                                        |  0.9595800042152405|      0.25000000|[23, 8, 0, 8]                                                              |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       5|[0.5262552889214754, 0.2026463553271134]                                        |  0.2578999102115631|      0.50000000|[29, 10, 0, 10]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       6|[0.5262552889214754, 0.2026463553271134]                                        |  0.2578999102115631|      0.25000000|[35, 12, 0, 12]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       7|[0.5262552889214754, 0.2026463553271134]                                        |  0.2578999102115631|      0.12500000|[40, 14, 0, 14]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       8|[0.5262552889214754, 0.2026463553271134]                                        |  0.2578999102115631|      0.06250000|[46, 16, 0, 16]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
       9|[0.4645961883821332, 0.1924284631433368]                                        |  0.1598718315362930|      0.12500000|[51, 18, 0, 18]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      10|[0.4645961883821332, 0.1924284631433368]                                        |  0.1598718315362930|      0.06250000|[57, 20, 0, 20]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      11|[0.4031971478206495, 0.180749087383937]                                         |  0.0931093096733093|      0.12500000|[63, 22, 0, 22]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      12|[0.4031971478206495, 0.180749087383937]                                         |  0.0931093096733093|      0.06250000|[68, 24, 0, 24]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      13|[0.4031971478206495, 0.180749087383937]                                         |  0.0931093096733093|      0.03125000|[74, 26, 0, 26]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      14|[0.371979870847837, 0.1793193606958198]                                         |  0.0694385170936584|      0.06250000|[79, 28, 0, 28]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      15|[0.371979870847837, 0.1793193606958198]                                         |  0.0694385170936584|      0.03125000|[84, 30, 0, 30]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      16|[0.3414795053153304, 0.1725156703454671]                                        |  0.0503906346857548|      0.06250000|[89, 32, 0, 32]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      16|[0.3414795053153304, 0.1725156703454671]                                        |  0.0503906346857548|      0.06250000|[92, 33, 0, 33]                                                            |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[0.3414795053153304, 0.1725156703454671]                                        |  0.0503906346857548|      0.03125000|[98, 35, 0, 35]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      18|[0.3414795053153304, 0.1725156703454671]                                        |  0.0503906346857548|      0.01562500|[103, 37, 0, 37]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      19|[0.3261130888435819, 0.1696847924221406]                                        |  0.0425421483814716|      0.03125000|[108, 39, 0, 39]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      20|[0.3261130888435819, 0.1696847924221406]                                        |  0.0425421483814716|      0.01562500|[113, 41, 0, 41]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      20|[0.3261130888435819, 0.1696847924221406]                                        |  0.0425421483814716|      0.01562500|[116, 42, 0, 42]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      20|[0.3261130888435819, 0.1696847924221406]                                        |  0.0425421483814716|      0.01562500|[119, 43, 0, 43]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      20|[0.3261130888435819, 0.1696847924221406]                                        |  0.0425421483814716|      0.01562500|[122, 44, 0, 44]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      20|[0.3261130888435819, 0.1696847924221406]                                        |  0.0425421483814716|      0.01562500|[125, 45, 0, 45]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      20|[0.3261130888435819, 0.1696847924221406]                                        |  0.0425421483814716|      0.01562500|[128, 46, 0, 46]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      20|[0.3261130888435819, 0.1696847924221406]                                        |  0.0425421483814716|      0.01562500|[131, 47, 0, 47]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      21|[0.3111272072589127, 0.1652616738243328]                                        |  0.0356360450387001|      0.03125000|[136, 49, 0, 49]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      21|[0.3111272072589127, 0.1652616738243328]                                        |  0.0356360450387001|      0.03125000|[139, 50, 0, 50]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      21|[0.3111272072589127, 0.1652616738243328]                                        |  0.0356360450387001|      0.03125000|[142, 51, 0, 51]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      21|[0.3111272072589127, 0.1652616738243328]                                        |  0.0356360450387001|      0.03125000|[145, 52, 0, 52]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      21|[0.3111272072589127, 0.1652616738243328]                                        |  0.0356360450387001|      0.03125000|[148, 53, 0, 53]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      21|[0.3111272072589127, 0.1652616738243328]                                        |  0.0356360450387001|      0.03125000|[151, 54, 0, 54]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      21|[0.3111272072589127, 0.1652616738243328]                                        |  0.0356360450387001|      0.03125000|[154, 55, 0, 55]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      21|[0.3111272072589127, 0.1652616738243328]                                        |  0.0356360450387001|      0.03125000|[157, 56, 0, 56]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      21|[0.3111272072589127, 0.1652616738243328]                                        |  0.0356360450387001|      0.03125000|[160, 57, 0, 57]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      21|[0.3111272072589127, 0.1652616738243328]                                        |  0.0356360450387001|      0.03125000|[163, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      22|[0.3111272072589127, 0.1652616738243328]                                        |  0.0356360450387001|      0.01562500|[169, 60, 0, 60]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      22|[0.3111272072589127, 0.1652616738243328]                                        |  0.0356360450387001|      0.01562500|[172, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      22|[0.3111272072589127, 0.1652616738243328]                                        |  0.0356360450387001|      0.01562500|[175, 62, 0, 62]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      22|[0.3111272072589127, 0.1652616738243328]                                        |  0.0356360450387001|      0.01562500|[178, 63, 0, 63]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      22|[0.3111272072589127, 0.1652616738243328]                                        |  0.0356360450387001|      0.01562500|[181, 64, 0, 64]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      22|[0.3111272072589127, 0.1652616738243328]                                        |  0.0356360450387001|      0.01562500|[184, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      22|[0.3111272072589127, 0.1652616738243328]                                        |  0.0356360450387001|      0.01562500|[187, 66, 0, 66]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
