k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-4.0, -0.1]                                                                    | 41.0311021275976984|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-4.0, -0.1]                                                                    | 41.0311021275976984|      0.10000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[-4.0, -0.1]                                                                    | 41.0311021275976984|      0.01000000|[14, 5, 0, 5]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[-3.9926629421641935, -0.1067946730836761]                                      | 35.0525932312011719|      0.10000000|[20, 7, 0, 7]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       4|[-3.9926629421641935, -0.1067946730836761]                                      | 35.0525932312011719|      0.01000000|[27, 10, 0, 10]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[-3.9926629421641935, -0.1067946730836761]                                      | 35.0525932312011719|      0.00100000|[33, 12, 0, 12]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[-3.9927499424989166, -0.1077908813659936]                                      | 34.7943267822265625|      0.01000000|[38, 14, 0, 14]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       7|[-3.9927499424989166, -0.1077908813659936]                                      | 34.7943267822265625|      0.00100000|[44, 16, 0, 16]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[-3.9924045146073377, -0.1087293266609999]                                      | 34.7001953125000000|      0.01000000|[50, 18, 0, 18]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       9|[-3.9924045146073377, -0.1087293266609999]                                      | 34.7001953125000000|      0.00100000|[56, 20, 0, 20]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[-3.9924045146073377, -0.1087293266609999]                                      | 34.7001953125000000|      0.00010000|[62, 22, 0, 22]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[-3.9923256900103388, -0.108790862690348]                                       | 34.6978836059570312|      0.00100000|[68, 24, 0, 24]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      12|[-3.9923256900103388, -0.108790862690348]                                       | 34.6978836059570312|      0.00010000|[76, 27, 0, 27]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[-3.99222569660686, -0.1087897140995725]                                        | 34.6956634521484375|      0.00100000|[81, 29, 0, 29]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      14|[-3.99222569660686, -0.1087897140995725]                                        | 34.6956634521484375|      0.00010000|[87, 31, 0, 31]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[-3.992140255162299, -0.1088416733100294]                                       | 34.6936759948730469|      0.00100000|[93, 33, 0, 33]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      16|[-3.992140255162299, -0.1088416733100294]                                       | 34.6936759948730469|      0.00010000|[99, 35, 0, 35]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[-3.9920424399890937, -0.1088624625353837]                                      | 34.6915359497070312|      0.00100000|[104, 37, 0, 37]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      18|[-3.9920424399890937, -0.1088624625353837]                                      | 34.6915359497070312|      0.00010000|[110, 39, 0, 39]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[-3.9919437082638, -0.1088465865654761]                                         | 34.6892356872558594|      0.00100000|[117, 42, 0, 42]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      20|[-3.9919437082638, -0.1088465865654761]                                         | 34.6892356872558594|      0.00010000|[124, 45, 0, 45]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[-3.991853294234095, -0.1088038629978289]                                       | 34.6873092651367188|      0.00100000|[129, 47, 0, 47]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      22|[-3.991853294234095, -0.1088038629978289]                                       | 34.6873092651367188|      0.00010000|[135, 49, 0, 49]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
