k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|     10.00000000|[11, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | iterate success | actual_k=1
       2|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      1.00000000|[23, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      1.00000000|[26, 9, 0, 9]                                                              |  | trying linear partial model with 4 points | DECALRED SUCCESS
       2|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      1.00000000|[29, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[41, 15, 0, 15]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[47, 17, 0, 17]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[50, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[53, 19, 0, 19]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[56, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[59, 21, 0, 21]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[62, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[65, 23, 0, 23]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[68, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[71, 25, 0, 25]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[74, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[77, 27, 0, 27]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[80, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[83, 29, 0, 29]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[86, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[89, 31, 0, 31]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[92, 32, 0, 32]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[95, 33, 0, 33]                                                            |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[101, 35, 0, 35]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[104, 36, 0, 36]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[107, 37, 0, 37]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[110, 38, 0, 38]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[113, 39, 0, 39]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[116, 40, 0, 40]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[119, 41, 0, 41]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[122, 42, 0, 42]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[125, 43, 0, 43]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[128, 44, 0, 44]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[131, 45, 0, 45]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[134, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[140, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[143, 49, 0, 49]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[148, 51, 0, 51]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[151, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[154, 53, 0, 53]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[157, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[160, 55, 0, 55]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[163, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[166, 57, 0, 57]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[169, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[172, 59, 0, 59]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[175, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[178, 61, 0, 61]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[181, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[184, 63, 0, 63]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[187, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.10000000|[190, 65, 0, 65]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       4|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.01000000|[202, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.01000000|[205, 71, 0, 71]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       4|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.01000000|[208, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       4|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.01000000|[211, 73, 0, 73]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       4|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.01000000|[216, 75, 0, 75]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | DECALRED SUCCESS
       4|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.01000000|[219, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       4|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.01000000|[222, 77, 0, 77]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
       4|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.01000000|[225, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
