k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337744340301|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[10.554448037949173, -1.0132943423015919, 0.6081551689875485, 0.1428982192504011, -0.1686250974195233, 0.2065920144863121, 0.5514613212168805]|53761.4453125000000000|      5.00000000|[14, 2, 0, 2]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
       2|[10.554448037949173, -1.0132943423015919, 0.6081551689875485, 0.1428982192504011, -0.1686250974195233, 0.2065920144863121, 0.5514613212168805]|53761.4453125000000000|      1.00000000|[27, 4, 0, 4]                                                              |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[10.323501881563029, -1.0086783958161611, 0.2027674821550912, 0.492987840773495, 0.1034655695047091, -0.5321236297686007, 0.3514450417276037]|46504.1289062500000000|      5.00000000|[41, 6, 0, 6]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
       4|[10.323501881563029, -1.0086783958161611, 0.2027674821550912, 0.492987840773495, 0.1034655695047091, -0.5321236297686007, 0.3514450417276037]|46504.1289062500000000|      1.00000000|[54, 8, 0, 8]                                                              |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[10.323501881563029, -1.0086783958161611, 0.2027674821550912, 0.492987840773495, 0.1034655695047091, -0.5321236297686007, 0.3514450417276037]|46504.1289062500000000|      0.20000000|[67, 10, 0, 10]                                                            |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[10.316763330001654, -0.977296940065867, 0.1869697416169492, 0.6092069410016439, 0.1043053430337104, -0.5182488122650081, 0.1932675069334426]|36567.7148437500000000|      1.00000000|[80, 12, 0, 12]                                                            |  | trying linear partial model with 8 points | iterate success | actual_k=1
       7|[10.316763330001654, -0.977296940065867, 0.1869697416169492, 0.6092069410016439, 0.1043053430337104, -0.5182488122650081, 0.1932675069334426]|36567.7148437500000000|      0.20000000|[93, 14, 0, 14]                                                            |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[10.316763330001654, -0.977296940065867, 0.1869697416169492, 0.6092069410016439, 0.1043053430337104, -0.5182488122650081, 0.1932675069334426]|36567.7148437500000000|      0.04000000|[107, 16, 0, 16]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[10.31529057535917, -0.9791540166529243, 0.1711163442662237, 0.6370411767936043, 0.1099908871475709, -0.5156736948404996, 0.1702598836531091]|33560.0820312500000000|      0.20000000|[121, 18, 0, 18]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      10|[10.322247775442479, -1.0382661841682963, 0.1713199260869399, 0.6700353584340462, 0.0620022457191341, -0.6634065584383787, 0.0642373254026189]|15738.7822265625000000|      1.00000000|[134, 20, 0, 20]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
