k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      2.00000000|[106, 16, 0, 2]                                                            |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
       2|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      1.00000000|[210, 32, 0, 4]                                                            |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       3|[9.767024898648716, -0.9980683169216027, 0.8206669610465777, 0.1550610846419782, -0.1802774252509697, 0.1543032425508757, 0.5359749070176589]|53551.6171875000000000|      0.50000000|[314, 48, 0, 6]                                                            |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       4|[9.81591956838369, -1.056713769620126, 0.8753471528169376, 0.615111031933274, -0.1517158169146294, 0.1281382942649098, 0.3685420106532948]|44931.9648437500000000|      1.00000000|[421, 64, 0, 8]                                                            |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
       5|[9.81591956838369, -1.056713769620126, 0.8753471528169376, 0.615111031933274, -0.1517158169146294, 0.1281382942649098, 0.3685420106532948]|44931.9648437500000000|      0.50000000|[525, 80, 0, 10]                                                           |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       6|[9.81591956838369, -1.056713769620126, 0.8753471528169376, 0.615111031933274, -0.1517158169146294, 0.1281382942649098, 0.3685420106532948]|44931.9648437500000000|      0.25000000|[631, 96, 0, 12]                                                           |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       7|[9.81591956838369, -1.056713769620126, 0.8753471528169376, 0.615111031933274, -0.1517158169146294, 0.1281382942649098, 0.3685420106532948]|44931.9648437500000000|      0.12500000|[735, 112, 0, 14]                                                          |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       8|[9.820626892562267, -1.0681218596635973, 0.8892510392686358, 0.6674504233755052, -0.1599018914642756, 0.1440041146756575, 0.25799233606402]|39696.7343750000000000|      0.25000000|[840, 128, 0, 16]                                                          |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
       9|[9.819148541880176, -1.0645854327439535, 0.8647121841848459, 0.7889412622172218, -0.1417973189569052, 0.1693344725679878, 0.0431581528994513]|9937.3134765625000000|      0.50000000|[945, 144, 0, 18]                                                          |  | trying quadratic partial model with 57 points | iterate success | actual_k=8
      10|[9.819148541880176, -1.0645854327439535, 0.8647121841848459, 0.7889412622172218, -0.1417973189569052, 0.1693344725679878, 0.0431581528994513]|9937.3134765625000000|      0.25000000|[1050, 160, 0, 20]                                                         |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      11|[9.819148541880176, -1.0645854327439535, 0.8647121841848459, 0.7889412622172218, -0.1417973189569052, 0.1693344725679878, 0.0431581528994513]|9937.3134765625000000|      0.12500000|[1156, 176, 0, 22]                                                         |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      12|[9.819148541880176, -1.0645854327439535, 0.8647121841848459, 0.7889412622172218, -0.1417973189569052, 0.1693344725679878, 0.0431581528994513]|9937.3134765625000000|      0.06250000|[1260, 192, 0, 24]                                                         |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      13|[9.819148541880176, -1.0645854327439535, 0.8647121841848459, 0.7889412622172218, -0.1417973189569052, 0.1693344725679878, 0.0431581528994513]|9937.3134765625000000|      0.03125000|[1364, 208, 0, 26]                                                         |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      14|[9.819148541880176, -1.0645854327439535, 0.8647121841848459, 0.7889412622172218, -0.1417973189569052, 0.1693344725679878, 0.0431581528994513]|9937.3134765625000000|      0.01562500|[1470, 224, 0, 28]                                                         |  | trying quadratic partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
