k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 10.0, 1.0]                                                                |  1.8845685008804969|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      2.00000000|[11, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | iterate success | actual_k=1
       2|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      1.00000000|[23, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.50000000|[33, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.25000000|[43, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
       5|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.12500000|[53, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
       6|[0.8432734562449481, 10.493328202792364, 1.213347515388283]                     |  0.0520337373018265|      0.06250000|[64, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
       7|[0.8026915903108063, 10.486969419110734, 1.1662420164800498]                    |  0.0162743050605059|      0.12500000|[72, 27, 0, 27]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | iterate success | actual_k=1
       8|[0.8026915903108063, 10.486969419110734, 1.1662420164800498]                    |  0.0162743050605059|      0.06250000|[82, 31, 0, 31]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
       9|[0.8245814355919462, 10.468150697142073, 1.123980259740539]                     |  0.0068830102682114|      0.12500000|[88, 33, 0, 33]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[0.8245814355919462, 10.468150697142073, 1.123980259740539]                     |  0.0068830102682114|      0.06250000|[99, 37, 0, 37]                                                            |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      10|[0.8245814355919462, 10.468150697142073, 1.123980259740539]                     |  0.0068830102682114|      0.06250000|[105, 39, 0, 39]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | DECALRED SUCCESS
      10|[0.8245814355919462, 10.468150697142073, 1.123980259740539]                     |  0.0068830102682114|      0.06250000|[108, 40, 0, 40]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
      10|[0.8245814355919462, 10.468150697142073, 1.123980259740539]                     |  0.0068830102682114|      0.06250000|[117, 44, 0, 44]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | DECALRED SUCCESS
      10|[0.8245814355919462, 10.468150697142073, 1.123980259740539]                     |  0.0068830102682114|      0.06250000|[120, 45, 0, 45]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
      11|[0.8245814355919462, 10.468150697142073, 1.123980259740539]                     |  0.0068830102682114|      0.03125000|[131, 49, 0, 49]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      12|[0.8245814355919462, 10.468150697142073, 1.123980259740539]                     |  0.0068830102682114|      0.01562500|[143, 53, 0, 53]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      13|[0.8245814355919462, 10.468150697142073, 1.123980259740539]                     |  0.0068830102682114|      0.00781250|[153, 57, 0, 57]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      14|[0.8243745026442767, 10.468178816050132, 1.1228206319806622]                    |  0.0066904062405229|      0.01562500|[159, 59, 0, 59]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      15|[0.8256912025689118, 10.470695718531529, 1.1213881869511788]                    |  0.0064724045805633|      0.03125000|[164, 61, 0, 61]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      16|[0.8256912025689118, 10.470695718531529, 1.1213881869511788]                    |  0.0064724045805633|      0.01562500|[174, 65, 0, 65]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      17|[0.8254031493247695, 10.46903092120072, 1.1058548003218611]                     |  0.0048370119184256|      0.03125000|[182, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | iterate success | actual_k=1
      17|[0.8254031493247695, 10.46903092120072, 1.1058548003218611]                     |  0.0048370119184256|      0.03125000|[191, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | DECALRED SUCCESS
      17|[0.8254031493247695, 10.46903092120072, 1.1058548003218611]                     |  0.0048370119184256|      0.03125000|[194, 73, 0, 73]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
      18|[0.8254031493247695, 10.46903092120072, 1.1058548003218611]                     |  0.0048370119184256|      0.01562500|[204, 77, 0, 77]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      18|[0.8254031493247695, 10.46903092120072, 1.1058548003218611]                     |  0.0048370119184256|      0.01562500|[209, 79, 0, 79]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | DECALRED SUCCESS
      18|[0.8254031493247695, 10.46903092120072, 1.1058548003218611]                     |  0.0048370119184256|      0.01562500|[212, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | DECALRED SUCCESS
