k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[10.284986152433074, -0.9679842660915151, -0.4381677604630489, 0.7510560715756788, -0.3720941489113726, -0.106063352311071, -0.0119457605684036]|1281343.8750000000000000|     10.00000000|[30, 2, 0, 2]                                                              |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
       2|[10.284986152433074, -0.9679842660915151, -0.4381677604630489, 0.7510560715756788, -0.3720941489113726, -0.106063352311071, -0.0119457605684036]|1281343.8750000000000000|      1.00000000|[73, 5, 0, 5]                                                              |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[9.702705238781993, -1.0928849768124642, -0.4224978961800521, 0.6182204773253626, -0.1000156598215029, 0.3922368866014158, 0.5404382344811581]|48180.0625000000000000|     10.00000000|[102, 7, 0, 7]                                                             |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
       4|[9.702705238781993, -1.0928849768124642, -0.4224978961800521, 0.6182204773253626, -0.1000156598215029, 0.3922368866014158, 0.5404382344811581]|48180.0625000000000000|      1.00000000|[146, 10, 0, 10]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[9.702705238781993, -1.0928849768124642, -0.4224978961800521, 0.6182204773253626, -0.1000156598215029, 0.3922368866014158, 0.5404382344811581]|48180.0625000000000000|      0.10000000|[189, 13, 0, 13]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[9.703217749130886, -1.0921265427381655, -0.4213016945754333, 0.6832808566794055, -0.100616348340635, 0.3911275089386087, 0.4645219206518461]|46197.2578125000000000|      1.00000000|[218, 15, 0, 15]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
       7|[9.948857208773926, -0.6737428288119385, -0.1469663987133278, 1.4210193762005854, 0.2225445468346952, 0.2447368250016583, 0.3258310790923814]|30776.8945312500000000|     10.00000000|[247, 17, 0, 17]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
       8|[9.948857208773926, -0.6737428288119385, -0.1469663987133278, 1.4210193762005854, 0.2225445468346952, 0.2447368250016583, 0.3258310790923814]|30776.8945312500000000|      1.00000000|[292, 20, 0, 20]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[10.530601151282278, -0.7648220465720887, 0.3635146599424058, 1.6493774205472629, 0.308750196797115, -0.2871966888357865, 0.1018766717813705]|10571.6308593750000000|     10.00000000|[321, 22, 0, 22]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      10|[10.530601151282278, -0.7648220465720887, 0.3635146599424058, 1.6493774205472629, 0.308750196797115, -0.2871966888357865, 0.1018766717813705]|10571.6308593750000000|      1.00000000|[365, 25, 0, 25]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[10.530601151282278, -0.7648220465720887, 0.3635146599424058, 1.6493774205472629, 0.308750196797115, -0.2871966888357865, 0.1018766717813705]|10571.6308593750000000|      0.10000000|[408, 28, 0, 28]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[10.530601151282278, -0.7648220465720887, 0.3635146599424058, 1.6493774205472629, 0.308750196797115, -0.2871966888357865, 0.1018766717813705]|10571.6308593750000000|      0.01000000|[451, 31, 0, 31]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[10.530232278730901, -0.764266536535319, 0.3634120263636711, 1.6486687105431452, 0.3083572942474588, -0.2874438449982901, 0.1118178527744054]|9161.4179687500000000|      0.10000000|[481, 33, 0, 33]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      14|[10.530232278730901, -0.764266536535319, 0.3634120263636711, 1.6486687105431452, 0.3083572942474588, -0.2874438449982901, 0.1118178527744054]|9161.4179687500000000|      0.01000000|[524, 36, 0, 36]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[10.530232278730901, -0.764266536535319, 0.3634120263636711, 1.6486687105431452, 0.3083572942474588, -0.2874438449982901, 0.1118178527744054]|9161.4179687500000000|      0.00100000|[567, 39, 0, 39]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[10.530230868983509, -0.7642633528936147, 0.3634064010590209, 1.6486133070866928, 0.3083609291517481, -0.2873766686006544, 0.1128140258562892]|9088.3525390625000000|      0.01000000|[596, 41, 0, 41]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      17|[10.530230868983509, -0.7642633528936147, 0.3634064010590209, 1.6486133070866928, 0.3083609291517481, -0.2873766686006544, 0.1128140258562892]|9088.3525390625000000|      0.00100000|[640, 44, 0, 44]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[10.530234105045649, -0.7642599435957383, 0.3633940954017586, 1.6485663249254356, 0.3083718748715543, -0.2873004101666789, 0.113809859172853]|9025.4023437500000000|      0.01000000|[669, 46, 0, 46]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      19|[10.530234105045649, -0.7642599435957383, 0.3633940954017586, 1.6485663249254356, 0.3083718748715543, -0.2873004101666789, 0.113809859172853]|9025.4023437500000000|      0.00100000|[712, 49, 0, 49]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
