k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.20000000|[40, 6, 0, 3]                                                              |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.04000000|[78, 12, 0, 6]                                                             |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[0.0001407758089568, -0.0006585892262191, 0.0002026102578463, -0.0001664508209876, 0.039988026356465, -0.0002327828071142, 8.81202744956e-05, -0.0005506208860464, -0.0002651364682149]|767878.5625000000000000|      0.20000000|[105, 16, 0, 8]                                                            |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
       4|[0.0001407758089568, -0.0006585892262191, 0.0002026102578463, -0.0001664508209876, 0.039988026356465, -0.0002327828071142, 8.81202744956e-05, -0.0005506208860464, -0.0002651364682149]|767878.5625000000000000|      0.04000000|[145, 22, 0, 11]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[0.0017217296415452, 0.0002629980112756, 0.0017049291055597, -0.0007727119379921, 0.079437172105946, 0.0029656923660099, -0.0020366446619325, -0.0050335710743299, -0.001982674024757]|649851.6875000000000000|      0.20000000|[171, 26, 0, 13]                                                           |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
       6|[0.0017217296415452, 0.0002629980112756, 0.0017049291055597, -0.0007727119379921, 0.079437172105946, 0.0029656923660099, -0.0020366446619325, -0.0050335710743299, -0.001982674024757]|649851.6875000000000000|      0.04000000|[211, 32, 0, 16]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[0.0017313113558076, 0.0002578115057093, 0.0011663439369575, -0.0001103011460502, 0.119409015217902, 0.0036605975582036, -0.0019745239770758, -0.0060434984177924, -0.0021094495676241]|544900.5000000000000000|      0.20000000|[238, 36, 0, 18]                                                           |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
       8|[0.0017313113558076, 0.0002578115057093, 0.0011663439369575, -0.0001103011460502, 0.119409015217902, 0.0036605975582036, -0.0019745239770758, -0.0060434984177924, -0.0021094495676241]|544900.5000000000000000|      0.04000000|[277, 42, 0, 21]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[0.003221355986574, -0.0021658397900277, 0.0008154389618524, 0.0010372194577775, 0.1591177344298048, 0.0009261242169853, -0.000447287485665, -0.0045196407199921, -0.0033550113163227]|453882.6250000000000000|      0.20000000|[303, 46, 0, 23]                                                           |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      10|[0.003221355986574, -0.0021658397900277, 0.0008154389618524, 0.0010372194577775, 0.1591177344298048, 0.0009261242169853, -0.000447287485665, -0.0045196407199921, -0.0033550113163227]|453882.6250000000000000|      0.04000000|[341, 52, 0, 26]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      11|[0.0068499228084509, -0.0074114510325373, -0.0032381029432249, 0.0013841660339572, 0.197056743301589, 0.004876195743054, -0.0036706290280004, -0.0127229709815523, -0.0001754713660253]|377668.2500000000000000|      0.20000000|[368, 56, 0, 28]                                                           |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      12|[0.0068499228084509, -0.0074114510325373, -0.0032381029432249, 0.0013841660339572, 0.197056743301589, 0.004876195743054, -0.0036706290280004, -0.0127229709815523, -0.0001754713660253]|377668.2500000000000000|      0.04000000|[407, 62, 0, 31]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
