k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.3151860634383969, -0.0741335158601842, -0.2452573248896212, -0.1545673080472524, 0.7646254274143253, 0.2678575184477761, 0.0019820627151727, 0.2044955251135556, 0.3360025540227503]|100657.9062500000000000|      1.11111111|[30, 2, 0, 2]                                                              |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
       2|[-0.3151860634383969, -0.0741335158601842, -0.2452573248896212, -0.1545673080472524, 0.7646254274143253, 0.2678575184477761, 0.0019820627151727, 0.2044955251135556, 0.3360025540227503]|100657.9062500000000000|      1.00000000|[87, 6, 0, 6]                                                              |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[-0.3151860634383969, -0.0741335158601842, -0.2452573248896212, -0.1545673080472524, 0.7646254274143253, 0.2678575184477761, 0.0019820627151727, 0.2044955251135556, 0.3360025540227503]|100657.9062500000000000|      0.90000000|[144, 10, 0, 10]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[-0.3151860634383969, -0.0741335158601842, -0.2452573248896212, -0.1545673080472524, 0.7646254274143253, 0.2678575184477761, 0.0019820627151727, 0.2044955251135556, 0.3360025540227503]|100657.9062500000000000|      0.81000000|[201, 14, 0, 14]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[-0.3151860634383969, -0.0741335158601842, -0.2452573248896212, -0.1545673080472524, 0.7646254274143253, 0.2678575184477761, 0.0019820627151727, 0.2044955251135556, 0.3360025540227503]|100657.9062500000000000|      0.72900000|[259, 18, 0, 18]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[-0.3151860634383969, -0.0741335158601842, -0.2452573248896212, -0.1545673080472524, 0.7646254274143253, 0.2678575184477761, 0.0019820627151727, 0.2044955251135556, 0.3360025540227503]|100657.9062500000000000|      0.65610000|[316, 22, 0, 22]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[-0.172095288534074, 0.0438525068638551, -0.4100812088336581, 0.1162477727164209, 1.1093407153704309, -0.0993222017543955, 0.0263569900130609, 0.1174938330855931, 0.5197164884879925]|14400.5947265625000000|      0.72900000|[359, 25, 0, 25]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | iterate success | actual_k=1
       8|[-0.172095288534074, 0.0438525068638551, -0.4100812088336581, 0.1162477727164209, 1.1093407153704309, -0.0993222017543955, 0.0263569900130609, 0.1174938330855931, 0.5197164884879925]|14400.5947265625000000|      0.65610000|[416, 29, 0, 29]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[-0.172095288534074, 0.0438525068638551, -0.4100812088336581, 0.1162477727164209, 1.1093407153704309, -0.0993222017543955, 0.0263569900130609, 0.1174938330855931, 0.5197164884879925]|14400.5947265625000000|      0.59049000|[473, 33, 0, 33]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[-0.172095288534074, 0.0438525068638551, -0.4100812088336581, 0.1162477727164209, 1.1093407153704309, -0.0993222017543955, 0.0263569900130609, 0.1174938330855931, 0.5197164884879925]|14400.5947265625000000|      0.53144100|[531, 37, 0, 37]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[-0.172095288534074, 0.0438525068638551, -0.4100812088336581, 0.1162477727164209, 1.1093407153704309, -0.0993222017543955, 0.0263569900130609, 0.1174938330855931, 0.5197164884879925]|14400.5947265625000000|      0.47829690|[589, 41, 0, 41]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[-0.172095288534074, 0.0438525068638551, -0.4100812088336581, 0.1162477727164209, 1.1093407153704309, -0.0993222017543955, 0.0263569900130609, 0.1174938330855931, 0.5197164884879925]|14400.5947265625000000|      0.43046721|[646, 45, 0, 45]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[-0.172095288534074, 0.0438525068638551, -0.4100812088336581, 0.1162477727164209, 1.1093407153704309, -0.0993222017543955, 0.0263569900130609, 0.1174938330855931, 0.5197164884879925]|14400.5947265625000000|      0.38742049|[703, 49, 0, 49]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[-0.172095288534074, 0.0438525068638551, -0.4100812088336581, 0.1162477727164209, 1.1093407153704309, -0.0993222017543955, 0.0263569900130609, 0.1174938330855931, 0.5197164884879925]|14400.5947265625000000|      0.34867844|[760, 53, 0, 53]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[-0.172095288534074, 0.0438525068638551, -0.4100812088336581, 0.1162477727164209, 1.1093407153704309, -0.0993222017543955, 0.0263569900130609, 0.1174938330855931, 0.5197164884879925]|14400.5947265625000000|      0.31381060|[818, 57, 0, 57]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[-0.172095288534074, 0.0438525068638551, -0.4100812088336581, 0.1162477727164209, 1.1093407153704309, -0.0993222017543955, 0.0263569900130609, 0.1174938330855931, 0.5197164884879925]|14400.5947265625000000|      0.28242954|[875, 61, 0, 61]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[-0.172095288534074, 0.0438525068638551, -0.4100812088336581, 0.1162477727164209, 1.1093407153704309, -0.0993222017543955, 0.0263569900130609, 0.1174938330855931, 0.5197164884879925]|14400.5947265625000000|      0.25418658|[932, 65, 0, 65]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[-0.172095288534074, 0.0438525068638551, -0.4100812088336581, 0.1162477727164209, 1.1093407153704309, -0.0993222017543955, 0.0263569900130609, 0.1174938330855931, 0.5197164884879925]|14400.5947265625000000|      0.22876792|[989, 69, 0, 69]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[-0.172095288534074, 0.0438525068638551, -0.4100812088336581, 0.1162477727164209, 1.1093407153704309, -0.0993222017543955, 0.0263569900130609, 0.1174938330855931, 0.5197164884879925]|14400.5947265625000000|      0.20589113|[1046, 73, 0, 73]                                                          |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[-0.1168758697712596, 0.0070220360293926, -0.4520219745675227, -0.0642919874833593, 1.1449692238187776, -0.0651236842813392, 0.0156548360998237, 0.1362486208010413, 0.4927600371405891]|7398.7963867187500000|      0.22876792|[1076, 75, 0, 75]                                                          |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      21|[-0.1168758697712596, 0.0070220360293926, -0.4520219745675227, -0.0642919874833593, 1.1449692238187776, -0.0651236842813392, 0.0156548360998237, 0.1362486208010413, 0.4927600371405891]|7398.7963867187500000|      0.20589113|[1134, 79, 0, 79]                                                          |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[-0.1168758697712596, 0.0070220360293926, -0.4520219745675227, -0.0642919874833593, 1.1449692238187776, -0.0651236842813392, 0.0156548360998237, 0.1362486208010413, 0.4927600371405891]|7398.7963867187500000|      0.18530202|[1191, 83, 0, 83]                                                          |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[-0.1168758697712596, 0.0070220360293926, -0.4520219745675227, -0.0642919874833593, 1.1449692238187776, -0.0651236842813392, 0.0156548360998237, 0.1362486208010413, 0.4927600371405891]|7398.7963867187500000|      0.16677182|[1248, 87, 0, 87]                                                          |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[-0.0928986225813147, 0.0141011482650052, -0.4406359623460731, 0.0785607738943596, 1.141925755056845, -0.0512548768026847, -0.0619922850948992, 0.1488663777363113, 0.508927111120762]|5075.7138671875000000|      0.18530202|[1277, 89, 0, 89]                                                          |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      25|[-0.0928986225813147, 0.0141011482650052, -0.4406359623460731, 0.0785607738943596, 1.141925755056845, -0.0512548768026847, -0.0619922850948992, 0.1488663777363113, 0.508927111120762]|5075.7138671875000000|      0.16677182|[1334, 93, 0, 93]                                                          |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
