k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.50000000|[43, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[-0.0145795823315271, -0.095228201133565, -0.0937923330473956, -0.0496891093982457, 0.4548137721425511, 0.0231486873794166, -0.0937982104896804, -0.1147087077391861, 0.01026621529349]|86750.6015625000000000|      1.00000000|[72, 28, 0, 7]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | iterate success | actual_k=4
       3|[-0.0145795823315271, -0.095228201133565, -0.0937923330473956, -0.0496891093982457, 0.4548137721425511, 0.0231486873794166, -0.0937982104896804, -0.1147087077391861, 0.01026621529349]|86750.6015625000000000|      0.50000000|[111, 44, 0, 11]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 32 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[-0.0145795823315271, -0.095228201133565, -0.0937923330473956, -0.0496891093982457, 0.4548137721425511, 0.0231486873794166, -0.0937982104896804, -0.1147087077391861, 0.01026621529349]|86750.6015625000000000|      0.25000000|[150, 60, 0, 15]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[-0.0088887267496988, -0.058235158391364, -0.0792391950205193, 0.0504441406139338, 0.6760493094844496, 0.0073776905998778, -0.1143658728349206, -0.1039682308119742, 0.0438577836647182]|14634.9355468750000000|      0.50000000|[179, 72, 0, 18]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | iterate success | actual_k=4
       6|[-0.0088887267496988, -0.058235158391364, -0.0792391950205193, 0.0504441406139338, 0.6760493094844496, 0.0073776905998778, -0.1143658728349206, -0.1039682308119742, 0.0438577836647182]|14634.9355468750000000|      0.25000000|[220, 88, 0, 22]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[-0.0088887267496988, -0.058235158391364, -0.0792391950205193, 0.0504441406139338, 0.6760493094844496, 0.0073776905998778, -0.1143658728349206, -0.1039682308119742, 0.0438577836647182]|14634.9355468750000000|      0.12500000|[258, 104, 0, 26]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[-0.0088887267496988, -0.058235158391364, -0.0792391950205193, 0.0504441406139338, 0.6760493094844496, 0.0073776905998778, -0.1143658728349206, -0.1039682308119742, 0.0438577836647182]|14634.9355468750000000|      0.06250000|[299, 120, 0, 30]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[-0.0076708623181596, -0.0591571865123897, -0.0800542159691098, 0.0026647921463783, 0.7141706119589268, -0.0046536823682738, -0.1135743765105182, -0.1059651724122894, 0.0480749380611951]|6573.3178710937500000|      0.12500000|[331, 132, 0, 33]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | iterate success | actual_k=4
      10|[-0.0144672519509071, -0.0777025816592986, -0.0901909620191274, 0.0006521701234722, 0.8238297196339808, 0.0174243401365924, -0.1592407781181864, -0.0836929236506792, 0.0422404831244494]|1339.5483398437500000|      0.25000000|[370, 148, 0, 37]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 22 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 32 points | iterate success | actual_k=4
      11|[-0.0144672519509071, -0.0777025816592986, -0.0901909620191274, 0.0006521701234722, 0.8238297196339808, 0.0174243401365924, -0.1592407781181864, -0.0836929236506792, 0.0422404831244494]|1339.5483398437500000|      0.12500000|[408, 164, 0, 41]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
