k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 400000.0, 25000.0]                                                        |4515242701191391.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.8183433774690227, 399999.6405873712, 24999.084673045443]                     |3735952606363648.0000000000000000|      5.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[1.8183433774690227, 399999.6405873712, 24999.084673045443]                     |3735952606363648.0000000000000000|      1.00000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[1.8183433774690227, 399999.6405873712, 24999.084673045443]                     |3735952606363648.0000000000000000|      0.20000000|[28, 11, 0, 11]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[1.6365973809583678, 399999.5582295819, 24999.098296088327]                     |3025823787384832.0000000000000000|      1.00000000|[33, 13, 0, 13]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[1.6365973809583678, 399999.5582295819, 24999.098296088327]                     |3025823787384832.0000000000000000|      0.20000000|[43, 17, 0, 17]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[1.437374696803999, 399999.5505054935, 24999.114128352085]                      |2333355873927168.0000000000000000|      1.00000000|[48, 19, 0, 19]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[1.437374696803999, 399999.5505054935, 24999.114128352085]                      |2333355873927168.0000000000000000|      0.20000000|[58, 23, 0, 23]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[1.237652562137366, 399999.5516108752, 24999.103647557484]                      |1729412605149184.0000000000000000|      1.00000000|[66, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | iterate success | actual_k=1
       9|[0.2742113795305905, 399999.70775655867, 24999.321362079718]                    |84152846123008.0000000000000000|      5.00000000|[71, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[0.2742113795305905, 399999.70775655867, 24999.321362079718]                    |84152846123008.0000000000000000|      1.00000000|[82, 32, 0, 32]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[0.2742113795305905, 399999.70775655867, 24999.321362079718]                    |84152846123008.0000000000000000|      0.20000000|[94, 36, 0, 36]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[0.2742113795305905, 399999.70775655867, 24999.321362079718]                    |84152846123008.0000000000000000|      0.04000000|[104, 40, 0, 40]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[0.2342120375744175, 399999.7075560342, 24999.321473583193]                     |61278206820352.0000000000000000|      0.20000000|[109, 42, 0, 42]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      14|[0.2342120375744175, 399999.7075560342, 24999.321473583193]                     |61278206820352.0000000000000000|      0.04000000|[120, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[0.1950371399504209, 399999.7009249187, 24999.326094806354]                     |42384142368768.0000000000000000|      0.20000000|[125, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      16|[0.1950371399504209, 399999.7009249187, 24999.326094806354]                     |42384142368768.0000000000000000|      0.04000000|[136, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[0.1592269639611318, 399999.6832848049, 24999.328636003454]                     |28151287644160.0000000000000000|      0.20000000|[142, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      18|[0.1592269639611318, 399999.6832848049, 24999.328636003454]                     |28151287644160.0000000000000000|      0.04000000|[154, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[0.1193121769839234, 399999.6837803035, 24999.331198084972]                     |15707028848640.0000000000000000|      0.20000000|[163, 61, 0, 61]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | iterate success | actual_k=1
      20|[0.1193121769839234, 399999.6837803035, 24999.331198084972]                     |15707028848640.0000000000000000|      0.04000000|[173, 65, 0, 65]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[0.1090913241158687, 399999.7154032275, 24999.308937697613]                     |13100677857280.0000000000000000|      0.20000000|[179, 67, 0, 67]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      22|[0.1090913241158687, 399999.7154032275, 24999.308937697613]                     |13100677857280.0000000000000000|      0.04000000|[189, 71, 0, 71]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[0.1090913241158687, 399999.7154032275, 24999.308937697613]                     |13100677857280.0000000000000000|      0.00800000|[200, 75, 0, 75]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[0.101216068462577, 399999.71412754414, 24999.309531819115]                     |11253321826304.0000000000000000|      0.04000000|[205, 77, 0, 77]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      25|[0.0613567205265074, 399999.7142853366, 24999.31287957712]                      |4056070750208.0000000000000000|      0.20000000|[215, 81, 0, 81]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | iterate success | actual_k=1
      26|[0.0613567205265074, 399999.7142853366, 24999.31287957712]                      |4056070750208.0000000000000000|      0.04000000|[225, 85, 0, 85]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[0.0613567205265074, 399999.7142853366, 24999.31287957712]                      |4056070750208.0000000000000000|      0.00800000|[236, 89, 0, 89]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[0.0568807660120933, 399999.7116567508, 24999.30679218293]                      |3472427057152.0000000000000000|      0.04000000|[242, 91, 0, 91]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      29|[0.0172620827933123, 399999.70903166727, 24999.311636651557]                    |282701463552.0000000000000000|      0.20000000|[247, 93, 0, 93]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      30|[0.0172620827933123, 399999.70903166727, 24999.311636651557]                    |282701463552.0000000000000000|      0.04000000|[258, 97, 0, 97]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      31|[0.0172620827933123, 399999.70903166727, 24999.311636651557]                    |282701463552.0000000000000000|      0.00800000|[268, 101, 0, 101]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[0.0146165672470344, 399999.70437316835, 24999.305695301915]                    |196221861888.0000000000000000|      0.04000000|[273, 103, 0, 103]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      33|[0.0146165672470344, 399999.70437316835, 24999.305695301915]                    |196221861888.0000000000000000|      0.00800000|[284, 107, 0, 107]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      34|[0.0146165672470344, 399999.70437316835, 24999.305695301915]                    |196221861888.0000000000000000|      0.00160000|[294, 111, 0, 111]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      35|[0.0130791505017058, 399999.704488959, 24999.305267584386]                      |153240240128.0000000000000000|      0.00800000|[300, 113, 0, 113]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      36|[0.0130791505017058, 399999.704488959, 24999.305267584386]                      |153240240128.0000000000000000|      0.00160000|[311, 117, 0, 117]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      37|[0.0115078068851391, 399999.7047750725, 24999.305362549065]                     |114837143552.0000000000000000|      0.00800000|[316, 119, 0, 119]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      38|[0.0115078068851391, 399999.7047750725, 24999.305362549065]                     |114837143552.0000000000000000|      0.00160000|[328, 123, 0, 123]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      39|[0.0101035993312609, 399999.70444140706, 24999.3046719924]                      |85246509056.0000000000000000|      0.00800000|[333, 125, 0, 125]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
